# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/NOLIGAND/2blg_noligand_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.5024";"1.22762";"1.24366";"1.20857"
"10.0";"1.50311";"1.23218";"1.23907";"1.21043"
"20.0";"1.50845";"1.23437";"1.2447";"1.21569"
"30.0";"1.50432";"1.23727";"1.23969";"1.20759"
"40.0";"1.49905";"1.23113";"1.23735";"1.20317"
"50.0";"1.50821";"1.24763";"1.2393";"1.20705"
"60.0";"1.50057";"1.23432";"1.2348";"1.2063"
"70.0";"1.4993";"1.23064";"1.23645";"1.20521"
"80.0";"1.49863";"1.2274";"1.23376";"1.20959"
"90.0";"1.5014";"1.22616";"1.23892";"1.21243"
"100.0";"1.50387";"1.23977";"1.24026";"1.20331"
"110.0";"1.50075";"1.23454";"1.23544";"1.20587"
"120.0";"1.50107";"1.22882";"1.23871";"1.20914"
"130.0";"1.4989";"1.23027";"1.23677";"1.20426"
"140.0";"1.49892";"1.22953";"1.23725";"1.20458"
"150.0";"1.50527";"1.23033";"1.24342";"1.21321"
"160.0";"1.50253";"1.2194";"1.24647";"1.21431"
"170.0";"1.50113";"1.22903";"1.23644";"1.2114"
"180.0";"1.50142";"1.2304";"1.2354";"1.21177"
"190.0";"1.50809";"1.23025";"1.24055";"1.22319"
"200.0";"1.5039";"1.23318";"1.24058";"1.20981"
"210.0";"1.50841";"1.24058";"1.24368";"1.21032"
"220.0";"1.50766";"1.2371";"1.24164";"1.21407"
"230.0";"1.50531";"1.23436";"1.23885";"1.21389"
"240.0";"1.50629";"1.23674";"1.23691";"1.21587"
"250.0";"1.50124";"1.23635";"1.23836";"1.20222"
"260.0";"1.51162";"1.22853";"1.25106";"1.22292"
"270.0";"1.5062";"1.23568";"1.23985";"1.21372"
"280.0";"1.50609";"1.23913";"1.23764";"1.2122"
"290.0";"1.49981";"1.22747";"1.23719";"1.20894"
"300.0";"1.50178";"1.23259";"1.23673";"1.20909"
"310.0";"1.4976";"1.23319";"1.23454";"1.20032"
"320.0";"1.5016";"1.23024";"1.23891";"1.20881"
"330.0";"1.50381";"1.22881";"1.24323";"1.21132"
"340.0";"1.50587";"1.23212";"1.24158";"1.21476"
"350.0";"1.50089";"1.23213";"1.23655";"1.20755"
"360.0";"1.50368";"1.23303";"1.24288";"1.20707"
"370.0";"1.49778";"1.23558";"1.23228";"1.20063"
"380.0";"1.49876";"1.23724";"1.23549";"1.19807"
"390.0";"1.50067";"1.23539";"1.23489";"1.20536"
"400.0";"1.50542";"1.23408";"1.24283";"1.21036"
"410.0";"1.50697";"1.24366";"1.24161";"1.20566"
"420.0";"1.51286";"1.2444";"1.25495";"1.20584"
"430.0";"1.50814";"1.24287";"1.24448";"1.20646"
"440.0";"1.50433";"1.22883";"1.25177";"1.20376"
"450.0";"1.50625";"1.23753";"1.24307";"1.20869"
"460.0";"1.50704";"1.24562";"1.23681";"1.20875"
"470.0";"1.50744";"1.24091";"1.24196";"1.2093"
"480.0";"1.50157";"1.22864";"1.23429";"1.21507"
"490.0";"1.50632";"1.23706";"1.24168";"1.21074"
"500.0";"1.50106";"1.23677";"1.23258";"1.20727"
"510.0";"1.49731";"1.23433";"1.23532";"1.19763"
"520.0";"1.50742";"1.23544";"1.2456";"1.21113"
"530.0";"1.50495";"1.24145";"1.24008";"1.20448"
"540.0";"1.50462";"1.23902";"1.24145";"1.20474"
"550.0";"1.50024";"1.23413";"1.2318";"1.20874"
"560.0";"1.504";"1.2418";"1.23587";"1.20605"
"570.0";"1.50744";"1.24592";"1.23977";"1.20641"
"580.0";"1.50052";"1.2329";"1.23517";"1.20723"
"590.0";"1.5157";"1.23833";"1.25751";"1.21652"
"600.0";"1.50222";"1.23443";"1.23743";"1.20759"
"610.0";"1.50535";"1.23064";"1.24595";"1.21049"
"620.0";"1.50423";"1.23611";"1.2415";"1.20671"
"630.0";"1.50892";"1.2398";"1.24757";"1.20836"
"640.0";"1.50621";"1.23867";"1.24126";"1.20927"
"650.0";"1.50339";"1.23443";"1.24221";"1.2056"
"660.0";"1.51542";"1.24356";"1.25259";"1.21555"
"670.0";"1.50818";"1.23715";"1.24505";"1.21182"
"680.0";"1.50045";"1.2313";"1.23763";"1.20617"
"690.0";"1.50455";"1.23621";"1.24185";"1.20703"
"700.0";"1.50613";"1.23881";"1.24254";"1.20761"
"710.0";"1.50651";"1.24701";"1.23399";"1.20888"
"720.0";"1.50492";"1.23525";"1.23798";"1.21289"
"730.0";"1.50218";"1.24232";"1.2362";"1.20063"
"740.0";"1.50436";"1.23754";"1.23861";"1.20852"
"750.0";"1.50922";"1.24416";"1.24499";"1.20728"
"760.0";"1.50419";"1.23423";"1.24318";"1.2068"
"770.0";"1.50703";"1.24108";"1.24313";"1.2069"
"780.0";"1.51062";"1.24005";"1.2523";"1.20745"
"790.0";"1.50871";"1.23621";"1.25459";"1.20424"
"800.0";"1.50356";"1.23281";"1.2421";"1.20778"
"810.0";"1.50505";"1.2354";"1.24732";"1.20347"
"820.0";"1.50003";"1.23696";"1.23721";"1.19976"
"830.0";"1.50852";"1.24057";"1.24623";"1.20796"
"840.0";"1.50464";"1.23691";"1.24127";"1.20714"
"850.0";"1.50786";"1.24828";"1.24325";"1.20142"
"860.0";"1.50679";"1.23914";"1.24334";"1.2081"
"870.0";"1.50538";"1.24009";"1.24145";"1.20552"
"880.0";"1.5032";"1.23613";"1.24111";"1.2045"
"890.0";"1.51025";"1.23568";"1.25079";"1.21258"
"900.0";"1.50986";"1.23948";"1.24542";"1.21324"
"910.0";"1.50172";"1.23715";"1.24655";"1.19412"
"920.0";"1.49661";"1.22833";"1.23754";"1.19975"
"930.0";"1.50268";"1.23646";"1.23893";"1.20513"
"940.0";"1.50224";"1.23992";"1.23946";"1.19992"
"950.0";"1.50409";"1.24215";"1.24208";"1.19953"
"960.0";"1.50315";"1.23897";"1.23825";"1.20441"
"970.0";"1.50316";"1.23774";"1.23919";"1.20474"
"980.0";"1.50615";"1.23394";"1.25028";"1.20463"
"990.0";"1.51452";"1.24247";"1.24927";"1.21784"
"1000.0";"1.50457";"1.23615";"1.24192";"1.20706"
"1010.0";"1.4939";"1.23389";"1.23301";"1.19192"
"1020.0";"1.49991";"1.23577";"1.23714";"1.20075"
"1030.0";"1.50718";"1.24818";"1.24912";"1.1937"
"1040.0";"1.50736";"1.23904";"1.2531";"1.19949"
"1050.0";"1.50219";"1.23586";"1.24349";"1.19982"
"1060.0";"1.50266";"1.23107";"1.24474";"1.20461"
"1070.0";"1.49684";"1.22761";"1.23576";"1.2029"
"1080.0";"1.50294";"1.23869";"1.24541";"1.19677"
"1090.0";"1.49986";"1.23666";"1.23483";"1.20208"
"1100.0";"1.50603";"1.2358";"1.24822";"1.20458"
"1110.0";"1.50329";"1.24286";"1.23894";"1.20003"
"1120.0";"1.50299";"1.2329";"1.24568";"1.20258"
"1130.0";"1.50435";"1.23771";"1.24966";"1.19689"
"1140.0";"1.49811";"1.23727";"1.23726";"1.1946"
"1150.0";"1.50452";"1.23546";"1.24442";"1.20507"
"1160.0";"1.50413";"1.23148";"1.24527";"1.20729"
"1170.0";"1.50316";"1.23348";"1.24516";"1.20295"
"1180.0";"1.50474";"1.23662";"1.24168";"1.20726"
"1190.0";"1.50367";"1.23012";"1.24791";"1.20482"
"1200.0";"1.5079";"1.23856";"1.24453";"1.21022"
"1210.0";"1.50622";"1.23419";"1.24846";"1.20644"
"1220.0";"1.5083";"1.23968";"1.24425";"1.21037"
"1230.0";"1.5088";"1.24297";"1.24668";"1.20572"
"1240.0";"1.50574";"1.24794";"1.23973";"1.20009"
"1250.0";"1.50745";"1.2352";"1.2513";"1.20555"
"1260.0";"1.50362";"1.2397";"1.24653";"1.19628"
"1270.0";"1.5059";"1.23633";"1.24356";"1.20852"
"1280.0";"1.5058";"1.24156";"1.24505";"1.20134"
"1290.0";"1.50597";"1.23684";"1.24495";"1.20675"
"1300.0";"1.50663";"1.23747";"1.24102";"1.21178"
"1310.0";"1.50679";"1.24325";"1.24843";"1.19858"
"1320.0";"1.50328";"1.24194";"1.24206";"1.19773"
"1330.0";"1.50592";"1.24078";"1.24346";"1.2041"
"1340.0";"1.50505";"1.23697";"1.2439";"1.2054"
"1350.0";"1.49826";"1.23215";"1.23837";"1.19909"
"1360.0";"1.50998";"1.23741";"1.25241";"1.20845"
"1370.0";"1.50641";"1.23531";"1.24852";"1.20571"
"1380.0";"1.50834";"1.23905";"1.24885";"1.20636"
"1390.0";"1.50569";"1.22928";"1.25291";"1.20552"
"1400.0";"1.50757";"1.23619";"1.25174";"1.20437"
"1410.0";"1.50825";"1.23592";"1.25039";"1.20774"
"1420.0";"1.50022";"1.22738";"1.244";"1.20305"
"1430.0";"1.50947";"1.23801";"1.24679";"1.21238"
"1440.0";"1.50135";"1.2347";"1.24132";"1.20114"
"1450.0";"1.51";"1.23453";"1.25665";"1.20704"
"1460.0";"1.51111";"1.23449";"1.25853";"1.20791"
"1470.0";"1.50649";"1.232";"1.25637";"1.20114"
"1480.0";"1.50998";"1.24177";"1.2454";"1.21123"
"1490.0";"1.50542";"1.24122";"1.24101";"1.20492"
"1500.0";"1.51544";"1.24372";"1.25659";"1.2113"
"1510.0";"1.51444";"1.24691";"1.253";"1.20923"
"1520.0";"1.51348";"1.24172";"1.25697";"1.20805"
"1530.0";"1.50924";"1.24035";"1.24526";"1.21098"
"1540.0";"1.51512";"1.24209";"1.26267";"1.20585"
"1550.0";"1.51295";"1.23936";"1.25642";"1.20973"
"1560.0";"1.50321";"1.23916";"1.24631";"1.19603"
"1570.0";"1.50972";"1.23648";"1.25584";"1.20519"
