# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_pos1_mol1_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL1"
"0.0";"1.84869"
"10.0";"2.265198"
"20.0";"2.306283"
"30.0";"2.472585"
"40.0";"2.583987"
"50.0";"2.234854"
"60.0";"2.123099"
"70.0";"1.817952"
"80.0";"1.843041"
"90.0";"2.286361"
"100.0";"1.936788"
"110.0";"1.909246"
"120.0";"1.86492"
"130.0";"2.008914"
"140.0";"2.064972"
"150.0";"1.917443"
"160.0";"1.884808"
"170.0";"2.162162"
"180.0";"2.10845"
"190.0";"2.270575"
"200.0";"2.161349"
"210.0";"1.933807"
"220.0";"2.093319"
"230.0";"1.89697"
"240.0";"1.974918"
"250.0";"1.850729"
"260.0";"1.932172"
"270.0";"1.860239"
"280.0";"2.065645"
"290.0";"2.13189"
"300.0";"2.050354"
"310.0";"2.08491"
"320.0";"2.060958"
"330.0";"2.078878"
"340.0";"1.677452"
"350.0";"1.538177"
"360.0";"1.764631"
"370.0";"1.922623"
"380.0";"2.078381"
"390.0";"2.170037"
"400.0";"2.130941"
"410.0";"1.874915"
"420.0";"1.915786"
"430.0";"1.785453"
"440.0";"1.915952"
"450.0";"1.815861"
"460.0";"2.126252"
"470.0";"1.924829"
"480.0";"2.110042"
"490.0";"2.087473"
"500.0";"1.939708"
"510.0";"2.090925"
"520.0";"2.008764"
"530.0";"2.113927"
"540.0";"1.993475"
"550.0";"2.388299"
"560.0";"2.109382"
"570.0";"1.939873"
"580.0";"2.130638"
"590.0";"2.183102"
"600.0";"2.329761"
"610.0";"1.996615"
"620.0";"2.06447"
"630.0";"2.154651"
"640.0";"2.144015"
"650.0";"2.061862"
"660.0";"1.903804"
"670.0";"2.198433"
"680.0";"2.024777"
"690.0";"1.969522"
"700.0";"1.7827"
"710.0";"1.488505"
"720.0";"1.423044"
"730.0";"1.39253"
"740.0";"1.677349"
"750.0";"1.653466"
"760.0";"1.44415"
"770.0";"1.498451"
"780.0";"1.355641"
"790.0";"1.369974"
"800.0";"1.309389"
"810.0";"1.206072"
"820.0";"1.302392"
"830.0";"1.601856"
"840.0";"1.497066"
"850.0";"1.721866"
"860.0";"1.682134"
"870.0";"1.575006"
"880.0";"1.449681"
"890.0";"1.100528"
"900.0";"1.130672"
"910.0";"1.329149"
"920.0";"1.294521"
"930.0";"1.180093"
"940.0";"1.161283"
"950.0";"1.054744"
"960.0";"1.124851"
"970.0";"1.153725"
"980.0";"1.239252"
"990.0";"1.423962"
"1000.0";"1.253537"
"1010.0";"1.060598"
"1020.0";"1.041088"
"1030.0";"1.075325"
"1040.0";"1.308394"
"1050.0";"1.017105"
"1060.0";"1.118156"
"1070.0";"1.034715"
"1080.0";"1.106136"
"1090.0";"1.336502"
"1100.0";"1.205734"
"1110.0";"1.206445"
"1120.0";"1.299879"
"1130.0";"1.495749"
"1140.0";"1.435679"
"1150.0";"1.607489"
"1160.0";"1.413373"
"1170.0";"1.426445"
"1180.0";"1.613016"
"1190.0";"1.542939"
"1200.0";"1.559121"
"1210.0";"1.550598"
"1220.0";"1.181226"
"1230.0";"1.310729"
"1240.0";"1.27812"
"1250.0";"1.9217"
"1260.0";"1.790458"
"1270.0";"1.499702"
"1280.0";"1.632808"
"1290.0";"1.544484"
"1300.0";"1.858502"
"1310.0";"2.048987"
"1320.0";"1.841347"
"1330.0";"1.703267"
"1340.0";"1.912355"
"1350.0";"1.983633"
"1360.0";"1.913601"
"1370.0";"1.701004"
"1380.0";"1.492872"
"1390.0";"1.27654"
"1400.0";"1.126428"
"1410.0";"1.126022"
"1420.0";"1.011798"
"1430.0";"0.987184"
"1440.0";"0.9467631"
"1450.0";"1.13966"
"1460.0";"1.329065"
"1470.0";"1.213303"
"1480.0";"1.132283"
"1490.0";"1.032967"
"1500.0";"0.9508765"
"1510.0";"0.9935801"
"1520.0";"1.114998"
"1530.0";"1.153823"
"1540.0";"1.015766"
"1550.0";"0.9960307"
"1560.0";"0.8588556"
"1570.0";"0.894913"
"1580.0";"0.8858637"
"1590.0";"1.04566"
"1600.0";"0.9892005"
"1610.0";"0.9711572"
"1620.0";"1.068199"
"1630.0";"0.9156473"
"1640.0";"1.096796"
"1650.0";"1.05427"
"1660.0";"0.9632583"
"1670.0";"1.100561"
"1680.0";"1.037298"
"1690.0";"0.856211"
"1700.0";"0.9284103"
"1710.0";"0.9115051"
"1720.0";"1.134209"
"1730.0";"0.9232771"
"1740.0";"0.9865287"
"1750.0";"0.876994"
"1760.0";"0.6942908"
"1770.0";"1.081677"
"1780.0";"1.304695"
"1790.0";"1.207483"
"1800.0";"1.625412"
"1810.0";"1.465895"
"1820.0";"1.652769"
"1830.0";"1.541261"
"1840.0";"1.739179"
"1850.0";"1.592252"
"1860.0";"1.677149"
"1870.0";"2.062282"
"1880.0";"1.924523"
"1890.0";"2.236017"
"1900.0";"2.31985"
"1910.0";"2.015647"
"1920.0";"2.134461"
"1930.0";"2.391428"
"1940.0";"2.170649"
"1950.0";"1.928473"
"1960.0";"1.894362"
"1970.0";"2.096776"
"1980.0";"2.411132"
"1990.0";"2.360281"
"2000.0";"2.447926"
"2010.0";"2.532741"
"2020.0";"2.911331"
"2030.0";"2.767092"
"2040.0";"2.953614"
"2050.0";"2.799241"
"2060.0";"2.96756"
"2070.0";"2.944866"
"2080.0";"2.842032"
"2090.0";"2.624475"
"2100.0";"2.903866"
"2110.0";"2.6357"
"2120.0";"2.718924"
"2130.0";"2.581648"
"2140.0";"2.896323"
"2150.0";"3.026554"
"2160.0";"2.730935"
"2170.0";"2.773808"
"2180.0";"2.749675"
"2190.0";"2.669262"
"2200.0";"2.717844"
"2210.0";"2.87254"
"2220.0";"2.624985"
"2230.0";"2.483548"
"2240.0";"2.709271"
"2250.0";"2.929535"
"2260.0";"3.00699"
"2270.0";"2.919679"
"2280.0";"3.095981"
"2290.0";"3.228194"
"2300.0";"3.3651"
"2310.0";"3.141034"
"2320.0";"3.298027"
"2330.0";"3.507896"
"2340.0";"3.596864"
"2350.0";"3.593589"
"2360.0";"3.825492"
"2370.0";"3.745291"
"2380.0";"3.641363"
"2390.0";"3.822828"
"2400.0";"3.228555"
"2410.0";"3.420367"
"2420.0";"3.634779"
"2430.0";"3.488824"
"2440.0";"3.216596"
"2450.0";"3.222305"
"2460.0";"3.182902"
"2470.0";"2.896172"
"2480.0";"2.759617"
"2490.0";"3.125915"
"2500.0";"3.1598"
"2510.0";"3.106691"
"2520.0";"3.217394"
"2530.0";"3.213595"
"2540.0";"3.672472"
"2550.0";"3.498379"
"2560.0";"3.294181"
"2570.0";"3.212772"
"2580.0";"3.850552"
"2590.0";"3.705468"
"2600.0";"3.675765"
"2610.0";"3.540925"
"2620.0";"3.540563"
"2630.0";"3.224128"
"2640.0";"3.301787"
"2650.0";"3.752075"
"2660.0";"3.487712"
"2670.0";"3.530568"
"2680.0";"3.544975"
"2690.0";"3.662767"
"2700.0";"3.746488"
"2710.0";"3.681177"
"2720.0";"3.860379"
"2730.0";"4.369655"
"2740.0";"4.466655"
"2750.0";"4.639051"
"2760.0";"4.293714"
"2770.0";"4.233396"
"2780.0";"4.164082"
"2790.0";"4.143343"
"2800.0";"4.05727"
"2810.0";"4.030959"
"2820.0";"4.034996"
"2830.0";"4.081366"
"2840.0";"4.198467"
"2850.0";"3.802237"
"2860.0";"3.377142"
"2870.0";"3.48051"
"2880.0";"3.635486"
"2890.0";"3.765328"
"2900.0";"3.608453"
"2910.0";"3.770834"
"2920.0";"4.121512"
"2930.0";"4.105302"
"2940.0";"4.090462"
"2950.0";"4.006581"
"2960.0";"4.25142"
"2970.0";"4.361138"
"2980.0";"4.212749"
"2990.0";"4.335042"
"3000.0";"3.915259"
"3010.0";"3.878139"
"3020.0";"3.725988"
"3030.0";"4.044165"
"3040.0";"3.832067"
"3050.0";"3.754561"
"3060.0";"3.876268"
"3070.0";"4.284181"
"3080.0";"4.059114"
"3090.0";"4.305611"
"3100.0";"4.143506"
"3110.0";"4.078771"
"3120.0";"4.511928"
"3130.0";"4.511537"
"3140.0";"4.270428"
