# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_pos1_mol3_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL3"
"0.0";"3.205521"
"10.0";"3.104088"
"20.0";"2.857182"
"30.0";"2.896717"
"40.0";"2.756484"
"50.0";"2.566271"
"60.0";"2.405415"
"70.0";"2.296342"
"80.0";"2.400246"
"90.0";"2.545265"
"100.0";"2.453338"
"110.0";"2.781271"
"120.0";"2.962544"
"130.0";"3.135212"
"140.0";"3.102976"
"150.0";"3.023048"
"160.0";"3.018842"
"170.0";"3.071199"
"180.0";"3.178665"
"190.0";"2.843408"
"200.0";"2.945497"
"210.0";"2.753497"
"220.0";"2.475069"
"230.0";"2.531102"
"240.0";"2.713407"
"250.0";"2.569618"
"260.0";"2.534679"
"270.0";"2.628747"
"280.0";"2.339478"
"290.0";"2.423283"
"300.0";"2.205866"
"310.0";"2.273477"
"320.0";"2.16331"
"330.0";"2.157284"
"340.0";"2.453495"
"350.0";"2.385688"
"360.0";"2.449777"
"370.0";"2.412178"
"380.0";"2.531909"
"390.0";"2.69524"
"400.0";"2.626731"
"410.0";"2.79892"
"420.0";"2.68931"
"430.0";"2.926787"
"440.0";"3.099439"
"450.0";"2.990811"
"460.0";"3.280754"
"470.0";"3.132573"
"480.0";"2.8635"
"490.0";"2.912113"
"500.0";"2.842232"
"510.0";"2.926838"
"520.0";"3.1027"
"530.0";"2.944109"
"540.0";"2.990002"
"550.0";"2.90407"
"560.0";"3.025138"
"570.0";"2.98162"
"580.0";"2.975292"
"590.0";"3.093869"
"600.0";"3.07502"
"610.0";"3.07685"
"620.0";"3.090148"
"630.0";"3.099096"
"640.0";"3.131046"
"650.0";"3.095575"
"660.0";"3.138869"
"670.0";"3.613473"
"680.0";"3.637154"
"690.0";"3.241722"
"700.0";"3.371289"
"710.0";"3.370895"
"720.0";"3.637905"
"730.0";"3.362957"
"740.0";"3.390238"
"750.0";"3.546195"
"760.0";"3.530429"
"770.0";"3.641179"
"780.0";"3.504651"
"790.0";"3.635674"
"800.0";"3.486634"
"810.0";"3.652333"
"820.0";"3.737036"
"830.0";"3.681862"
"840.0";"3.917718"
"850.0";"3.884371"
"860.0";"3.824683"
"870.0";"3.870185"
"880.0";"3.935835"
"890.0";"3.82422"
"900.0";"3.456005"
"910.0";"3.466082"
"920.0";"3.484298"
"930.0";"3.408288"
"940.0";"3.562032"
"950.0";"3.956297"
"960.0";"3.79328"
"970.0";"3.689218"
"980.0";"3.72227"
"990.0";"3.51198"
"1000.0";"3.352058"
"1010.0";"3.449793"
"1020.0";"3.210931"
"1030.0";"3.320831"
"1040.0";"3.25872"
"1050.0";"3.164539"
"1060.0";"3.144684"
"1070.0";"3.222549"
"1080.0";"3.310692"
"1090.0";"3.400987"
"1100.0";"3.050989"
"1110.0";"2.996383"
"1120.0";"2.918236"
"1130.0";"2.725794"
"1140.0";"2.987386"
"1150.0";"3.165054"
"1160.0";"3.41233"
"1170.0";"3.220162"
"1180.0";"3.203826"
"1190.0";"3.465534"
"1200.0";"3.277586"
"1210.0";"3.034098"
"1220.0";"2.996842"
"1230.0";"2.938253"
"1240.0";"2.71202"
"1250.0";"2.884627"
"1260.0";"2.846264"
"1270.0";"2.873108"
"1280.0";"2.620608"
"1290.0";"2.669038"
"1300.0";"2.439678"
"1310.0";"2.566444"
"1320.0";"2.618076"
"1330.0";"2.686279"
"1340.0";"2.616974"
"1350.0";"2.477594"
"1360.0";"2.68259"
"1370.0";"2.897887"
"1380.0";"3.113809"
"1390.0";"3.235778"
"1400.0";"3.109902"
"1410.0";"3.026407"
"1420.0";"3.072837"
"1430.0";"3.09893"
"1440.0";"3.190563"
"1450.0";"3.178586"
"1460.0";"3.101189"
"1470.0";"2.760706"
"1480.0";"2.740196"
"1490.0";"3.153506"
"1500.0";"2.734586"
"1510.0";"3.302099"
"1520.0";"3.151573"
