# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol9_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL9-outer_dimer_area"
"0.0";"4.795232"
"10.0";"4.925814"
"20.0";"5.102337"
"30.0";"5.318511"
"40.0";"5.211243"
"50.0";"5.051963"
"60.0";"4.877192"
"70.0";"4.987905"
"80.0";"5.098187"
"90.0";"5.172004"
"100.0";"5.147618"
"110.0";"4.902529"
"120.0";"4.876373"
"130.0";"4.760041"
"140.0";"4.72492"
"150.0";"4.709997"
"160.0";"4.581938"
"170.0";"4.540639"
"180.0";"4.486393"
"190.0";"4.697593"
"200.0";"4.726613"
"210.0";"5.046038"
"220.0";"5.210707"
"230.0";"5.333344"
"240.0";"5.22255"
"250.0";"5.176438"
"260.0";"5.177886"
"270.0";"5.195063"
"280.0";"5.231557"
"290.0";"5.052905"
"300.0";"5.173798"
"310.0";"5.037021"
"320.0";"5.160956"
"330.0";"5.082854"
"340.0";"5.128991"
"350.0";"5.233065"
"360.0";"5.063863"
"370.0";"4.984221"
"380.0";"5.2995"
"390.0";"5.202373"
"400.0";"5.409367"
"410.0";"5.479377"
"420.0";"5.658678"
"430.0";"5.52601"
"440.0";"5.610086"
"450.0";"5.504874"
"460.0";"5.496068"
"470.0";"5.687064"
"480.0";"5.804097"
"490.0";"5.656126"
"500.0";"5.405427"
"510.0";"5.399682"
"520.0";"5.433149"
"530.0";"5.351696"
"540.0";"5.218962"
"550.0";"5.195351"
"560.0";"5.495417"
"570.0";"5.529334"
"580.0";"5.365911"
"590.0";"5.380641"
"600.0";"5.504774"
"610.0";"5.843904"
"620.0";"5.786748"
"630.0";"5.85822"
"640.0";"5.921779"
"650.0";"5.954549"
"660.0";"5.842736"
"670.0";"5.946935"
"680.0";"5.848689"
"690.0";"5.651899"
"700.0";"5.676758"
"710.0";"5.809783"
"720.0";"5.841422"
"730.0";"5.939623"
"740.0";"6.100914"
"750.0";"6.269814"
"760.0";"6.363162"
"770.0";"6.439967"
"780.0";"6.401745"
"790.0";"6.442468"
"800.0";"6.228936"
"810.0";"6.331753"
"820.0";"6.361828"
"830.0";"6.285403"
"840.0";"6.547641"
"850.0";"6.735057"
"860.0";"6.790553"
"870.0";"6.772725"
"880.0";"6.783118"
"890.0";"6.780239"
"900.0";"6.78018"
"910.0";"7.015516"
"920.0";"6.960245"
"930.0";"7.000097"
"940.0";"6.898752"
"950.0";"6.869259"
"960.0";"6.77025"
"970.0";"6.926935"
"980.0";"7.030036"
"990.0";"6.749172"
"1000.0";"6.721943"
"1010.0";"6.821909"
"1020.0";"7.066223"
"1030.0";"6.916572"
"1040.0";"6.894362"
"1050.0";"6.875175"
"1060.0";"6.745902"
"1070.0";"6.661511"
"1080.0";"6.381808"
"1090.0";"6.217"
"1100.0";"6.265209"
"1110.0";"5.929451"
"1120.0";"5.867444"
"1130.0";"5.997124"
"1140.0";"5.876902"
"1150.0";"5.833967"
"1160.0";"5.658771"
"1170.0";"5.695434"
"1180.0";"5.598424"
"1190.0";"5.638546"
"1200.0";"5.894222"
"1210.0";"6.013379"
"1220.0";"5.990197"
"1230.0";"5.858871"
"1240.0";"5.890978"
"1250.0";"6.024133"
