# This .csv file was created 12.10.2024 14:29
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL8.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL8"
"0.0";"3.985061"
"10.0";"3.939976"
"20.0";"3.641031"
"30.0";"3.626983"
"40.0";"3.660608"
"50.0";"3.561059"
"60.0";"3.483392"
"70.0";"3.625285"
"80.0";"3.604788"
"90.0";"3.650652"
"100.0";"3.57137"
"110.0";"3.329055"
"120.0";"3.338403"
"130.0";"3.442193"
"140.0";"3.180117"
"150.0";"3.244837"
"160.0";"3.071654"
"170.0";"2.929206"
"180.0";"3.083753"
"190.0";"3.170331"
"200.0";"3.159046"
"210.0";"3.139932"
"220.0";"3.277791"
"230.0";"3.043707"
"240.0";"2.939181"
"250.0";"3.109744"
"260.0";"3.038263"
"270.0";"3.118812"
"280.0";"3.13234"
"290.0";"3.090431"
"300.0";"3.139976"
"310.0";"3.32551"
"320.0";"3.430287"
"330.0";"3.408578"
"340.0";"3.387646"
"350.0";"3.515928"
"360.0";"3.441699"
"370.0";"3.339133"
"380.0";"3.255843"
"390.0";"3.488655"
"400.0";"3.425738"
"410.0";"3.399707"
"420.0";"3.219535"
"430.0";"3.105025"
"440.0";"3.14158"
"450.0";"3.101385"
"460.0";"3.282294"
"470.0";"3.060312"
"480.0";"3.305705"
"490.0";"3.380253"
"500.0";"3.467085"
"510.0";"3.354208"
"520.0";"3.226185"
"530.0";"3.270312"
"540.0";"3.283555"
"550.0";"3.125425"
"560.0";"3.100848"
"570.0";"3.074238"
"580.0";"3.237648"
"590.0";"3.448455"
"600.0";"3.836709"
"610.0";"3.802196"
"620.0";"3.940937"
"630.0";"4.15196"
"640.0";"4.143798"
"650.0";"3.9821"
"660.0";"3.906264"
"670.0";"3.790358"
"680.0";"3.823278"
"690.0";"3.485595"
"700.0";"3.70966"
"710.0";"3.551341"
"720.0";"3.365473"
"730.0";"3.480215"
"740.0";"3.580392"
"750.0";"3.887944"
"760.0";"3.490233"
"770.0";"3.490984"
"780.0";"3.483484"
"790.0";"3.41229"
"800.0";"3.376057"
"810.0";"3.500784"
"820.0";"3.478472"
"830.0";"3.55612"
"840.0";"3.591837"
"850.0";"3.657341"
"860.0";"3.890852"
"870.0";"3.722301"
"880.0";"3.661194"
"890.0";"3.554193"
"900.0";"3.709066"
"910.0";"3.790398"
"920.0";"3.703139"
"930.0";"3.777725"
"940.0";"3.771835"
"950.0";"3.632724"
"960.0";"3.699622"
"970.0";"3.746225"
"980.0";"3.783082"
"990.0";"3.833962"
"1000.0";"3.89679"
"1010.0";"3.970023"
"1020.0";"3.987607"
"1030.0";"4.155862"
"1040.0";"4.071082"
"1050.0";"4.070757"
"1060.0";"4.223336"
"1070.0";"4.519419"
"1080.0";"4.594855"
"1090.0";"4.626739"
"1100.0";"4.783795"
"1110.0";"4.670316"
"1120.0";"4.539934"
"1130.0";"4.772032"
"1140.0";"4.755704"
"1150.0";"4.791514"
"1160.0";"4.867966"
"1170.0";"4.711401"
"1180.0";"4.644899"
"1190.0";"4.862609"
"1200.0";"4.797107"
"1210.0";"4.771152"
"1220.0";"4.806847"
"1230.0";"4.917606"
"1240.0";"4.797853"
"1250.0";"4.984674"
"1260.0";"5.345947"
"1270.0";"5.385226"
"1280.0";"5.244171"
"1290.0";"5.290663"
"1300.0";"5.385902"
"1310.0";"5.264308"
"1320.0";"4.834657"
"1330.0";"4.791508"
"1340.0";"4.72497"
"1350.0";"4.812212"
"1360.0";"4.864915"
"1370.0";"5.107998"
"1380.0";"5.02032"
"1390.0";"5.237822"
"1400.0";"5.020564"
"1410.0";"4.880592"
