# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol2_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL2-outer_dimer_area"
"0.0";"5.171856"
"10.0";"5.097446"
"20.0";"4.904333"
"30.0";"4.89298"
"40.0";"5.027304"
"50.0";"5.054164"
"60.0";"5.168742"
"70.0";"5.366656"
"80.0";"5.471632"
"90.0";"5.326057"
"100.0";"5.439034"
"110.0";"5.464125"
"120.0";"5.795063"
"130.0";"5.987961"
"140.0";"5.836212"
"150.0";"5.880369"
"160.0";"5.68286"
"170.0";"5.789185"
"180.0";"5.748475"
"190.0";"5.617141"
"200.0";"5.541294"
"210.0";"5.530737"
"220.0";"5.562778"
"230.0";"5.719141"
"240.0";"5.727378"
"250.0";"5.55759"
"260.0";"5.583291"
"270.0";"5.79506"
"280.0";"5.41127"
"290.0";"5.219674"
"300.0";"5.221083"
"310.0";"5.292719"
"320.0";"5.057441"
"330.0";"4.901939"
"340.0";"4.798498"
"350.0";"4.767046"
"360.0";"4.787343"
"370.0";"4.841761"
"380.0";"4.652635"
"390.0";"4.632369"
"400.0";"4.85149"
"410.0";"4.803278"
"420.0";"4.626395"
"430.0";"4.435653"
"440.0";"4.603361"
"450.0";"4.5778"
"460.0";"4.787116"
"470.0";"4.701524"
"480.0";"4.694454"
"490.0";"4.599689"
"500.0";"4.386489"
"510.0";"4.614674"
"520.0";"4.70289"
"530.0";"4.550848"
"540.0";"4.591837"
"550.0";"4.35012"
"560.0";"4.105196"
"570.0";"4.441489"
"580.0";"4.509552"
"590.0";"4.691457"
"600.0";"4.539793"
"610.0";"4.573481"
"620.0";"4.759015"
"630.0";"4.654011"
"640.0";"4.590422"
"650.0";"4.545033"
"660.0";"4.368652"
"670.0";"4.30992"
"680.0";"4.363797"
"690.0";"4.258125"
"700.0";"3.923423"
"710.0";"3.865671"
"720.0";"3.795059"
"730.0";"3.763671"
"740.0";"3.900316"
"750.0";"3.83764"
"760.0";"3.826909"
"770.0";"3.777179"
"780.0";"3.77547"
"790.0";"4.054792"
"800.0";"4.076104"
"810.0";"3.93361"
"820.0";"3.8251"
"830.0";"3.552389"
"840.0";"3.864429"
"850.0";"3.855753"
"860.0";"3.94016"
"870.0";"3.91641"
"880.0";"3.622076"
"890.0";"3.700245"
"900.0";"3.535877"
"910.0";"3.393586"
"920.0";"3.200345"
"930.0";"3.275782"
"940.0";"3.125788"
"950.0";"3.003403"
"960.0";"2.92503"
"970.0";"2.944257"
"980.0";"2.934189"
"990.0";"3.284631"
"1000.0";"3.114732"
"1010.0";"3.115843"
"1020.0";"3.056202"
"1030.0";"3.094989"
"1040.0";"3.375002"
"1050.0";"3.487048"
"1060.0";"3.349456"
"1070.0";"3.478951"
"1080.0";"3.366059"
"1090.0";"3.298083"
"1100.0";"3.315779"
"1110.0";"3.358662"
"1120.0";"3.424438"
"1130.0";"3.452139"
"1140.0";"3.177654"
"1150.0";"3.124773"
"1160.0";"3.1754"
"1170.0";"3.157715"
"1180.0";"3.080725"
"1190.0";"3.206553"
"1200.0";"3.302124"
"1210.0";"3.491733"
"1220.0";"3.547983"
"1230.0";"3.499454"
"1240.0";"3.350591"
"1250.0";"3.320441"
"1260.0";"3.678014"
"1270.0";"3.728456"
"1280.0";"3.867708"
"1290.0";"3.851343"
"1300.0";"3.767283"
"1310.0";"3.499805"
"1320.0";"3.490663"
"1330.0";"3.525875"
"1340.0";"3.519263"
"1350.0";"3.533954"
"1360.0";"3.478416"
"1370.0";"3.603383"
"1380.0";"3.659824"
"1390.0";"3.874252"
"1400.0";"4.079812"
"1410.0";"3.958794"
"1420.0";"3.778826"
"1430.0";"3.723687"
"1440.0";"3.93767"
"1450.0";"3.666939"
"1460.0";"3.539313"
"1470.0";"3.32595"
"1480.0";"2.943515"
"1490.0";"3.121411"
"1500.0";"3.341748"
"1510.0";"3.220593"
"1520.0";"3.410208"
"1530.0";"3.433998"
"1540.0";"3.234899"
"1550.0";"3.475128"
"1560.0";"3.52636"
"1570.0";"3.494294"
"1580.0";"3.588297"
"1590.0";"3.543395"
"1600.0";"3.398587"
"1610.0";"3.482055"
"1620.0";"3.535053"
"1630.0";"3.745606"
"1640.0";"3.998818"
"1650.0";"4.015227"
"1660.0";"4.021689"
"1670.0";"4.18782"
"1680.0";"4.120477"
"1690.0";"4.154908"
"1700.0";"4.139572"
"1710.0";"4.079232"
"1720.0";"4.098509"
"1730.0";"4.150862"
"1740.0";"4.175951"
"1750.0";"4.142855"
"1760.0";"4.336473"
"1770.0";"4.157601"
"1780.0";"4.036425"
"1790.0";"4.288431"
"1800.0";"4.27454"
"1810.0";"4.237751"
"1820.0";"4.364345"
"1830.0";"4.282008"
"1840.0";"4.108327"
"1850.0";"3.991333"
"1860.0";"3.980944"
"1870.0";"3.96394"
"1880.0";"4.156784"
"1890.0";"4.303811"
"1900.0";"4.197652"
"1910.0";"4.34299"
"1920.0";"4.173648"
"1930.0";"4.108518"
"1940.0";"4.30845"
"1950.0";"4.452065"
"1960.0";"4.380276"
"1970.0";"4.262366"
"1980.0";"4.547821"
"1990.0";"4.790863"
"2000.0";"4.544979"
