# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol5_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL5-outer_dimer_area"
"0.0";"5.848369"
"10.0";"5.738025"
"20.0";"5.804191"
"30.0";"5.845471"
"40.0";"5.644093"
"50.0";"5.667273"
"60.0";"5.499185"
"70.0";"5.597818"
"80.0";"5.630947"
"90.0";"5.718318"
"100.0";"5.517267"
"110.0";"5.602862"
"120.0";"5.483846"
"130.0";"5.483254"
"140.0";"5.365312"
"150.0";"5.431615"
"160.0";"5.241252"
"170.0";"5.393456"
"180.0";"5.26965"
"190.0";"5.068933"
"200.0";"4.815719"
"210.0";"4.856117"
"220.0";"4.630647"
"230.0";"5.107986"
"240.0";"5.109587"
"250.0";"5.246166"
"260.0";"5.32307"
"270.0";"5.273434"
"280.0";"5.36452"
"290.0";"5.385139"
"300.0";"5.380486"
"310.0";"5.282204"
"320.0";"5.45906"
"330.0";"5.47608"
"340.0";"5.54499"
"350.0";"5.442475"
"360.0";"5.341139"
"370.0";"4.969031"
"380.0";"5.055649"
"390.0";"5.35547"
"400.0";"5.454279"
"410.0";"5.392319"
"420.0";"5.286899"
"430.0";"5.424057"
"440.0";"5.545498"
"450.0";"5.508878"
"460.0";"5.322586"
"470.0";"5.351076"
"480.0";"5.308484"
"490.0";"5.355995"
"500.0";"5.28108"
"510.0";"5.304187"
"520.0";"5.272488"
"530.0";"5.329456"
"540.0";"5.136356"
"550.0";"5.46862"
"560.0";"5.478927"
"570.0";"5.655733"
"580.0";"5.795131"
"590.0";"5.701184"
"600.0";"5.856766"
"610.0";"5.754849"
"620.0";"5.777833"
"630.0";"5.67851"
"640.0";"5.750418"
"650.0";"5.649831"
"660.0";"5.449309"
"670.0";"5.498584"
"680.0";"5.714521"
"690.0";"5.746073"
"700.0";"5.610428"
"710.0";"5.504454"
"720.0";"5.673763"
"730.0";"5.674044"
"740.0";"5.795825"
"750.0";"5.644098"
"760.0";"5.563923"
"770.0";"5.461665"
"780.0";"5.634232"
"790.0";"5.469702"
"800.0";"5.397811"
"810.0";"5.082905"
"820.0";"4.967046"
"830.0";"4.844464"
"840.0";"5.014776"
"850.0";"5.016703"
