# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL4.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL4"
"0.0";"5.159165"
"10.0";"5.109513"
"20.0";"4.864979"
"30.0";"5.368729"
"40.0";"5.460564"
"50.0";"5.381308"
"60.0";"5.251851"
"70.0";"5.222827"
"80.0";"5.041366"
"90.0";"5.384591"
"100.0";"5.525802"
"110.0";"5.635975"
"120.0";"5.358555"
"130.0";"5.444715"
"140.0";"5.12252"
"150.0";"4.971675"
"160.0";"4.891277"
"170.0";"5.088703"
"180.0";"5.137885"
"190.0";"5.129388"
"200.0";"4.824276"
"210.0";"4.870763"
"220.0";"4.70013"
"230.0";"4.680419"
"240.0";"4.767851"
"250.0";"4.609322"
"260.0";"4.403052"
"270.0";"4.504161"
"280.0";"4.344593"
"290.0";"4.406287"
"300.0";"4.865363"
"310.0";"4.872577"
"320.0";"4.910577"
"330.0";"4.539447"
"340.0";"4.502921"
"350.0";"4.49478"
"360.0";"4.197533"
"370.0";"4.179734"
"380.0";"4.414666"
"390.0";"4.408107"
"400.0";"4.394331"
"410.0";"4.399487"
"420.0";"4.426882"
"430.0";"4.38014"
"440.0";"4.440074"
"450.0";"4.512357"
"460.0";"4.557629"
"470.0";"4.385814"
"480.0";"4.471739"
"490.0";"4.554736"
"500.0";"4.383612"
"510.0";"4.382357"
"520.0";"4.66827"
"530.0";"4.559478"
"540.0";"4.374924"
"550.0";"4.283696"
"560.0";"4.404106"
"570.0";"4.366994"
"580.0";"4.374968"
"590.0";"3.934312"
"600.0";"4.133389"
"610.0";"4.320068"
"620.0";"4.40761"
"630.0";"4.580206"
"640.0";"4.414025"
"650.0";"4.197001"
"660.0";"4.174941"
"670.0";"3.846375"
"680.0";"3.650856"
"690.0";"3.772047"
"700.0";"4.11427"
"710.0";"4.217868"
"720.0";"4.301746"
"730.0";"4.334884"
"740.0";"4.342742"
"750.0";"3.915383"
"760.0";"3.940519"
"770.0";"4.062803"
"780.0";"3.936182"
"790.0";"3.712458"
"800.0";"3.593245"
"810.0";"3.373226"
"820.0";"3.326929"
"830.0";"3.105449"
"840.0";"3.308306"
"850.0";"3.175534"
"860.0";"3.012436"
"870.0";"3.035563"
"880.0";"2.652789"
"890.0";"2.509624"
"900.0";"2.495101"
"910.0";"2.513448"
"920.0";"2.62433"
"930.0";"2.467018"
"940.0";"2.780648"
"950.0";"2.676579"
"960.0";"2.538363"
"970.0";"2.265501"
"980.0";"2.411653"
"990.0";"2.309413"
"1000.0";"2.3359"
"1010.0";"2.523942"
"1020.0";"2.725008"
"1030.0";"2.659714"
"1040.0";"2.565763"
"1050.0";"2.768193"
"1060.0";"2.637063"
"1070.0";"2.700094"
"1080.0";"2.46367"
"1090.0";"2.385923"
"1100.0";"2.413635"
"1110.0";"2.534927"
"1120.0";"2.24206"
"1130.0";"2.483067"
"1140.0";"2.606457"
"1150.0";"2.460024"
"1160.0";"2.642647"
"1170.0";"2.70396"
"1180.0";"2.503948"
"1190.0";"2.378346"
"1200.0";"2.302203"
"1210.0";"2.503069"
"1220.0";"2.387364"
"1230.0";"2.218894"
"1240.0";"2.353717"
"1250.0";"2.398664"
"1260.0";"2.27258"
"1270.0";"1.981168"
"1280.0";"2.246519"
"1290.0";"2.10625"
"1300.0";"2.263359"
"1310.0";"2.047534"
"1320.0";"2.090364"
"1330.0";"2.490639"
"1340.0";"2.448462"
"1350.0";"2.546565"
"1360.0";"2.371723"
"1370.0";"2.329917"
"1380.0";"2.468372"
"1390.0";"2.352603"
"1400.0";"2.013544"
"1410.0";"2.263317"
"1420.0";"2.083677"
"1430.0";"1.902402"
