# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL"
"0.0";"2.110443"
"10.0";"2.116613"
"20.0";"2.212936"
"30.0";"2.229637"
"40.0";"2.060209"
"50.0";"2.146425"
"60.0";"1.774659"
"70.0";"1.781174"
"80.0";"1.833944"
"90.0";"2.196117"
"100.0";"2.224795"
"110.0";"2.15432"
"120.0";"2.242643"
"130.0";"1.727678"
"140.0";"1.832171"
"150.0";"1.715128"
"160.0";"1.653086"
"170.0";"1.448882"
"180.0";"1.6949"
"190.0";"1.99133"
"200.0";"2.239264"
"210.0";"2.424609"
"220.0";"2.330319"
"230.0";"2.563102"
"240.0";"2.887638"
"250.0";"3.092778"
"260.0";"2.862705"
"270.0";"2.865065"
"280.0";"2.947289"
"290.0";"2.527865"
"300.0";"2.492174"
"310.0";"2.366766"
"320.0";"2.517444"
"330.0";"2.294369"
"340.0";"1.878314"
"350.0";"2.455795"
"360.0";"2.759605"
"370.0";"2.645158"
"380.0";"2.376595"
"390.0";"2.750134"
"400.0";"2.808514"
"410.0";"2.942805"
"420.0";"2.977757"
"430.0";"2.884048"
"440.0";"2.929939"
"450.0";"2.828834"
"460.0";"2.636645"
"470.0";"2.840061"
"480.0";"2.695698"
"490.0";"2.651553"
"500.0";"2.614054"
"510.0";"2.573833"
"520.0";"2.564596"
"530.0";"2.349401"
"540.0";"2.35799"
"550.0";"2.284124"
"560.0";"2.269834"
"570.0";"2.62072"
"580.0";"2.689359"
"590.0";"2.953778"
"600.0";"2.895266"
"610.0";"2.664925"
"620.0";"2.670544"
"630.0";"2.444274"
"640.0";"2.219677"
"650.0";"2.396552"
"660.0";"2.326846"
"670.0";"2.116855"
"680.0";"2.145608"
"690.0";"2.393863"
"700.0";"2.409074"
"710.0";"2.427243"
"720.0";"2.414302"
"730.0";"2.341212"
"740.0";"2.453936"
"750.0";"2.43012"
"760.0";"2.660336"
"770.0";"2.742759"
"780.0";"2.512537"
"790.0";"2.572993"
"800.0";"2.510187"
"810.0";"2.092286"
"820.0";"2.60877"
"830.0";"2.672394"
"840.0";"2.496943"
"850.0";"2.478825"
"860.0";"2.255145"
"870.0";"2.311949"
"880.0";"2.388218"
"890.0";"2.101765"
"900.0";"2.261467"
"910.0";"2.37268"
"920.0";"2.27317"
"930.0";"2.469641"
"940.0";"2.52808"
"950.0";"2.551293"
"960.0";"2.740285"
"970.0";"2.614009"
"980.0";"2.511683"
"990.0";"2.482162"
"1000.0";"2.290252"
"1010.0";"2.204556"
"1020.0";"2.240926"
"1030.0";"2.537197"
"1040.0";"2.173618"
"1050.0";"2.289196"
"1060.0";"2.559396"
"1070.0";"2.91393"
"1080.0";"2.91234"
"1090.0";"3.007066"
"1100.0";"3.234941"
"1110.0";"3.063093"
"1120.0";"3.051781"
"1130.0";"2.994903"
