# This .csv file was created 12.10.2024 14:28
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_2
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-104.518768";"-97.474785"
"10.0";"-102.741798";"-104.348328"
"20.0";"-62.167957";"-103.888023"
"30.0";"-76.260658";"-87.345016"
"40.0";"-124.973511";"-68.762367"
"50.0";"-126.998283";"-92.978622"
"60.0";"-138.028107";"-85.610611"
"70.0";"-151.579727";"-103.690643"
"80.0";"-163.987976";"-88.422661"
"90.0";"-155.997925";"-111.176376"
"100.0";"-153.485519";"-96.675934"
"110.0";"-106.602318";"-94.054932"
"120.0";"-123.152657";"-90.961121"
"130.0";"-143.909622";"-74.149536"
"140.0";"-150.774658";"-87.073669"
"150.0";"-170.348373";"-93.986862"
"160.0";"-134.890747";"-76.356796"
"170.0";"-78.831894";"-65.611839"
"180.0";"-143.529083";"-85.396912"
"190.0";"-166.484039";"-74.057869"
"200.0";"-149.830521";"-79.310219"
"210.0";"-115.831909";"-87.986877"
"220.0";"-97.855904";"-74.687302"
"230.0";"-120.129791";"-66.987923"
"240.0";"-166.435883";"-79.359886"
"250.0";"-118.966316";"-73.570564"
"260.0";"-90.899834";"-65.561958"
"270.0";"-65.773285";"-81.631348"
"280.0";"-92.404877";"-60.407837"
"290.0";"-50.486526";"-82.661453"
"300.0";"-78.391022";"-83.899666"
"310.0";"-93.183037";"-35.41893"
"320.0";"-83.159653";"-89.091064"
"330.0";"-71.36245";"-80.634399"
"340.0";"-74.155823";"-70.170258"
"350.0";"-53.522415";"-58.43224"
"360.0";"-90.619339";"-54.28437"
"370.0";"-122.379463";"-53.977825"
"380.0";"-94.502373";"-86.516685"
"390.0";"-86.381737";"-61.151512"
"400.0";"-73.014809";"-62.312851"
"410.0";"-85.397125";"-65.214859"
"420.0";"-97.473427";"-78.817886"
"430.0";"-109.718262";"-89.343079"
"440.0";"-101.823517";"-86.708328"
"450.0";"-120.590942";"-82.251968"
"460.0";"-78.714661";"-77.262741"
"470.0";"-80.326309";"-84.234673"
"480.0";"-76.584152";"-68.518539"
"490.0";"-78.081932";"-71.955727"
"500.0";"-56.361774";"-82.964386"
"510.0";"-100.672005";"-63.208988"
"520.0";"-107.781342";"-62.542206"
"530.0";"-114.836792";"-80.448555"
"540.0";"-122.438362";"-81.766144"
"550.0";"-102.423691";"-67.423218"
"560.0";"-123.896141";"-70.478699"
"570.0";"-89.569969";"-91.016388"
"580.0";"-87.051483";"-86.736702"
"590.0";"-130.460297";"-68.077621"
"600.0";"-126.825943";"-72.350616"
"610.0";"-165.711777";"-75.014061"
"620.0";"-108.313637";"-70.642372"
"630.0";"-113.114578";"-80.681877"
"640.0";"-142.471115";"-77.194893"
"650.0";"-65.149216";"-81.043129"
"660.0";"-79.936234";"-82.585846"
"670.0";"-114.702583";"-87.187508"
"680.0";"-138.171356";"-63.293995"
"690.0";"-154.001221";"-91.84745"
"700.0";"-165.391174";"-91.942314"
"710.0";"-150.53476";"-85.155647"
"720.0";"-157.548752";"-107.259041"
"730.0";"-161.835144";"-89.725677"
"740.0";"-195.19931";"-104.605667"
"750.0";"-193.265228";"-86.661392"
"760.0";"-175.774261";"-75.651176"
"770.0";"-214.494568";"-81.514114"
