# This .csv file was created 12.10.2024 14:29
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL"
"0.0";"0.7554663"
"10.0";"0.6523574"
"20.0";"0.6317632"
"30.0";"0.6868488"
"40.0";"0.6586025"
"50.0";"0.640927"
"60.0";"0.7449034"
"70.0";"0.6539648"
"80.0";"0.7420138"
"90.0";"0.6596652"
"100.0";"0.6891453"
"110.0";"0.5108445"
"120.0";"0.7867067"
"130.0";"0.5778663"
"140.0";"0.6171117"
"150.0";"0.47083"
"160.0";"0.3496985"
"170.0";"0.5631956"
"180.0";"0.5069833"
"190.0";"0.5946503"
"200.0";"0.5930142"
"210.0";"0.605052"
"220.0";"0.4920699"
"230.0";"0.4379965"
"240.0";"0.6512176"
"250.0";"0.4179735"
"260.0";"0.5109609"
"270.0";"0.5638449"
"280.0";"0.5615666"
"290.0";"0.5609406"
"300.0";"0.5747157"
"310.0";"0.5073123"
"320.0";"0.5129765"
"330.0";"0.6546648"
"340.0";"0.5267721"
"350.0";"0.7563418"
"360.0";"0.4503976"
"370.0";"0.4835057"
"380.0";"0.6906864"
"390.0";"0.5914958"
"400.0";"0.5090517"
"410.0";"0.5660838"
"420.0";"0.509268"
"430.0";"0.5530915"
"440.0";"0.3146825"
"450.0";"0.4562434"
"460.0";"0.5177618"
"470.0";"0.6083225"
"480.0";"0.7057182"
"490.0";"0.7295228"
"500.0";"0.6933187"
"510.0";"0.6140702"
"520.0";"0.3864828"
"530.0";"0.4429387"
"540.0";"0.492687"
"550.0";"0.2755412"
"560.0";"0.2581256"
"570.0";"0.2743518"
"580.0";"0.218493"
"590.0";"0.2497397"
"600.0";"0.3078606"
"610.0";"0.2642611"
"620.0";"0.2397687"
"630.0";"0.2662815"
"640.0";"0.2729707"
"650.0";"0.3716396"
"660.0";"0.2714356"
"670.0";"0.2881565"
"680.0";"0.3034285"
"690.0";"0.2628025"
"700.0";"0.2753924"
"710.0";"0.4848616"
"720.0";"0.3193069"
"730.0";"0.3755557"
"740.0";"0.549626"
"750.0";"0.2996412"
"760.0";"0.3031271"
"770.0";"0.2939136"
"780.0";"0.2870485"
"790.0";"0.2953389"
"800.0";"0.2433064"
"810.0";"0.2490341"
"820.0";"0.2969072"
"830.0";"0.4120621"
"840.0";"0.3320978"
"850.0";"0.3254671"
"860.0";"0.2503616"
"870.0";"0.4407017"
"880.0";"0.3421357"
"890.0";"0.2507149"
"900.0";"0.2493615"
"910.0";"0.2452141"
"920.0";"0.2618949"
"930.0";"0.3086486"
"940.0";"0.3426385"
"950.0";"0.2806885"
"960.0";"0.2997298"
"970.0";"0.3414524"
"980.0";"0.2725235"
"990.0";"0.2436102"
"1000.0";"0.2691078"
"1010.0";"0.2724883"
"1020.0";"0.3124182"
"1030.0";"0.2575382"
"1040.0";"0.2935863"
"1050.0";"0.3547743"
"1060.0";"0.3424238"
"1070.0";"0.4302699"
"1080.0";"0.5447514"
"1090.0";"0.5401714"
"1100.0";"0.518122"
"1110.0";"0.3795709"
"1120.0";"0.4507436"
"1130.0";"0.4987615"
"1140.0";"0.5557013"
"1150.0";"0.7707952"
"1160.0";"0.7748478"
"1170.0";"0.877112"
"1180.0";"0.802778"
"1190.0";"0.8248658"
"1200.0";"0.8178561"
"1210.0";"0.7922412"
"1220.0";"0.7774099"
"1230.0";"0.7405196"
"1240.0";"0.6095462"
"1250.0";"0.6252815"
"1260.0";"0.5683538"
"1270.0";"0.6100335"
"1280.0";"0.6671983"
"1290.0";"0.6985372"
"1300.0";"0.5940551"
"1310.0";"0.5819099"
"1320.0";"0.6169838"
"1330.0";"0.6162994"
"1340.0";"0.5498628"
"1350.0";"0.6466702"
"1360.0";"0.5880995"
"1370.0";"0.5736153"
"1380.0";"0.5611008"
"1390.0";"0.6125797"
"1400.0";"0.6611484"
"1410.0";"0.5880703"
"1420.0";"0.6716978"
"1430.0";"0.6910148"
"1440.0";"0.6913024"
"1450.0";"0.6361966"
"1460.0";"0.6567602"
"1470.0";"0.6225318"
"1480.0";"0.6368407"
"1490.0";"0.6207457"
"1500.0";"0.5842577"
"1510.0";"0.6133932"
"1520.0";"0.5747918"
"1530.0";"0.6083527"
"1540.0";"0.6510522"
"1550.0";"0.8630162"
"1560.0";"0.8838169"
"1570.0";"0.7928815"
"1580.0";"0.747018"
"1590.0";"0.7004616"
"1600.0";"0.6808884"
"1610.0";"0.6191203"
"1620.0";"0.6570544"
"1630.0";"0.7007206"
"1640.0";"0.633395"
