# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol5_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL5-inner_dimer_area"
"0.0";"5.684599"
"10.0";"5.574956"
"20.0";"5.516457"
"30.0";"5.348162"
"40.0";"4.964522"
"50.0";"5.025502"
"60.0";"4.728629"
"70.0";"4.650559"
"80.0";"4.987571"
"90.0";"5.014865"
"100.0";"4.885763"
"110.0";"4.747909"
"120.0";"4.990016"
"130.0";"5.033968"
"140.0";"5.017828"
"150.0";"5.153742"
"160.0";"5.550637"
"170.0";"5.325328"
"180.0";"5.411686"
"190.0";"5.502254"
"200.0";"5.525813"
"210.0";"5.432252"
"220.0";"5.468607"
"230.0";"5.563583"
"240.0";"5.493522"
"250.0";"5.621404"
"260.0";"5.756504"
"270.0";"5.547374"
"280.0";"5.592949"
"290.0";"5.290599"
"300.0";"5.270572"
"310.0";"5.391372"
"320.0";"5.298586"
"330.0";"5.232759"
"340.0";"5.335167"
"350.0";"5.292667"
"360.0";"5.409641"
"370.0";"5.410989"
"380.0";"5.396283"
"390.0";"5.23843"
"400.0";"5.320475"
"410.0";"5.559276"
"420.0";"5.70573"
"430.0";"5.544161"
"440.0";"5.702131"
"450.0";"5.949536"
"460.0";"5.808356"
"470.0";"5.83412"
"480.0";"6.112506"
"490.0";"6.278779"
"500.0";"6.5204"
"510.0";"6.75517"
"520.0";"6.441833"
"530.0";"6.395273"
"540.0";"6.394075"
"550.0";"6.554701"
"560.0";"6.533307"
"570.0";"6.545724"
"580.0";"6.697708"
"590.0";"6.593446"
"600.0";"6.850714"
"610.0";"6.941472"
"620.0";"6.780537"
"630.0";"6.991601"
"640.0";"6.892991"
"650.0";"7.040607"
"660.0";"7.102047"
"670.0";"7.215818"
"680.0";"7.549837"
"690.0";"7.499949"
"700.0";"7.611671"
"710.0";"7.723389"
"720.0";"7.617889"
"730.0";"7.631985"
"740.0";"7.770289"
"750.0";"7.737039"
"760.0";"7.950643"
"770.0";"7.716656"
"780.0";"7.800823"
"790.0";"7.86905"
"800.0";"7.971278"
"810.0";"7.846013"
"820.0";"7.653526"
"830.0";"7.376167"
"840.0";"7.228178"
"850.0";"6.973783"
"860.0";"7.110223"
"870.0";"7.323666"
"880.0";"7.449636"
"890.0";"7.327102"
"900.0";"6.84592"
"910.0";"6.99065"
"920.0";"6.983664"
"930.0";"6.97929"
"940.0";"7.135254"
"950.0";"6.867587"
"960.0";"6.88467"
"970.0";"6.985407"
"980.0";"7.151776"
"990.0";"7.642078"
"1000.0";"7.47504"
