# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"84.654"
"10.0";"85.902"
"20.0";"84.496"
"30.0";"87.829"
"40.0";"86.565"
"50.0";"86.42"
"60.0";"86.916"
"70.0";"87.359"
"80.0";"85.502"
"90.0";"84.223"
"100.0";"86.803"
"110.0";"85.127"
"120.0";"86.374"
"130.0";"85.422"
"140.0";"86.994"
"150.0";"87.859"
"160.0";"88.812"
"170.0";"86.157"
"180.0";"87.709"
"190.0";"88.036"
"200.0";"87.712"
"210.0";"87.827"
"220.0";"88.928"
"230.0";"87.705"
"240.0";"86.982"
"250.0";"87.17"
"260.0";"86.816"
"270.0";"86.65"
"280.0";"84.927"
"290.0";"86.762"
"300.0";"86.421"
"310.0";"86.772"
"320.0";"84.731"
"330.0";"86.347"
"340.0";"84.852"
"350.0";"86.986"
"360.0";"86.86"
"370.0";"87.813"
"380.0";"87.445"
"390.0";"87.18"
"400.0";"85.294"
"410.0";"86.881"
"420.0";"85.732"
"430.0";"85.59"
"440.0";"84.239"
"450.0";"85.835"
"460.0";"85.441"
"470.0";"86.086"
"480.0";"86.225"
"490.0";"85.836"
"500.0";"87.476"
"510.0";"86.79"
"520.0";"84.866"
"530.0";"86.303"
"540.0";"86.326"
"550.0";"86.261"
"560.0";"85.509"
"570.0";"87.65"
"580.0";"86.048"
"590.0";"84.953"
"600.0";"84.922"
"610.0";"87.868"
"620.0";"84.545"
"630.0";"86.475"
"640.0";"86.235"
"650.0";"88.113"
"660.0";"85.78"
"670.0";"85.441"
"680.0";"84.84"
"690.0";"84.913"
"700.0";"84.861"
"710.0";"86.559"
"720.0";"85.096"
"730.0";"86.837"
"740.0";"85.082"
"750.0";"85.683"
"760.0";"84.763"
"770.0";"85.895"
"780.0";"85.456"
"790.0";"85.565"
"800.0";"86.166"
"810.0";"84.482"
"820.0";"84.852"
"830.0";"86.5"
"840.0";"85.811"
"850.0";"85.71"
"860.0";"84.855"
"870.0";"84.642"
"880.0";"84.252"
"890.0";"83.473"
"900.0";"84.384"
"910.0";"83.956"
"920.0";"85.096"
"930.0";"85.519"
"940.0";"86.74"
"950.0";"85.421"
"960.0";"83.322"
"970.0";"86.291"
"980.0";"83.969"
"990.0";"86.35"
"1000.0";"85.402"
"1010.0";"85.73"
"1020.0";"85.319"
"1030.0";"83.916"
"1040.0";"85.15"
"1050.0";"81.521"
"1060.0";"83.696"
"1070.0";"85.428"
"1080.0";"84.617"
"1090.0";"83.765"
"1100.0";"83.938"
"1110.0";"84.884"
"1120.0";"84.708"
"1130.0";"85.248"
"1140.0";"86.235"
"1150.0";"87.451"
"1160.0";"87.448"
"1170.0";"86.129"
"1180.0";"87.319"
"1190.0";"87.995"
"1200.0";"87.651"
"1210.0";"86.334"
"1220.0";"86.491"
"1230.0";"85.832"
"1240.0";"84.782"
"1250.0";"83.906"
"1260.0";"85.449"
"1270.0";"85.113"
"1280.0";"82.82"
"1290.0";"85.61"
"1300.0";"84.528"
"1310.0";"85.799"
"1320.0";"85.766"
"1330.0";"85.605"
"1340.0";"84.123"
"1350.0";"86.043"
"1360.0";"86.003"
"1370.0";"86.215"
"1380.0";"85.116"
"1390.0";"86.178"
"1400.0";"84.715"
"1410.0";"84.608"
"1420.0";"83.595"
"1430.0";"86.324"
"1440.0";"85.067"
"1450.0";"84.921"
"1460.0";"85.089"
"1470.0";"85.061"
"1480.0";"86.999"
"1490.0";"86.545"
"1500.0";"86.362"
"1510.0";"85.869"
"1520.0";"86.399"
"1530.0";"88.496"
"1540.0";"87.723"
"1550.0";"83.579"
"1560.0";"86.113"
"1570.0";"85.612"
"1580.0";"86.018"
"1590.0";"85.374"
"1600.0";"88.349"
"1610.0";"85.827"
"1620.0";"87.172"
"1630.0";"88.768"
"1640.0";"85.345"
"1650.0";"86.27"
"1660.0";"85.332"
"1670.0";"86.856"
"1680.0";"86.966"
"1690.0";"87.121"
"1700.0";"86.399"
"1710.0";"86.963"
"1720.0";"84.877"
"1730.0";"86.605"
"1740.0";"86.989"
"1750.0";"87.309"
"1760.0";"84.911"
"1770.0";"84.957"
"1780.0";"85.303"
"1790.0";"85.086"
"1800.0";"86.94"
"1810.0";"84.317"
"1820.0";"84.033"
"1830.0";"84.632"
"1840.0";"87.573"
"1850.0";"85.377"
"1860.0";"86.57"
"1870.0";"86.062"
"1880.0";"87.034"
"1890.0";"86.824"
"1900.0";"85.323"
"1910.0";"88.396"
"1920.0";"88.102"
"1930.0";"86.821"
"1940.0";"88.139"
"1950.0";"87.915"
"1960.0";"87.046"
"1970.0";"87.53"
"1980.0";"87.7"
"1990.0";"90.29"
"2000.0";"89.999"
"2010.0";"88.467"
"2020.0";"87.803"
"2030.0";"86.238"
"2040.0";"88.632"
"2050.0";"88.102"
"2060.0";"87.87"
"2070.0";"88.215"
"2080.0";"85.687"
"2090.0";"86.451"
"2100.0";"87.091"
"2110.0";"87.832"
"2120.0";"87.278"
"2130.0";"88.185"
"2140.0";"89.481"
"2150.0";"86.543"
"2160.0";"84.517"
"2170.0";"87.579"
"2180.0";"89.348"
"2190.0";"86.502"
"2200.0";"89.9"
"2210.0";"87.916"
"2220.0";"86.156"
"2230.0";"88.097"
"2240.0";"89.175"
"2250.0";"86.339"
"2260.0";"87.115"
"2270.0";"86.224"
"2280.0";"87.702"
"2290.0";"87.335"
"2300.0";"86.101"
"2310.0";"87.515"
"2320.0";"85.457"
"2330.0";"86.551"
"2340.0";"85.504"
"2350.0";"85.87"
"2360.0";"88.16"
"2370.0";"89.198"
"2380.0";"86.123"
"2390.0";"87.893"
"2400.0";"88.808"
"2410.0";"86.775"
"2420.0";"88.003"
"2430.0";"87.697"
"2440.0";"88.186"
"2450.0";"87.607"
"2460.0";"85.647"
"2470.0";"86.39"
"2480.0";"86.559"
"2490.0";"87.115"
"2500.0";"87.824"
"2510.0";"87.378"
"2520.0";"89.752"
"2530.0";"88.674"
"2540.0";"89.507"
"2550.0";"88.757"
"2560.0";"88.496"
"2570.0";"85.737"
"2580.0";"87.246"
"2590.0";"88.616"
"2600.0";"87.105"
"2610.0";"87.207"
"2620.0";"85.805"
"2630.0";"87.325"
"2640.0";"86.159"
"2650.0";"86.978"
"2660.0";"86.766"
"2670.0";"87.355"
"2680.0";"87.755"
"2690.0";"86.88"
"2700.0";"87.737"
"2710.0";"85.889"
"2720.0";"85.683"
"2730.0";"86.743"
"2740.0";"86.365"
"2750.0";"86.833"
"2760.0";"86.952"
"2770.0";"88.271"
"2780.0";"90.153"
"2790.0";"86.017"
"2800.0";"86.791"
"2810.0";"86.415"
"2820.0";"85.839"
"2830.0";"89.186"
"2840.0";"87.516"
"2850.0";"86.343"
"2860.0";"85.784"
"2870.0";"85.357"
"2880.0";"85.938"
"2890.0";"86.467"
"2900.0";"85.601"
"2910.0";"86.976"
"2920.0";"86.808"
"2930.0";"85.449"
"2940.0";"86.18"
"2950.0";"85.709"
"2960.0";"86.49"
"2970.0";"84.711"
"2980.0";"84.961"
"2990.0";"84.874"
"3000.0";"86.888"
"3010.0";"85.361"
"3020.0";"86.082"
"3030.0";"85.177"
"3040.0";"84.688"
"3050.0";"86.652"
"3060.0";"86.34"
"3070.0";"85.786"
"3080.0";"84.877"
"3090.0";"87.192"
"3100.0";"85.98"
"3110.0";"85.37"
"3120.0";"87.836"
"3130.0";"87.07"
"3140.0";"88.652"
"3150.0";"88.847"
"3160.0";"85.88"
"3170.0";"85.279"
"3180.0";"86.048"
"3190.0";"87.076"
"3200.0";"85.625"
"3210.0";"88.527"
"3220.0";"86.124"
"3230.0";"87.586"
"3240.0";"86.471"
"3250.0";"87.478"
"3260.0";"90.035"
"3270.0";"90.093"
"3280.0";"88.395"
"3290.0";"87.187"
"3300.0";"87.513"
"3310.0";"89.572"
"3320.0";"91.415"
"3330.0";"88.41"
"3340.0";"88.342"
"3350.0";"88.722"
"3360.0";"87.177"
"3370.0";"86.44"
"3380.0";"88.038"
"3390.0";"87.888"
"3400.0";"87.562"
"3410.0";"87.455"
"3420.0";"87.626"
"3430.0";"88.09"
"3440.0";"89.13"
"3450.0";"85.641"
"3460.0";"87.485"
"3470.0";"87.39"
"3480.0";"88.37"
"3490.0";"89.183"
"3500.0";"87.442"
"3510.0";"87.917"
"3520.0";"87.884"
"3530.0";"89.084"
"3540.0";"89.906"
"3550.0";"88.361"
"3560.0";"87.411"
"3570.0";"87.53"
"3580.0";"89.048"
"3590.0";"87.9"
"3600.0";"88.119"
"3610.0";"88.287"
"3620.0";"88.801"
"3630.0";"87.286"
"3640.0";"88.539"
"3650.0";"89.459"
"3660.0";"87.553"
"3670.0";"88.043"
"3680.0";"90.841"
"3690.0";"87.942"
"3700.0";"88.297"
"3710.0";"89.467"
"3720.0";"88.345"
"3730.0";"87.875"
"3740.0";"88.133"
"3750.0";"87.896"
"3760.0";"88.916"
"3770.0";"89.028"
"3780.0";"88.647"
"3790.0";"89.279"
"3800.0";"88.08"
"3810.0";"87.683"
"3820.0";"85.92"
"3830.0";"88.197"
"3840.0";"87.175"
"3850.0";"88.347"
"3860.0";"87.534"
"3870.0";"88.888"
"3880.0";"87.111"
"3890.0";"87.694"
"3900.0";"87.905"
