# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.50117";"1.22775";"1.23539";"1.21387"
"10.0";"1.49794";"1.2244";"1.22903";"1.21573"
"20.0";"1.50118";"1.23244";"1.23442";"1.21012"
"30.0";"1.502";"1.23457";"1.23219";"1.21226"
"40.0";"1.50025";"1.23275";"1.23523";"1.20667"
"50.0";"1.49829";"1.22684";"1.23497";"1.20807"
"60.0";"1.50028";"1.23728";"1.231";"1.20643"
"70.0";"1.49878";"1.2328";"1.2327";"1.20555"
"80.0";"1.49615";"1.2335";"1.22444";"1.20672"
"90.0";"1.49698";"1.23627";"1.22937";"1.20092"
"100.0";"1.49832";"1.24368";"1.22898";"1.19699"
"110.0";"1.49792";"1.23604";"1.23187";"1.20092"
"120.0";"1.49584";"1.24424";"1.22175";"1.19762"
"130.0";"1.49265";"1.23392";"1.22563";"1.19637"
"140.0";"1.4939";"1.22898";"1.22813";"1.20199"
"150.0";"1.4884";"1.22485";"1.21883";"1.20203"
"160.0";"1.49712";"1.24155";"1.22928";"1.1959"
"170.0";"1.49441";"1.23756";"1.21841";"1.20433"
"180.0";"1.49163";"1.23277";"1.21937";"1.20139"
"190.0";"1.49347";"1.23725";"1.22395";"1.1967"
"200.0";"1.49753";"1.2374";"1.22947";"1.20103"
"210.0";"1.49866";"1.23771";"1.22914";"1.20386"
"220.0";"1.49337";"1.23245";"1.22881";"1.1964"
"230.0";"1.49419";"1.24156";"1.22138";"1.19666"
"240.0";"1.49543";"1.23571";"1.22525";"1.20184"
"250.0";"1.49439";"1.23172";"1.22262";"1.20602"
"260.0";"1.49377";"1.24008";"1.21522";"1.2034"
"270.0";"1.49624";"1.24174";"1.22084";"1.20211"
"280.0";"1.49634";"1.23507";"1.22404";"1.20599"
"290.0";"1.49543";"1.23793";"1.22634";"1.19842"
"300.0";"1.50217";"1.24631";"1.22174";"1.21124"
"310.0";"1.49831";"1.23952";"1.22883";"1.20142"
"320.0";"1.49884";"1.23571";"1.23526";"1.2001"
"330.0";"1.50048";"1.2384";"1.23423";"1.20245"
"340.0";"1.49303";"1.22791";"1.227";"1.20208"
"350.0";"1.50053";"1.24196";"1.2339";"1.19924"
"360.0";"1.49566";"1.23831";"1.22797";"1.19693"
"370.0";"1.50003";"1.2337";"1.23571";"1.20466"
"380.0";"1.49949";"1.23972";"1.23321";"1.19968"
"390.0";"1.50139";"1.23737";"1.23974";"1.20014"
"400.0";"1.5049";"1.23558";"1.24164";"1.20875"
"410.0";"1.5037";"1.24272";"1.23375";"1.20653"
"420.0";"1.50058";"1.23659";"1.23436";"1.20444"
"430.0";"1.50444";"1.2453";"1.23328";"1.20621"
"440.0";"1.49996";"1.2322";"1.23581";"1.20591"
"450.0";"1.50121";"1.23824";"1.23422";"1.20447"
"460.0";"1.49758";"1.24211";"1.22603";"1.19979"
"470.0";"1.50043";"1.23442";"1.23678";"1.20381"
"480.0";"1.50429";"1.23858";"1.23976";"1.20611"
"490.0";"1.50433";"1.23691";"1.23742";"1.21031"
"500.0";"1.4999";"1.23426";"1.22912";"1.21047"
"510.0";"1.49837";"1.22588";"1.24017";"1.20393"
"520.0";"1.49543";"1.23057";"1.23095";"1.20129"
