# This .csv file was created 12.10.2024 14:30
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"0.001277";"-5.4e-05"
"10.0";"0.001229";"-3.6e-05"
"20.0";"0.0";"0.0"
"30.0";"0.0";"0.0"
"40.0";"-6.5e-05";"-4e-06"
"50.0";"-0.000248";"-8.3e-05"
"60.0";"0.0";"0.0"
"70.0";"0.0";"0.0"
"80.0";"0.0";"0.0"
"90.0";"0.0";"0.0"
"100.0";"-0.000193";"-2.4e-05"
"110.0";"0.000404";"-0.00012"
"120.0";"0.0";"0.0"
"130.0";"0.0";"0.0"
"140.0";"0.0";"0.0"
"150.0";"0.0";"0.0"
"160.0";"0.0";"0.0"
"170.0";"0.0";"0.0"
"180.0";"0.0";"0.0"
"190.0";"0.0";"0.0"
"200.0";"0.0";"0.0"
"210.0";"0.014125";"-0.004812"
"220.0";"0.067037";"-0.058186"
"230.0";"0.000754";"-0.000148"
"240.0";"0.00044";"-0.000154"
"250.0";"-0.006887";"-0.003975"
"260.0";"0.010327";"-0.003732"
"270.0";"0.00198";"-0.001065"
"280.0";"0.0";"0.0"
"290.0";"0.0";"0.0"
"300.0";"0.0";"0.0"
"310.0";"0.0";"0.0"
"320.0";"0.000477";"-6e-06"
"330.0";"0.0";"0.0"
"340.0";"0.0";"0.0"
"350.0";"-0.000134";"-1.5e-05"
"360.0";"-0.000137";"-3.4e-05"
"370.0";"-0.00214";"-0.000177"
"380.0";"-0.001202";"-0.000461"
"390.0";"-0.00429";"-0.001126"
"400.0";"0.030526";"-0.040024"
"410.0";"-0.003554";"-0.002676"
"420.0";"0.000167";"-7e-05"
"430.0";"0.000282";"-0.00467"
"440.0";"1.9e-05";"-3e-06"
"450.0";"0.0";"0.0"
"460.0";"-0.000116";"-1e-06"
"470.0";"0.0";"0.0"
"480.0";"0.004804";"-0.001117"
"490.0";"0.0";"0.0"
"500.0";"0.0";"0.0"
"510.0";"0.0";"0.0"
"520.0";"-8.8e-05";"-0.0"
"530.0";"-3e-06";"-0.0"
"540.0";"0.0";"0.0"
"550.0";"0.0";"0.0"
"560.0";"0.0";"0.0"
"570.0";"-2.9e-05";"-0.000528"
"580.0";"0.001522";"-7.5e-05"
"590.0";"0.0";"0.0"
"600.0";"0.0";"0.0"
"610.0";"0.0";"0.0"
"620.0";"0.0";"0.0"
"630.0";"0.0";"0.0"
"640.0";"0.0";"0.0"
"650.0";"0.0";"0.0"
"660.0";"0.000343";"-3.3e-05"
"670.0";"-0.017771";"-0.007948"
"680.0";"-0.01893";"-0.004777"
"690.0";"-0.046786";"-0.029495"
"700.0";"-3.913645";"-1.345585"
"710.0";"3.546522";"-2.414762"
"720.0";"-1.326946";"-0.142803"
"730.0";"-0.154362";"-0.061894"
"740.0";"-0.103876";"-0.040639"
"750.0";"-0.035866";"-0.025858"
"760.0";"0.000309";"-0.000163"
"770.0";"-0.028917";"-0.00867"
"780.0";"-0.003514";"-0.002259"
"790.0";"-0.00303";"-0.000153"
"800.0";"0.0";"0.0"
"810.0";"0.0";"0.0"
"820.0";"0.0";"0.0"
"830.0";"-0.001179";"-0.000339"
"840.0";"0.001263";"-0.000352"
"850.0";"0.000114";"-2.6e-05"
"860.0";"0.00081";"-1e-05"
"870.0";"-0.000536";"-5.7e-05"
"880.0";"0.0";"0.0"
"890.0";"0.0";"0.0"
"900.0";"0.002556";"-0.000417"
"910.0";"0.000527";"-6e-06"
"920.0";"3.2e-05";"-1e-06"
"930.0";"-2.7e-05";"-5e-06"
"940.0";"0.0";"0.0"
"950.0";"0.003026";"-0.002637"
"960.0";"0.002421";"-0.000256"
"970.0";"4.3e-05";"-2e-06"
"980.0";"4.4e-05";"-2e-06"
"990.0";"0.0";"0.0"
"1000.0";"0.0";"0.0"
"1010.0";"0.000103";"-1e-06"
"1020.0";"-0.000201";"-4e-06"
"1030.0";"-0.002718";"-0.000129"
"1040.0";"0.0";"0.0"
"1050.0";"0.0";"0.0"
"1060.0";"0.0";"0.0"
"1070.0";"0.0";"0.0"
"1080.0";"0.0";"0.0"
"1090.0";"0.0";"0.0"
"1100.0";"0.0";"0.0"
"1110.0";"0.0";"0.0"
"1120.0";"-0.001083";"-3e-06"
"1130.0";"-0.000837";"-1e-06"
"1140.0";"1.6e-05";"-0.0"
"1150.0";"0.0";"0.0"
"1160.0";"0.0";"0.0"
"1170.0";"0.0";"0.0"
"1180.0";"0.0";"0.0"
"1190.0";"0.0";"0.0"
"1200.0";"0.0";"0.0"
"1210.0";"0.0";"0.0"
"1220.0";"0.0";"0.0"
"1230.0";"0.0";"0.0"
"1240.0";"0.0";"0.0"
"1250.0";"-0.000299";"-1e-06"
"1260.0";"7.2e-05";"-1.7e-05"
"1270.0";"0.000368";"-7e-05"
"1280.0";"0.000134";"-7e-06"
"1290.0";"0.000144";"-0.0"
"1300.0";"-0.000982";"-9.3e-05"
"1310.0";"-0.000712";"-5e-05"
"1320.0";"0.0";"0.0"
"1330.0";"0.0";"0.0"
"1340.0";"0.0";"0.0"
"1350.0";"0.0";"0.0"
"1360.0";"0.0";"0.0"
"1370.0";"0.0";"0.0"
"1380.0";"0.0";"0.0"
"1390.0";"0.0";"0.0"
"1400.0";"0.0";"0.0"
"1410.0";"0.0";"0.0"
"1420.0";"0.0";"0.0"
"1430.0";"0.0";"0.0"
"1440.0";"0.0";"0.0"
"1450.0";"0.0";"0.0"
"1460.0";"0.0";"0.0"
"1470.0";"0.0";"0.0"
"1480.0";"0.0";"0.0"
"1490.0";"0.0";"0.0"
"1500.0";"0.0";"0.0"
"1510.0";"0.0";"0.0"
"1520.0";"0.0";"0.0"
"1530.0";"-2.6e-05";"-4e-06"
"1540.0";"0.0";"0.0"
"1550.0";"0.0";"0.0"
"1560.0";"0.0";"0.0"
"1570.0";"-5e-06";"-0.0"
"1580.0";"-5.2e-05";"-2.7e-05"
"1590.0";"0.0";"0.0"
"1600.0";"0.0";"0.0"
"1610.0";"0.0";"0.0"
"1620.0";"0.0";"0.0"
"1630.0";"0.0";"0.0"
"1640.0";"0.0";"0.0"
"1650.0";"0.0";"0.0"
"1660.0";"0.0";"0.0"
"1670.0";"-0.002981";"-6.5e-05"
"1680.0";"0.0";"0.0"
"1690.0";"-5.2e-05";"-3e-06"
"1700.0";"-0.002646";"-0.00227"
"1710.0";"0.003009";"-0.002944"
"1720.0";"0.004728";"-0.00132"
"1730.0";"0.0";"-8e-06"
"1740.0";"0.003723";"-0.004259"
"1750.0";"0.00122";"-0.001338"
"1760.0";"0.085998";"-0.152004"
"1770.0";"-0.602621";"-1.482345"
"1780.0";"8.645528";"-2.640903"
"1790.0";"0.112382";"-0.179186"
"1800.0";"-0.000178";"-0.000219"
"1810.0";"-0.00705";"-0.001313"
"1820.0";"-0.011474";"-0.002709"
"1830.0";"-0.00119";"-1e-06"
"1840.0";"0.0";"0.0"
"1850.0";"0.0";"0.0"
"1860.0";"-0.000631";"-5e-06"
"1870.0";"-0.00011";"-0.0"
"1880.0";"0.0";"0.0"
"1890.0";"-0.001664";"-3.2e-05"
"1900.0";"-0.007933";"-0.002403"
"1910.0";"-0.000753";"-2.6e-05"
"1920.0";"0.0";"0.0"
"1930.0";"-0.002657";"-0.000228"
"1940.0";"0.0";"0.0"
"1950.0";"0.0";"0.0"
"1960.0";"0.0";"0.0"
"1970.0";"0.0";"0.0"
"1980.0";"0.0";"0.0"
"1990.0";"0.0";"0.0"
"2000.0";"0.0";"0.0"
"2010.0";"0.0";"0.0"
"2020.0";"0.0";"0.0"
"2030.0";"-1e-06";"-1e-06"
"2040.0";"0.000271";"-0.000582"
"2050.0";"-6.5e-05";"-8e-06"
"2060.0";"0.0";"0.0"
"2070.0";"0.0";"0.0"
"2080.0";"0.000143";"-0.00033"
"2090.0";"-0.000214";"0.0"
"2100.0";"0.0";"0.0"
"2110.0";"-0.000213";"-1e-06"
"2120.0";"0.0";"0.0"
"2130.0";"-0.001243";"-4.1e-05"
"2140.0";"0.0";"0.0"
"2150.0";"0.0";"0.0"
"2160.0";"0.004246";"-0.001749"
"2170.0";"0.001927";"-0.021341"
"2180.0";"-0.147";"-0.025961"
"2190.0";"-0.010401";"-0.00999"
"2200.0";"-0.001418";"-0.000699"
"2210.0";"0.00159";"-0.001514"
"2220.0";"0.0";"0.0"
"2230.0";"0.0";"0.0"
"2240.0";"0.0";"0.0"
"2250.0";"0.0";"0.0"
"2260.0";"0.0";"0.0"
"2270.0";"0.0";"0.0"
"2280.0";"0.0";"0.0"
"2290.0";"0.0";"0.0"
"2300.0";"0.0";"0.0"
"2310.0";"0.0";"0.0"
"2320.0";"0.0";"0.0"
"2330.0";"0.0";"0.0"
"2340.0";"0.0";"0.0"
"2350.0";"0.0";"0.0"
"2360.0";"-0.000256";"-1.3e-05"
"2370.0";"-0.002164";"-0.000983"
"2380.0";"0.012995";"-0.002007"
"2390.0";"0.0";"0.0"
"2400.0";"0.0";"0.0"
"2410.0";"0.000157";"-1e-06"
"2420.0";"-0.000372";"-7.6e-05"
"2430.0";"-0.000122";"-4e-06"
"2440.0";"0.0";"0.0"
"2450.0";"-0.002476";"-3.6e-05"
"2460.0";"-0.007119";"-0.002724"
"2470.0";"-0.004912";"-0.029249"
"2480.0";"-0.083301";"-0.273057"
"2490.0";"-0.351227";"-0.558488"
"2500.0";"-0.395114";"-4.156319"
"2510.0";"-0.351965";"-3.624916"
"2520.0";"-0.003528";"-0.239471"
"2530.0";"-0.162432";"-0.500984"
"2540.0";"-0.112238";"-0.365074"
"2550.0";"0.036404";"-0.223275"
"2560.0";"0.02546";"-0.02146"
"2570.0";"0.02833";"-0.047433"
"2580.0";"0.032359";"-0.037267"
"2590.0";"-0.001803";"-0.003571"
"2600.0";"-0.000158";"-0.000258"
"2610.0";"-0.002262";"-0.007585"
"2620.0";"0.006979";"-0.015173"
"2630.0";"-0.00068";"-0.002754"
"2640.0";"-0.001039";"-0.000573"
"2650.0";"0.0";"0.0"
"2660.0";"-8e-06";"-0.0"
"2670.0";"0.0";"0.0"
"2680.0";"0.0";"0.0"
"2690.0";"0.0";"0.0"
"2700.0";"0.0";"0.0"
"2710.0";"0.00178";"-0.021239"
"2720.0";"-0.000319";"-0.002396"
"2730.0";"-0.000747";"-0.000807"
"2740.0";"-0.002354";"-0.001709"
"2750.0";"-0.00073";"-0.000283"
"2760.0";"9e-06";"0.0"
"2770.0";"5.9e-05";"0.0"
"2780.0";"-0.001752";"-0.012264"
"2790.0";"-0.006553";"-0.037122"
"2800.0";"-0.00286";"-0.004558"
"2810.0";"-0.013146";"-0.011385"
"2820.0";"-0.006583";"-0.022787"
"2830.0";"-0.02265";"-0.062454"
"2840.0";"0.534807";"-0.433793"
"2850.0";"-0.009449";"-0.061719"
"2860.0";"-0.026446";"-0.20273"
"2870.0";"-0.001036";"-0.030939"
"2880.0";"0.00019";"-0.005378"
"2890.0";"-0.00133";"-0.001808"
"2900.0";"0.00105";"-0.004091"
"2910.0";"-0.004102";"-0.099334"
"2920.0";"0.001396";"-0.004525"
"2930.0";"0.000365";"-0.000263"
"2940.0";"0.005172";"-0.002519"
"2950.0";"0.011286";"-0.00616"
"2960.0";"-0.000663";"-0.000692"
"2970.0";"-0.000148";"-0.00034"
"2980.0";"0.000318";"-0.000281"
"2990.0";"-0.000171";"-7e-06"
"3000.0";"0.0";"0.0"
"3010.0";"0.0001";"-5e-06"
"3020.0";"6.1e-05";"-2e-06"
"3030.0";"0.0";"0.0"
"3040.0";"0.0";"0.0"
"3050.0";"0.0";"0.0"
"3060.0";"0.0";"0.0"
"3070.0";"0.0";"0.0"
"3080.0";"0.0";"0.0"
"3090.0";"1.1e-05";"-0.0"
"3100.0";"0.0";"0.0"
"3110.0";"0.0";"0.0"
"3120.0";"0.0";"0.0"
"3130.0";"-0.000629";"0.0"
"3140.0";"-0.000615";"-6.8e-05"
"3150.0";"0.0";"0.0"
"3160.0";"0.001229";"-6.2e-05"
"3170.0";"-0.000615";"-5.3e-05"
"3180.0";"-0.00045";"-0.0"
"3190.0";"0.0";"0.0"
"3200.0";"0.0";"0.0"
"3210.0";"6e-06";"-1.1e-05"
"3220.0";"0.0";"0.0"
"3230.0";"0.0";"0.0"
"3240.0";"0.0";"0.0"
"3250.0";"0.0";"0.0"
"3260.0";"0.0";"0.0"
"3270.0";"0.0";"0.0"
"3280.0";"0.0";"0.0"
"3290.0";"0.0";"0.0"
"3300.0";"0.0";"0.0"
"3310.0";"0.0";"0.0"
"3320.0";"7.7e-05";"-0.0"
"3330.0";"0.00128";"-6e-05"
"3340.0";"-7.5e-05";"0.0"
"3350.0";"0.0";"0.0"
"3360.0";"0.0";"0.0"
"3370.0";"0.0";"0.0"
"3380.0";"0.0";"0.0"
"3390.0";"0.0";"0.0"
"3400.0";"0.0";"0.0"
"3410.0";"0.0";"0.0"
"3420.0";"0.0";"0.0"
"3430.0";"0.0";"0.0"
"3440.0";"0.0";"0.0"
"3450.0";"0.0";"0.0"
"3460.0";"0.0";"0.0"
"3470.0";"0.0";"0.0"
"3480.0";"0.0";"0.0"
"3490.0";"0.0";"0.0"
"3500.0";"0.0";"0.0"
"3510.0";"0.0";"0.0"
"3520.0";"0.0";"0.0"
"3530.0";"0.0";"0.0"
"3540.0";"0.0";"0.0"
"3550.0";"0.0";"0.0"
"3560.0";"0.0";"0.0"
"3570.0";"0.0";"0.0"
"3580.0";"0.0";"0.0"
"3590.0";"0.0";"0.0"
"3600.0";"0.0";"0.0"
"3610.0";"0.0";"0.0"
"3620.0";"0.0";"0.0"
"3630.0";"0.0";"0.0"
"3640.0";"0.0";"0.0"
"3650.0";"0.0";"0.0"
"3660.0";"0.0";"0.0"
"3670.0";"0.0";"0.0"
"3680.0";"-2.8e-05";"-0.0"
"3690.0";"0.0";"0.0"
"3700.0";"-0.000608";"-1.8e-05"
"3710.0";"0.0";"0.0"
"3720.0";"0.0";"0.0"
"3730.0";"0.0";"0.0"
"3740.0";"0.0";"0.0"
"3750.0";"0.0";"0.0"
"3760.0";"0.0";"0.0"
"3770.0";"0.0";"0.0"
"3780.0";"0.0";"0.0"
"3790.0";"0.0";"0.0"
"3800.0";"0.0";"0.0"
"3810.0";"0.0";"0.0"
"3820.0";"0.0";"0.0"
"3830.0";"0.0";"0.0"
"3840.0";"0.0";"0.0"
"3850.0";"0.0";"0.0"
"3860.0";"0.0";"0.0"
"3870.0";"0.0";"0.0"
"3880.0";"0.0";"0.0"
"3890.0";"0.0";"0.0"
"3900.0";"0.0";"0.0"
"3910.0";"0.0";"0.0"
"3920.0";"0.0";"0.0"
"3930.0";"0.0";"0.0"
"3940.0";"0.0";"0.0"
"3950.0";"0.0";"0.0"
"3960.0";"0.0";"0.0"
"3970.0";"0.0";"0.0"
"3980.0";"0.0";"0.0"
"3990.0";"0.0";"0.0"
"4000.0";"0.0";"0.0"
"4010.0";"0.0";"0.0"
"4020.0";"0.0";"0.0"
"4030.0";"0.0";"0.0"
"4040.0";"0.0";"0.0"
"4050.0";"0.0";"0.0"
"4060.0";"0.0";"0.0"
"4070.0";"0.0";"0.0"
"4080.0";"0.0";"0.0"
"4090.0";"0.0";"0.0"
"4100.0";"0.0";"0.0"
"4110.0";"0.0";"0.0"
"4120.0";"0.0";"0.0"
"4130.0";"0.0";"0.0"
"4140.0";"0.0";"0.0"
"4150.0";"0.0";"0.0"
"4160.0";"0.0";"0.0"
"4170.0";"0.0";"0.0"
"4180.0";"0.0";"0.0"
"4190.0";"0.0";"0.0"
"4200.0";"0.0";"0.0"
"4210.0";"0.0";"0.0"
"4220.0";"0.0";"0.0"
"4230.0";"0.0";"0.0"
"4240.0";"0.0";"0.0"
"4250.0";"0.0";"0.0"
"4260.0";"0.0";"0.0"
"4270.0";"0.0";"0.0"
"4280.0";"0.0";"0.0"
"4290.0";"0.0";"0.0"
"4300.0";"0.0";"0.0"
"4310.0";"0.0";"0.0"
"4320.0";"0.0";"0.0"
"4330.0";"0.0";"0.0"
"4340.0";"0.0";"0.0"
"4350.0";"0.0";"0.0"
"4360.0";"0.0";"0.0"
"4370.0";"0.0";"0.0"
"4380.0";"0.0";"0.0"
"4390.0";"0.0";"0.0"
"4400.0";"0.0";"0.0"
"4410.0";"0.0";"0.0"
"4420.0";"0.0";"0.0"
"4430.0";"0.0";"0.0"
"4440.0";"0.0";"0.0"
"4450.0";"0.0";"0.0"
"4460.0";"0.0";"0.0"
"4470.0";"0.0";"0.0"
"4480.0";"0.0";"0.0"
"4490.0";"0.0";"0.0"
"4500.0";"0.0";"0.0"
"4510.0";"0.0";"0.0"
"4520.0";"0.0";"0.0"
"4530.0";"0.000352";"-0.0"
"4540.0";"0.0";"0.0"
"4550.0";"-0.000602";"-6.9e-05"
"4560.0";"0.0";"0.0"
"4570.0";"0.0";"0.0"
