# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_pos1_mol3_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL3"
"0.0";"3.696759"
"10.0";"3.540625"
"20.0";"3.643523"
"30.0";"3.390685"
"40.0";"3.69171"
"50.0";"3.405061"
"60.0";"3.13201"
"70.0";"2.801601"
"80.0";"2.569557"
"90.0";"2.576315"
"100.0";"2.567853"
"110.0";"2.595038"
"120.0";"2.591097"
"130.0";"2.719673"
"140.0";"2.805925"
"150.0";"2.815153"
"160.0";"2.669157"
"170.0";"2.654117"
"180.0";"2.508039"
"190.0";"2.472943"
"200.0";"2.413995"
"210.0";"2.580576"
"220.0";"2.484957"
"230.0";"2.430309"
"240.0";"2.540982"
"250.0";"2.169431"
"260.0";"2.230613"
"270.0";"1.956753"
"280.0";"2.036897"
"290.0";"2.099995"
"300.0";"2.157113"
"310.0";"2.254518"
"320.0";"2.391556"
"330.0";"2.574667"
"340.0";"2.498088"
"350.0";"2.539564"
"360.0";"2.527658"
"370.0";"2.451103"
"380.0";"2.121072"
"390.0";"2.222726"
"400.0";"2.216698"
"410.0";"2.103902"
"420.0";"2.008397"
"430.0";"2.083102"
"440.0";"2.244935"
"450.0";"2.175103"
"460.0";"1.950006"
"470.0";"2.165443"
"480.0";"2.175286"
"490.0";"2.065684"
"500.0";"2.091179"
"510.0";"1.964962"
"520.0";"1.741534"
"530.0";"1.947962"
"540.0";"2.167821"
"550.0";"1.914829"
"560.0";"1.879159"
"570.0";"2.033717"
"580.0";"1.990991"
"590.0";"1.804873"
"600.0";"1.993139"
"610.0";"2.142018"
"620.0";"2.152177"
"630.0";"2.578696"
"640.0";"2.774136"
"650.0";"2.712913"
"660.0";"2.785026"
"670.0";"2.796579"
"680.0";"2.972741"
"690.0";"3.450672"
"700.0";"3.287428"
"710.0";"3.555709"
"720.0";"3.519125"
"730.0";"3.45344"
"740.0";"3.397772"
"750.0";"3.423666"
"760.0";"3.238809"
"770.0";"3.480024"
"780.0";"3.372293"
"790.0";"3.043435"
"800.0";"3.003935"
"810.0";"3.282615"
"820.0";"3.239806"
"830.0";"3.254806"
"840.0";"3.07862"
"850.0";"3.022568"
"860.0";"2.988956"
"870.0";"2.952036"
"880.0";"3.491989"
"890.0";"3.425602"
"900.0";"3.309178"
"910.0";"3.226446"
"920.0";"3.088947"
"930.0";"3.146877"
"940.0";"3.030323"
"950.0";"2.881994"
"960.0";"3.075507"
"970.0";"2.820397"
"980.0";"3.0075"
"990.0";"3.063821"
"1000.0";"2.631447"
"1010.0";"2.770374"
"1020.0";"2.630997"
"1030.0";"2.769516"
"1040.0";"2.629857"
"1050.0";"2.663159"
"1060.0";"2.564677"
"1070.0";"2.468904"
"1080.0";"2.459008"
"1090.0";"2.832084"
"1100.0";"2.80877"
"1110.0";"2.847443"
"1120.0";"2.884"
"1130.0";"3.159603"
"1140.0";"2.986431"
"1150.0";"2.72033"
"1160.0";"2.511838"
"1170.0";"2.594895"
"1180.0";"2.645701"
"1190.0";"2.607996"
"1200.0";"2.465466"
