Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.27083533474600535;-0.03564678082584044
10.0;-0.28151616814969593;-0.024215918108609392
20.0;-0.26147606951558955;-0.03594654644118541
30.0;-0.15131002904790009;-0.03501268386394936
40.0;-0.13636696404685192;-0.0345973340467356
50.0;-0.13939046954359377;-0.034479436500768304
60.0;-0.17395986159566654;-0.01991566287183254
70.0;-0.16699134009797062;-0.025942663867506415
80.0;-0.13747961797339828;-0.028580415106475847
90.0;-0.1718049533179869;-0.024132267261828252
100.0;-0.1900585866139015;-0.006898231829372109
110.0;-0.17818587643930098;-0.001146983458998188
120.0;-0.15387004447705074;-0.019456386124994268
130.0;-0.16772309769584176;-0.02343419529816112
140.0;-0.1446657121179027;-0.019518403899433247
150.0;-0.10383764007067467;-0.016759248151764543
160.0;-0.022007886010974097;-0.013936822231400081
170.0;-0.023523389018745133;-0.017763771254411292
180.0;0.008892357234864747;-0.01902772910308333
190.0;-0.0007824445755126114;-0.012807505580034465
200.0;-0.009289023470583458;-0.009976791618808952
210.0;-0.00012264748733840567;-0.012234603732568627
220.0;-0.010768129248905118;-0.016294849064800575
230.0;-0.05235333995048545;-0.03050807520735645
240.0;-0.13700707891539976;-0.029727940604102037
250.0;-0.09959090489053171;-0.0228224540327931
260.0;-0.0757408879132171;-0.037327507327269124
270.0;-0.17824472006340417;-0.017157077965861103
280.0;-0.08726229098370321;-0.027332356548194613
290.0;-0.03627740343573492;-0.026262187035889277
300.0;-0.09193941610186651;-0.026135980846425978
310.0;-0.06344089567723342;-0.038402010374639764
320.0;-0.10825498826361005;-0.03847644977182551
330.0;-0.04792941271713738;-0.04177485254319617
340.0;-0.05716774971189351;-0.0328960641125144
350.0;-0.0626951169398394;-0.03622287723665055
360.0;-0.03592826528362746;-0.0338164583985984
370.0;-0.02556493088207636;-0.02586819164942637
380.0;-0.01489740626751942;-0.0171006315572692
390.0;-0.09756448723228996;-0.02737395547318323
400.0;-0.16531209475590206;-0.026651062774631806
410.0;-0.17112211398796487;-0.03164985244276393
420.0;-0.2331924304057161;-0.028257451098298608
430.0;-0.1919934582338902;-0.04222791169451074
440.0;-0.09108947300499777;-0.039563116215772305
