# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_neg1_mol8_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL8"
"0.0";"1.614165"
"10.0";"1.681892"
"20.0";"1.385297"
"30.0";"1.602231"
"40.0";"1.56387"
"50.0";"1.759853"
"60.0";"1.874447"
"70.0";"1.550355"
"80.0";"1.387483"
"90.0";"1.517482"
"100.0";"1.350359"
"110.0";"1.512569"
"120.0";"1.482185"
"130.0";"1.308915"
"140.0";"1.322985"
"150.0";"1.235872"
"160.0";"1.176484"
"170.0";"1.039637"
"180.0";"0.9002419"
"190.0";"0.9543741"
"200.0";"1.068485"
"210.0";"1.051671"
"220.0";"1.110755"
"230.0";"1.036316"
"240.0";"1.207516"
"250.0";"1.061625"
"260.0";"1.433584"
"270.0";"1.31742"
"280.0";"1.118369"
"290.0";"1.249471"
"300.0";"1.346891"
"310.0";"1.657105"
"320.0";"1.635984"
"330.0";"1.822897"
"340.0";"1.626534"
"350.0";"1.670407"
"360.0";"1.929449"
"370.0";"2.096444"
"380.0";"2.03242"
"390.0";"1.911121"
"400.0";"1.770567"
"410.0";"1.881101"
"420.0";"1.984514"
"430.0";"1.831167"
"440.0";"1.791825"
"450.0";"1.844405"
"460.0";"1.812452"
"470.0";"1.775124"
"480.0";"1.643693"
"490.0";"1.600398"
"500.0";"1.455309"
"510.0";"1.576986"
"520.0";"1.648451"
"530.0";"1.410304"
"540.0";"1.474105"
"550.0";"1.393735"
"560.0";"1.330924"
"570.0";"1.386927"
"580.0";"1.34343"
"590.0";"1.353611"
"600.0";"1.359643"
"610.0";"1.37763"
"620.0";"1.348824"
"630.0";"1.582615"
"640.0";"1.345358"
"650.0";"1.317577"
"660.0";"1.45563"
"670.0";"1.630265"
"680.0";"1.619991"
"690.0";"1.446713"
"700.0";"1.507173"
"710.0";"1.543028"
"720.0";"1.626806"
"730.0";"1.647589"
"740.0";"1.7769"
"750.0";"1.725356"
"760.0";"1.721555"
"770.0";"1.726147"
"780.0";"1.821248"
"790.0";"1.844749"
"800.0";"1.938874"
"810.0";"1.815069"
"820.0";"1.746508"
"830.0";"2.023745"
"840.0";"2.162614"
"850.0";"2.248702"
"860.0";"2.202803"
"870.0";"2.47006"
"880.0";"2.538812"
"890.0";"2.521984"
"900.0";"2.695101"
"910.0";"2.756023"
"920.0";"2.611458"
"930.0";"2.594256"
"940.0";"2.342893"
"950.0";"2.473545"
"960.0";"2.547255"
"970.0";"2.488682"
"980.0";"2.396628"
"990.0";"2.347229"
"1000.0";"2.562402"
"1010.0";"2.628949"
"1020.0";"2.823731"
"1030.0";"2.917456"
"1040.0";"3.044008"
"1050.0";"2.915881"
"1060.0";"3.091519"
"1070.0";"3.133398"
"1080.0";"3.234837"
"1090.0";"3.131613"
"1100.0";"3.147115"
"1110.0";"2.877152"
"1120.0";"2.425856"
"1130.0";"2.492126"
"1140.0";"2.542168"
"1150.0";"2.467782"
"1160.0";"2.792543"
"1170.0";"2.840542"
"1180.0";"2.698892"
"1190.0";"2.712183"
"1200.0";"2.621475"
"1210.0";"2.608075"
"1220.0";"2.436906"
"1230.0";"2.413808"
"1240.0";"2.339639"
"1250.0";"2.158982"
"1260.0";"2.306648"
"1270.0";"2.471983"
"1280.0";"2.359926"
"1290.0";"2.456739"
"1300.0";"2.408516"
"1310.0";"2.396994"
"1320.0";"2.550284"
"1330.0";"2.653152"
"1340.0";"2.723578"
"1350.0";"2.713052"
"1360.0";"2.687035"
"1370.0";"2.644369"
"1380.0";"2.759562"
"1390.0";"2.756921"
