# This .csv file was created 12.10.2024 14:29
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL9.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL9"
"0.0";"2.431821"
"10.0";"2.420095"
"20.0";"2.475611"
"30.0";"2.666363"
"40.0";"2.770771"
"50.0";"2.474002"
"60.0";"2.577029"
"70.0";"2.493609"
"80.0";"2.567485"
"90.0";"2.559754"
"100.0";"2.503263"
"110.0";"2.666083"
"120.0";"2.72717"
"130.0";"2.568522"
"140.0";"2.558173"
"150.0";"2.730521"
"160.0";"2.52279"
"170.0";"2.512614"
"180.0";"2.666307"
"190.0";"2.634291"
"200.0";"2.684558"
"210.0";"2.906237"
"220.0";"2.902845"
"230.0";"2.795338"
"240.0";"2.451099"
"250.0";"2.500976"
"260.0";"2.41958"
"270.0";"2.569057"
"280.0";"2.900274"
"290.0";"2.594528"
"300.0";"2.645115"
"310.0";"2.513203"
"320.0";"2.629713"
"330.0";"2.734823"
"340.0";"2.940217"
"350.0";"2.910368"
"360.0";"2.909572"
"370.0";"3.069991"
"380.0";"2.996239"
"390.0";"3.138309"
"400.0";"2.95951"
"410.0";"2.764863"
"420.0";"2.319827"
"430.0";"2.446414"
"440.0";"2.654008"
"450.0";"2.668554"
"460.0";"2.764875"
"470.0";"2.586981"
"480.0";"2.681548"
"490.0";"2.913286"
"500.0";"2.792968"
"510.0";"2.778963"
"520.0";"2.867335"
"530.0";"2.903735"
"540.0";"2.896267"
"550.0";"3.018991"
"560.0";"3.08526"
"570.0";"2.933412"
"580.0";"3.086217"
"590.0";"3.286685"
"600.0";"3.219706"
"610.0";"3.473297"
"620.0";"3.357194"
"630.0";"3.194218"
"640.0";"3.240876"
"650.0";"3.137331"
"660.0";"2.978034"
"670.0";"3.162697"
"680.0";"3.34788"
"690.0";"3.488089"
"700.0";"3.421471"
"710.0";"3.584615"
"720.0";"3.519918"
"730.0";"3.662569"
"740.0";"3.549401"
"750.0";"3.295682"
"760.0";"3.125031"
"770.0";"3.280777"
"780.0";"3.490702"
"790.0";"3.122759"
"800.0";"3.232935"
"810.0";"3.299224"
"820.0";"3.405217"
"830.0";"3.515699"
"840.0";"3.352132"
"850.0";"3.445332"
"860.0";"3.468344"
"870.0";"3.453009"
"880.0";"3.434274"
"890.0";"3.273408"
"900.0";"3.269212"
"910.0";"3.420458"
"920.0";"3.276266"
"930.0";"3.350233"
"940.0";"3.322854"
"950.0";"3.173413"
"960.0";"3.260514"
"970.0";"3.245509"
"980.0";"3.343836"
"990.0";"3.565096"
"1000.0";"3.493413"
"1010.0";"3.561852"
"1020.0";"3.607224"
"1030.0";"3.308577"
"1040.0";"3.148841"
"1050.0";"3.240891"
"1060.0";"3.108352"
"1070.0";"3.262211"
"1080.0";"3.346606"
"1090.0";"3.260957"
"1100.0";"3.387149"
"1110.0";"3.503765"
"1120.0";"3.310397"
"1130.0";"3.310493"
"1140.0";"3.40936"
"1150.0";"3.425454"
"1160.0";"3.577023"
"1170.0";"3.597509"
"1180.0";"3.540213"
"1190.0";"3.635826"
"1200.0";"3.688688"
"1210.0";"3.869923"
"1220.0";"4.075449"
"1230.0";"4.046256"
"1240.0";"3.851994"
"1250.0";"4.019469"
"1260.0";"3.898172"
"1270.0";"3.998198"
"1280.0";"3.764399"
"1290.0";"3.627041"
"1300.0";"3.543605"
"1310.0";"3.564721"
"1320.0";"3.409629"
"1330.0";"3.576664"
"1340.0";"3.514216"
"1350.0";"3.537727"
"1360.0";"3.494892"
"1370.0";"3.777239"
"1380.0";"3.5654"
"1390.0";"3.293499"
"1400.0";"3.152083"
"1410.0";"3.324909"
"1420.0";"3.164279"
"1430.0";"3.031978"
"1440.0";"2.941539"
"1450.0";"3.006098"
"1460.0";"2.926081"
"1470.0";"2.744608"
"1480.0";"3.035388"
"1490.0";"3.144193"
"1500.0";"3.084904"
"1510.0";"3.096866"
"1520.0";"3.164155"
"1530.0";"3.187175"
"1540.0";"3.266593"
"1550.0";"2.98084"
"1560.0";"2.852544"
