# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol2_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL2"
"0.0";"0.8353598"
"10.0";"0.8222786"
"20.0";"0.6742944"
"30.0";"0.633925"
"40.0";"0.6693951"
"50.0";"0.6400009"
"60.0";"0.5778452"
"70.0";"0.6399046"
"80.0";"0.6027488"
"90.0";"0.5607041"
"100.0";"0.7139736"
"110.0";"0.5490138"
"120.0";"0.5018798"
"130.0";"0.488944"
"140.0";"0.4571532"
"150.0";"0.3709044"
"160.0";"0.4291169"
"170.0";"0.453088"
"180.0";"0.5996684"
"190.0";"0.5363563"
"200.0";"0.5174144"
"210.0";"0.4630603"
"220.0";"0.4370733"
"230.0";"0.4531147"
"240.0";"0.3669603"
"250.0";"0.4105836"
"260.0";"0.522871"
"270.0";"0.5176069"
"280.0";"0.4815038"
"290.0";"0.4919165"
"300.0";"0.4527614"
"310.0";"0.4916188"
"320.0";"0.5060877"
"330.0";"0.544836"
"340.0";"0.6563568"
"350.0";"0.7092434"
"360.0";"0.7829462"
"370.0";"0.7851534"
"380.0";"0.6377379"
"390.0";"0.6522222"
"400.0";"0.5460523"
"410.0";"0.7425209"
"420.0";"0.660334"
"430.0";"0.6951264"
"440.0";"0.719458"
"450.0";"0.6344455"
"460.0";"0.4412051"
"470.0";"0.7161013"
"480.0";"0.6369371"
"490.0";"0.3945998"
"500.0";"0.3766736"
"510.0";"0.3575064"
"520.0";"0.2602499"
"530.0";"0.3511484"
"540.0";"0.30519"
"550.0";"0.2649696"
"560.0";"0.230263"
"570.0";"0.3029204"
"580.0";"0.2659796"
"590.0";"0.2474526"
"600.0";"0.1719101"
"610.0";"0.3155817"
"620.0";"0.2758425"
"630.0";"0.2456628"
"640.0";"0.2490378"
"650.0";"0.2927218"
"660.0";"0.2187098"
"670.0";"0.1644292"
"680.0";"0.2380798"
"690.0";"0.2326756"
"700.0";"0.262652"
"710.0";"0.2113695"
"720.0";"0.263281"
"730.0";"0.2201657"
"740.0";"0.2800537"
"750.0";"0.2392697"
"760.0";"0.2573556"
"770.0";"0.2943755"
"780.0";"0.1958418"
"790.0";"0.2297499"
"800.0";"0.2335743"
"810.0";"0.2247554"
"820.0";"0.2991388"
"830.0";"0.3265873"
"840.0";"0.2721782"
"850.0";"0.36136"
"860.0";"0.2827828"
"870.0";"0.3297074"
"880.0";"0.3284645"
"890.0";"0.3350078"
"900.0";"0.3664779"
"910.0";"0.3666183"
"920.0";"0.3786333"
"930.0";"0.3810238"
"940.0";"0.3545785"
"950.0";"0.3779989"
"960.0";"0.4118363"
"970.0";"0.3752762"
"980.0";"0.3753717"
"990.0";"0.4434105"
"1000.0";"0.4013413"
"1010.0";"0.3355071"
"1020.0";"0.3175737"
"1030.0";"0.3582176"
"1040.0";"0.3810157"
"1050.0";"0.2997683"
"1060.0";"0.354968"
"1070.0";"0.3614996"
"1080.0";"0.306865"
"1090.0";"0.3113101"
"1100.0";"0.2799107"
"1110.0";"0.2980289"
"1120.0";"0.2827685"
"1130.0";"0.2755703"
"1140.0";"0.3478589"
"1150.0";"0.2982095"
"1160.0";"0.3315688"
"1170.0";"0.4069813"
"1180.0";"0.3996696"
"1190.0";"0.3633994"
"1200.0";"0.4635268"
"1210.0";"0.3787268"
"1220.0";"0.3683273"
"1230.0";"0.3511253"
"1240.0";"0.28558"
"1250.0";"0.3024334"
"1260.0";"0.3145551"
"1270.0";"0.337455"
"1280.0";"0.3251983"
"1290.0";"0.2646016"
"1300.0";"0.3455691"
"1310.0";"0.3093625"
"1320.0";"0.3379086"
"1330.0";"0.3780013"
"1340.0";"0.2856798"
"1350.0";"0.2820304"
"1360.0";"0.3541327"
"1370.0";"0.311966"
"1380.0";"0.31717"
"1390.0";"0.3465729"
"1400.0";"0.2692602"
"1410.0";"0.2734042"
"1420.0";"0.2237098"
"1430.0";"0.2693307"
"1440.0";"0.3175184"
"1450.0";"0.2893543"
"1460.0";"0.2805084"
"1470.0";"0.2842728"
"1480.0";"0.3792285"
"1490.0";"0.3344505"
"1500.0";"0.3412373"
"1510.0";"0.3231053"
"1520.0";"0.3324817"
"1530.0";"0.3443443"
"1540.0";"0.3692614"
"1550.0";"0.4009024"
"1560.0";"0.3516434"
"1570.0";"0.2028549"
"1580.0";"0.303112"
"1590.0";"0.2585985"
"1600.0";"0.3183491"
"1610.0";"0.2974071"
"1620.0";"0.2625261"
"1630.0";"0.3088269"
"1640.0";"0.2783702"
"1650.0";"0.2999616"
"1660.0";"0.327515"
"1670.0";"0.2848034"
"1680.0";"0.2279405"
"1690.0";"0.3005928"
"1700.0";"0.2588241"
"1710.0";"0.2878976"
"1720.0";"0.2482196"
"1730.0";"0.3144616"
"1740.0";"0.3101293"
"1750.0";"0.2680634"
"1760.0";"0.2446449"
"1770.0";"0.3317258"
"1780.0";"0.2933632"
"1790.0";"0.2814713"
"1800.0";"0.2669682"
"1810.0";"0.2562849"
"1820.0";"0.2979097"
"1830.0";"0.3058773"
"1840.0";"0.3382676"
"1850.0";"0.3551422"
"1860.0";"0.3561491"
"1870.0";"0.3063626"
"1880.0";"0.3038104"
"1890.0";"0.2976277"
"1900.0";"0.329292"
"1910.0";"0.2398917"
"1920.0";"0.3047442"
"1930.0";"0.3154046"
"1940.0";"0.3085209"
"1950.0";"0.3564755"
"1960.0";"0.2356778"
"1970.0";"0.2333003"
"1980.0";"0.2868471"
"1990.0";"0.2693248"
"2000.0";"0.2888133"
"2010.0";"0.279462"
"2020.0";"0.2665219"
"2030.0";"0.2814265"
"2040.0";"0.2902173"
"2050.0";"0.2814411"
"2060.0";"0.2926944"
"2070.0";"0.2658381"
"2080.0";"0.2593571"
"2090.0";"0.3029241"
"2100.0";"0.2157916"
"2110.0";"0.2694328"
"2120.0";"0.1948973"
"2130.0";"0.3040168"
"2140.0";"0.2894011"
"2150.0";"0.2742279"
"2160.0";"0.3318268"
"2170.0";"0.2998348"
"2180.0";"0.2631162"
"2190.0";"0.2859337"
