# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol9_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL9-dimer_area"
"0.0";"2.434124"
"10.0";"2.3958"
"20.0";"2.637612"
"30.0";"2.48608"
"40.0";"2.345662"
"50.0";"2.338468"
"60.0";"2.473169"
"70.0";"2.568945"
"80.0";"2.602283"
"90.0";"2.587704"
"100.0";"2.553309"
"110.0";"2.790875"
"120.0";"2.635256"
"130.0";"2.699621"
"140.0";"2.916437"
"150.0";"2.713187"
"160.0";"2.628423"
"170.0";"2.777137"
"180.0";"2.718754"
"190.0";"2.628926"
"200.0";"2.749288"
"210.0";"2.554"
"220.0";"2.596407"
"230.0";"2.617932"
"240.0";"2.581259"
"250.0";"2.618291"
"260.0";"2.43791"
"270.0";"2.52137"
"280.0";"2.678216"
"290.0";"2.905968"
"300.0";"2.891173"
"310.0";"2.947383"
"320.0";"2.949453"
"330.0";"2.883044"
"340.0";"2.752415"
"350.0";"2.753332"
"360.0";"2.73083"
"370.0";"2.598027"
"380.0";"2.630508"
"390.0";"2.796473"
"400.0";"2.613539"
"410.0";"2.60919"
"420.0";"2.701525"
"430.0";"2.746452"
"440.0";"2.643406"
"450.0";"3.044218"
"460.0";"3.043658"
"470.0";"3.222337"
"480.0";"3.013959"
"490.0";"2.887246"
"500.0";"2.951716"
"510.0";"3.046455"
"520.0";"3.06621"
"530.0";"3.129828"
"540.0";"3.148155"
"550.0";"3.325149"
"560.0";"3.525131"
"570.0";"3.502015"
"580.0";"3.313945"
"590.0";"3.639068"
"600.0";"3.809072"
"610.0";"3.854868"
"620.0";"3.741282"
"630.0";"3.807522"
"640.0";"3.810079"
"650.0";"3.802332"
"660.0";"3.788776"
"670.0";"3.979198"
"680.0";"3.985957"
"690.0";"3.898417"
"700.0";"3.930766"
"710.0";"3.948578"
"720.0";"3.95776"
"730.0";"4.018124"
"740.0";"4.15536"
"750.0";"4.290978"
"760.0";"4.290899"
"770.0";"4.383821"
"780.0";"4.373457"
"790.0";"4.465821"
"800.0";"4.474911"
"810.0";"4.695454"
"820.0";"4.760777"
"830.0";"4.812754"
"840.0";"4.548432"
"850.0";"4.463712"
"860.0";"4.389616"
"870.0";"4.34202"
"880.0";"4.636912"
"890.0";"4.449834"
"900.0";"4.429705"
"910.0";"4.626119"
"920.0";"4.524076"
"930.0";"4.366472"
"940.0";"4.474913"
"950.0";"4.515026"
"960.0";"4.666547"
"970.0";"4.926088"
"980.0";"4.863804"
"990.0";"5.040703"
"1000.0";"5.2584"
"1010.0";"5.111599"
"1020.0";"5.234413"
"1030.0";"5.191932"
"1040.0";"5.462939"
"1050.0";"5.554788"
"1060.0";"5.424998"
"1070.0";"5.275434"
"1080.0";"5.448631"
"1090.0";"5.335842"
"1100.0";"5.493431"
"1110.0";"5.457983"
"1120.0";"5.334422"
"1130.0";"5.501695"
"1140.0";"5.482412"
"1150.0";"5.553755"
"1160.0";"5.379358"
"1170.0";"5.491619"
"1180.0";"5.215235"
"1190.0";"5.254639"
"1200.0";"5.406663"
"1210.0";"4.987356"
"1220.0";"4.88499"
"1230.0";"4.987787"
"1240.0";"4.927269"
"1250.0";"4.984015"
"1260.0";"5.264701"
"1270.0";"4.909687"
"1280.0";"4.743629"
"1290.0";"4.685539"
"1300.0";"4.812299"
"1310.0";"4.729772"
"1320.0";"4.754948"
"1330.0";"4.562806"
"1340.0";"4.529635"
"1350.0";"4.437304"
"1360.0";"4.592569"
"1370.0";"4.259531"
"1380.0";"4.179655"
"1390.0";"3.821161"
"1400.0";"3.843321"
"1410.0";"3.726408"
"1420.0";"3.828942"
"1430.0";"3.642127"
"1440.0";"3.413543"
"1450.0";"3.214513"
"1460.0";"3.244304"
"1470.0";"3.328119"
"1480.0";"3.1251"
"1490.0";"3.190543"
"1500.0";"3.266632"
"1510.0";"3.299882"
"1520.0";"3.477984"
"1530.0";"3.471709"
"1540.0";"3.590507"
"1550.0";"3.536163"
"1560.0";"3.609103"
"1570.0";"3.720036"
"1580.0";"3.674978"
"1590.0";"3.71089"
"1600.0";"3.650825"
"1610.0";"3.787126"
"1620.0";"3.902918"
"1630.0";"3.816513"
"1640.0";"3.878685"
"1650.0";"4.09267"
"1660.0";"3.965259"
"1670.0";"4.077756"
"1680.0";"4.25619"
"1690.0";"4.204553"
"1700.0";"4.201007"
"1710.0";"4.365578"
"1720.0";"4.548836"
"1730.0";"4.824603"
"1740.0";"4.846481"
"1750.0";"4.785841"
"1760.0";"4.803342"
"1770.0";"4.636087"
"1780.0";"4.702787"
"1790.0";"4.613087"
"1800.0";"4.927495"
"1810.0";"4.97942"
"1820.0";"5.07197"
"1830.0";"4.88774"
"1840.0";"4.94366"
"1850.0";"4.979018"
"1860.0";"4.958587"
"1870.0";"4.957766"
"1880.0";"4.841849"
"1890.0";"4.802624"
"1900.0";"4.943504"
"1910.0";"4.724279"
"1920.0";"4.95395"
"1930.0";"4.976557"
"1940.0";"4.654097"
"1950.0";"4.736538"
"1960.0";"4.599008"
"1970.0";"4.361748"
"1980.0";"4.314036"
"1990.0";"4.389564"
"2000.0";"4.343532"
"2010.0";"4.346598"
"2020.0";"4.104882"
"2030.0";"4.171072"
"2040.0";"3.966371"
"2050.0";"3.855495"
"2060.0";"3.853734"
"2070.0";"3.932834"
"2080.0";"3.766445"
"2090.0";"3.528656"
"2100.0";"3.574706"
"2110.0";"3.62164"
"2120.0";"3.651599"
"2130.0";"3.617021"
"2140.0";"3.67194"
"2150.0";"4.218567"
"2160.0";"4.587367"
"2170.0";"4.380342"
"2180.0";"4.201666"
"2190.0";"4.334134"
"2200.0";"4.459949"
"2210.0";"4.530348"
"2220.0";"4.619133"
"2230.0";"4.319934"
"2240.0";"4.316363"
"2250.0";"4.571514"
"2260.0";"4.466368"
"2270.0";"4.70012"
"2280.0";"4.720541"
"2290.0";"4.641211"
"2300.0";"4.586495"
"2310.0";"4.559652"
"2320.0";"4.733592"
"2330.0";"4.752178"
"2340.0";"4.854795"
"2350.0";"4.932647"
"2360.0";"4.931859"
"2370.0";"4.715965"
"2380.0";"4.845409"
"2390.0";"5.060346"
"2400.0";"4.81585"
"2410.0";"4.705312"
"2420.0";"4.685782"
"2430.0";"4.819193"
"2440.0";"4.786629"
"2450.0";"4.828279"
"2460.0";"4.779239"
"2470.0";"4.797123"
"2480.0";"4.974052"
"2490.0";"4.939317"
"2500.0";"5.129455"
"2510.0";"4.989944"
"2520.0";"4.679786"
"2530.0";"4.506286"
"2540.0";"4.286087"
"2550.0";"4.239151"
"2560.0";"4.358849"
"2570.0";"4.330338"
"2580.0";"4.408174"
"2590.0";"4.458224"
"2600.0";"4.51859"
"2610.0";"4.720284"
"2620.0";"4.720924"
"2630.0";"4.742972"
"2640.0";"4.658315"
"2650.0";"4.420006"
"2660.0";"4.563092"
"2670.0";"4.407393"
"2680.0";"4.567338"
"2690.0";"4.90579"
"2700.0";"4.910376"
"2710.0";"4.892957"
"2720.0";"4.428316"
"2730.0";"4.329525"
"2740.0";"4.394413"
"2750.0";"4.791004"
"2760.0";"4.921527"
"2770.0";"5.115853"
"2780.0";"5.099038"
"2790.0";"5.049202"
"2800.0";"4.979014"
"2810.0";"4.810466"
"2820.0";"4.861801"
"2830.0";"4.815693"
"2840.0";"4.887545"
"2850.0";"4.785659"
"2860.0";"4.880719"
"2870.0";"4.777402"
"2880.0";"4.628767"
"2890.0";"4.532234"
"2900.0";"4.485212"
"2910.0";"4.374724"
"2920.0";"4.410457"
"2930.0";"4.519356"
"2940.0";"4.605083"
"2950.0";"4.408981"
"2960.0";"4.736654"
"2970.0";"4.730085"
"2980.0";"4.684482"
"2990.0";"4.62095"
"3000.0";"4.756891"
"3010.0";"4.496547"
"3020.0";"4.573605"
"3030.0";"4.65887"
"3040.0";"4.591357"
"3050.0";"4.787085"
"3060.0";"4.905938"
"3070.0";"4.976767"
"3080.0";"4.754512"
"3090.0";"4.663192"
"3100.0";"4.690575"
"3110.0";"4.703589"
"3120.0";"5.004741"
"3130.0";"5.077432"
"3140.0";"5.031103"
"3150.0";"5.216685"
"3160.0";"5.461616"
"3170.0";"5.750886"
"3180.0";"5.742401"
"3190.0";"5.670736"
"3200.0";"5.504553"
"3210.0";"5.478033"
"3220.0";"5.423625"
"3230.0";"5.511853"
"3240.0";"5.653952"
"3250.0";"5.433853"
"3260.0";"5.35269"
"3270.0";"5.278253"
"3280.0";"5.070735"
"3290.0";"4.948687"
"3300.0";"5.073589"
"3310.0";"5.164154"
"3320.0";"5.292774"
"3330.0";"5.354584"
"3340.0";"5.25574"
"3350.0";"5.490345"
"3360.0";"5.711266"
"3370.0";"5.947133"
"3380.0";"5.853133"
"3390.0";"5.78941"
"3400.0";"5.864175"
"3410.0";"5.682071"
"3420.0";"5.759227"
"3430.0";"5.880259"
"3440.0";"5.994774"
"3450.0";"5.863345"
"3460.0";"5.834713"
"3470.0";"5.753979"
"3480.0";"5.664943"
"3490.0";"5.598899"
"3500.0";"5.619385"
"3510.0";"5.598672"
"3520.0";"5.789768"
"3530.0";"5.889126"
"3540.0";"5.947675"
"3550.0";"6.119434"
"3560.0";"6.053697"
"3570.0";"5.935214"
"3580.0";"6.093332"
"3590.0";"6.022933"
"3600.0";"6.214593"
"3610.0";"6.018697"
"3620.0";"5.87803"
"3630.0";"5.830571"
"3640.0";"5.772315"
"3650.0";"5.844146"
"3660.0";"5.631921"
"3670.0";"5.496875"
"3680.0";"5.791779"
"3690.0";"5.546402"
"3700.0";"5.818478"
"3710.0";"5.631444"
"3720.0";"5.637222"
"3730.0";"5.68129"
"3740.0";"5.739826"
"3750.0";"5.897179"
"3760.0";"5.786548"
"3770.0";"5.986385"
"3780.0";"5.949697"
"3790.0";"5.875554"
"3800.0";"5.768324"
"3810.0";"5.662374"
"3820.0";"5.805579"
"3830.0";"5.891957"
"3840.0";"6.143915"
"3850.0";"6.20487"
"3860.0";"5.923826"
"3870.0";"6.005919"
"3880.0";"5.688944"
"3890.0";"5.659582"
"3900.0";"5.546555"
"3910.0";"5.672962"
"3920.0";"5.561977"
"3930.0";"5.465675"
"3940.0";"5.506703"
"3950.0";"5.32337"
"3960.0";"5.443953"
"3970.0";"5.566971"
"3980.0";"5.837516"
"3990.0";"5.832951"
"4000.0";"5.830222"
"4010.0";"5.910138"
"4020.0";"6.040595"
"4030.0";"5.826397"
"4040.0";"5.883764"
"4050.0";"5.785924"
"4060.0";"5.79599"
"4070.0";"5.554255"
"4080.0";"5.399481"
"4090.0";"5.50605"
"4100.0";"5.58174"
"4110.0";"5.615494"
"4120.0";"5.653535"
"4130.0";"5.681629"
"4140.0";"5.848494"
"4150.0";"5.720723"
"4160.0";"5.806426"
"4170.0";"6.002342"
"4180.0";"5.815081"
"4190.0";"6.107133"
"4200.0";"6.166587"
"4210.0";"6.115692"
"4220.0";"6.098057"
"4230.0";"5.988112"
"4240.0";"6.022855"
"4250.0";"5.87639"
"4260.0";"6.018095"
"4270.0";"5.91407"
"4280.0";"5.793993"
"4290.0";"5.754917"
"4300.0";"5.813159"
"4310.0";"5.84861"
"4320.0";"5.764979"
"4330.0";"5.931221"
"4340.0";"6.214962"
"4350.0";"6.368269"
"4360.0";"6.0951"
"4370.0";"6.144268"
"4380.0";"5.920335"
"4390.0";"5.934729"
"4400.0";"5.990137"
"4410.0";"5.811243"
"4420.0";"6.014375"
"4430.0";"5.798306"
"4440.0";"5.838393"
"4450.0";"5.893547"
"4460.0";"5.787533"
"4470.0";"5.739009"
"4480.0";"5.657802"
"4490.0";"5.574888"
"4500.0";"5.554531"
"4510.0";"5.477673"
"4520.0";"5.515025"
"4530.0";"5.482627"
"4540.0";"5.490787"
"4550.0";"5.429006"
"4560.0";"5.395113"
"4570.0";"5.32791"
"4580.0";"5.732044"
"4590.0";"5.801991"
"4600.0";"5.692825"
"4610.0";"5.76035"
"4620.0";"5.899445"
"4630.0";"5.941463"
"4640.0";"5.736508"
"4650.0";"5.741914"
"4660.0";"5.75962"
"4670.0";"6.002735"
"4680.0";"6.011569"
"4690.0";"6.17978"
"4700.0";"5.944541"
"4710.0";"5.86253"
"4720.0";"5.959414"
"4730.0";"6.118372"
"4740.0";"5.881319"
"4750.0";"5.923994"
"4760.0";"6.079771"
"4770.0";"6.148236"
"4780.0";"6.077474"
"4790.0";"5.957212"
"4800.0";"5.779807"
"4810.0";"5.889709"
"4820.0";"5.91519"
"4830.0";"6.177784"
"4840.0";"6.044193"
"4850.0";"6.024946"
"4860.0";"5.905502"
"4870.0";"5.816372"
"4880.0";"5.948852"
"4890.0";"6.210756"
"4900.0";"6.37787"
"4910.0";"6.223004"
"4920.0";"6.02916"
"4930.0";"6.094943"
"4940.0";"5.916973"
"4950.0";"5.927743"
"4960.0";"6.182579"
"4970.0";"6.307069"
"4980.0";"6.391796"
"4990.0";"6.310219"
"5000.0";"6.185848"
"5010.0";"6.174112"
"5020.0";"6.246904"
"5030.0";"6.341727"
"5040.0";"6.365586"
"5050.0";"6.121904"
"5060.0";"6.045428"
"5070.0";"6.061085"
"5080.0";"6.044836"
"5090.0";"6.099719"
"5100.0";"5.896442"
"5110.0";"5.892611"
"5120.0";"5.877165"
"5130.0";"5.874765"
"5140.0";"6.03455"
"5150.0";"5.693226"
"5160.0";"6.005416"
"5170.0";"5.702884"
"5180.0";"6.154366"
"5190.0";"6.146115"
"5200.0";"6.128386"
"5210.0";"6.196945"
"5220.0";"6.208138"
"5230.0";"6.154996"
"5240.0";"6.206848"
"5250.0";"6.051558"
"5260.0";"5.9719"
"5270.0";"6.28049"
"5280.0";"6.303134"
"5290.0";"6.285585"
"5300.0";"6.346941"
"5310.0";"6.436189"
"5320.0";"6.51669"
"5330.0";"6.494771"
"5340.0";"6.340246"
"5350.0";"6.178949"
"5360.0";"6.199484"
"5370.0";"6.267822"
"5380.0";"6.253325"
"5390.0";"6.370758"
"5400.0";"6.394319"
"5410.0";"6.38057"
"5420.0";"6.560561"
"5430.0";"6.512203"
"5440.0";"6.724957"
"5450.0";"6.534864"
"5460.0";"6.16738"
"5470.0";"6.244866"
"5480.0";"6.268311"
"5490.0";"6.454171"
"5500.0";"6.493295"
"5510.0";"6.538759"
"5520.0";"6.53653"
"5530.0";"6.429463"
"5540.0";"6.42993"
"5550.0";"6.341545"
"5560.0";"6.166619"
"5570.0";"6.019753"
"5580.0";"6.067675"
"5590.0";"6.442483"
"5600.0";"6.361748"
"5610.0";"6.264782"
"5620.0";"6.314616"
"5630.0";"6.311822"
"5640.0";"6.291041"
"5650.0";"6.263616"
"5660.0";"6.039768"
"5670.0";"6.161594"
"5680.0";"5.990322"
"5690.0";"5.710966"
"5700.0";"5.425595"
"5710.0";"5.307013"
"5720.0";"5.157512"
"5730.0";"4.980431"
"5740.0";"5.005142"
"5750.0";"5.168273"
"5760.0";"5.156758"
"5770.0";"5.1141"
"5780.0";"4.849203"
"5790.0";"4.676725"
"5800.0";"4.771142"
"5810.0";"4.982875"
"5820.0";"5.10007"
"5830.0";"5.225515"
"5840.0";"5.150736"
"5850.0";"5.236664"
"5860.0";"5.29069"
"5870.0";"5.404199"
"5880.0";"5.410831"
"5890.0";"5.405023"
"5900.0";"5.515139"
"5910.0";"5.187239"
"5920.0";"5.112143"
"5930.0";"5.254819"
"5940.0";"5.546405"
"5950.0";"5.501507"
"5960.0";"5.563414"
"5970.0";"5.616873"
"5980.0";"5.57588"
"5990.0";"5.654622"
"6000.0";"5.670303"
"6010.0";"5.439255"
"6020.0";"5.493045"
"6030.0";"5.432"
"6040.0";"5.329276"
"6050.0";"4.979098"
"6060.0";"4.93006"
"6070.0";"4.900735"
"6080.0";"5.033509"
"6090.0";"4.905487"
"6100.0";"4.806973"
"6110.0";"4.789124"
"6120.0";"5.1111"
"6130.0";"5.013412"
"6140.0";"4.954373"
"6150.0";"5.278857"
"6160.0";"5.439022"
"6170.0";"5.416961"
"6180.0";"5.164465"
"6190.0";"5.283892"
"6200.0";"5.14998"
"6210.0";"5.194302"
"6220.0";"5.218635"
"6230.0";"5.373444"
"6240.0";"5.368745"
"6250.0";"5.283222"
"6260.0";"5.377715"
"6270.0";"5.327551"
"6280.0";"5.517653"
"6290.0";"5.642944"
"6300.0";"5.836634"
"6310.0";"6.022017"
"6320.0";"6.19177"
"6330.0";"6.258567"
"6340.0";"6.052917"
"6350.0";"6.041128"
"6360.0";"6.15091"
"6370.0";"6.000208"
"6380.0";"6.093328"
"6390.0";"5.930663"
"6400.0";"6.124595"
"6410.0";"6.066655"
"6420.0";"5.995488"
"6430.0";"5.562551"
"6440.0";"5.677113"
"6450.0";"5.431066"
"6460.0";"5.412437"
"6470.0";"5.491214"
"6480.0";"5.598641"
"6490.0";"5.408003"
"6500.0";"5.449376"
"6510.0";"5.342852"
"6520.0";"5.237254"
"6530.0";"5.305534"
"6540.0";"5.255534"
"6550.0";"5.572361"
"6560.0";"5.519678"
"6570.0";"5.601657"
"6580.0";"5.674621"
"6590.0";"5.630798"
"6600.0";"5.71472"
"6610.0";"5.635085"
"6620.0";"5.730866"
"6630.0";"5.688965"
"6640.0";"5.665376"
"6650.0";"5.310584"
"6660.0";"5.21568"
"6670.0";"5.175787"
"6680.0";"5.078637"
"6690.0";"5.178476"
"6700.0";"5.14824"
"6710.0";"5.020837"
"6720.0";"5.164776"
"6730.0";"5.322327"
"6740.0";"5.206178"
"6750.0";"5.023943"
"6760.0";"5.08839"
"6770.0";"4.937928"
"6780.0";"5.171704"
"6790.0";"5.143378"
"6800.0";"5.077664"
"6810.0";"4.957763"
"6820.0";"4.995885"
"6830.0";"5.2764"
"6840.0";"5.521798"
"6850.0";"5.528204"
"6860.0";"5.873992"
"6870.0";"5.807948"
"6880.0";"5.69518"
"6890.0";"5.716721"
"6900.0";"5.620457"
"6910.0";"5.88728"
"6920.0";"5.878432"
"6930.0";"5.970736"
"6940.0";"5.765255"
"6950.0";"5.386161"
"6960.0";"5.447644"
"6970.0";"5.417411"
"6980.0";"5.274769"
"6990.0";"5.333447"
"7000.0";"5.515391"
"7010.0";"5.411821"
"7020.0";"5.532375"
"7030.0";"5.633134"
"7040.0";"5.499524"
"7050.0";"5.730173"
"7060.0";"5.904525"
"7070.0";"6.055049"
"7080.0";"6.167254"
"7090.0";"6.161806"
"7100.0";"6.169405"
"7110.0";"6.243533"
"7120.0";"6.179247"
"7130.0";"6.411183"
"7140.0";"6.447838"
"7150.0";"6.580975"
"7160.0";"6.624598"
"7170.0";"6.559357"
"7180.0";"6.538897"
"7190.0";"6.535608"
"7200.0";"6.730959"
"7210.0";"6.95044"
"7220.0";"6.970557"
"7230.0";"7.028663"
"7240.0";"6.80838"
"7250.0";"6.94744"
"7260.0";"6.976569"
"7270.0";"7.061791"
"7280.0";"6.981802"
"7290.0";"7.099472"
"7300.0";"7.207677"
"7310.0";"6.830593"
"7320.0";"6.897666"
"7330.0";"7.095611"
"7340.0";"7.379517"
"7350.0";"7.315897"
"7360.0";"7.336456"
"7370.0";"7.327483"
"7380.0";"7.302888"
"7390.0";"7.339515"
"7400.0";"7.354957"
"7410.0";"7.452908"
"7420.0";"7.325296"
"7430.0";"7.195316"
"7440.0";"7.043766"
"7450.0";"7.119059"
"7460.0";"7.193782"
"7470.0";"7.016334"
"7480.0";"6.889008"
"7490.0";"6.790546"
"7500.0";"6.652842"
"7510.0";"6.797277"
"7520.0";"6.7725"
"7530.0";"6.567475"
"7540.0";"6.73195"
"7550.0";"6.474324"
"7560.0";"6.555264"
"7570.0";"6.535357"
"7580.0";"6.360111"
"7590.0";"6.359562"
"7600.0";"6.523608"
"7610.0";"6.561846"
"7620.0";"6.545105"
"7630.0";"6.388692"
"7640.0";"6.598887"
"7650.0";"6.750135"
"7660.0";"6.881375"
"7670.0";"6.553166"
"7680.0";"6.54616"
"7690.0";"6.919087"
"7700.0";"6.981678"
"7710.0";"7.083797"
"7720.0";"6.934604"
"7730.0";"6.653512"
"7740.0";"6.654944"
"7750.0";"6.539864"
"7760.0";"6.727014"
"7770.0";"6.490819"
"7780.0";"6.333365"
"7790.0";"6.146909"
"7800.0";"6.045302"
"7810.0";"6.071564"
"7820.0";"5.995694"
"7830.0";"6.047549"
"7840.0";"6.103014"
"7850.0";"6.006886"
"7860.0";"6.246273"
"7870.0";"6.149018"
"7880.0";"6.113534"
"7890.0";"5.949991"
"7900.0";"6.099975"
"7910.0";"6.121848"
"7920.0";"6.081473"
"7930.0";"6.10244"
"7940.0";"6.154205"
"7950.0";"5.942181"
"7960.0";"5.822311"
"7970.0";"5.971911"
"7980.0";"6.109342"
"7990.0";"6.084851"
"8000.0";"6.024305"
"8010.0";"6.063894"
"8020.0";"5.992495"
"8030.0";"5.8239"
"8040.0";"5.561308"
"8050.0";"5.46062"
"8060.0";"5.638464"
"8070.0";"5.679007"
"8080.0";"5.858214"
"8090.0";"5.64773"
"8100.0";"5.570823"
"8110.0";"5.600993"
"8120.0";"5.427698"
"8130.0";"5.370068"
"8140.0";"5.177084"
"8150.0";"5.334872"
"8160.0";"5.485108"
"8170.0";"5.513817"
"8180.0";"5.430152"
"8190.0";"5.487579"
"8200.0";"5.559961"
"8210.0";"5.893379"
"8220.0";"5.860502"
"8230.0";"5.762125"
"8240.0";"5.675197"
"8250.0";"5.660004"
"8260.0";"5.630667"
"8270.0";"5.797298"
"8280.0";"5.862788"
"8290.0";"5.629128"
"8300.0";"5.621316"
"8310.0";"5.665716"
