# This .csv file was created 12.10.2024 14:28
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL"
"0.0";"0.6673453"
"10.0";"0.6465476"
"20.0";"0.7613407"
"30.0";"0.7021667"
"40.0";"0.8562483"
"50.0";"0.6850387"
"60.0";"0.5677826"
"70.0";"0.6890793"
"80.0";"0.6241227"
"90.0";"0.5854557"
"100.0";"0.8098921"
"110.0";"0.810216"
"120.0";"0.8085285"
"130.0";"0.786667"
"140.0";"0.7362752"
"150.0";"0.7490906"
"160.0";"0.7853701"
"170.0";"0.5744302"
"180.0";"0.5641639"
"190.0";"0.5765276"
"200.0";"0.6420017"
"210.0";"0.4981976"
"220.0";"0.4663655"
"230.0";"0.5828938"
"240.0";"0.5765663"
"250.0";"0.6117811"
"260.0";"0.5760225"
"270.0";"0.6516098"
"280.0";"0.5499581"
"290.0";"0.524044"
"300.0";"0.5087952"
"310.0";"0.5899442"
"320.0";"0.5360726"
"330.0";"0.5260314"
"340.0";"0.5533724"
"350.0";"0.5035564"
"360.0";"0.4797603"
"370.0";"0.5325912"
"380.0";"0.5264543"
"390.0";"0.5105572"
"400.0";"0.510354"
"410.0";"0.4862159"
"420.0";"0.4200288"
"430.0";"0.4794258"
"440.0";"0.4886042"
"450.0";"0.4337777"
"460.0";"0.4285478"
"470.0";"0.4296383"
"480.0";"0.4294983"
"490.0";"0.3974482"
"500.0";"0.4251248"
"510.0";"0.4374747"
"520.0";"0.4583983"
"530.0";"0.3999226"
"540.0";"0.4540712"
"550.0";"0.434402"
"560.0";"0.4869754"
"570.0";"0.4682371"
"580.0";"0.4648195"
"590.0";"0.4392825"
"600.0";"0.4184958"
"610.0";"0.4500226"
"620.0";"0.4710034"
"630.0";"0.4070503"
"640.0";"0.4335864"
"650.0";"0.4014851"
"660.0";"0.3906062"
"670.0";"0.4301758"
"680.0";"0.4557575"
"690.0";"0.4401964"
"700.0";"0.4262231"
"710.0";"0.3777435"
"720.0";"0.4106523"
"730.0";"0.3916388"
"740.0";"0.4082879"
"750.0";"0.4297918"
"760.0";"0.4589306"
"770.0";"0.4259786"
"780.0";"0.4319333"
"790.0";"0.4178947"
"800.0";"0.3960341"
"810.0";"0.435171"
"820.0";"0.4583483"
"830.0";"0.4223208"
"840.0";"0.443442"
"850.0";"0.4580095"
"860.0";"0.4551635"
"870.0";"0.4574047"
"880.0";"0.4133982"
"890.0";"0.4026192"
"900.0";"0.4346677"
"910.0";"0.4807046"
"920.0";"0.4855852"
"930.0";"0.4149821"
"940.0";"0.4041895"
"950.0";"0.4234774"
"960.0";"0.4228606"
"970.0";"0.4086051"
"980.0";"0.4104964"
"990.0";"0.439254"
"1000.0";"0.4349654"
"1010.0";"0.3935097"
"1020.0";"0.4125458"
"1030.0";"0.453082"
"1040.0";"0.4264764"
"1050.0";"0.4420931"
"1060.0";"0.3663593"
"1070.0";"0.4029712"
"1080.0";"0.3071497"
"1090.0";"0.3648575"
"1100.0";"0.3770865"
"1110.0";"0.418206"
"1120.0";"0.411695"
"1130.0";"0.4076824"
"1140.0";"0.3189577"
"1150.0";"0.3918177"
"1160.0";"0.4216706"
"1170.0";"0.4000661"
"1180.0";"0.4434964"
"1190.0";"0.458372"
"1200.0";"0.3838385"
"1210.0";"0.4226595"
"1220.0";"0.4400013"
"1230.0";"0.4264947"
"1240.0";"0.4361776"
"1250.0";"0.5062422"
"1260.0";"0.4458631"
"1270.0";"0.4403387"
"1280.0";"0.3875371"
"1290.0";"0.4049935"
"1300.0";"0.408643"
"1310.0";"0.4058347"
"1320.0";"0.4415305"
"1330.0";"0.460262"
"1340.0";"0.4103194"
"1350.0";"0.4098743"
"1360.0";"0.3977551"
"1370.0";"0.4223565"
"1380.0";"0.3650506"
"1390.0";"0.3824565"
"1400.0";"0.4727338"
"1410.0";"0.4358683"
"1420.0";"0.4268925"
"1430.0";"0.4559418"
"1440.0";"0.4358908"
"1450.0";"0.4390931"
"1460.0";"0.4552186"
"1470.0";"0.3412346"
"1480.0";"0.4278764"
"1490.0";"0.4059138"
"1500.0";"0.4398831"
"1510.0";"0.3975866"
"1520.0";"0.4067298"
"1530.0";"0.4243443"
"1540.0";"0.3553954"
"1550.0";"0.4013874"
"1560.0";"0.3647822"
"1570.0";"0.2674863"
"1580.0";"0.4273479"
"1590.0";"0.3857436"
"1600.0";"0.3753625"
"1610.0";"0.3756394"
"1620.0";"0.3962045"
"1630.0";"0.4248588"
"1640.0";"0.4389932"
"1650.0";"0.443042"
"1660.0";"0.4157463"
