# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/NOLIGAND/2blg_noligand_2
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"88.078"
"10.0";"87.498"
"20.0";"89.545"
"30.0";"88.59"
"40.0";"87.638"
"50.0";"88.88"
"60.0";"89.601"
"70.0";"87.696"
"80.0";"87.572"
"90.0";"87.892"
"100.0";"89.069"
"110.0";"87.171"
"120.0";"87.247"
"130.0";"86.337"
"140.0";"87.258"
"150.0";"88.649"
"160.0";"88.992"
"170.0";"85.671"
"180.0";"84.99"
"190.0";"89.044"
"200.0";"87.786"
"210.0";"88.49"
"220.0";"87.895"
"230.0";"86.536"
"240.0";"87.078"
"250.0";"87.719"
"260.0";"88.467"
"270.0";"88.156"
"280.0";"88.362"
"290.0";"86.559"
"300.0";"88.14"
"310.0";"87.303"
"320.0";"86.787"
"330.0";"87.053"
"340.0";"87.65"
"350.0";"86.212"
"360.0";"88.176"
"370.0";"86.05"
"380.0";"87.46"
"390.0";"87.974"
"400.0";"86.335"
"410.0";"86.855"
"420.0";"87.81"
"430.0";"86.727"
"440.0";"86.431"
"450.0";"86.472"
"460.0";"86.453"
"470.0";"87.296"
"480.0";"85.178"
"490.0";"87.454"
"500.0";"86.899"
"510.0";"85.81"
"520.0";"86.772"
"530.0";"87.669"
"540.0";"86.188"
"550.0";"85.322"
"560.0";"87.337"
"570.0";"87.047"
"580.0";"84.264"
"590.0";"89.782"
"600.0";"87.505"
"610.0";"86.697"
"620.0";"87.195"
"630.0";"87.103"
"640.0";"86.943"
"650.0";"86.048"
"660.0";"88.608"
"670.0";"88.845"
"680.0";"85.594"
"690.0";"86.034"
"700.0";"86.707"
"710.0";"87.714"
"720.0";"87.15"
"730.0";"85.383"
"740.0";"86.243"
"750.0";"86.37"
"760.0";"88.106"
"770.0";"88.496"
"780.0";"88.362"
"790.0";"87.623"
"800.0";"85.984"
"810.0";"86.4"
"820.0";"87.443"
"830.0";"87.713"
"840.0";"87.908"
"850.0";"87.109"
"860.0";"86.389"
"870.0";"85.38"
"880.0";"84.766"
"890.0";"87.179"
"900.0";"88.074"
"910.0";"87.222"
"920.0";"85.803"
"930.0";"87.879"
"940.0";"85.753"
"950.0";"84.689"
"960.0";"86.025"
"970.0";"87.615"
"980.0";"86.382"
"990.0";"87.764"
"1000.0";"86.619"
"1010.0";"84.957"
"1020.0";"88.123"
"1030.0";"87.469"
"1040.0";"86.799"
"1050.0";"85.844"
"1060.0";"85.941"
"1070.0";"86.376"
"1080.0";"86.122"
"1090.0";"87.095"
"1100.0";"87.541"
"1110.0";"86.821"
"1120.0";"85.923"
"1130.0";"86.999"
"1140.0";"85.496"
"1150.0";"87.118"
"1160.0";"88.186"
"1170.0";"88.099"
"1180.0";"87.149"
"1190.0";"86.37"
"1200.0";"86.407"
"1210.0";"86.993"
"1220.0";"84.785"
"1230.0";"87.788"
"1240.0";"87.468"
"1250.0";"87.376"
"1260.0";"86.04"
"1270.0";"88.484"
"1280.0";"88.159"
"1290.0";"86.635"
"1300.0";"87.452"
"1310.0";"87.014"
"1320.0";"86.971"
"1330.0";"87.891"
"1340.0";"88.254"
"1350.0";"85.586"
"1360.0";"87.881"
"1370.0";"86.808"
"1380.0";"88.322"
"1390.0";"86.376"
"1400.0";"86.345"
"1410.0";"89.729"
"1420.0";"88.744"
"1430.0";"87.299"
"1440.0";"86.871"
"1450.0";"88.483"
"1460.0";"86.607"
"1470.0";"86.497"
"1480.0";"87.871"
"1490.0";"87.716"
"1500.0";"89.818"
"1510.0";"89.373"
"1520.0";"90.014"
"1530.0";"90.293"
"1540.0";"89.164"
"1550.0";"89.616"
"1560.0";"87.337"
"1570.0";"86.627"
"1580.0";"89.365"
"1590.0";"89.359"
"1600.0";"87.496"
"1610.0";"90.687"
"1620.0";"88.487"
"1630.0";"88.453"
"1640.0";"89.336"
"1650.0";"89.552"
"1660.0";"89.639"
"1670.0";"91.201"
"1680.0";"89.383"
"1690.0";"89.302"
"1700.0";"88.403"
"1710.0";"86.364"
"1720.0";"88.034"
"1730.0";"88.614"
"1740.0";"87.633"
"1750.0";"86.862"
"1760.0";"88.864"
"1770.0";"88.812"
"1780.0";"88.853"
"1790.0";"88.633"
"1800.0";"88.752"
"1810.0";"88.199"
"1820.0";"88.824"
"1830.0";"86.642"
"1840.0";"87.647"
"1850.0";"86.138"
"1860.0";"89.352"
"1870.0";"89.195"
"1880.0";"89.177"
"1890.0";"89.584"
"1900.0";"88.646"
"1910.0";"91.106"
"1920.0";"91.47"
"1930.0";"88.885"
"1940.0";"89.332"
"1950.0";"89.561"
"1960.0";"88.308"
"1970.0";"85.938"
"1980.0";"89.177"
"1990.0";"87.086"
"2000.0";"88.894"
"2010.0";"90.317"
"2020.0";"89.111"
"2030.0";"86.774"
"2040.0";"89.4"
"2050.0";"88.134"
"2060.0";"89.281"
"2070.0";"87.11"
"2080.0";"89.263"
"2090.0";"87.086"
"2100.0";"88.736"
"2110.0";"87.07"
"2120.0";"88.972"
"2130.0";"86.411"
"2140.0";"85.696"
"2150.0";"86.423"
"2160.0";"86.044"
"2170.0";"85.691"
"2180.0";"87.099"
"2190.0";"87.196"
"2200.0";"86.063"
"2210.0";"87.484"
"2220.0";"88.856"
"2230.0";"88.923"
"2240.0";"88.618"
"2250.0";"87.384"
"2260.0";"86.102"
"2270.0";"85.819"
"2280.0";"86.096"
"2290.0";"86.527"
"2300.0";"86.258"
"2310.0";"85.976"
"2320.0";"84.725"
"2330.0";"86.578"
"2340.0";"87.563"
"2350.0";"87.128"
"2360.0";"87.0"
"2370.0";"85.986"
"2380.0";"86.541"
"2390.0";"85.267"
"2400.0";"87.07"
"2410.0";"84.595"
"2420.0";"85.486"
"2430.0";"86.86"
"2440.0";"86.533"
"2450.0";"85.816"
"2460.0";"86.135"
"2470.0";"85.273"
"2480.0";"86.609"
"2490.0";"88.352"
"2500.0";"86.104"
"2510.0";"89.616"
"2520.0";"85.596"
"2530.0";"86.913"
"2540.0";"86.274"
"2550.0";"87.049"
"2560.0";"88.085"
"2570.0";"86.789"
"2580.0";"88.088"
"2590.0";"85.856"
"2600.0";"86.419"
"2610.0";"85.092"
"2620.0";"85.64"
"2630.0";"85.861"
"2640.0";"85.323"
"2650.0";"86.462"
"2660.0";"86.216"
"2670.0";"86.052"
"2680.0";"84.391"
"2690.0";"84.544"
"2700.0";"86.898"
"2710.0";"85.151"
"2720.0";"85.684"
"2730.0";"86.196"
"2740.0";"85.568"
"2750.0";"85.868"
"2760.0";"86.937"
"2770.0";"85.77"
"2780.0";"86.57"
"2790.0";"84.659"
"2800.0";"86.668"
"2810.0";"83.961"
"2820.0";"85.215"
"2830.0";"85.149"
"2840.0";"84.755"
"2850.0";"83.779"
"2860.0";"83.732"
"2870.0";"84.398"
"2880.0";"85.777"
"2890.0";"84.814"
"2900.0";"85.7"
"2910.0";"85.271"
"2920.0";"85.177"
"2930.0";"85.179"
"2940.0";"83.574"
"2950.0";"85.737"
"2960.0";"84.711"
"2970.0";"85.994"
"2980.0";"85.065"
"2990.0";"86.044"
"3000.0";"84.016"
"3010.0";"83.853"
"3020.0";"82.345"
"3030.0";"86.261"
"3040.0";"84.047"
"3050.0";"84.756"
"3060.0";"85.269"
"3070.0";"85.259"
"3080.0";"85.221"
"3090.0";"84.749"
"3100.0";"85.83"
"3110.0";"84.472"
"3120.0";"84.326"
"3130.0";"85.487"
"3140.0";"85.456"
"3150.0";"85.054"
"3160.0";"87.795"
"3170.0";"85.051"
"3180.0";"85.587"
"3190.0";"86.976"
"3200.0";"86.307"
"3210.0";"83.81"
"3220.0";"86.17"
"3230.0";"86.899"
"3240.0";"85.543"
"3250.0";"86.742"
"3260.0";"84.585"
"3270.0";"85.766"
"3280.0";"85.769"
"3290.0";"84.549"
"3300.0";"86.799"
"3310.0";"86.315"
"3320.0";"86.371"
"3330.0";"85.687"
"3340.0";"86.788"
"3350.0";"86.741"
"3360.0";"86.467"
"3370.0";"85.085"
"3380.0";"86.724"
"3390.0";"86.449"
"3400.0";"87.563"
"3410.0";"86.414"
"3420.0";"86.69"
"3430.0";"85.164"
"3440.0";"85.265"
"3450.0";"85.023"
"3460.0";"85.918"
"3470.0";"85.966"
"3480.0";"85.636"
"3490.0";"85.399"
"3500.0";"86.836"
"3510.0";"84.603"
"3520.0";"84.051"
"3530.0";"83.876"
"3540.0";"84.75"
"3550.0";"86.126"
"3560.0";"86.386"
"3570.0";"85.185"
"3580.0";"87.263"
"3590.0";"87.448"
"3600.0";"86.996"
"3610.0";"86.044"
"3620.0";"86.039"
"3630.0";"86.806"
"3640.0";"86.758"
"3650.0";"86.398"
"3660.0";"86.406"
"3670.0";"86.564"
"3680.0";"85.323"
"3690.0";"86.502"
"3700.0";"86.496"
"3710.0";"87.206"
"3720.0";"87.856"
"3730.0";"87.971"
"3740.0";"85.871"
"3750.0";"87.165"
"3760.0";"87.042"
"3770.0";"85.178"
"3780.0";"87.399"
"3790.0";"87.101"
"3800.0";"86.855"
"3810.0";"85.92"
"3820.0";"85.393"
"3830.0";"85.506"
"3840.0";"85.057"
"3850.0";"84.848"
"3860.0";"86.305"
"3870.0";"86.693"
"3880.0";"86.717"
"3890.0";"87.168"
"3900.0";"87.243"
"3910.0";"85.97"
"3920.0";"87.356"
"3930.0";"84.968"
"3940.0";"87.457"
"3950.0";"87.108"
"3960.0";"88.698"
"3970.0";"87.558"
"3980.0";"87.998"
"3990.0";"86.45"
"4000.0";"85.207"
"4010.0";"86.108"
"4020.0";"86.319"
"4030.0";"87.47"
"4040.0";"86.394"
"4050.0";"85.596"
"4060.0";"86.529"
"4070.0";"87.643"
"4080.0";"86.6"
"4090.0";"87.908"
"4100.0";"86.319"
"4110.0";"86.424"
"4120.0";"85.294"
"4130.0";"87.064"
"4140.0";"86.468"
"4150.0";"85.494"
"4160.0";"86.253"
"4170.0";"86.474"
"4180.0";"85.147"
"4190.0";"85.465"
"4200.0";"85.357"
"4210.0";"87.668"
"4220.0";"86.949"
"4230.0";"87.398"
"4240.0";"86.968"
"4250.0";"87.535"
"4260.0";"87.999"
"4270.0";"89.391"
"4280.0";"87.788"
"4290.0";"88.714"
"4300.0";"88.371"
"4310.0";"86.626"
"4320.0";"89.125"
"4330.0";"88.184"
"4340.0";"88.055"
"4350.0";"86.356"
"4360.0";"86.559"
"4370.0";"89.935"
"4380.0";"87.559"
"4390.0";"86.058"
"4400.0";"86.68"
"4410.0";"86.945"
"4420.0";"87.436"
"4430.0";"86.471"
"4440.0";"85.697"
"4450.0";"87.962"
"4460.0";"88.535"
"4470.0";"85.09"
"4480.0";"86.55"
"4490.0";"87.283"
"4500.0";"86.767"
"4510.0";"87.1"
"4520.0";"88.104"
"4530.0";"86.604"
"4540.0";"86.31"
"4550.0";"89.648"
"4560.0";"87.191"
"4570.0";"86.565"
"4580.0";"89.336"
"4590.0";"87.537"
"4600.0";"85.401"
"4610.0";"87.491"
"4620.0";"87.073"
"4630.0";"86.886"
"4640.0";"86.487"
"4650.0";"87.474"
"4660.0";"88.723"
"4670.0";"87.584"
"4680.0";"89.241"
"4690.0";"87.298"
"4700.0";"87.124"
"4710.0";"86.257"
"4720.0";"87.16"
"4730.0";"88.218"
"4740.0";"85.62"
"4750.0";"86.699"
"4760.0";"85.677"
"4770.0";"84.752"
"4780.0";"87.027"
"4790.0";"86.741"
"4800.0";"86.718"
"4810.0";"86.529"
"4820.0";"87.572"
"4830.0";"87.37"
"4840.0";"87.446"
"4850.0";"88.997"
"4860.0";"86.078"
"4870.0";"87.866"
"4880.0";"87.349"
"4890.0";"89.529"
"4900.0";"86.561"
"4910.0";"87.001"
"4920.0";"87.407"
"4930.0";"87.438"
"4940.0";"85.071"
"4950.0";"86.46"
"4960.0";"87.119"
"4970.0";"87.718"
"4980.0";"86.434"
"4990.0";"87.848"
"5000.0";"84.295"
"5010.0";"86.746"
"5020.0";"86.302"
"5030.0";"87.228"
"5040.0";"85.466"
"5050.0";"83.952"
"5060.0";"87.895"
"5070.0";"86.367"
"5080.0";"87.171"
"5090.0";"88.367"
"5100.0";"85.601"
"5110.0";"87.05"
