Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.11945138573012264;-0.11140102744031362
10.0;-0.11502664352888492;-0.11682526645768025
20.0;-0.07049400378732043;-0.11780156595493771
30.0;-0.08676435024006189;-0.09937540218900039
40.0;-0.13992287048233237;-0.07698773679967755
50.0;-0.1441246104610915;-0.10551723503977666
60.0;-0.15387920378153602;-0.09544210191863901
70.0;-0.17086529257267818;-0.11688325611804358
80.0;-0.18529296061105965;-0.09991035343834039
90.0;-0.17797417628804818;-0.12683837904440287
100.0;-0.16809646361764577;-0.1058789306522977
110.0;-0.11927532083916084;-0.10523628755244754
120.0;-0.138976524025549;-0.10264870223666689
130.0;-0.16115840621745414;-0.08303698444516613
140.0;-0.16943066895908482;-0.0978476766791401
150.0;-0.19743897472154293;-0.1089336478169659
160.0;-0.15299286248979221;-0.08660375192813718
170.0;-0.08910377746631704;-0.07416113459625645
180.0;-0.16299935608426552;-0.09698133212196922
190.0;-0.18599490447994635;-0.08273697799128588
200.0;-0.16787733445378153;-0.08886299047619048
210.0;-0.1271229713119252;-0.09656366140608882
220.0;-0.10769135549759538;-0.08219408806277306
230.0;-0.13711568164178423;-0.07645975779573574
240.0;-0.1832550296183744;-0.08737958424170356
250.0;-0.13530585050725624;-0.08367517856330467
260.0;-0.10270355339125718;-0.07407544939948253
270.0;-0.07494762360555612;-0.09301763693752209
280.0;-0.10394834017661285;-0.06795414477754655
290.0;-0.057531224431656314;-0.09419571876246367
300.0;-0.08978675722728731;-0.0960961950794887
310.0;-0.10840657189059646;-0.04120540502809545
320.0;-0.09519082084683098;-0.10198036194640629
330.0;-0.08077883929683166;-0.09127423678163522
340.0;-0.08500403837777115;-0.08043542722208212
350.0;-0.06159860856955427;-0.06724929507762778
360.0;-0.10574758909608606;-0.06334675706583892
370.0;-0.13500812280740465;-0.059547939236149414
380.0;-0.10523649554565702;-0.09634374721603564
390.0;-0.09801404370716651;-0.0693862751327554
400.0;-0.08360984907475265;-0.07135495030230854
410.0;-0.09520303790412486;-0.07270329877369008
420.0;-0.10939901345694114;-0.08846102200922569
430.0;-0.1255745619356094;-0.1022547915259863
440.0;-0.11425824141297394;-0.09729718011153875
450.0;-0.13733636498229068;-0.09367358866605169
460.0;-0.08887583524337508;-0.08723648875992188
