# This .csv file was created 12.10.2024 14:28
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-104.516937";"-97.504478"
"10.0";"-95.533775";"-108.357765"
"20.0";"-86.134201";"-73.343338"
"30.0";"-71.323257";"-48.23616"
"40.0";"-45.375801";"-60.77195"
"50.0";"-29.858688";"-51.894447"
"60.0";"-21.127476";"-53.865635"
"70.0";"-22.73893";"-66.148544"
"80.0";"-22.655092";"-70.446083"
"90.0";"-29.50386";"-77.937592"
"100.0";"-28.601841";"-63.855583"
"110.0";"-25.378193";"-64.095757"
"120.0";"-22.266762";"-62.454994"
"130.0";"-41.258331";"-62.6562"
"140.0";"-39.225063";"-69.241409"
"150.0";"-23.621849";"-64.804352"
"160.0";"-35.05925";"-80.576355"
"170.0";"-32.324806";"-65.283592"
"180.0";"-26.777197";"-55.58112"
"190.0";"-71.767471";"-63.415741"
"200.0";"-37.765511";"-78.86821"
"210.0";"-42.847801";"-74.405083"
"220.0";"-27.877781";"-67.781265"
"230.0";"-43.409073";"-62.381824"
"240.0";"-44.488113";"-65.443573"
"250.0";"-48.186356";"-72.162994"
"260.0";"-21.511726";"-61.574989"
"270.0";"-52.287491";"-71.006821"
"280.0";"-31.33835";"-53.441338"
"290.0";"-24.50808";"-61.419384"
"300.0";"-7.329883";"-49.273132"
"310.0";"-21.735321";"-55.325623"
"320.0";"-26.175823";"-61.3368"
"330.0";"-17.636593";"-52.025009"
"340.0";"-26.82387";"-60.533516"
"350.0";"-25.773413";"-72.01342"
"360.0";"-34.761272";"-59.161636"
"370.0";"-31.335251";"-57.594917"
"380.0";"-38.352051";"-63.86729"
"390.0";"-95.707382";"-68.7686"
"400.0";"-92.605568";"-66.731766"
"410.0";"-69.241348";"-57.021095"
"420.0";"-61.620392";"-48.384651"
"430.0";"-43.799133";"-59.469803"
"440.0";"-27.724091";"-62.272148"
"450.0";"-55.913128";"-60.081665"
"460.0";"-33.171021";"-64.371811"
"470.0";"-74.325134";"-65.312691"
"480.0";"-20.819944";"-54.362907"
"490.0";"-31.164284";"-67.956451"
"500.0";"-38.404682";"-74.768433"
"510.0";"-57.254166";"-62.547604"
"520.0";"-67.574738";"-67.576103"
"530.0";"-31.45377";"-48.95343"
"540.0";"-23.540087";"-59.349731"
"550.0";"-37.915821";"-75.364212"
"560.0";"-35.362133";"-43.748489"
"570.0";"-59.446938";"-39.137589"
"580.0";"-41.793564";"-51.397652"
"590.0";"-44.761864";"-52.435059"
"600.0";"-40.70039";"-33.041389"
"610.0";"-41.205658";"-48.870377"
"620.0";"-84.437576";"-59.892654"
"630.0";"-18.539234";"-48.316212"
"640.0";"-39.858738";"-70.055984"
"650.0";"-58.13192";"-55.404045"
"660.0";"-41.315552";"-62.246231"
"670.0";"-46.017166";"-63.696175"
"680.0";"-46.835178";"-67.284355"
"690.0";"-34.329945";"-57.849644"
"700.0";"-37.642605";"-61.205387"
"710.0";"-7.308369";"-64.948486"
"720.0";"-10.758446";"-46.989079"
"730.0";"6.536859";"-73.108482"
"740.0";"29.403395";"-73.817886"
"750.0";"-18.762747";"-64.543312"
"760.0";"1.915925";"-73.804108"
"770.0";"-44.462448";"-64.974869"
"780.0";"-49.960266";"-60.040009"
"790.0";"-37.324753";"-54.262867"
"800.0";"-26.597771";"-67.182083"
"810.0";"-89.516357";"-69.256149"
"820.0";"-25.866655";"-64.450485"
"830.0";"-61.410038";"-72.356499"
"840.0";"-113.613411";"-57.056602"
"850.0";"-93.834427";"-67.796303"
"860.0";"-83.26387";"-48.098125"
"870.0";"-87.270737";"-56.712357"
"880.0";"-73.381927";"-65.206963"
"890.0";"-64.375259";"-63.306732"
"900.0";"-96.773651";"-41.441982"
"910.0";"-52.828415";"-53.750004"
"920.0";"-48.383991";"-57.46347"
"930.0";"-39.463917";"-54.210148"
"940.0";"-105.520599";"-65.410347"
"950.0";"-79.112686";"-56.042126"
"960.0";"-41.990448";"-52.563698"
"970.0";"-42.051575";"-49.571636"
"980.0";"-63.652073";"-42.422909"
"990.0";"-71.009483";"-49.57584"
"1000.0";"-67.263512";"-56.031013"
"1010.0";"-55.26931";"-65.125244"
"1020.0";"-96.690514";"-45.897419"
"1030.0";"-95.272385";"-54.5233"
"1040.0";"-73.513725";"-55.756603"
"1050.0";"-90.486015";"-50.62936"
"1060.0";"-45.441132";"-57.190289"
"1070.0";"-103.834396";"-46.579803"
"1080.0";"-76.81945";"-53.386604"
"1090.0";"-97.085236";"-47.677994"
"1100.0";"-82.569473";"-29.746635"
"1110.0";"-86.154366";"-52.396721"
"1120.0";"-92.420547";"-60.12455"
"1130.0";"-73.377792";"-54.505089"
"1140.0";"-92.919746";"-55.652554"
"1150.0";"-58.183891";"-63.371845"
"1160.0";"-27.047749";"-61.352242"
"1170.0";"-15.140098";"-62.900089"
"1180.0";"-30.967144";"-67.456451"
"1190.0";"-19.825407";"-71.314186"
"1200.0";"-42.663002";"-72.177017"
"1210.0";"-9.45933";"-68.525246"
"1220.0";"-23.879332";"-61.271099"
"1230.0";"-5.037375";"-42.368263"
"1240.0";"-9.910273";"-48.84256"
"1250.0";"-30.805965";"-54.018272"
"1260.0";"-77.622925";"-64.291237"
"1270.0";"-57.905857";"-58.476921"
"1280.0";"-85.342155";"-46.449654"
"1290.0";"-104.474297";"-55.935707"
"1300.0";"-61.315853";"-54.932823"
"1310.0";"-97.049438";"-47.926651"
"1320.0";"-97.742821";"-69.107147"
"1330.0";"-119.993866";"-47.818241"
"1340.0";"-100.915306";"-58.411163"
"1350.0";"-115.462219";"-58.461781"
"1360.0";"-107.766365";"-52.77039"
"1370.0";"-104.292717";"-54.46286"
"1380.0";"-127.132561";"-69.651291"
"1390.0";"-173.253815";"-69.273285"
"1400.0";"-132.919052";"-67.552292"
"1410.0";"-135.410767";"-63.47974"
"1420.0";"-150.208237";"-59.623695"
"1430.0";"-144.767868";"-85.229233"
"1440.0";"-166.688538";"-60.099152"
"1450.0";"-151.09314";"-88.234451"
"1460.0";"-168.000397";"-77.129517"
"1470.0";"-150.372757";"-63.236393"
"1480.0";"-175.958267";"-50.216972"
"1490.0";"-165.024658";"-68.318985"
"1500.0";"-146.321869";"-79.134941"
"1510.0";"-142.145248";"-84.298279"
"1520.0";"-132.334656";"-69.118279"
"1530.0";"-184.233704";"-77.834846"
"1540.0";"-167.396042";"-76.556366"
"1550.0";"-157.545364";"-77.932152"
"1560.0";"-176.592148";"-74.565193"
"1570.0";"-156.232483";"-77.290382"
"1580.0";"-137.649155";"-85.653931"
"1590.0";"-152.475647";"-68.587135"
"1600.0";"-158.158966";"-77.572525"
"1610.0";"-147.341873";"-84.557762"
"1620.0";"-148.322281";"-78.983856"
"1630.0";"-126.759361";"-73.463921"
"1640.0";"-167.789368";"-84.74102"
"1650.0";"-154.42067";"-73.539902"
"1660.0";"-185.959946";"-58.064888"
"1670.0";"-134.648682";"-78.444473"
"1680.0";"-143.723999";"-87.635483"
"1690.0";"-146.112213";"-94.594208"
"1700.0";"-153.03717";"-65.260712"
"1710.0";"-168.100052";"-71.010452"
"1720.0";"-163.040375";"-77.273468"
"1730.0";"-163.690857";"-76.520248"
"1740.0";"-131.794525";"-73.531891"
"1750.0";"-150.944748";"-64.080414"
"1760.0";"-148.848038";"-77.753799"
"1770.0";"-175.275711";"-68.248718"
"1780.0";"-198.21579";"-59.509796"
"1790.0";"-179.144989";"-48.92569"
"1800.0";"-192.877243";"-64.703987"
"1810.0";"-169.370361";"-70.055969"
"1820.0";"-181.307068";"-68.958824"
"1830.0";"-175.166168";"-75.907303"
"1840.0";"-184.960312";"-66.513618"
"1850.0";"-222.320892";"-37.86356"
"1860.0";"-161.475586";"-68.56929"
"1870.0";"-152.103912";"-88.701042"
"1880.0";"-161.319839";"-81.01416"
"1890.0";"-158.217697";"-87.973053"
"1900.0";"-159.830597";"-78.377655"
"1910.0";"-150.386871";"-87.094109"
"1920.0";"-139.192444";"-82.767525"
"1930.0";"-188.525223";"-71.424736"
"1940.0";"-176.43251";"-77.503174"
"1950.0";"-167.888428";"-75.273872"
"1960.0";"-181.484146";"-72.736946"
"1970.0";"-147.847382";"-78.678085"
"1980.0";"-164.198746";"-75.188965"
"1990.0";"-141.40213";"-77.82148"
"2000.0";"-161.802139";"-70.500183"
"2010.0";"-170.044601";"-72.517769"
"2020.0";"-142.463516";"-60.137539"
"2030.0";"-145.751923";"-81.106064"
"2040.0";"-160.374451";"-82.287613"
"2050.0";"-122.215599";"-84.84874"
"2060.0";"-152.026474";"-64.737595"
"2070.0";"-153.825806";"-75.460052"
"2080.0";"-150.021896";"-74.785507"
"2090.0";"-143.104721";"-68.675278"
"2100.0";"-165.733765";"-59.306332"
"2110.0";"-167.811874";"-67.633347"
"2120.0";"-168.07991";"-81.056458"
"2130.0";"-175.131332";"-82.290085"
"2140.0";"-157.88028";"-78.487892"
"2150.0";"-176.175858";"-49.390991"
"2160.0";"-159.37941";"-77.007309"
"2170.0";"-151.48967";"-83.451088"
"2180.0";"-151.208466";"-69.805214"
"2190.0";"-161.894836";"-77.043953"
"2200.0";"-135.424561";"-89.233719"
"2210.0";"-167.41127";"-52.507477"
"2220.0";"-168.750153";"-52.811485"
"2230.0";"-174.364532";"-58.910324"
"2240.0";"-164.712509";"-68.866676"
"2250.0";"-175.560699";"-45.780853"
"2260.0";"-168.454025";"-72.39904"
