# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_neg1_mol5_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL5"
"0.0";"3.401078"
"10.0";"3.419778"
"20.0";"3.484181"
"30.0";"3.477901"
"40.0";"3.559669"
"50.0";"3.561325"
"60.0";"3.405689"
"70.0";"3.593362"
"80.0";"3.842088"
"90.0";"4.129911"
"100.0";"4.192668"
"110.0";"3.756024"
"120.0";"3.702743"
"130.0";"3.747045"
"140.0";"3.656773"
"150.0";"3.463136"
"160.0";"3.62815"
"170.0";"3.562814"
"180.0";"3.492963"
"190.0";"3.710145"
"200.0";"3.641777"
"210.0";"3.529239"
"220.0";"3.557605"
"230.0";"3.016465"
"240.0";"3.075594"
"250.0";"3.389654"
"260.0";"3.407222"
"270.0";"2.953415"
"280.0";"2.784588"
"290.0";"2.724129"
"300.0";"2.350029"
"310.0";"2.200153"
"320.0";"2.391703"
"330.0";"2.496587"
"340.0";"2.575413"
"350.0";"2.609116"
"360.0";"2.368494"
"370.0";"2.705175"
"380.0";"2.477323"
"390.0";"2.015724"
"400.0";"1.985702"
"410.0";"1.681746"
"420.0";"2.027964"
"430.0";"1.763278"
"440.0";"2.150418"
"450.0";"2.020829"
"460.0";"2.089403"
"470.0";"1.904613"
"480.0";"1.949599"
"490.0";"1.842302"
"500.0";"1.794174"
"510.0";"1.835742"
"520.0";"1.549536"
"530.0";"1.337215"
"540.0";"1.228196"
"550.0";"1.726522"
"560.0";"1.718351"
"570.0";"1.551584"
"580.0";"1.766923"
"590.0";"1.50269"
"600.0";"1.718389"
"610.0";"1.560352"
"620.0";"1.355205"
"630.0";"0.9443294"
"640.0";"1.029047"
"650.0";"1.436615"
"660.0";"1.223664"
"670.0";"1.405979"
"680.0";"1.511177"
"690.0";"1.293366"
"700.0";"1.515277"
"710.0";"1.871712"
"720.0";"1.841"
"730.0";"1.878777"
"740.0";"2.03043"
"750.0";"2.034223"
"760.0";"1.646791"
"770.0";"1.209736"
"780.0";"1.563833"
"790.0";"1.374607"
"800.0";"1.452327"
"810.0";"1.105026"
"820.0";"1.119439"
"830.0";"0.8699527"
"840.0";"0.8172605"
"850.0";"0.7827349"
"860.0";"0.6906846"
"870.0";"0.9776898"
"880.0";"0.8717349"
"890.0";"0.8120013"
"900.0";"0.8655987"
"910.0";"0.7395638"
"920.0";"0.8665761"
"930.0";"0.8327625"
"940.0";"0.6367466"
"950.0";"0.4604198"
"960.0";"0.4755943"
"970.0";"0.5291024"
"980.0";"0.684022"
"990.0";"0.4929403"
"1000.0";"0.6001184"
"1010.0";"0.2842269"
"1020.0";"0.3447579"
"1030.0";"0.1717062"
"1040.0";"0.1704877"
"1050.0";"0.2194062"
"1060.0";"0.1696139"
"1070.0";"0.187694"
"1080.0";"0.1747254"
"1090.0";"0.1791093"
"1100.0";"0.1770565"
"1110.0";"0.1750372"
"1120.0";"0.2043746"
"1130.0";"0.1821784"
"1140.0";"0.2270287"
"1150.0";"0.2024326"
"1160.0";"0.2917994"
"1170.0";"0.1659697"
"1180.0";"0.3097886"
"1190.0";"0.2875188"
"1200.0";"0.2669249"
"1210.0";"0.233711"
"1220.0";"0.2400606"
"1230.0";"0.2850142"
"1240.0";"0.27522"
"1250.0";"0.2625528"
"1260.0";"0.2735746"
"1270.0";"0.2688198"
"1280.0";"0.2897482"
"1290.0";"0.2523966"
"1300.0";"0.2515773"
"1310.0";"0.2557205"
"1320.0";"0.2243859"
"1330.0";"0.2351108"
"1340.0";"0.237954"
"1350.0";"0.2426809"
"1360.0";"0.1703231"
"1370.0";"0.1966775"
