# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol10_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL10-inner_dimer_area"
"0.0";"2.523529"
"10.0";"2.588345"
"20.0";"2.885102"
"30.0";"2.714422"
"40.0";"2.496308"
"50.0";"2.656394"
"60.0";"3.113865"
"70.0";"2.919171"
"80.0";"2.515483"
"90.0";"2.639546"
"100.0";"2.533488"
"110.0";"2.575593"
"120.0";"2.548003"
"130.0";"2.31777"
"140.0";"2.2306"
"150.0";"2.190271"
"160.0";"2.005037"
"170.0";"1.950176"
"180.0";"2.09394"
"190.0";"2.285349"
"200.0";"2.324129"
"210.0";"2.201857"
"220.0";"2.462234"
"230.0";"2.448425"
"240.0";"2.525416"
"250.0";"2.662509"
"260.0";"2.845758"
"270.0";"2.465145"
"280.0";"2.741647"
"290.0";"2.663019"
"300.0";"2.700305"
"310.0";"2.513883"
"320.0";"2.468457"
"330.0";"2.625653"
"340.0";"2.463526"
"350.0";"2.681566"
"360.0";"2.695806"
"370.0";"2.553508"
"380.0";"2.620078"
"390.0";"2.665656"
"400.0";"2.504412"
"410.0";"2.443129"
"420.0";"2.385102"
"430.0";"2.690835"
"440.0";"3.08874"
"450.0";"3.070429"
"460.0";"3.071532"
"470.0";"3.045061"
"480.0";"3.105179"
"490.0";"3.128283"
"500.0";"3.165421"
"510.0";"2.733093"
"520.0";"2.964659"
"530.0";"2.886278"
"540.0";"2.760599"
"550.0";"2.503229"
"560.0";"2.35862"
"570.0";"2.266087"
"580.0";"2.35026"
"590.0";"2.35206"
"600.0";"2.617448"
"610.0";"2.958005"
"620.0";"3.083979"
"630.0";"2.963864"
"640.0";"2.904677"
"650.0";"2.823985"
"660.0";"2.877444"
"670.0";"2.900642"
"680.0";"2.916127"
"690.0";"2.73907"
"700.0";"2.893849"
"710.0";"2.890892"
"720.0";"2.886709"
"730.0";"2.72609"
"740.0";"2.79565"
"750.0";"2.643992"
"760.0";"2.839011"
"770.0";"2.851994"
"780.0";"2.682758"
"790.0";"2.812485"
"800.0";"2.906812"
"810.0";"2.811588"
"820.0";"2.857859"
"830.0";"2.930132"
"840.0";"2.798405"
"850.0";"2.472898"
"860.0";"2.539461"
"870.0";"2.528676"
"880.0";"2.806457"
"890.0";"2.747583"
"900.0";"3.026333"
"910.0";"3.150104"
"920.0";"3.13221"
"930.0";"3.261453"
"940.0";"3.162406"
"950.0";"3.190528"
"960.0";"3.107881"
"970.0";"3.143437"
"980.0";"2.946155"
"990.0";"3.073913"
"1000.0";"3.044657"
"1010.0";"2.901529"
"1020.0";"2.845775"
"1030.0";"3.028755"
"1040.0";"3.069453"
"1050.0";"3.244697"
"1060.0";"2.938801"
"1070.0";"2.892295"
"1080.0";"3.20042"
"1090.0";"3.143363"
"1100.0";"3.04207"
"1110.0";"3.142999"
"1120.0";"3.199611"
"1130.0";"3.280936"
"1140.0";"3.25543"
"1150.0";"3.140907"
"1160.0";"3.098506"
"1170.0";"3.297534"
"1180.0";"3.160474"
"1190.0";"3.057197"
"1200.0";"3.048797"
"1210.0";"2.941316"
"1220.0";"2.916067"
"1230.0";"2.945394"
"1240.0";"3.13783"
"1250.0";"3.473512"
"1260.0";"3.613351"
"1270.0";"3.537237"
"1280.0";"3.427462"
"1290.0";"3.521019"
"1300.0";"3.652169"
"1310.0";"3.547138"
"1320.0";"3.587619"
"1330.0";"3.616705"
"1340.0";"3.699831"
"1350.0";"3.853508"
"1360.0";"4.065259"
"1370.0";"3.90639"
"1380.0";"4.096313"
"1390.0";"4.085316"
"1400.0";"4.320105"
"1410.0";"3.961287"
"1420.0";"4.342665"
"1430.0";"4.569638"
"1440.0";"4.351249"
"1450.0";"4.38537"
"1460.0";"4.14777"
"1470.0";"3.787597"
"1480.0";"3.862941"
"1490.0";"3.523605"
"1500.0";"3.524235"
"1510.0";"3.596891"
"1520.0";"3.661556"
"1530.0";"3.706922"
"1540.0";"3.853081"
"1550.0";"3.89941"
"1560.0";"3.691788"
"1570.0";"3.710114"
"1580.0";"3.890454"
"1590.0";"3.672383"
"1600.0";"3.910141"
"1610.0";"3.978255"
"1620.0";"4.089077"
"1630.0";"4.00242"
"1640.0";"4.114529"
"1650.0";"4.100331"
"1660.0";"3.865628"
"1670.0";"3.857517"
"1680.0";"4.120236"
"1690.0";"4.272257"
"1700.0";"4.407343"
"1710.0";"4.419747"
"1720.0";"4.642248"
"1730.0";"4.760581"
"1740.0";"4.447823"
"1750.0";"4.197992"
"1760.0";"4.290171"
"1770.0";"4.185725"
"1780.0";"4.212954"
"1790.0";"4.128177"
"1800.0";"3.944378"
"1810.0";"3.761992"
"1820.0";"3.559769"
"1830.0";"3.82962"
"1840.0";"3.882473"
"1850.0";"3.787576"
"1860.0";"3.877739"
"1870.0";"3.920459"
"1880.0";"3.77845"
"1890.0";"3.733682"
"1900.0";"3.652101"
"1910.0";"3.873044"
"1920.0";"4.060837"
"1930.0";"4.277382"
"1940.0";"4.51346"
"1950.0";"4.495004"
"1960.0";"4.287096"
"1970.0";"4.187809"
"1980.0";"3.985314"
"1990.0";"4.221186"
"2000.0";"4.159882"
"2010.0";"4.232451"
"2020.0";"4.42152"
"2030.0";"4.529084"
"2040.0";"4.783656"
"2050.0";"4.908593"
"2060.0";"4.932806"
"2070.0";"4.453641"
"2080.0";"4.553765"
"2090.0";"4.75974"
"2100.0";"4.561501"
"2110.0";"4.549328"
"2120.0";"4.513398"
"2130.0";"4.549328"
"2140.0";"4.531461"
"2150.0";"4.579105"
"2160.0";"4.651582"
"2170.0";"4.76282"
"2180.0";"4.517621"
"2190.0";"4.630877"
"2200.0";"4.907859"
"2210.0";"5.001873"
"2220.0";"4.898612"
"2230.0";"5.054327"
"2240.0";"5.017285"
"2250.0";"5.170651"
"2260.0";"5.475789"
"2270.0";"5.339653"
"2280.0";"5.124717"
"2290.0";"5.18496"
"2300.0";"4.878781"
"2310.0";"4.801211"
"2320.0";"4.825188"
"2330.0";"4.889155"
"2340.0";"5.373008"
"2350.0";"5.453035"
"2360.0";"5.415721"
"2370.0";"5.402779"
"2380.0";"5.4516"
"2390.0";"5.229389"
"2400.0";"5.206516"
"2410.0";"5.227683"
"2420.0";"5.008077"
"2430.0";"4.854467"
"2440.0";"4.837989"
"2450.0";"4.866339"
"2460.0";"4.917991"
"2470.0";"5.397386"
"2480.0";"5.283402"
"2490.0";"5.630225"
"2500.0";"5.548359"
"2510.0";"5.535119"
"2520.0";"5.684816"
"2530.0";"5.61651"
"2540.0";"5.578773"
"2550.0";"5.377577"
"2560.0";"5.299363"
"2570.0";"5.476569"
"2580.0";"5.734311"
"2590.0";"5.770172"
"2600.0";"5.893585"
"2610.0";"5.779572"
"2620.0";"5.849766"
"2630.0";"6.126412"
"2640.0";"6.315371"
"2650.0";"6.473526"
"2660.0";"6.614112"
"2670.0";"6.604685"
"2680.0";"6.350742"
"2690.0";"6.423278"
"2700.0";"6.482963"
"2710.0";"6.22474"
"2720.0";"5.898617"
"2730.0";"5.976964"
"2740.0";"6.165376"
"2750.0";"6.212128"
"2760.0";"6.161724"
"2770.0";"6.206781"
"2780.0";"6.161537"
"2790.0";"6.240745"
"2800.0";"6.032626"
"2810.0";"6.236947"
"2820.0";"6.175292"
"2830.0";"6.143834"
"2840.0";"6.366687"
"2850.0";"6.157902"
"2860.0";"6.226332"
"2870.0";"6.293375"
"2880.0";"6.693405"
"2890.0";"6.880344"
"2900.0";"7.004591"
"2910.0";"6.938293"
"2920.0";"6.877127"
"2930.0";"6.88452"
"2940.0";"6.564415"
"2950.0";"6.710689"
"2960.0";"6.65562"
"2970.0";"6.743895"
"2980.0";"6.747785"
"2990.0";"6.433441"
"3000.0";"6.372111"
"3010.0";"6.175189"
"3020.0";"6.276032"
"3030.0";"6.172129"
"3040.0";"6.173307"
"3050.0";"6.513726"
"3060.0";"6.214601"
"3070.0";"5.988894"
"3080.0";"6.101663"
"3090.0";"6.034299"
"3100.0";"6.139079"
"3110.0";"6.144308"
"3120.0";"5.929844"
"3130.0";"5.927289"
"3140.0";"5.997596"
"3150.0";"6.193295"
"3160.0";"6.29308"
"3170.0";"6.508456"
"3180.0";"6.209662"
"3190.0";"6.234231"
"3200.0";"6.415563"
"3210.0";"6.148809"
"3220.0";"6.012182"
"3230.0";"6.062176"
"3240.0";"6.158044"
"3250.0";"6.290532"
"3260.0";"6.477735"
"3270.0";"6.628497"
"3280.0";"6.512994"
"3290.0";"6.651841"
"3300.0";"6.493081"
"3310.0";"6.338847"
"3320.0";"6.499336"
"3330.0";"6.041989"
"3340.0";"6.070147"
"3350.0";"6.003575"
"3360.0";"5.964269"
"3370.0";"6.101381"
"3380.0";"6.204685"
"3390.0";"6.283062"
"3400.0";"6.298903"
"3410.0";"6.423715"
"3420.0";"6.37357"
"3430.0";"6.347888"
"3440.0";"6.581017"
"3450.0";"6.167671"
"3460.0";"6.151648"
"3470.0";"6.522897"
"3480.0";"6.448705"
"3490.0";"6.436243"
"3500.0";"6.774943"
"3510.0";"6.673606"
"3520.0";"6.537852"
"3530.0";"6.502614"
"3540.0";"6.254608"
"3550.0";"5.83145"
"3560.0";"5.652987"
"3570.0";"5.482762"
"3580.0";"5.440615"
"3590.0";"5.124639"
"3600.0";"5.561057"
"3610.0";"5.392486"
"3620.0";"5.326112"
"3630.0";"5.252018"
"3640.0";"5.567695"
"3650.0";"5.743542"
"3660.0";"5.715583"
"3670.0";"5.570774"
"3680.0";"5.369539"
"3690.0";"5.37939"
"3700.0";"5.463701"
"3710.0";"5.532054"
"3720.0";"5.849684"
"3730.0";"5.713124"
"3740.0";"5.524971"
"3750.0";"5.840946"
"3760.0";"5.706681"
"3770.0";"5.630783"
"3780.0";"5.824158"
"3790.0";"5.688868"
"3800.0";"5.371141"
"3810.0";"5.332642"
"3820.0";"5.626965"
"3830.0";"5.605329"
"3840.0";"5.538177"
"3850.0";"5.558256"
"3860.0";"5.937731"
"3870.0";"5.935501"
"3880.0";"6.12133"
"3890.0";"6.048079"
"3900.0";"6.174076"
"3910.0";"6.019782"
"3920.0";"6.192806"
"3930.0";"6.083505"
"3940.0";"5.832321"
"3950.0";"5.786224"
"3960.0";"5.695798"
"3970.0";"5.798954"
"3980.0";"5.751656"
"3990.0";"5.764145"
"4000.0";"5.808109"
"4010.0";"5.471494"
"4020.0";"5.469355"
"4030.0";"5.125195"
"4040.0";"5.434283"
"4050.0";"5.808354"
"4060.0";"5.611326"
"4070.0";"5.648947"
"4080.0";"5.812859"
"4090.0";"5.439444"
"4100.0";"5.439025"
"4110.0";"5.712556"
"4120.0";"5.272431"
"4130.0";"5.488825"
"4140.0";"5.751947"
"4150.0";"5.935163"
"4160.0";"6.041813"
"4170.0";"6.042061"
"4180.0";"5.861028"
"4190.0";"5.699072"
"4200.0";"5.688498"
"4210.0";"5.725424"
"4220.0";"5.824765"
"4230.0";"5.927251"
"4240.0";"6.124077"
"4250.0";"6.060153"
"4260.0";"6.085972"
"4270.0";"5.96735"
"4280.0";"6.158245"
"4290.0";"5.999698"
"4300.0";"6.165619"
"4310.0";"5.906501"
"4320.0";"5.835269"
"4330.0";"5.77974"
"4340.0";"5.469615"
"4350.0";"5.501076"
"4360.0";"5.293731"
"4370.0";"5.480332"
"4380.0";"5.279797"
"4390.0";"5.337533"
"4400.0";"5.285626"
"4410.0";"5.374137"
"4420.0";"5.493809"
"4430.0";"5.422876"
"4440.0";"5.235904"
"4450.0";"5.161412"
"4460.0";"5.177314"
"4470.0";"5.181039"
"4480.0";"5.374071"
"4490.0";"5.671605"
"4500.0";"5.77655"
"4510.0";"5.636692"
"4520.0";"5.563562"
"4530.0";"5.6027"
"4540.0";"5.564997"
"4550.0";"5.569052"
"4560.0";"5.551647"
"4570.0";"5.28186"
"4580.0";"5.584849"
"4590.0";"5.439666"
"4600.0";"5.480422"
"4610.0";"5.43293"
"4620.0";"5.204955"
"4630.0";"5.255417"
"4640.0";"5.395589"
"4650.0";"5.762319"
"4660.0";"5.564668"
"4670.0";"5.47134"
"4680.0";"5.518787"
"4690.0";"5.681512"
"4700.0";"5.737045"
"4710.0";"5.589483"
"4720.0";"5.849637"
"4730.0";"5.90914"
"4740.0";"5.917552"
"4750.0";"5.907696"
"4760.0";"5.592523"
"4770.0";"5.473577"
"4780.0";"5.523646"
"4790.0";"5.459793"
"4800.0";"5.630938"
"4810.0";"5.506894"
"4820.0";"5.596761"
"4830.0";"5.77628"
"4840.0";"5.3392"
"4850.0";"5.315594"
"4860.0";"5.488274"
"4870.0";"5.746569"
"4880.0";"5.731759"
"4890.0";"5.498524"
"4900.0";"5.521366"
"4910.0";"5.395993"
"4920.0";"5.570557"
"4930.0";"5.649418"
"4940.0";"5.691158"
"4950.0";"5.640386"
"4960.0";"5.655674"
"4970.0";"5.772102"
"4980.0";"5.739906"
"4990.0";"5.63265"
"5000.0";"5.55823"
"5010.0";"5.639853"
"5020.0";"5.600669"
"5030.0";"5.616796"
"5040.0";"5.539529"
"5050.0";"5.666361"
"5060.0";"5.784778"
"5070.0";"6.047875"
"5080.0";"6.185717"
"5090.0";"6.176722"
"5100.0";"5.9525"
"5110.0";"6.041517"
"5120.0";"6.07599"
"5130.0";"6.155979"
"5140.0";"5.849789"
"5150.0";"5.713648"
"5160.0";"5.568687"
"5170.0";"5.684754"
"5180.0";"5.769324"
"5190.0";"5.786856"
"5200.0";"5.885765"
"5210.0";"5.771264"
"5220.0";"5.552672"
"5230.0";"5.679421"
"5240.0";"5.639759"
"5250.0";"5.799867"
"5260.0";"5.837355"
"5270.0";"5.973046"
"5280.0";"5.688438"
"5290.0";"5.888921"
"5300.0";"5.986231"
"5310.0";"6.023835"
"5320.0";"6.160721"
"5330.0";"5.905904"
"5340.0";"6.016912"
"5350.0";"5.966197"
"5360.0";"5.810099"
"5370.0";"5.724807"
"5380.0";"5.974806"
"5390.0";"6.38516"
"5400.0";"6.538168"
"5410.0";"6.672904"
"5420.0";"6.310093"
"5430.0";"6.379193"
"5440.0";"6.443789"
"5450.0";"6.442788"
"5460.0";"6.27086"
"5470.0";"6.310496"
"5480.0";"6.48819"
"5490.0";"6.548752"
"5500.0";"6.933446"
"5510.0";"7.018004"
"5520.0";"6.804507"
"5530.0";"6.927538"
"5540.0";"6.738494"
"5550.0";"6.620126"
"5560.0";"6.646843"
"5570.0";"6.420563"
"5580.0";"6.497246"
"5590.0";"6.246761"
"5600.0";"6.249433"
"5610.0";"6.492422"
"5620.0";"6.265342"
"5630.0";"6.069473"
"5640.0";"6.325817"
"5650.0";"6.463725"
"5660.0";"6.59339"
"5670.0";"6.404146"
"5680.0";"6.168803"
"5690.0";"6.067435"
"5700.0";"6.082501"
"5710.0";"6.010198"
"5720.0";"6.066665"
"5730.0";"5.847234"
"5740.0";"5.835403"
"5750.0";"5.892746"
"5760.0";"6.012138"
"5770.0";"6.20486"
"5780.0";"6.314013"
"5790.0";"6.361601"
"5800.0";"6.252994"
"5810.0";"6.308782"
"5820.0";"6.263945"
"5830.0";"6.476978"
"5840.0";"6.468539"
"5850.0";"6.313309"
"5860.0";"6.307048"
"5870.0";"6.258259"
"5880.0";"6.226672"
"5890.0";"5.916853"
"5900.0";"5.744832"
"5910.0";"5.788236"
"5920.0";"5.77777"
"5930.0";"5.940273"
"5940.0";"6.017663"
"5950.0";"6.064889"
"5960.0";"6.027147"
"5970.0";"6.117838"
"5980.0";"6.251062"
"5990.0";"6.310457"
"6000.0";"5.803693"
"6010.0";"5.968795"
"6020.0";"5.668836"
