# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.49703";"1.22424";"1.23482";"1.20776"
"10.0";"1.50079";"1.22879";"1.23563";"1.21162"
"20.0";"1.50159";"1.23426";"1.24244";"1.20105"
"30.0";"1.50876";"1.2363";"1.25003";"1.209"
"40.0";"1.49978";"1.23115";"1.23542";"1.20693"
"50.0";"1.50068";"1.23709";"1.23702";"1.20144"
"60.0";"1.49602";"1.22924";"1.23946";"1.19534"
"70.0";"1.49899";"1.23098";"1.24026";"1.20015"
"80.0";"1.50419";"1.23519";"1.24338";"1.20561"
"90.0";"1.49983";"1.2291";"1.23777";"1.20673"
"100.0";"1.50127";"1.23589";"1.24046";"1.20062"
"110.0";"1.50081";"1.23396";"1.24411";"1.19768"
"120.0";"1.49948";"1.22051";"1.2421";"1.21013"
"130.0";"1.49962";"1.22899";"1.23896";"1.20512"
"140.0";"1.50318";"1.22833";"1.24281";"1.21067"
"150.0";"1.49703";"1.22453";"1.23198";"1.21036"
"160.0";"1.50623";"1.23988";"1.24003";"1.20932"
"170.0";"1.50198";"1.23019";"1.24136";"1.20727"
"180.0";"1.50372";"1.22777";"1.24745";"1.2078"
"190.0";"1.50466";"1.2277";"1.2453";"1.21243"
"200.0";"1.504";"1.22821";"1.24175";"1.21391"
"210.0";"1.50612";"1.23184";"1.24112";"1.21612"
"220.0";"1.50643";"1.23516";"1.24016";"1.21451"
"230.0";"1.50186";"1.23934";"1.22711";"1.21217"
"240.0";"1.50835";"1.2368";"1.24111";"1.21664"
"250.0";"1.50098";"1.2389";"1.23076";"1.20674"
"260.0";"1.50579";"1.23605";"1.23962";"1.21257"
"270.0";"1.50499";"1.23477";"1.24527";"1.20608"
"280.0";"1.50656";"1.23922";"1.24099";"1.20983"
"290.0";"1.51365";"1.2425";"1.25087";"1.21399"
"300.0";"1.50876";"1.24373";"1.2408";"1.21089"
"310.0";"1.51163";"1.23619";"1.24848";"1.21786"
"320.0";"1.51528";"1.23942";"1.25311";"1.2189"
"330.0";"1.50981";"1.23517";"1.25013";"1.21267"
"340.0";"1.50698";"1.23683";"1.24515";"1.20906"
"350.0";"1.50488";"1.23207";"1.24448";"1.20938"
"360.0";"1.51296";"1.23844";"1.25985";"1.20712"
"370.0";"1.50827";"1.23431";"1.24599";"1.21398"
"380.0";"1.51001";"1.23257";"1.25163";"1.21427"
"390.0";"1.50258";"1.22992";"1.24274";"1.20764"
"400.0";"1.50584";"1.23956";"1.2425";"1.20616"
"410.0";"1.50475";"1.24128";"1.23931";"1.20495"
"420.0";"1.50415";"1.23489";"1.24184";"1.20741"
"430.0";"1.50673";"1.24608";"1.24071";"1.2035"
"440.0";"1.50459";"1.24327";"1.24378";"1.19786"
"450.0";"1.50346";"1.23499";"1.24217";"1.20525"
"460.0";"1.50376";"1.24182";"1.23875";"1.20247"
"470.0";"1.50284";"1.22569";"1.24338";"1.21191"
"480.0";"1.5082";"1.24354";"1.24695";"1.20333"
"490.0";"1.5042";"1.23512";"1.24588";"1.20312"
"500.0";"1.50469";"1.23507";"1.24091";"1.2095"
"510.0";"1.50819";"1.23846";"1.24655";"1.20897"
"520.0";"1.51164";"1.24482";"1.24581";"1.21183"
"530.0";"1.51006";"1.23438";"1.25179";"1.21239"
"540.0";"1.50127";"1.22852";"1.23471";"1.21404"
"550.0";"1.5086";"1.2367";"1.24338";"1.21505"
"560.0";"1.50802";"1.23763";"1.24596";"1.21002"
"570.0";"1.50709";"1.24642";"1.24279";"1.2019"
"580.0";"1.50662";"1.23965";"1.24207";"1.20843"
"590.0";"1.51209";"1.24643";"1.24595";"1.21114"
"600.0";"1.50886";"1.23672";"1.24607";"1.21292"
"610.0";"1.5089";"1.24223";"1.24237";"1.21118"
"620.0";"1.50441";"1.23471";"1.24315";"1.20689"
"630.0";"1.50242";"1.22865";"1.24163";"1.20969"
"640.0";"1.50613";"1.24217";"1.24134";"1.20539"
"650.0";"1.50656";"1.23633";"1.24481";"1.20887"
"660.0";"1.50784";"1.24154";"1.24005";"1.21162"
"670.0";"1.50545";"1.23615";"1.24555";"1.20553"
"680.0";"1.50763";"1.23498";"1.25105";"1.20648"
"690.0";"1.51149";"1.23831";"1.25418";"1.20947"
"700.0";"1.51151";"1.23888";"1.25606";"1.20699"
"710.0";"1.50731";"1.2336";"1.24762";"1.21064"
"720.0";"1.51057";"1.23758";"1.25591";"1.20612"
"730.0";"1.51038";"1.23198";"1.25837";"1.20882"
"740.0";"1.50923";"1.24124";"1.25492";"1.20001"
"750.0";"1.50763";"1.23277";"1.25431";"1.20536"
"760.0";"1.50986";"1.24148";"1.25504";"1.20122"
"770.0";"1.50958";"1.23779";"1.25249";"1.20699"
"780.0";"1.50471";"1.23739";"1.2472";"1.20069"
"790.0";"1.51063";"1.24128";"1.25176";"1.20678"
"800.0";"1.50623";"1.228";"1.25297";"1.20811"
"810.0";"1.51064";"1.2357";"1.25783";"1.20622"
"820.0";"1.51229";"1.23793";"1.25484";"1.21118"
"830.0";"1.50451";"1.22965";"1.24892";"1.20634"
"840.0";"1.51514";"1.24655";"1.25246";"1.21192"
"850.0";"1.51813";"1.245";"1.25341";"1.21999"
"860.0";"1.50959";"1.23975";"1.24362";"1.21415"
"870.0";"1.50849";"1.24582";"1.24192";"1.20692"
"880.0";"1.5086";"1.23899";"1.24409";"1.21197"
"890.0";"1.51384";"1.24668";"1.24626";"1.21492"
"900.0";"1.50686";"1.23518";"1.24025";"1.21547"
"910.0";"1.50931";"1.23303";"1.24727";"1.21655"
"920.0";"1.50999";"1.23457";"1.24878";"1.21512"
"930.0";"1.50766";"1.23437";"1.24845";"1.20987"
"940.0";"1.5099";"1.23511";"1.25631";"1.20657"
"950.0";"1.50945";"1.23395";"1.25877";"1.20404"
"960.0";"1.50716";"1.23405";"1.25267";"1.20458"
"970.0";"1.51029";"1.23613";"1.25768";"1.20506"
"980.0";"1.51183";"1.23865";"1.25798";"1.20603"
"990.0";"1.50972";"1.23188";"1.25694";"1.20875"
"1000.0";"1.51077";"1.24396";"1.25506";"1.20094"
"1010.0";"1.51096";"1.23492";"1.25926";"1.20633"
"1020.0";"1.51192";"1.23978";"1.257";"1.20611"
"1030.0";"1.50778";"1.2359";"1.25408";"1.20278"
"1040.0";"1.50677";"1.23695";"1.2518";"1.20154"
"1050.0";"1.5079";"1.23229";"1.25742";"1.2033"
"1060.0";"1.51125";"1.24061";"1.25523";"1.20541"
"1070.0";"1.50535";"1.23172";"1.24735";"1.20794"
"1080.0";"1.50607";"1.23495";"1.24873";"1.20501"
"1090.0";"1.51465";"1.2329";"1.26495";"1.21168"
"1100.0";"1.49881";"1.23023";"1.24274";"1.19791"
"1110.0";"1.50969";"1.23413";"1.24838";"1.21523"
"1120.0";"1.50894";"1.23347";"1.25228";"1.21001"
"1130.0";"1.50777";"1.23819";"1.24352";"1.2113"
"1140.0";"1.51323";"1.24616";"1.24879";"1.21134"
"1150.0";"1.51037";"1.24501";"1.24974";"1.20439"
"1160.0";"1.50637";"1.2383";"1.25119";"1.19977"
"1170.0";"1.50887";"1.24371";"1.24906";"1.20268"
"1180.0";"1.50708";"1.23363";"1.25102";"1.20652"
"1190.0";"1.50674";"1.23659";"1.25006";"1.20363"
"1200.0";"1.50471";"1.23708";"1.24685";"1.20138"
"1210.0";"1.50942";"1.2414";"1.25093";"1.20449"
"1220.0";"1.51001";"1.23614";"1.25328";"1.20894"
"1230.0";"1.5072";"1.23672";"1.24677";"1.20804"
"1240.0";"1.51011";"1.23353";"1.24881";"1.21645"
"1250.0";"1.50846";"1.23605";"1.25562";"1.2027"
"1260.0";"1.50646";"1.23299";"1.24842";"1.20832"
"1270.0";"1.50639";"1.2376";"1.24272";"1.20931"
"1280.0";"1.501";"1.23636";"1.23707";"1.20293"
"1290.0";"1.50648";"1.23788";"1.24418";"1.20774"
"1300.0";"1.50155";"1.23732";"1.23782";"1.20256"
"1310.0";"1.50329";"1.24141";"1.23974";"1.20072"
"1320.0";"1.50434";"1.23216";"1.24284";"1.20963"
"1330.0";"1.5061";"1.23564";"1.24155";"1.21179"
"1340.0";"1.50963";"1.23167";"1.24767";"1.21831"
"1350.0";"1.50222";"1.23162";"1.23777";"1.21011"
"1360.0";"1.50524";"1.22918";"1.24151";"1.21623"
"1370.0";"1.50542";"1.22998";"1.24631";"1.21096"
"1380.0";"1.50527";"1.23815";"1.23874";"1.21004"
"1390.0";"1.507";"1.23988";"1.24257";"1.20865"
"1400.0";"1.50876";"1.23744";"1.24872";"1.20919"
"1410.0";"1.50408";"1.23484";"1.24289";"1.2062"
"1420.0";"1.50322";"1.23834";"1.23513";"1.20843"
"1430.0";"1.51014";"1.24222";"1.24464";"1.21195"
"1440.0";"1.50794";"1.24255";"1.24223";"1.20859"
"1450.0";"1.50612";"1.22955";"1.24443";"1.21507"
"1460.0";"1.49846";"1.23347";"1.23588";"1.20081"
"1470.0";"1.49381";"1.23216";"1.23109";"1.19546"
"1480.0";"1.49994";"1.23278";"1.23601";"1.20507"
"1490.0";"1.4999";"1.22801";"1.2387";"1.20708"
"1500.0";"1.50091";"1.23717";"1.23536";"1.20364"
"1510.0";"1.5017";"1.23834";"1.23507";"1.2047"
"1520.0";"1.51016";"1.24634";"1.24182";"1.21065"
"1530.0";"1.50471";"1.23688";"1.23798";"1.21072"
"1540.0";"1.49638";"1.23201";"1.23169";"1.20142"
"1550.0";"1.50603";"1.23787";"1.2432";"1.20764"
"1560.0";"1.50965";"1.24994";"1.24335";"1.20409"
"1570.0";"1.50539";"1.24519";"1.23605";"1.20586"
"1580.0";"1.50442";"1.24189";"1.23399";"1.20893"
"1590.0";"1.50165";"1.24121";"1.22758";"1.20926"
"1600.0";"1.50153";"1.23267";"1.23457";"1.2106"
"1610.0";"1.50454";"1.23352";"1.24231";"1.20928"
"1620.0";"1.50411";"1.23296";"1.24478";"1.20626"
"1630.0";"1.49997";"1.2315";"1.23706";"1.20536"
"1640.0";"1.49623";"1.23058";"1.22418";"1.21016"
"1650.0";"1.50331";"1.23855";"1.2318";"1.21184"
"1660.0";"1.50073";"1.24435";"1.23117";"1.20007"
"1670.0";"1.49927";"1.22978";"1.23717";"1.20527"
"1680.0";"1.50339";"1.23448";"1.23955";"1.20828"
"1690.0";"1.50052";"1.23394";"1.2342";"1.20718"
"1700.0";"1.50389";"1.24324";"1.23916";"1.20093"
"1710.0";"1.50426";"1.24224";"1.23876";"1.2033"
"1720.0";"1.4996";"1.23619";"1.23494";"1.20182"
"1730.0";"1.50283";"1.24296";"1.23722";"1.20057"
"1740.0";"1.50313";"1.24019";"1.23619";"1.20522"
"1750.0";"1.50318";"1.24729";"1.23307";"1.20121"
"1760.0";"1.50572";"1.24332";"1.24095";"1.20359"
"1770.0";"1.50696";"1.24602";"1.23913";"1.20577"
"1780.0";"1.50405";"1.23649";"1.23617";"1.21133"
"1790.0";"1.50542";"1.23758";"1.24107";"1.20861"
"1800.0";"1.50837";"1.24116";"1.24527";"1.20796"
"1810.0";"1.50228";"1.23463";"1.23468";"1.21034"
"1820.0";"1.50512";"1.23884";"1.23964";"1.20804"
"1830.0";"1.50528";"1.23757";"1.24235";"1.20694"
"1840.0";"1.50837";"1.23474";"1.25446";"1.20504"
"1850.0";"1.50276";"1.23678";"1.23986";"1.20404"
"1860.0";"1.50724";"1.243";"1.24373";"1.20485"
"1870.0";"1.50577";"1.23997";"1.23961";"1.20852"
"1880.0";"1.50182";"1.23391";"1.24497";"1.19934"
"1890.0";"1.50283";"1.23673";"1.24412";"1.19985"
"1900.0";"1.50022";"1.23672";"1.2364";"1.20131"
"1910.0";"1.50442";"1.24218";"1.24265";"1.19974"
"1920.0";"1.50116";"1.24478";"1.23257";"1.19926"
"1930.0";"1.50517";"1.23552";"1.24431";"1.20676"
"1940.0";"1.5037";"1.23746";"1.23904";"1.20651"
"1950.0";"1.50596";"1.23822";"1.24378";"1.20649"
"1960.0";"1.50687";"1.2421";"1.23892";"1.2098"
"1970.0";"1.50554";"1.2402";"1.24421";"1.20298"
"1980.0";"1.50351";"1.23792";"1.24066";"1.20391"
"1990.0";"1.50596";"1.23925";"1.24599";"1.20316"
"2000.0";"1.50085";"1.23154";"1.24137";"1.20309"
"2010.0";"1.50277";"1.23964";"1.24135";"1.19957"
"2020.0";"1.50925";"1.23718";"1.25102";"1.2083"
"2030.0";"1.51421";"1.25022";"1.25139";"1.20693"
"2040.0";"1.50673";"1.24344";"1.23754";"1.20947"
"2050.0";"1.50427";"1.23299";"1.24503";"1.20636"
"2060.0";"1.49779";"1.23673";"1.23551";"1.19615"
"2070.0";"1.50567";"1.2365";"1.24347";"1.20787"
"2080.0";"1.50195";"1.23739";"1.2359";"1.20546"
"2090.0";"1.50609";"1.2468";"1.23605";"1.20593"
"2100.0";"1.50095";"1.23857";"1.23131";"1.20645"
"2110.0";"1.50643";"1.24067";"1.24398";"1.20495"
"2120.0";"1.50233";"1.23315";"1.2417";"1.20478"
"2130.0";"1.50085";"1.23939";"1.23472";"1.20187"
"2140.0";"1.50657";"1.24277";"1.24226";"1.20492"
"2150.0";"1.50007";"1.23809";"1.23085";"1.20523"
"2160.0";"1.50147";"1.23854";"1.23908";"1.19981"
"2170.0";"1.50687";"1.24289";"1.24553";"1.20218"
"2180.0";"1.50806";"1.24393";"1.24306";"1.20662"
"2190.0";"1.51067";"1.24089";"1.25536";"1.20354"
"2200.0";"1.50212";"1.23623";"1.2419";"1.20089"
"2210.0";"1.50079";"1.23437";"1.2385";"1.20297"
"2220.0";"1.49994";"1.2353";"1.24339";"1.19485"
"2230.0";"1.50339";"1.23062";"1.25133";"1.20004"
"2240.0";"1.5024";"1.23437";"1.24607";"1.19919"
"2250.0";"1.50292";"1.23435";"1.24769";"1.19882"
"2260.0";"1.5064";"1.23724";"1.24758";"1.20469"
"2270.0";"1.50394";"1.23599";"1.24664";"1.20078"
"2280.0";"1.50752";"1.23969";"1.25203";"1.20035"
"2290.0";"1.50595";"1.24003";"1.25207";"1.19599"
"2300.0";"1.50493";"1.23812";"1.24787";"1.19981"
"2310.0";"1.50677";"1.23706";"1.25207";"1.20113"
"2320.0";"1.50714";"1.24058";"1.24858";"1.20204"
"2330.0";"1.50974";"1.2422";"1.25671";"1.19844"
"2340.0";"1.50909";"1.24097";"1.2507";"1.20436"
"2350.0";"1.50793";"1.24301";"1.25142";"1.19858"
"2360.0";"1.50645";"1.23535";"1.25383";"1.20025"
"2370.0";"1.5015";"1.232";"1.24774";"1.19763"
"2380.0";"1.49887";"1.23067";"1.24579";"1.19444"
"2390.0";"1.5021";"1.23502";"1.23869";"1.2054"
"2400.0";"1.50502";"1.24228";"1.2496";"1.1939"
"2410.0";"1.50362";"1.24337";"1.24353";"1.19559"
"2420.0";"1.50219";"1.23369";"1.24658";"1.19883"
"2430.0";"1.5026";"1.23593";"1.24778";"1.1963"
"2440.0";"1.51136";"1.23841";"1.25917";"1.20385"
"2450.0";"1.50465";"1.236";"1.2476";"1.20155"
"2460.0";"1.50864";"1.24179";"1.25247";"1.20052"
"2470.0";"1.50686";"1.24563";"1.24741";"1.19734"
"2480.0";"1.50179";"1.23926";"1.25082";"1.18761"
"2490.0";"1.50763";"1.24103";"1.25207";"1.19919"
"2500.0";"1.5098";"1.24102";"1.26013";"1.19623"
"2510.0";"1.50259";"1.23673";"1.24698";"1.19629"
"2520.0";"1.50491";"1.23883";"1.25695";"1.18949"
"2530.0";"1.50905";"1.23769";"1.26127";"1.19658"
"2540.0";"1.50283";"1.23203";"1.25197";"1.19651"
"2550.0";"1.51402";"1.24912";"1.26218";"1.1963"
"2560.0";"1.5063";"1.24306";"1.24731";"1.1987"
"2570.0";"1.51026";"1.23462";"1.25628";"1.20799"
"2580.0";"1.50269";"1.23764";"1.24116";"1.20163"
"2590.0";"1.50325";"1.23937";"1.2423";"1.20008"
"2600.0";"1.50319";"1.23547";"1.2511";"1.19478"
"2610.0";"1.50518";"1.23843";"1.24975";"1.19814"
"2620.0";"1.50323";"1.24005";"1.24934";"1.19198"
"2630.0";"1.50244";"1.23705";"1.24648";"1.19608"
"2640.0";"1.50592";"1.23792";"1.24604";"1.20438"
"2650.0";"1.50672";"1.24246";"1.24935";"1.19826"
"2660.0";"1.50395";"1.23641";"1.24997";"1.19691"
"2670.0";"1.50587";"1.2376";"1.25073";"1.19971"
"2680.0";"1.50308";"1.23627";"1.24781";"1.19711"
"2690.0";"1.50203";"1.23576";"1.2445";"1.19846"
"2700.0";"1.51008";"1.24251";"1.24783";"1.2082"
"2710.0";"1.50808";"1.24027";"1.25545";"1.19758"
"2720.0";"1.50426";"1.23685";"1.25035";"1.19684"
"2730.0";"1.50121";"1.23511";"1.24328";"1.19835"
"2740.0";"1.50689";"1.22783";"1.25317";"1.20974"
"2750.0";"1.5059";"1.23499";"1.25019";"1.20304"
"2760.0";"1.51004";"1.23414";"1.25962";"1.20445"
"2770.0";"1.50553";"1.23633";"1.24778";"1.20323"
"2780.0";"1.50274";"1.23321";"1.24573";"1.20159"
"2790.0";"1.50341";"1.22999";"1.24659";"1.20567"
"2800.0";"1.507";"1.23717";"1.25115";"1.20256"
"2810.0";"1.50272";"1.23007";"1.25035";"1.19995"
"2820.0";"1.50693";"1.23374";"1.25526";"1.20163"
"2830.0";"1.51238";"1.24222";"1.25647";"1.2053"
"2840.0";"1.50638";"1.22416";"1.25525";"1.21001"
"2850.0";"1.50973";"1.23303";"1.25699";"1.20755"
"2860.0";"1.50214";"1.22899";"1.25085";"1.19908"
"2870.0";"1.51292";"1.23496";"1.26169";"1.20866"
