# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol3_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL3-outer_dimer_area"
"0.0";"6.152783"
"10.0";"6.018433"
"20.0";"6.138145"
"30.0";"5.816826"
"40.0";"6.131289"
"50.0";"5.953251"
"60.0";"5.619508"
"70.0";"5.319458"
"80.0";"5.219986"
"90.0";"5.195464"
"100.0";"5.148088"
"110.0";"5.088293"
"120.0";"5.204494"
"130.0";"5.245497"
"140.0";"5.288252"
"150.0";"5.372093"
"160.0";"5.403941"
"170.0";"5.306605"
"180.0";"5.158337"
"190.0";"5.079696"
"200.0";"5.049533"
"210.0";"5.36048"
"220.0";"5.179125"
"230.0";"5.143863"
"240.0";"5.276286"
"250.0";"4.914582"
"260.0";"5.024771"
"270.0";"4.761932"
"280.0";"4.758879"
"290.0";"4.858057"
"300.0";"4.842003"
"310.0";"5.045071"
"320.0";"5.215303"
"330.0";"5.42187"
"340.0";"5.301164"
"350.0";"5.336153"
"360.0";"5.270104"
"370.0";"5.123685"
"380.0";"4.818655"
"390.0";"5.041376"
"400.0";"5.061401"
"410.0";"4.887745"
"420.0";"4.764722"
"430.0";"4.901776"
"440.0";"4.979473"
"450.0";"4.992841"
"460.0";"4.858397"
"470.0";"5.086133"
"480.0";"5.173318"
"490.0";"4.93989"
"500.0";"5.031085"
"510.0";"4.852958"
"520.0";"4.814355"
"530.0";"4.924512"
"540.0";"5.094908"
"550.0";"4.765391"
"560.0";"4.67151"
"570.0";"4.807443"
"580.0";"5.063958"
"590.0";"4.895585"
"600.0";"5.00199"
"610.0";"5.155529"
"620.0";"5.110991"
"630.0";"5.638626"
"640.0";"5.736688"
"650.0";"5.775298"
"660.0";"5.886204"
"670.0";"5.865878"
"680.0";"5.95636"
"690.0";"6.392395"
"700.0";"6.443821"
"710.0";"6.470667"
"720.0";"6.258392"
"730.0";"6.229124"
"740.0";"6.18356"
"750.0";"6.211057"
"760.0";"6.073912"
"770.0";"6.300211"
"780.0";"6.192341"
"790.0";"5.857965"
"800.0";"5.800061"
"810.0";"6.121469"
"820.0";"6.009233"
"830.0";"6.109771"
"840.0";"5.904106"
"850.0";"5.907333"
"860.0";"5.847394"
"870.0";"5.846258"
"880.0";"6.136231"
"890.0";"5.967749"
"900.0";"6.078084"
"910.0";"6.040127"
"920.0";"5.983856"
"930.0";"6.067623"
"940.0";"5.844855"
"950.0";"5.787644"
"960.0";"6.026113"
"970.0";"5.741097"
"980.0";"5.897786"
"990.0";"5.988029"
"1000.0";"5.587156"
"1010.0";"5.583157"
"1020.0";"5.534332"
"1030.0";"5.528679"
"1040.0";"5.388198"
"1050.0";"5.443358"
"1060.0";"5.297251"
"1070.0";"5.266454"
"1080.0";"5.138494"
"1090.0";"5.536661"
"1100.0";"5.396134"
"1110.0";"5.525925"
"1120.0";"5.576086"
"1130.0";"5.766286"
"1140.0";"5.579613"
"1150.0";"5.360202"
"1160.0";"5.178972"
"1170.0";"5.255145"
"1180.0";"5.314197"
"1190.0";"5.287521"
"1200.0";"5.231839"
"1210.0";"5.200223"
"1220.0";"5.244296"
"1230.0";"5.318682"
"1240.0";"5.245955"
"1250.0";"5.310422"
"1260.0";"5.186707"
"1270.0";"5.141497"
"1280.0";"5.414755"
"1290.0";"5.258674"
"1300.0";"5.354466"
"1310.0";"5.600492"
"1320.0";"5.342022"
"1330.0";"5.536248"
"1340.0";"5.445776"
"1350.0";"5.394284"
"1360.0";"5.137277"
"1370.0";"4.962424"
"1380.0";"5.284256"
"1390.0";"5.262857"
