# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol2_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL2-inner_dimer_area"
"0.0";"6.63818"
"10.0";"6.647102"
"20.0";"6.672866"
"30.0";"6.608413"
"40.0";"6.387507"
"50.0";"6.099661"
"60.0";"6.47223"
"70.0";"6.578784"
"80.0";"6.429006"
"90.0";"6.527329"
"100.0";"6.5628"
"110.0";"6.765611"
"120.0";"6.402984"
"130.0";"6.566182"
"140.0";"6.343884"
"150.0";"6.4615"
"160.0";"6.35092"
"170.0";"6.372167"
"180.0";"6.131349"
"190.0";"6.001766"
"200.0";"5.959451"
"210.0";"5.679365"
"220.0";"5.931893"
"230.0";"5.619543"
"240.0";"5.523357"
"250.0";"5.385471"
"260.0";"5.378932"
"270.0";"5.347978"
"280.0";"5.221271"
"290.0";"5.771248"
"300.0";"5.933685"
"310.0";"5.876709"
"320.0";"5.781912"
"330.0";"5.643752"
"340.0";"5.635397"
"350.0";"5.387854"
"360.0";"5.34016"
"370.0";"5.77057"
"380.0";"5.815588"
"390.0";"5.550865"
"400.0";"5.872051"
"410.0";"5.926751"
"420.0";"5.50244"
"430.0";"5.49169"
"440.0";"5.520321"
"450.0";"5.802442"
"460.0";"5.566787"
"470.0";"5.321869"
"480.0";"5.404493"
"490.0";"5.022532"
"500.0";"5.069924"
"510.0";"4.978794"
"520.0";"4.386949"
"530.0";"4.550505"
"540.0";"4.437836"
"550.0";"4.409231"
"560.0";"3.983088"
"570.0";"4.005827"
"580.0";"4.199809"
"590.0";"4.436967"
"600.0";"4.592695"
"610.0";"4.700529"
"620.0";"4.703904"
"630.0";"4.589011"
"640.0";"4.498261"
"650.0";"4.528416"
"660.0";"4.30647"
"670.0";"4.524292"
"680.0";"4.229852"
"690.0";"4.309572"
"700.0";"4.597564"
"710.0";"4.739661"
"720.0";"4.902915"
"730.0";"5.048921"
"740.0";"4.709254"
"750.0";"4.737596"
"760.0";"4.919827"
"770.0";"4.399557"
"780.0";"4.146821"
"790.0";"4.248782"
"800.0";"4.294597"
"810.0";"4.223121"
"820.0";"4.459391"
"830.0";"4.465288"
"840.0";"4.458829"
"850.0";"4.776352"
"860.0";"4.601868"
"870.0";"4.926651"
"880.0";"4.435215"
"890.0";"4.328011"
"900.0";"4.265318"
"910.0";"4.67052"
"920.0";"4.625417"
"930.0";"4.730239"
"940.0";"4.735474"
"950.0";"4.946982"
"960.0";"5.110795"
"970.0";"5.275581"
"980.0";"5.314712"
"990.0";"5.19872"
"1000.0";"5.008983"
"1010.0";"4.854836"
"1020.0";"5.168693"
"1030.0";"5.110966"
"1040.0";"4.959352"
"1050.0";"4.924847"
"1060.0";"4.689955"
"1070.0";"5.013783"
"1080.0";"4.831512"
"1090.0";"4.627245"
"1100.0";"4.492019"
"1110.0";"4.432014"
"1120.0";"4.437846"
"1130.0";"4.361033"
"1140.0";"4.494326"
"1150.0";"4.44653"
"1160.0";"4.133106"
"1170.0";"4.256667"
"1180.0";"4.44204"
"1190.0";"4.240718"
"1200.0";"4.3774"
"1210.0";"4.664575"
"1220.0";"4.544719"
"1230.0";"4.377494"
"1240.0";"4.60828"
"1250.0";"4.462195"
"1260.0";"3.992252"
"1270.0";"3.76833"
"1280.0";"3.884349"
"1290.0";"3.983489"
"1300.0";"4.200285"
"1310.0";"4.211638"
"1320.0";"4.438312"
"1330.0";"4.214384"
"1340.0";"3.969074"
"1350.0";"3.90472"
"1360.0";"3.97449"
"1370.0";"3.996347"
"1380.0";"4.029834"
"1390.0";"3.901482"
"1400.0";"3.959259"
"1410.0";"3.741706"
"1420.0";"3.695774"
"1430.0";"3.754242"
"1440.0";"3.813416"
"1450.0";"3.749011"
"1460.0";"4.038918"
"1470.0";"3.845285"
"1480.0";"3.844667"
"1490.0";"3.932791"
"1500.0";"3.764038"
"1510.0";"3.558057"
"1520.0";"3.311958"
"1530.0";"3.212143"
"1540.0";"3.312717"
"1550.0";"3.372267"
"1560.0";"3.58466"
"1570.0";"3.465805"
"1580.0";"3.269314"
"1590.0";"3.496673"
"1600.0";"3.601383"
"1610.0";"3.585384"
"1620.0";"3.451641"
"1630.0";"3.569093"
"1640.0";"3.71298"
"1650.0";"3.328162"
"1660.0";"3.321846"
"1670.0";"3.017312"
"1680.0";"3.072567"
"1690.0";"3.041873"
"1700.0";"3.264967"
"1710.0";"3.269663"
"1720.0";"3.159284"
"1730.0";"2.798346"
"1740.0";"2.801043"
"1750.0";"3.19204"
"1760.0";"3.17325"
"1770.0";"3.240103"
"1780.0";"3.300444"
"1790.0";"3.342142"
"1800.0";"3.367334"
"1810.0";"3.312161"
"1820.0";"3.093018"
"1830.0";"3.160648"
"1840.0";"2.969772"
"1850.0";"2.95813"
"1860.0";"3.247984"
"1870.0";"3.198567"
"1880.0";"3.20191"
"1890.0";"3.20446"
"1900.0";"3.148359"
"1910.0";"3.133409"
"1920.0";"2.961358"
"1930.0";"3.003282"
"1940.0";"3.003842"
"1950.0";"2.785907"
"1960.0";"2.851107"
"1970.0";"3.07599"
"1980.0";"3.158787"
"1990.0";"3.141762"
"2000.0";"3.040119"
"2010.0";"2.979504"
"2020.0";"3.09579"
"2030.0";"2.880426"
"2040.0";"3.00108"
"2050.0";"2.955666"
"2060.0";"3.10463"
"2070.0";"2.880084"
"2080.0";"2.913807"
"2090.0";"2.95549"
"2100.0";"3.122267"
"2110.0";"3.061787"
"2120.0";"3.090583"
"2130.0";"3.045375"
"2140.0";"3.095986"
"2150.0";"2.917571"
"2160.0";"2.853541"
"2170.0";"3.190387"
"2180.0";"3.117242"
"2190.0";"2.836856"
"2200.0";"3.040494"
"2210.0";"2.965809"
"2220.0";"3.159498"
"2230.0";"3.358078"
"2240.0";"3.319348"
"2250.0";"3.253555"
"2260.0";"3.359144"
"2270.0";"2.953433"
