# This .csv file was created 12.10.2024 14:30
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-88.77597";"-27.965914"
"10.0";"-119.718346";"-19.690432"
"20.0";"-116.815414";"-25.776058"
"30.0";"-107.074821";"-25.316515"
"40.0";"-95.979111";"-37.378159"
"50.0";"-94.807526";"-38.341732"
"60.0";"-120.351471";"-40.86731"
"70.0";"-197.482056";"-30.62594"
"80.0";"-222.258804";"-25.077141"
"90.0";"-195.617355";"-37.01104"
"100.0";"-175.262909";"-41.2197"
"110.0";"-177.026001";"-62.258419"
"120.0";"-182.113632";"-47.138248"
"130.0";"-194.416794";"-33.650024"
"140.0";"-146.59903";"-44.007973"
"150.0";"-231.821655";"-27.939665"
"160.0";"-200.302628";"-24.377312"
"170.0";"-173.428345";"-28.249973"
"180.0";"-185.948273";"-27.584579"
"190.0";"-220.221252";"-22.661518"
"200.0";"-245.355133";"-21.084099"
"210.0";"-232.39502";"-12.546379"
"220.0";"-196.827896";"-19.3512"
"230.0";"-240.265274";"-15.333524"
"240.0";"-142.003815";"-20.015388"
"250.0";"-122.942612";"-18.515377"
"260.0";"-136.030136";"-28.919506"
"270.0";"-110.103325";"-24.260075"
"280.0";"-160.248367";"-15.098374"
"290.0";"-113.389832";"-25.307842"
"300.0";"-149.825165";"-25.320152"
"310.0";"-148.490112";"-27.512691"
"320.0";"-156.830917";"-28.281601"
"330.0";"-99.606789";"-36.076752"
"340.0";"-114.519463";"-39.717636"
"350.0";"-130.816177";"-37.18145"
"360.0";"-131.50267";"-37.828686"
"370.0";"-152.167557";"-48.649502"
"380.0";"-181.402008";"-49.182907"
"390.0";"-248.475372";"-44.507671"
"400.0";"-242.21933";"-42.707382"
"410.0";"-179.978485";"-54.698296"
"420.0";"-283.260895";"-45.65844"
"430.0";"-286.340729";"-32.563862"
"440.0";"-240.612686";"-35.46368"
"450.0";"-219.033691";"-40.177402"
"460.0";"-293.812683";"-36.894638"
"470.0";"-252.088165";"-42.015015"
"480.0";"-238.092285";"-29.915867"
"490.0";"-234.635284";"-44.908333"
"500.0";"-217.139297";"-65.346115"
"510.0";"-256.522247";"-62.364445"
"520.0";"-269.832794";"-45.904316"
"530.0";"-243.265793";"-48.035751"
"540.0";"-298.259857";"-39.688328"
"550.0";"-274.567169";"-63.874664"
"560.0";"-214.421997";"-59.852184"
"570.0";"-258.562469";"-49.609798"
"580.0";"-271.130188";"-46.809719"
"590.0";"-256.318024";"-45.970921"
"600.0";"-301.339172";"-41.548973"
"610.0";"-262.525391";"-26.9212"
"620.0";"-261.524994";"-48.760937"
"630.0";"-270.105957";"-42.629192"
"640.0";"-251.242462";"-47.65744"
"650.0";"-260.292847";"-54.233643"
"660.0";"-239.408295";"-47.046555"
"670.0";"-286.265411";"-35.371666"
"680.0";"-245.733032";"-53.564987"
"690.0";"-232.551529";"-49.650978"
"700.0";"-258.391266";"-40.09063"
"710.0";"-264.14679";"-37.740627"
"720.0";"-297.479126";"-37.057232"
"730.0";"-258.161133";"-21.118307"
"740.0";"-232.764145";"-43.841618"
"750.0";"-219.057327";"-53.257843"
"760.0";"-207.724075";"-50.28698"
"770.0";"-182.565216";"-46.867027"
"780.0";"-220.46344";"-58.714146"
"790.0";"-236.429993";"-54.041679"
"800.0";"-244.644775";"-46.73896"
"810.0";"-238.143433";"-54.916183"
"820.0";"-237.873428";"-57.532776"
"830.0";"-211.341705";"-51.433624"
"840.0";"-191.112305";"-49.201019"
"850.0";"-177.937134";"-43.72216"
"860.0";"-204.885162";"-36.948746"
"870.0";"-219.599655";"-34.278381"
"880.0";"-226.46608";"-47.540894"
"890.0";"-232.512177";"-26.984919"
"900.0";"-196.39328";"-35.462967"
"910.0";"-202.907562";"-54.113724"
"920.0";"-159.234238";"-34.853092"
"930.0";"-154.8302";"-31.988468"
"940.0";"-178.962784";"-42.860741"
"950.0";"-191.5905";"-49.473534"
"960.0";"-212.695587";"-36.668983"
"970.0";"-154.820984";"-42.950008"
"980.0";"-209.286957";"-29.295605"
"990.0";"-183.011032";"-25.05958"
"1000.0";"-221.611862";"-35.429638"
"1010.0";"-188.889435";"-44.597103"
"1020.0";"-256.435333";"-34.013092"
"1030.0";"-191.236633";"-34.006119"
"1040.0";"-249.393295";"-18.742826"
"1050.0";"-195.605972";"-43.205212"
"1060.0";"-156.69809";"-36.766739"
"1070.0";"-162.57663";"-38.596272"
"1080.0";"-166.78392";"-17.928699"
"1090.0";"-201.999374";"-28.939795"
"1100.0";"-221.921936";"-33.477478"
"1110.0";"-209.336502";"-29.689415"
"1120.0";"-235.889374";"-24.461367"
"1130.0";"-164.357117";"-38.52092"
"1140.0";"-190.361191";"-28.029749"
"1150.0";"-106.868629";"-31.036276"
"1160.0";"-224.585083";"-24.920082"
"1170.0";"-168.649567";"-24.879017"
"1180.0";"-154.76796";"-27.309509"
"1190.0";"-100.587837";"-26.357994"
"1200.0";"-287.223541";"-12.349871"
"1210.0";"-119.880989";"-18.381231"
"1220.0";"-111.557419";"-17.310011"
"1230.0";"-111.708908";"-14.062463"
"1240.0";"-127.253616";"-11.851079"
"1250.0";"-63.817291";"-18.313677"
"1260.0";"-101.36425";"-33.79686"
"1270.0";"-86.403564";"-19.039045"
"1280.0";"-84.572136";"-17.588709"
"1290.0";"-85.607269";"-15.302855"
"1300.0";"-93.489563";"-9.901588"
"1310.0";"-69.45591";"-20.358704"
"1320.0";"-75.905983";"-8.805526"
"1330.0";"-58.837784";"-21.823746"
"1340.0";"-61.432938";"-15.382113"
"1350.0";"-64.009766";"-10.812476"
"1360.0";"-97.485184";"-13.774968"
"1370.0";"-86.681335";"-7.631752"
"1380.0";"-18.307484";"-3.608302"
"1390.0";"-18.596048";"-4.186831"
"1400.0";"-25.741179";"-10.962265"
"1410.0";"-95.773064";"-17.732718"
"1420.0";"-79.953674";"-25.313469"
"1430.0";"-114.693954";"-24.521019"
"1440.0";"-84.801117";"-13.997414"
"1450.0";"-43.401482";"-27.036188"
"1460.0";"-43.468719";"-26.825531"
"1470.0";"-47.14312";"-25.14473"
"1480.0";"-53.595478";"-30.845793"
"1490.0";"-141.104431";"-31.591991"
"1500.0";"-116.863281";"-35.732727"
"1510.0";"-118.915184";"-38.149319"
"1520.0";"-132.392349";"-35.717445"
"1530.0";"-142.622101";"-38.087025"
"1540.0";"-114.942574";"-40.244007"
"1550.0";"-137.167557";"-36.208252"
"1560.0";"-120.859856";"-38.525154"
"1570.0";"-126.386749";"-36.009735"
"1580.0";"-111.426743";"-39.481171"
"1590.0";"-136.734253";"-27.989189"
"1600.0";"-153.803925";"-35.813663"
"1610.0";"-149.750992";"-40.937897"
"1620.0";"-179.681854";"-23.3085"
"1630.0";"-174.913239";"-27.312292"
"1640.0";"-153.953827";"-34.881886"
"1650.0";"-149.864777";"-47.304295"
"1660.0";"-133.144272";"-46.877525"
"1670.0";"-130.294479";"-43.29734"
"1680.0";"-123.374344";"-48.194351"
"1690.0";"-209.087616";"-30.868694"
"1700.0";"-117.044388";"-38.549995"
"1710.0";"-137.908844";"-30.034988"
"1720.0";"-138.420837";"-44.358025"
"1730.0";"-147.730225";"-36.252014"
"1740.0";"-156.181915";"-41.281105"
"1750.0";"-158.921005";"-41.177006"
"1760.0";"-125.207642";"-44.327179"
"1770.0";"-153.111267";"-21.312925"
"1780.0";"-123.289368";"-42.887764"
"1790.0";"-160.738342";"-39.636669"
"1800.0";"-106.086632";"-42.750793"
"1810.0";"-152.43457";"-32.987309"
"1820.0";"-108.024666";"-41.768738"
"1830.0";"-145.920166";"-34.368889"
"1840.0";"-160.323395";"-41.761192"
"1850.0";"-223.968124";"-39.303589"
"1860.0";"-224.35228";"-35.29837"
"1870.0";"-142.870255";"-43.280949"
"1880.0";"-169.924942";"-37.205147"
"1890.0";"-122.433014";"-17.198282"
"1900.0";"-165.955978";"-39.436085"
"1910.0";"-149.262665";"-34.721004"
"1920.0";"-160.143646";"-25.202431"
"1930.0";"-131.916214";"-41.628166"
"1940.0";"-129.435089";"-42.519547"
"1950.0";"-129.06723";"-42.554771"
"1960.0";"-153.824539";"-20.037519"
"1970.0";"-150.266937";"-43.327278"
"1980.0";"-156.308395";"-47.868145"
"1990.0";"-168.77243";"-43.676201"
"2000.0";"-146.787796";"-40.911777"
"2010.0";"-138.551651";"-44.099709"
"2020.0";"-172.843506";"-33.856956"
"2030.0";"-194.126251";"-34.176456"
"2040.0";"-140.065964";"-49.811886"
"2050.0";"-142.787643";"-39.687748"
"2060.0";"-142.316315";"-39.075119"
"2070.0";"-163.324341";"-44.418159"
"2080.0";"-194.263443";"-35.524315"
"2090.0";"-122.442917";"-39.142082"
"2100.0";"-160.525879";"-44.013165"
"2110.0";"-145.501938";"-42.589588"
"2120.0";"-220.234604";"-43.013786"
"2130.0";"-179.010345";"-31.920424"
"2140.0";"-163.539978";"-46.841381"
"2150.0";"-151.483307";"-39.997375"
"2160.0";"-157.211761";"-25.446875"
"2170.0";"-203.53595";"-44.143421"
"2180.0";"-196.985001";"-55.36866"
"2190.0";"-261.945496";"-53.541344"
"2200.0";"-216.617157";"-38.173874"
"2210.0";"-250.655533";"-35.634109"
"2220.0";"-171.138702";"-43.308289"
"2230.0";"-112.683731";"-42.283443"
"2240.0";"-132.697678";"-37.866264"
"2250.0";"-147.517609";"-37.196522"
"2260.0";"-127.290489";"-37.319447"
"2270.0";"-117.234108";"-43.843658"
"2280.0";"-150.388031";"-34.168449"
"2290.0";"-126.657257";"-34.048897"
"2300.0";"-139.953751";"-29.389055"
"2310.0";"-141.001236";"-35.632404"
"2320.0";"-143.279388";"-31.147619"
"2330.0";"-115.522827";"-45.87011"
"2340.0";"-146.459396";"-39.55867"
"2350.0";"-150.884964";"-33.776863"
"2360.0";"-147.381424";"-36.488483"
"2370.0";"-168.446289";"-37.127544"
"2380.0";"-151.872253";"-44.351753"
"2390.0";"-143.117798";"-46.915764"
"2400.0";"-136.579117";"-44.406799"
"2410.0";"-136.533157";"-41.469116"
"2420.0";"-112.754181";"-40.790176"
"2430.0";"-86.673317";"-49.825378"
"2440.0";"-92.571091";"-44.776867"
"2450.0";"-137.395996";"-39.925304"
"2460.0";"-141.960144";"-46.970695"
"2470.0";"-88.285522";"-38.798107"
"2480.0";"-85.705879";"-49.263847"
"2490.0";"-149.305527";"-38.47805"
"2500.0";"-122.417236";"-41.464142"
"2510.0";"-127.138702";"-40.102219"
"2520.0";"-121.501923";"-34.063404"
"2530.0";"-91.805534";"-44.755226"
"2540.0";"-116.899857";"-34.013935"
"2550.0";"-108.769531";"-39.436146"
"2560.0";"-130.272888";"-42.794754"
"2570.0";"-111.533096";"-40.681419"
"2580.0";"-118.594368";"-45.894417"
"2590.0";"-116.805008";"-38.042511"
"2600.0";"-158.306717";"-38.623512"
"2610.0";"-172.11673";"-29.83033"
"2620.0";"-110.281143";"-50.861755"
"2630.0";"-163.920242";"-22.716223"
"2640.0";"-76.910713";"-35.368828"
"2650.0";"-45.499062";"-29.676025"
"2660.0";"-73.965134";"-36.796478"
"2670.0";"-139.961304";"-38.530651"
"2680.0";"-218.070129";"-48.526154"
"2690.0";"-290.504974";"-35.383011"
"2700.0";"-244.106567";"-37.514999"
"2710.0";"-258.217896";"-34.903008"
"2720.0";"-298.404968";"-19.644938"
"2730.0";"-250.423126";"-53.031837"
"2740.0";"-216.606094";"-24.541727"
"2750.0";"-271.637512";"-35.105328"
"2760.0";"-160.418274";"-38.786438"
"2770.0";"-248.348083";"-39.617752"
"2780.0";"-188.392456";"-50.022301"
"2790.0";"-111.24189";"-41.216248"
"2800.0";"-152.208954";"-45.936279"
"2810.0";"-115.691696";"-34.290947"
"2820.0";"-115.87854";"-27.307499"
"2830.0";"-143.105789";"-32.690128"
"2840.0";"-148.180969";"-34.126881"
"2850.0";"-116.599487";"-32.823048"
"2860.0";"-105.093216";"-28.172878"
"2870.0";"-136.671722";"-18.902281"
"2880.0";"-78.554092";"-44.970913"
"2890.0";"-117.046425";"-42.322807"
"2900.0";"-140.425934";"-34.380527"
"2910.0";"-75.217339";"-47.820961"
"2920.0";"-48.857777";"-25.142271"
"2930.0";"-149.689911";"-38.840477"
"2940.0";"-145.806488";"-35.405128"
"2950.0";"-133.815994";"-40.434986"
"2960.0";"-142.487946";"-36.677605"
"2970.0";"-131.945938";"-42.953495"
"2980.0";"-85.691803";"-46.798988"
"2990.0";"-118.078491";"-33.194405"
"3000.0";"-98.364944";"-40.689026"
"3010.0";"-155.256287";"-30.808319"
"3020.0";"-135.806763";"-44.16127"
"3030.0";"-151.473083";"-36.824768"
"3040.0";"-144.574753";"-43.398205"
"3050.0";"-153.612488";"-42.004883"
"3060.0";"-140.854813";"-43.741467"
"3070.0";"-113.044632";"-45.266254"
"3080.0";"-117.261337";"-36.895405"
"3090.0";"-99.279938";"-47.714996"
"3100.0";"-94.142799";"-45.413021"
"3110.0";"-125.520477";"-44.616585"
"3120.0";"-151.58844";"-40.918213"
"3130.0";"-150.655441";"-51.073601"
"3140.0";"-154.350983";"-45.518051"
"3150.0";"-108.594498";"-32.792942"
"3160.0";"-79.018387";"-40.560314"
"3170.0";"-117.932602";"-44.320133"
"3180.0";"-148.135803";"-38.021126"
"3190.0";"-124.739021";"-47.186703"
"3200.0";"-89.120972";"-35.372818"
"3210.0";"-130.445587";"-32.243713"
"3220.0";"-110.78653";"-47.741508"
"3230.0";"-66.639877";"-39.962406"
"3240.0";"-114.016098";"-65.742073"
"3250.0";"-123.830482";"-57.58662"
"3260.0";"-161.728485";"-50.38131"
"3270.0";"-147.697754";"-52.539742"
"3280.0";"-154.122101";"-56.64505"
"3290.0";"-240.525604";"-51.579056"
"3300.0";"-270.155853";"-36.765774"
"3310.0";"-217.51178";"-55.124908"
"3320.0";"-205.378036";"-50.048004"
"3330.0";"-210.410538";"-48.482002"
"3340.0";"-202.237045";"-62.803196"
"3350.0";"-208.42601";"-50.20734"
"3360.0";"-240.4785";"-44.196678"
"3370.0";"-211.167877";"-46.915382"
"3380.0";"-216.325775";"-60.127304"
"3390.0";"-202.601868";"-59.230656"
"3400.0";"-202.312393";"-62.553688"
"3410.0";"-201.883133";"-58.025028"
"3420.0";"-218.739502";"-50.737514"
"3430.0";"-211.226959";"-56.234447"
"3440.0";"-237.623718";"-45.113129"
"3450.0";"-192.988342";"-57.391502"
"3460.0";"-163.963211";"-63.36084"
"3470.0";"-144.787277";"-75.659042"
"3480.0";"-207.829285";"-55.986977"
"3490.0";"-206.125198";"-43.509674"
"3500.0";"-163.699097";"-60.008987"
"3510.0";"-195.491333";"-47.706295"
"3520.0";"-167.02179";"-46.460243"
"3530.0";"-190.004013";"-47.87928"
"3540.0";"-200.542145";"-41.474979"
"3550.0";"-197.707367";"-42.682575"
"3560.0";"-207.441406";"-42.476166"
"3570.0";"-203.513489";"-44.7855"
"3580.0";"-224.980881";"-33.45982"
"3590.0";"-203.541412";"-52.522804"
"3600.0";"-230.358795";"-38.220451"
"3610.0";"-223.74614";"-45.423134"
"3620.0";"-225.036819";"-48.247677"
"3630.0";"-201.401733";"-48.082012"
"3640.0";"-207.480881";"-50.733612"
"3650.0";"-180.729584";"-54.097794"
"3660.0";"-194.625336";"-47.013577"
"3670.0";"-177.476654";"-46.820969"
"3680.0";"-187.591324";"-46.975365"
"3690.0";"-194.631592";"-43.63662"
"3700.0";"-195.201187";"-45.203857"
"3710.0";"-156.99324";"-65.315033"
"3720.0";"-186.42305";"-54.03017"
"3730.0";"-210.575012";"-41.942902"
"3740.0";"-161.087311";"-57.447868"
"3750.0";"-191.451416";"-23.645515"
"3760.0";"-199.773499";"-49.571327"
"3770.0";"-207.477509";"-47.94009"
"3780.0";"-221.602127";"-52.858337"
"3790.0";"-186.873276";"-54.7355"
"3800.0";"-225.11795";"-40.268997"
"3810.0";"-239.567322";"-26.572138"
"3820.0";"-207.445557";"-61.62294"
"3830.0";"-211.353882";"-64.446243"
"3840.0";"-184.961349";"-77.267456"
"3850.0";"-193.006622";"-69.114616"
"3860.0";"-236.262512";"-53.382023"
"3870.0";"-261.110413";"-56.772667"
"3880.0";"-259.368866";"-50.285442"
"3890.0";"-195.193268";"-59.257202"
"3900.0";"-135.543045";"-59.620579"
"3910.0";"-214.808517";"-52.867733"
"3920.0";"-177.81723";"-65.411613"
"3930.0";"-106.448906";"-48.691525"
"3940.0";"-134.511566";"-59.925671"
"3950.0";"-84.801987";"-60.408512"
"3960.0";"-150.994186";"-56.717201"
"3970.0";"-145.831024";"-52.717049"
"3980.0";"-118.733276";"-52.613708"
"3990.0";"-101.966316";"-48.584885"
"4000.0";"-104.853989";"-32.968575"
"4010.0";"-117.638062";"-38.615879"
"4020.0";"-79.045013";"-60.46056"
"4030.0";"-114.504433";"-57.778427"
"4040.0";"-105.850594";"-56.065552"
"4050.0";"-126.610703";"-47.150528"
"4060.0";"-120.50412";"-49.104923"
"4070.0";"-133.123199";"-47.243828"
"4080.0";"-138.185684";"-50.614887"
"4090.0";"-128.318878";"-44.433033"
"4100.0";"-139.455261";"-17.272713"
"4110.0";"-140.067551";"-43.048603"
"4120.0";"-148.56424";"-44.949532"
"4130.0";"-163.469055";"-38.208023"
"4140.0";"-124.332001";"-38.97747"
"4150.0";"-118.309822";"-44.277275"
"4160.0";"-167.276291";"-32.271072"
"4170.0";"-172.362061";"-40.145443"
"4180.0";"-93.95549";"-54.745926"
"4190.0";"-132.359024";"-30.736431"
"4200.0";"-106.387787";"-41.371426"
"4210.0";"-124.148376";"-55.048981"
"4220.0";"-110.128815";"-50.677673"
"4230.0";"-117.16272";"-41.390636"
"4240.0";"-81.353539";"-60.448544"
"4250.0";"-102.762749";"-54.369057"
"4260.0";"-91.021507";"-54.426929"
"4270.0";"-95.482719";"-43.901554"
"4280.0";"-97.180984";"-26.856651"
"4290.0";"-69.142159";"-58.427479"
"4300.0";"-96.423454";"-39.490814"
"4310.0";"-76.146164";"-49.427193"
"4320.0";"-57.590115";"-59.302544"
"4330.0";"-85.763542";"-42.523457"
"4340.0";"-95.53933";"-43.611107"
"4350.0";"-86.389938";"-45.62891"
"4360.0";"-92.889427";"-46.597305"
"4370.0";"-122.14534";"-54.65464"
"4380.0";"-87.755386";"-54.649117"
"4390.0";"-104.185921";"-52.41983"
"4400.0";"-104.482101";"-43.98069"
"4410.0";"-83.420181";"-40.471355"
"4420.0";"-114.33638";"-38.638542"
"4430.0";"-105.512405";"-36.890392"
"4440.0";"-95.899147";"-52.879005"
"4450.0";"-108.428474";"-43.281273"
"4460.0";"-131.326538";"-29.68668"
"4470.0";"-102.729233";"-33.582722"
"4480.0";"-103.298225";"-51.882244"
"4490.0";"-132.678543";"-31.931715"
"4500.0";"-102.055183";"-31.782389"
"4510.0";"-109.120819";"-67.427673"
"4520.0";"-121.290993";"-67.241241"
"4530.0";"-133.1203";"-71.373238"
"4540.0";"-155.452438";"-51.209141"
"4550.0";"-110.642731";"-67.88446"
"4560.0";"-131.675537";"-71.829201"
"4570.0";"-138.375153";"-66.805733"
"4580.0";"-90.468498";"-58.322746"
"4590.0";"-135.730164";"-45.589687"
