# This .csv file was created 12.10.2024 14:31
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL1.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL1"
"0.0";"5.079609"
"10.0";"5.185526"
"20.0";"5.198327"
"30.0";"5.20786"
"40.0";"5.381596"
"50.0";"5.504127"
"60.0";"5.500339"
"70.0";"5.377454"
"80.0";"5.258689"
"90.0";"5.555441"
"100.0";"5.548547"
"110.0";"5.62702"
"120.0";"5.713257"
"130.0";"5.865734"
"140.0";"5.888788"
"150.0";"6.211961"
"160.0";"6.210621"
"170.0";"6.079895"
"180.0";"5.983017"
"190.0";"5.66338"
"200.0";"5.656521"
"210.0";"5.769564"
"220.0";"5.789518"
"230.0";"5.587317"
"240.0";"5.081971"
"250.0";"5.060432"
"260.0";"4.806174"
"270.0";"4.776788"
"280.0";"4.50924"
"290.0";"4.652312"
"300.0";"4.708799"
"310.0";"5.00945"
"320.0";"5.097416"
"330.0";"5.156606"
"340.0";"5.297307"
"350.0";"5.519288"
"360.0";"5.29913"
"370.0";"5.334068"
"380.0";"5.464118"
"390.0";"5.674223"
"400.0";"5.670288"
"410.0";"5.8834"
"420.0";"5.888794"
"430.0";"5.997502"
"440.0";"6.007992"
"450.0";"5.753381"
"460.0";"5.512041"
"470.0";"5.284829"
"480.0";"5.323229"
"490.0";"5.234333"
"500.0";"5.121799"
"510.0";"5.351671"
"520.0";"5.401655"
"530.0";"5.671137"
"540.0";"5.794212"
"550.0";"5.986842"
"560.0";"6.063202"
"570.0";"6.204502"
"580.0";"6.015457"
"590.0";"5.978407"
"600.0";"5.738669"
"610.0";"5.812533"
"620.0";"5.787484"
"630.0";"5.701125"
"640.0";"5.832394"
"650.0";"5.710601"
"660.0";"5.782896"
"670.0";"5.862339"
"680.0";"5.933856"
"690.0";"5.797737"
"700.0";"5.839033"
"710.0";"5.890515"
"720.0";"5.829776"
"730.0";"5.941858"
"740.0";"5.930552"
"750.0";"5.966636"
"760.0";"5.778343"
"770.0";"5.487823"
"780.0";"5.446395"
"790.0";"5.5302"
"800.0";"5.465316"
"810.0";"5.400128"
"820.0";"5.461858"
"830.0";"5.611235"
"840.0";"5.637824"
"850.0";"5.503013"
"860.0";"5.802531"
"870.0";"5.536803"
"880.0";"5.572192"
"890.0";"5.886105"
"900.0";"5.747818"
"910.0";"5.893252"
"920.0";"6.010353"
"930.0";"5.987277"
"940.0";"6.071068"
"950.0";"6.07206"
"960.0";"6.080786"
"970.0";"6.075868"
"980.0";"5.938684"
"990.0";"5.924304"
"1000.0";"5.81174"
"1010.0";"5.892714"
"1020.0";"5.978187"
"1030.0";"5.552501"
"1040.0";"5.71921"
"1050.0";"5.708639"
"1060.0";"5.761913"
"1070.0";"5.670227"
"1080.0";"5.850608"
"1090.0";"5.986814"
"1100.0";"6.137149"
"1110.0";"5.937862"
"1120.0";"6.057378"
"1130.0";"6.357027"
"1140.0";"6.301849"
"1150.0";"6.058444"
"1160.0";"5.891474"
"1170.0";"6.025354"
"1180.0";"5.890075"
"1190.0";"5.896396"
"1200.0";"5.691377"
"1210.0";"5.732872"
"1220.0";"5.664397"
"1230.0";"5.878981"
"1240.0";"6.000445"
"1250.0";"6.067942"
"1260.0";"5.922306"
"1270.0";"5.914418"
"1280.0";"5.752326"
"1290.0";"5.840561"
"1300.0";"5.923088"
"1310.0";"5.851744"
"1320.0";"5.798141"
"1330.0";"5.776771"
"1340.0";"5.576201"
"1350.0";"5.362378"
"1360.0";"5.282762"
"1370.0";"5.315808"
"1380.0";"5.348206"
"1390.0";"5.657723"
"1400.0";"5.54925"
