# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_pos1_mol7_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL7"
"0.0";"5.222847"
"10.0";"5.222287"
"20.0";"5.226332"
"30.0";"5.144208"
"40.0";"5.201457"
"50.0";"4.927122"
"60.0";"5.091469"
"70.0";"5.174627"
"80.0";"4.80023"
"90.0";"4.731046"
"100.0";"4.910059"
"110.0";"5.08269"
"120.0";"4.908031"
"130.0";"4.683673"
"140.0";"4.703608"
"150.0";"4.667774"
"160.0";"4.491866"
"170.0";"4.39529"
"180.0";"4.123892"
"190.0";"4.292302"
"200.0";"4.325745"
"210.0";"4.329835"
"220.0";"4.235443"
"230.0";"4.207578"
"240.0";"3.859438"
"250.0";"3.709442"
"260.0";"3.608937"
"270.0";"3.453894"
"280.0";"3.712735"
"290.0";"3.702863"
"300.0";"3.472714"
"310.0";"3.518865"
"320.0";"3.432052"
"330.0";"3.384211"
"340.0";"3.387413"
"350.0";"3.210521"
"360.0";"3.275951"
"370.0";"3.260727"
"380.0";"3.479835"
"390.0";"3.415253"
"400.0";"3.370869"
"410.0";"3.447955"
"420.0";"3.557542"
"430.0";"3.334877"
"440.0";"3.104181"
"450.0";"3.381127"
"460.0";"3.083346"
"470.0";"2.823954"
"480.0";"2.650653"
"490.0";"2.786601"
"500.0";"2.706154"
"510.0";"2.696987"
"520.0";"2.750402"
"530.0";"2.465114"
"540.0";"2.202208"
"550.0";"2.067874"
"560.0";"2.193499"
"570.0";"2.254897"
"580.0";"2.202886"
"590.0";"2.143211"
"600.0";"1.958145"
"610.0";"2.04107"
"620.0";"2.131144"
"630.0";"2.261254"
"640.0";"2.183752"
"650.0";"2.073811"
"660.0";"1.755549"
"670.0";"1.850685"
"680.0";"2.174486"
"690.0";"1.890981"
"700.0";"1.833469"
"710.0";"1.763786"
"720.0";"1.904005"
"730.0";"1.805009"
"740.0";"2.072835"
"750.0";"1.965546"
"760.0";"2.245714"
"770.0";"1.897811"
"780.0";"1.844671"
"790.0";"1.819398"
"800.0";"1.994861"
"810.0";"2.055129"
"820.0";"2.285079"
"830.0";"2.188148"
"840.0";"2.204004"
"850.0";"2.372775"
"860.0";"2.320887"
