# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol9_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL9"
"0.0";"3.480578"
"10.0";"3.351715"
"20.0";"3.462044"
"30.0";"3.393889"
"40.0";"3.46291"
"50.0";"3.778498"
"60.0";"3.761586"
"70.0";"3.792412"
"80.0";"3.577626"
"90.0";"3.527718"
"100.0";"3.566482"
"110.0";"3.502205"
"120.0";"3.616616"
"130.0";"3.624382"
"140.0";"3.532757"
"150.0";"3.345916"
"160.0";"2.928191"
"170.0";"2.646969"
"180.0";"2.799156"
"190.0";"2.620723"
"200.0";"2.89125"
"210.0";"2.895157"
"220.0";"2.786119"
"230.0";"3.098697"
"240.0";"3.472"
"250.0";"3.08508"
"260.0";"3.151435"
"270.0";"2.923566"
"280.0";"2.7717"
"290.0";"2.738635"
"300.0";"2.798453"
"310.0";"2.74446"
"320.0";"2.757877"
"330.0";"2.710076"
"340.0";"2.612421"
"350.0";"2.422426"
"360.0";"2.230233"
"370.0";"2.205126"
"380.0";"2.184802"
"390.0";"2.126482"
"400.0";"2.121726"
"410.0";"1.824235"
"420.0";"1.810456"
"430.0";"1.924095"
"440.0";"2.047763"
"450.0";"2.125153"
"460.0";"2.469008"
"470.0";"2.646032"
"480.0";"2.727972"
"490.0";"2.702752"
"500.0";"2.676287"
"510.0";"2.668909"
"520.0";"2.798501"
"530.0";"2.958834"
"540.0";"2.986309"
"550.0";"2.85212"
"560.0";"3.123868"
"570.0";"3.095648"
"580.0";"3.225598"
"590.0";"2.997384"
"600.0";"2.883727"
"610.0";"2.536147"
"620.0";"2.638202"
"630.0";"2.803451"
"640.0";"2.833473"
"650.0";"2.798776"
"660.0";"3.037905"
"670.0";"3.151964"
"680.0";"3.195162"
"690.0";"3.213947"
"700.0";"3.302552"
"710.0";"3.916322"
"720.0";"3.897588"
"730.0";"3.793148"
"740.0";"3.664956"
"750.0";"3.903085"
"760.0";"3.88817"
"770.0";"3.818049"
"780.0";"3.46941"
"790.0";"3.623896"
"800.0";"3.345768"
"810.0";"3.341433"
"820.0";"3.220063"
"830.0";"2.933198"
"840.0";"2.8965"
"850.0";"2.563048"
"860.0";"2.364012"
"870.0";"2.4407"
"880.0";"2.515864"
"890.0";"2.599969"
"900.0";"2.696363"
"910.0";"2.79797"
"920.0";"3.028605"
"930.0";"3.003426"
"940.0";"3.057699"
"950.0";"2.765886"
"960.0";"2.98285"
"970.0";"2.908442"
"980.0";"2.942123"
"990.0";"2.893924"
"1000.0";"2.854505"
"1010.0";"2.943643"
"1020.0";"2.936132"
"1030.0";"2.996853"
"1040.0";"3.134654"
"1050.0";"3.410783"
"1060.0";"3.382694"
"1070.0";"3.58243"
"1080.0";"3.758938"
"1090.0";"3.898832"
"1100.0";"3.729764"
"1110.0";"3.979737"
"1120.0";"3.583534"
"1130.0";"3.588379"
"1140.0";"3.835062"
"1150.0";"3.862226"
"1160.0";"3.89731"
"1170.0";"4.041644"
"1180.0";"4.097772"
"1190.0";"4.268186"
"1200.0";"4.256766"
"1210.0";"4.150789"
"1220.0";"4.615325"
"1230.0";"4.483733"
"1240.0";"4.311739"
"1250.0";"4.163776"
"1260.0";"4.178309"
"1270.0";"4.167165"
"1280.0";"4.097601"
"1290.0";"4.139097"
"1300.0";"4.265305"
"1310.0";"4.56048"
"1320.0";"4.808126"
"1330.0";"4.67026"
"1340.0";"4.459664"
"1350.0";"4.659153"
"1360.0";"4.962581"
"1370.0";"4.572681"
"1380.0";"4.551319"
"1390.0";"4.826606"
"1400.0";"4.912767"
"1410.0";"5.02808"
"1420.0";"5.11592"
"1430.0";"4.90465"
"1440.0";"4.746588"
"1450.0";"4.781079"
"1460.0";"4.864483"
"1470.0";"4.965516"
"1480.0";"4.835169"
"1490.0";"4.888716"
"1500.0";"4.822201"
"1510.0";"4.662778"
"1520.0";"4.427612"
"1530.0";"4.353905"
"1540.0";"4.235578"
"1550.0";"4.059536"
"1560.0";"4.147578"
"1570.0";"4.177766"
"1580.0";"4.27845"
"1590.0";"4.1324"
"1600.0";"3.942671"
"1610.0";"4.034681"
"1620.0";"4.10191"
"1630.0";"3.522677"
"1640.0";"3.651142"
"1650.0";"3.475051"
"1660.0";"3.595431"
"1670.0";"3.864769"
"1680.0";"3.87612"
"1690.0";"3.757677"
"1700.0";"3.518463"
"1710.0";"3.123946"
"1720.0";"3.039171"
"1730.0";"3.146181"
"1740.0";"3.159499"
"1750.0";"3.195085"
"1760.0";"3.050509"
"1770.0";"3.249279"
"1780.0";"2.704456"
"1790.0";"2.493931"
"1800.0";"2.491856"
"1810.0";"2.564126"
"1820.0";"2.750161"
"1830.0";"2.542333"
"1840.0";"2.429956"
"1850.0";"1.980008"
"1860.0";"2.086944"
"1870.0";"2.025594"
"1880.0";"2.044035"
"1890.0";"1.948543"
"1900.0";"1.934744"
"1910.0";"1.789005"
"1920.0";"2.022554"
"1930.0";"1.97221"
"1940.0";"2.202815"
"1950.0";"2.184665"
"1960.0";"2.486299"
"1970.0";"2.684993"
"1980.0";"3.001217"
"1990.0";"2.694175"
"2000.0";"2.649594"
"2010.0";"2.465213"
"2020.0";"2.724187"
"2030.0";"2.798852"
"2040.0";"2.754556"
"2050.0";"2.593821"
"2060.0";"2.575579"
"2070.0";"2.712875"
"2080.0";"2.714841"
"2090.0";"2.566833"
"2100.0";"2.434987"
"2110.0";"2.363075"
"2120.0";"2.376381"
"2130.0";"2.235045"
"2140.0";"2.196767"
"2150.0";"1.929403"
"2160.0";"1.91313"
"2170.0";"2.202014"
"2180.0";"2.193049"
"2190.0";"1.96245"
"2200.0";"2.079168"
"2210.0";"1.848095"
"2220.0";"1.656042"
"2230.0";"1.738635"
"2240.0";"1.753325"
"2250.0";"1.668995"
"2260.0";"1.695241"
"2270.0";"1.547017"
"2280.0";"1.594513"
"2290.0";"1.659224"
"2300.0";"1.665273"
"2310.0";"1.590643"
"2320.0";"1.407537"
"2330.0";"1.491338"
"2340.0";"1.31407"
"2350.0";"1.438189"
"2360.0";"1.327618"
"2370.0";"1.353792"
"2380.0";"1.023638"
"2390.0";"1.440167"
"2400.0";"1.774638"
"2410.0";"1.606675"
"2420.0";"1.597504"
"2430.0";"1.590126"
"2440.0";"1.226371"
"2450.0";"1.074162"
"2460.0";"1.019745"
"2470.0";"1.069879"
"2480.0";"1.132478"
"2490.0";"1.433939"
"2500.0";"1.557847"
"2510.0";"1.32812"
"2520.0";"1.329958"
"2530.0";"1.656323"
"2540.0";"1.81453"
"2550.0";"1.927713"
"2560.0";"1.975354"
"2570.0";"1.959724"
"2580.0";"1.892077"
"2590.0";"1.844029"
"2600.0";"2.03131"
"2610.0";"2.136667"
"2620.0";"1.914933"
"2630.0";"1.943146"
"2640.0";"1.865276"
"2650.0";"1.969825"
"2660.0";"1.896247"
