# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.50318";"1.2371";"1.23705";"1.20764"
"10.0";"1.50311";"1.2404";"1.2298";"1.21147"
"20.0";"1.50236";"1.23081";"1.23396";"1.21517"
"30.0";"1.5004";"1.24434";"1.22797";"1.20255"
"40.0";"1.50479";"1.23834";"1.23857";"1.20883"
"50.0";"1.50793";"1.23792";"1.23952";"1.21609"
"60.0";"1.50728";"1.24065";"1.23785";"1.21339"
"70.0";"1.50295";"1.23485";"1.23625";"1.21017"
"80.0";"1.50808";"1.24578";"1.24179";"1.20606"
"90.0";"1.50701";"1.24511";"1.24181";"1.20407"
"100.0";"1.50294";"1.24613";"1.23153";"1.20337"
"110.0";"1.49593";"1.24179";"1.2245";"1.19756"
"120.0";"1.49576";"1.23748";"1.22822";"1.1978"
"130.0";"1.50506";"1.23816";"1.24188";"1.20629"
"140.0";"1.49894";"1.23758";"1.231";"1.20277"
"150.0";"1.49924";"1.24373";"1.22897";"1.19926"
"160.0";"1.50297";"1.24245";"1.2354";"1.20329"
"170.0";"1.51258";"1.24952";"1.24506";"1.2101"
"180.0";"1.49974";"1.2316";"1.23597";"1.20582"
"190.0";"1.4985";"1.23998";"1.22345";"1.20691"
"200.0";"1.50355";"1.24041";"1.23731";"1.20489"
"210.0";"1.49784";"1.23693";"1.22971";"1.20203"
"220.0";"1.50263";"1.23846";"1.2343";"1.2077"
"230.0";"1.49298";"1.23103";"1.22635";"1.19942"
"240.0";"1.50074";"1.24387";"1.23375";"1.19796"
"250.0";"1.4971";"1.24089";"1.22988";"1.19591"
"260.0";"1.50041";"1.23272";"1.23831";"1.20393"
"270.0";"1.50542";"1.23726";"1.23986";"1.21017"
"280.0";"1.50757";"1.24296";"1.24679";"1.20254"
"290.0";"1.50051";"1.24258";"1.23487";"1.19757"
"300.0";"1.49688";"1.23272";"1.23544";"1.19809"
"310.0";"1.50296";"1.23594";"1.24128";"1.20393"
"320.0";"1.50158";"1.22399";"1.24262";"1.2113"
"330.0";"1.50161";"1.23711";"1.23298";"1.20787"
"340.0";"1.4999";"1.23127";"1.23834";"1.20411"
"350.0";"1.50277";"1.23076";"1.23926";"1.21083"
"360.0";"1.50217";"1.23355";"1.23774";"1.20806"
"370.0";"1.49492";"1.22917";"1.23123";"1.20116"
"380.0";"1.49757";"1.23872";"1.23212";"1.19702"
"390.0";"1.49989";"1.23183";"1.23675";"1.20515"
"400.0";"1.50047";"1.22951";"1.24296";"1.20257"
"410.0";"1.49757";"1.23457";"1.23841";"1.19482"
"420.0";"1.50099";"1.23254";"1.24003";"1.2038"
"430.0";"1.50809";"1.23628";"1.24668";"1.2108"
"440.0";"1.5042";"1.24393";"1.2378";"1.2024"
"450.0";"1.50733";"1.24319";"1.23822";"1.21052"
"460.0";"1.50558";"1.24985";"1.23575";"1.20181"
"470.0";"1.49729";"1.24065";"1.2236";"1.20306"
"480.0";"1.50323";"1.24218";"1.23348";"1.2062"
"490.0";"1.5026";"1.24723";"1.22907";"1.20392"
"500.0";"1.49757";"1.23998";"1.23189";"1.19597"
"510.0";"1.50271";"1.2391";"1.23673";"1.20476"
"520.0";"1.49962";"1.23329";"1.23463";"1.20516"
"530.0";"1.50157";"1.24177";"1.23288";"1.20311"
"540.0";"1.50085";"1.2342";"1.23272";"1.20925"
"550.0";"1.50208";"1.24472";"1.23393";"1.20025"
"560.0";"1.50122";"1.23743";"1.23876";"1.20065"
"570.0";"1.50252";"1.24855";"1.22704";"1.20442"
"580.0";"1.50315";"1.23963";"1.23163";"1.2105"
"590.0";"1.50197";"1.23982";"1.23389";"1.20507"
"600.0";"1.49551";"1.2348";"1.22927";"1.19886"
"610.0";"1.5002";"1.24365";"1.23411";"1.19645"
"620.0";"1.50179";"1.23888";"1.23862";"1.20074"
"630.0";"1.49415";"1.23587";"1.23007";"1.19354"
"640.0";"1.50249";"1.24047";"1.2345";"1.20507"
"650.0";"1.50435";"1.24717";"1.23704";"1.20019"
"660.0";"1.50125";"1.23924";"1.23677";"1.20091"
"670.0";"1.49533";"1.24004";"1.22542";"1.19695"
"680.0";"1.50229";"1.24319";"1.23099";"1.20535"
"690.0";"1.50534";"1.24457";"1.23817";"1.20419"
"700.0";"1.50442";"1.25029";"1.2348";"1.19941"
"710.0";"1.49746";"1.23992";"1.23292";"1.19468"
"720.0";"1.49756";"1.2368";"1.23389";"1.19716"
"730.0";"1.49874";"1.23351";"1.23573";"1.20162"
"740.0";"1.49658";"1.23722";"1.22532";"1.20307"
"750.0";"1.49551";"1.23458";"1.22819";"1.20019"
"760.0";"1.49754";"1.23195";"1.22908";"1.20702"
"770.0";"1.50094";"1.24022";"1.2344";"1.20158"
"780.0";"1.50225";"1.24176";"1.23309";"1.2046"
"790.0";"1.50279";"1.24192";"1.24042";"1.19822"
"800.0";"1.50243";"1.25063";"1.23599";"1.19282"
"810.0";"1.50377";"1.24314";"1.2394";"1.20047"
"820.0";"1.50548";"1.24002";"1.24514";"1.20204"
"830.0";"1.49841";"1.24206";"1.23529";"1.19239"
"840.0";"1.50139";"1.24268";"1.23661";"1.19786"
"850.0";"1.5009";"1.24329";"1.23771";"1.19488"
"860.0";"1.50585";"1.24569";"1.24174";"1.20064"
"870.0";"1.50295";"1.24216";"1.2411";"1.19768"
"880.0";"1.50319";"1.24397";"1.23739";"1.20024"
"890.0";"1.4991";"1.23601";"1.23425";"1.20148"
"900.0";"1.50543";"1.24441";"1.2457";"1.19679"
"910.0";"1.5017";"1.23177";"1.24437";"1.20187"
"920.0";"1.50248";"1.23865";"1.23917";"1.20211"
"930.0";"1.49945";"1.23281";"1.23616";"1.20367"
"940.0";"1.50429";"1.23916";"1.23808";"1.20723"
"950.0";"1.50404";"1.24033";"1.24336";"1.19995"
"960.0";"1.50395";"1.24442";"1.24276";"1.19611"
"970.0";"1.50618";"1.23881";"1.24578";"1.20438"
"980.0";"1.50001";"1.23628";"1.24171";"1.19575"
"990.0";"1.50126";"1.23348";"1.24746";"1.19581"
"1000.0";"1.50171";"1.23743";"1.2384";"1.20224"
"1010.0";"1.50242";"1.23598";"1.24435";"1.19937"
"1020.0";"1.50251";"1.24019";"1.24239";"1.19728"
"1030.0";"1.50431";"1.24216";"1.24624";"1.19574"
"1040.0";"1.49865";"1.23634";"1.24042";"1.19362"
"1050.0";"1.5057";"1.24143";"1.24572";"1.20055"
"1060.0";"1.50706";"1.24305";"1.24775";"1.20017"
"1070.0";"1.50202";"1.23464";"1.24405";"1.20005"
"1080.0";"1.50445";"1.24416";"1.23874";"1.20181"
"1090.0";"1.50259";"1.23877";"1.23904";"1.20242"
"1100.0";"1.49732";"1.23556";"1.23703";"1.19461"
"1110.0";"1.49996";"1.24438";"1.2355";"1.19366"
"1120.0";"1.50277";"1.24172";"1.24241";"1.19631"
"1130.0";"1.50774";"1.24047";"1.24662";"1.2057"
"1140.0";"1.5035";"1.23267";"1.24695";"1.20278"
"1150.0";"1.5046";"1.2335";"1.24166";"1.21012"
"1160.0";"1.50501";"1.23725";"1.24207";"1.20688"
"1170.0";"1.50056";"1.23115";"1.24302";"1.20105"
"1180.0";"1.50085";"1.24019";"1.23712";"1.19856"
"1190.0";"1.50026";"1.24217";"1.23108";"1.20126"
"1200.0";"1.50248";"1.23476";"1.24308";"1.20208"
"1210.0";"1.50069";"1.23649";"1.23768";"1.20141"
"1220.0";"1.4972";"1.23994";"1.23445";"1.19244"
"1230.0";"1.50151";"1.23904";"1.24217";"1.1962"
"1240.0";"1.5002";"1.23629";"1.23777";"1.2003"
"1250.0";"1.50079";"1.23829";"1.23973";"1.19769"
"1260.0";"1.50478";"1.24669";"1.24242";"1.19619"
"1270.0";"1.50539";"1.24508";"1.23671";"1.20528"
"1280.0";"1.50171";"1.23878";"1.24046";"1.19873"
"1290.0";"1.50126";"1.24394";"1.2385";"1.19427"
"1300.0";"1.49708";"1.23911";"1.22916";"1.19846"
"1310.0";"1.49986";"1.2411";"1.2349";"1.19742"
"1320.0";"1.49932";"1.24076";"1.23888";"1.19232"
"1330.0";"1.50746";"1.2502";"1.24901";"1.19241"
"1340.0";"1.50039";"1.23586";"1.24516";"1.19355"
"1350.0";"1.50301";"1.24972";"1.2402";"1.19088"
"1360.0";"1.50045";"1.24133";"1.23695";"1.19657"
"1370.0";"1.50401";"1.24625";"1.23935";"1.19791"
"1380.0";"1.499";"1.24308";"1.23763";"1.1904"
"1390.0";"1.50586";"1.24559";"1.24479";"1.1976"
"1400.0";"1.50123";"1.24104";"1.23304";"1.20284"
"1410.0";"1.49962";"1.23711";"1.23405";"1.20185"
"1420.0";"1.49515";"1.23781";"1.22622";"1.19798"
"1430.0";"1.4985";"1.23658";"1.23202";"1.20167"
"1440.0";"1.49214";"1.23614";"1.21888";"1.19969"
"1450.0";"1.50113";"1.23361";"1.23894";"1.20416"
"1460.0";"1.49934";"1.23988";"1.23085";"1.20157"
"1470.0";"1.49133";"1.23298";"1.22551";"1.19416"
"1480.0";"1.49674";"1.23945";"1.23041";"1.19597"
"1490.0";"1.49733";"1.23486";"1.22986";"1.20272"
"1500.0";"1.49807";"1.23887";"1.23183";"1.19842"
"1510.0";"1.49935";"1.23662";"1.23379";"1.20194"
"1520.0";"1.50507";"1.23599";"1.2477";"1.20251"
"1530.0";"1.49882";"1.23045";"1.23821";"1.20239"
"1540.0";"1.49804";"1.23252";"1.23812";"1.19842"
"1550.0";"1.50236";"1.23627";"1.2376";"1.20588"
"1560.0";"1.49982";"1.22908";"1.24334";"1.20099"
"1570.0";"1.50186";"1.2361";"1.23961";"1.20274"
"1580.0";"1.50477";"1.2401";"1.24011";"1.20539"
"1590.0";"1.50739";"1.23671";"1.24144";"1.21401"
"1600.0";"1.50681";"1.22966";"1.24629";"1.21476"
"1610.0";"1.51402";"1.23939";"1.25204";"1.21688"
"1620.0";"1.50899";"1.23599";"1.24956";"1.21038"
"1630.0";"1.50822";"1.2416";"1.24642";"1.20595"
"1640.0";"1.5121";"1.24325";"1.24993";"1.21033"
"1650.0";"1.50669";"1.23478";"1.24552";"1.21005"
"1660.0";"1.5069";"1.23179";"1.24723";"1.21185"
"1670.0";"1.50053";"1.23047";"1.24125";"1.2035"
"1680.0";"1.51363";"1.23913";"1.25238";"1.21583"
