# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_neg1_mol7_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL7"
"0.0";"2.475906"
"10.0";"2.449902"
"20.0";"2.458341"
"30.0";"2.515404"
"40.0";"2.307791"
"50.0";"2.328934"
"60.0";"2.3205"
"70.0";"2.063015"
"80.0";"2.429249"
"90.0";"2.713184"
"100.0";"2.456112"
"110.0";"2.369771"
"120.0";"2.56222"
"130.0";"2.423854"
"140.0";"2.38799"
"150.0";"2.273363"
"160.0";"2.154923"
"170.0";"2.294051"
"180.0";"2.532115"
"190.0";"2.666728"
"200.0";"2.652587"
"210.0";"2.154997"
"220.0";"2.336692"
"230.0";"2.420015"
"240.0";"2.355023"
"250.0";"2.431586"
"260.0";"2.572339"
"270.0";"2.646504"
"280.0";"3.137686"
"290.0";"2.74228"
"300.0";"2.856755"
"310.0";"2.983808"
"320.0";"2.756321"
"330.0";"2.851991"
"340.0";"2.671961"
"350.0";"2.510277"
"360.0";"2.646052"
"370.0";"2.848638"
"380.0";"2.788938"
"390.0";"3.013613"
"400.0";"2.922472"
"410.0";"2.710307"
"420.0";"2.659313"
"430.0";"2.797487"
"440.0";"2.602278"
"450.0";"2.405749"
"460.0";"2.713684"
"470.0";"3.024136"
"480.0";"2.905051"
"490.0";"2.654504"
"500.0";"2.773853"
"510.0";"2.917044"
"520.0";"2.647887"
"530.0";"2.809971"
"540.0";"2.693494"
"550.0";"3.117375"
"560.0";"2.776083"
"570.0";"2.793252"
"580.0";"2.792087"
"590.0";"2.712146"
"600.0";"2.98169"
"610.0";"2.713618"
"620.0";"2.693696"
"630.0";"2.746808"
"640.0";"2.751334"
"650.0";"2.766184"
"660.0";"2.735253"
"670.0";"2.799876"
"680.0";"2.659673"
"690.0";"2.633429"
"700.0";"2.612875"
"710.0";"2.358292"
"720.0";"2.579106"
"730.0";"2.358481"
"740.0";"2.536646"
"750.0";"2.255364"
"760.0";"1.996748"
"770.0";"2.107949"
"780.0";"1.945876"
"790.0";"2.122144"
"800.0";"2.12482"
"810.0";"2.174002"
"820.0";"2.385395"
"830.0";"2.48741"
"840.0";"2.504711"
"850.0";"2.24249"
"860.0";"2.246982"
"870.0";"2.327861"
"880.0";"2.123451"
"890.0";"1.929593"
"900.0";"1.942766"
"910.0";"2.068091"
"920.0";"1.878401"
"930.0";"1.744407"
"940.0";"1.962245"
"950.0";"1.967415"
"960.0";"2.414999"
"970.0";"2.401126"
"980.0";"2.509616"
"990.0";"2.223266"
"1000.0";"2.11212"
"1010.0";"1.731955"
"1020.0";"1.652291"
"1030.0";"1.771248"
"1040.0";"1.51368"
"1050.0";"1.349766"
"1060.0";"1.400173"
"1070.0";"1.514737"
"1080.0";"1.737665"
"1090.0";"1.680983"
"1100.0";"1.494648"
"1110.0";"1.531821"
"1120.0";"1.335476"
"1130.0";"1.61667"
"1140.0";"1.254386"
"1150.0";"1.223127"
"1160.0";"1.388532"
"1170.0";"1.590723"
"1180.0";"1.46453"
"1190.0";"1.666678"
"1200.0";"1.470369"
"1210.0";"1.464018"
"1220.0";"1.633133"
"1230.0";"1.51781"
"1240.0";"1.381076"
"1250.0";"1.359758"
"1260.0";"1.266755"
"1270.0";"1.316093"
"1280.0";"1.555598"
"1290.0";"1.401124"
"1300.0";"1.461329"
"1310.0";"1.457452"
"1320.0";"1.421338"
"1330.0";"1.397418"
"1340.0";"1.414834"
"1350.0";"1.626244"
"1360.0";"1.303752"
"1370.0";"1.441808"
"1380.0";"1.29664"
