# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol1_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL1-outer_dimer_area"
"0.0";"3.570311"
"10.0";"3.643399"
"20.0";"3.393095"
"30.0";"3.230271"
"40.0";"3.22521"
"50.0";"3.531106"
"60.0";"3.40707"
"70.0";"3.700181"
"80.0";"3.620281"
"90.0";"3.649613"
"100.0";"3.84155"
"110.0";"3.799326"
"120.0";"3.879693"
"130.0";"3.737712"
"140.0";"3.521086"
"150.0";"3.405583"
"160.0";"3.313996"
"170.0";"3.000162"
"180.0";"3.038564"
"190.0";"3.040501"
"200.0";"2.855814"
"210.0";"2.858716"
"220.0";"2.91675"
"230.0";"2.897487"
"240.0";"2.830485"
"250.0";"2.7625"
"260.0";"2.982757"
"270.0";"2.81206"
"280.0";"2.657429"
"290.0";"2.694547"
"300.0";"2.69591"
"310.0";"2.771563"
"320.0";"2.702143"
"330.0";"2.625663"
"340.0";"2.669863"
"350.0";"2.74058"
"360.0";"2.852267"
"370.0";"2.941393"
"380.0";"2.947531"
"390.0";"3.107174"
"400.0";"3.14335"
"410.0";"3.24805"
"420.0";"3.223616"
"430.0";"2.987126"
"440.0";"3.178669"
"450.0";"3.130512"
"460.0";"3.109658"
"470.0";"3.096096"
"480.0";"2.970354"
"490.0";"2.874407"
"500.0";"3.048028"
"510.0";"2.973937"
"520.0";"2.86555"
"530.0";"2.936293"
"540.0";"2.789823"
"550.0";"2.883295"
"560.0";"3.033475"
"570.0";"3.022426"
"580.0";"3.287932"
"590.0";"3.232068"
"600.0";"3.309842"
"610.0";"2.964812"
"620.0";"2.695832"
"630.0";"2.607645"
"640.0";"2.624638"
"650.0";"2.605326"
"660.0";"2.584576"
"670.0";"2.461958"
"680.0";"2.42759"
"690.0";"2.575722"
"700.0";"2.411268"
"710.0";"2.429555"
"720.0";"2.661026"
"730.0";"2.425699"
"740.0";"2.431779"
"750.0";"2.574516"
"760.0";"2.558996"
"770.0";"2.513329"
"780.0";"2.661541"
"790.0";"2.520994"
"800.0";"2.50607"
"810.0";"2.52855"
"820.0";"2.835268"
"830.0";"2.614881"
"840.0";"2.86201"
"850.0";"2.842377"
"860.0";"2.981358"
"870.0";"2.798946"
"880.0";"3.061207"
"890.0";"2.993455"
"900.0";"2.990226"
"910.0";"3.088091"
"920.0";"3.025719"
"930.0";"2.867659"
"940.0";"3.224216"
"950.0";"3.162271"
"960.0";"3.016931"
"970.0";"3.175399"
"980.0";"3.426834"
"990.0";"3.314708"
"1000.0";"3.266666"
"1010.0";"3.401137"
"1020.0";"3.485918"
"1030.0";"3.782473"
"1040.0";"3.804767"
"1050.0";"4.01544"
"1060.0";"4.144483"
"1070.0";"4.101635"
"1080.0";"4.069845"
"1090.0";"4.221259"
"1100.0";"4.104206"
"1110.0";"4.271487"
"1120.0";"4.302675"
"1130.0";"4.031462"
"1140.0";"3.906333"
"1150.0";"3.913009"
"1160.0";"3.72769"
"1170.0";"3.578658"
"1180.0";"3.877791"
"1190.0";"4.205883"
"1200.0";"4.268813"
"1210.0";"4.306141"
"1220.0";"4.221832"
"1230.0";"4.410835"
"1240.0";"4.564505"
"1250.0";"4.391434"
"1260.0";"4.005864"
"1270.0";"4.015388"
"1280.0";"3.978411"
"1290.0";"3.86705"
"1300.0";"3.944108"
"1310.0";"3.880369"
"1320.0";"3.863456"
"1330.0";"3.786314"
"1340.0";"3.81404"
"1350.0";"3.839859"
"1360.0";"3.851072"
"1370.0";"3.807368"
