# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol10_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL10-inner_dimer_area"
"0.0";"4.771851"
"10.0";"4.970851"
"20.0";"5.331136"
"30.0";"5.358075"
"40.0";"5.444917"
"50.0";"5.423492"
"60.0";"5.52684"
"70.0";"5.380843"
"80.0";"5.483315"
"90.0";"5.090281"
"100.0";"5.126005"
"110.0";"5.261045"
"120.0";"5.42894"
"130.0";"5.394321"
"140.0";"5.40239"
"150.0";"5.613918"
"160.0";"5.819855"
"170.0";"5.831596"
"180.0";"5.770998"
"190.0";"5.978954"
"200.0";"5.865933"
"210.0";"5.834212"
"220.0";"5.864395"
"230.0";"5.884439"
"240.0";"5.864248"
"250.0";"5.714833"
"260.0";"5.811357"
"270.0";"5.835155"
"280.0";"5.565378"
"290.0";"5.724815"
"300.0";"5.637876"
"310.0";"5.67586"
"320.0";"5.773059"
"330.0";"5.853131"
"340.0";"6.113968"
"350.0";"5.96098"
"360.0";"5.898104"
"370.0";"5.790632"
"380.0";"5.555779"
"390.0";"5.71863"
"400.0";"5.731212"
"410.0";"5.843078"
"420.0";"5.930609"
"430.0";"6.221242"
"440.0";"6.131112"
"450.0";"6.455527"
"460.0";"6.514843"
"470.0";"6.39256"
"480.0";"6.288743"
"490.0";"6.413653"
"500.0";"6.208727"
"510.0";"6.246222"
"520.0";"6.470403"
"530.0";"6.547581"
"540.0";"6.49024"
"550.0";"6.681291"
"560.0";"6.814656"
"570.0";"6.698302"
"580.0";"6.65433"
"590.0";"6.448432"
"600.0";"6.521646"
"610.0";"6.687626"
"620.0";"6.862605"
"630.0";"7.000184"
"640.0";"7.010231"
"650.0";"6.873464"
"660.0";"7.113835"
"670.0";"6.98379"
"680.0";"6.931076"
"690.0";"6.639571"
"700.0";"6.745325"
"710.0";"6.854079"
"720.0";"6.701464"
"730.0";"6.844177"
"740.0";"7.045921"
"750.0";"6.963495"
"760.0";"7.100878"
"770.0";"7.220696"
"780.0";"7.164536"
"790.0";"7.109601"
"800.0";"7.16575"
"810.0";"7.077897"
"820.0";"7.053902"
"830.0";"6.945472"
"840.0";"6.786694"
"850.0";"6.787086"
"860.0";"6.647597"
"870.0";"6.584241"
"880.0";"6.645187"
"890.0";"6.542947"
"900.0";"6.486156"
"910.0";"6.256521"
"920.0";"6.071036"
"930.0";"6.139215"
"940.0";"6.101068"
"950.0";"6.03252"
"960.0";"6.029638"
"970.0";"5.728046"
"980.0";"5.431244"
"990.0";"5.491098"
"1000.0";"5.446228"
"1010.0";"5.233522"
"1020.0";"5.253049"
"1030.0";"5.082067"
"1040.0";"5.110089"
"1050.0";"5.245832"
"1060.0";"5.557602"
"1070.0";"5.590093"
"1080.0";"5.542325"
"1090.0";"5.509202"
"1100.0";"5.318151"
"1110.0";"5.30725"
"1120.0";"5.637131"
"1130.0";"5.378152"
"1140.0";"5.254981"
"1150.0";"5.527964"
"1160.0";"5.567284"
"1170.0";"5.806744"
"1180.0";"6.236063"
"1190.0";"6.360947"
"1200.0";"6.334558"
"1210.0";"6.165729"
"1220.0";"5.913305"
"1230.0";"5.813377"
"1240.0";"6.023486"
"1250.0";"6.423079"
"1260.0";"6.305893"
"1270.0";"6.348534"
"1280.0";"6.255377"
"1290.0";"6.221073"
"1300.0";"6.417193"
"1310.0";"6.785012"
"1320.0";"6.852956"
"1330.0";"6.731184"
"1340.0";"6.70426"
"1350.0";"6.584059"
"1360.0";"6.79165"
"1370.0";"6.665027"
"1380.0";"6.515733"
"1390.0";"6.491038"
"1400.0";"6.447561"
"1410.0";"6.42485"
"1420.0";"6.374273"
"1430.0";"6.311135"
"1440.0";"6.520902"
"1450.0";"6.654167"
"1460.0";"6.7909"
"1470.0";"6.773411"
"1480.0";"6.747398"
"1490.0";"6.78778"
"1500.0";"6.898019"
"1510.0";"7.003689"
"1520.0";"7.177166"
"1530.0";"7.179052"
"1540.0";"7.279053"
"1550.0";"6.716194"
"1560.0";"6.644162"
"1570.0";"6.513555"
"1580.0";"6.514824"
"1590.0";"6.188009"
"1600.0";"6.026206"
"1610.0";"5.963774"
"1620.0";"6.0335"
"1630.0";"5.97708"
"1640.0";"5.917946"
"1650.0";"5.52822"
"1660.0";"5.475368"
"1670.0";"5.331176"
"1680.0";"5.211007"
"1690.0";"4.945566"
"1700.0";"4.877934"
"1710.0";"5.224111"
"1720.0";"5.109181"
"1730.0";"5.213629"
"1740.0";"5.427301"
"1750.0";"5.516613"
"1760.0";"5.421333"
"1770.0";"5.713003"
"1780.0";"5.768502"
"1790.0";"5.659178"
"1800.0";"5.582712"
"1810.0";"5.738614"
"1820.0";"5.718103"
"1830.0";"5.67669"
"1840.0";"5.516421"
"1850.0";"5.608273"
"1860.0";"5.470629"
"1870.0";"5.287789"
"1880.0";"5.385643"
"1890.0";"5.412374"
"1900.0";"5.681764"
"1910.0";"5.886732"
"1920.0";"5.866905"
"1930.0";"5.611849"
"1940.0";"5.710321"
"1950.0";"5.340111"
"1960.0";"5.26841"
"1970.0";"5.307571"
"1980.0";"5.613588"
"1990.0";"5.512524"
"2000.0";"5.557909"
"2010.0";"5.70315"
"2020.0";"5.757555"
"2030.0";"5.678641"
"2040.0";"5.71437"
"2050.0";"5.656109"
"2060.0";"5.844972"
"2070.0";"5.851155"
"2080.0";"5.811008"
"2090.0";"5.89636"
"2100.0";"5.739462"
"2110.0";"5.771019"
"2120.0";"5.717597"
"2130.0";"5.596011"
"2140.0";"5.553505"
"2150.0";"5.613134"
"2160.0";"5.550348"
"2170.0";"5.488616"
"2180.0";"5.339841"
"2190.0";"5.45833"
"2200.0";"5.392719"
"2210.0";"5.43818"
"2220.0";"5.245904"
"2230.0";"5.176343"
"2240.0";"5.442795"
"2250.0";"5.460424"
"2260.0";"5.435843"
"2270.0";"5.502898"
"2280.0";"5.629681"
"2290.0";"5.559176"
"2300.0";"5.377607"
"2310.0";"5.276698"
"2320.0";"5.352956"
"2330.0";"5.288934"
"2340.0";"5.506272"
"2350.0";"5.568132"
"2360.0";"5.332459"
"2370.0";"5.443971"
"2380.0";"5.676841"
"2390.0";"5.602009"
"2400.0";"5.434405"
"2410.0";"5.361251"
"2420.0";"5.351651"
"2430.0";"5.372251"
"2440.0";"5.187435"
"2450.0";"4.959362"
"2460.0";"5.115471"
"2470.0";"5.246254"
"2480.0";"5.176939"
"2490.0";"5.232846"
"2500.0";"5.552992"
"2510.0";"5.413015"
"2520.0";"5.230437"
"2530.0";"5.258477"
"2540.0";"5.692571"
"2550.0";"5.584462"
"2560.0";"5.692076"
"2570.0";"5.692503"
"2580.0";"5.922458"
"2590.0";"5.975964"
"2600.0";"5.770176"
"2610.0";"5.921676"
"2620.0";"5.733142"
"2630.0";"5.514921"
"2640.0";"5.603457"
"2650.0";"5.676814"
"2660.0";"5.762578"
"2670.0";"5.666195"
"2680.0";"5.703264"
"2690.0";"5.501709"
"2700.0";"5.745739"
"2710.0";"5.821715"
"2720.0";"5.726621"
"2730.0";"5.594072"
"2740.0";"5.558258"
"2750.0";"5.433633"
"2760.0";"5.561279"
"2770.0";"5.576278"
"2780.0";"5.561342"
"2790.0";"5.462152"
"2800.0";"5.480338"
"2810.0";"5.695786"
"2820.0";"5.683524"
"2830.0";"5.895919"
"2840.0";"5.588851"
"2850.0";"5.725424"
"2860.0";"5.601524"
"2870.0";"5.581882"
"2880.0";"5.557551"
"2890.0";"5.691442"
"2900.0";"5.881923"
"2910.0";"5.667213"
"2920.0";"5.776742"
"2930.0";"5.821677"
"2940.0";"5.602685"
"2950.0";"5.757429"
"2960.0";"5.989204"
"2970.0";"5.776591"
"2980.0";"5.610492"
"2990.0";"5.435589"
"3000.0";"5.559007"
"3010.0";"5.538238"
"3020.0";"5.488876"
"3030.0";"5.606182"
"3040.0";"5.460645"
"3050.0";"5.507733"
"3060.0";"5.509556"
"3070.0";"5.652289"
"3080.0";"5.644366"
"3090.0";"5.847239"
"3100.0";"5.860974"
"3110.0";"5.946599"
"3120.0";"5.817667"
"3130.0";"5.866376"
"3140.0";"5.457283"
"3150.0";"5.59775"
"3160.0";"5.684814"
"3170.0";"5.726489"
"3180.0";"5.911199"
"3190.0";"6.086864"
"3200.0";"6.03751"
"3210.0";"6.011968"
"3220.0";"6.240732"
"3230.0";"6.19625"
"3240.0";"6.19411"
"3250.0";"6.18626"
"3260.0";"6.251392"
"3270.0";"6.2313"
"3280.0";"6.161177"
"3290.0";"5.969317"
"3300.0";"5.804759"
"3310.0";"5.997162"
"3320.0";"5.956736"
"3330.0";"6.183295"
"3340.0";"6.31695"
"3350.0";"6.645024"
"3360.0";"6.539069"
"3370.0";"6.705741"
"3380.0";"6.719875"
"3390.0";"6.730403"
"3400.0";"6.69248"
"3410.0";"6.876978"
"3420.0";"6.734553"
"3430.0";"6.826943"
"3440.0";"6.761937"
"3450.0";"6.589439"
"3460.0";"6.565653"
"3470.0";"6.372526"
"3480.0";"6.379128"
"3490.0";"6.516581"
"3500.0";"6.369027"
"3510.0";"6.319827"
"3520.0";"6.236617"
"3530.0";"6.228651"
"3540.0";"6.089208"
"3550.0";"6.280518"
"3560.0";"5.871763"
"3570.0";"5.850398"
"3580.0";"5.740515"
"3590.0";"5.930385"
"3600.0";"5.977365"
"3610.0";"5.795283"
"3620.0";"5.893277"
"3630.0";"5.920538"
"3640.0";"5.916"
"3650.0";"5.836997"
"3660.0";"5.65582"
"3670.0";"5.897173"
"3680.0";"5.721427"
"3690.0";"5.843153"
"3700.0";"5.930958"
"3710.0";"6.048089"
"3720.0";"6.022567"
"3730.0";"6.059153"
"3740.0";"6.175638"
"3750.0";"6.214132"
"3760.0";"6.258769"
"3770.0";"6.313744"
"3780.0";"6.326612"
"3790.0";"6.485572"
"3800.0";"6.361188"
"3810.0";"6.560403"
"3820.0";"6.427877"
"3830.0";"6.610827"
"3840.0";"6.780838"
"3850.0";"6.783132"
"3860.0";"6.816193"
"3870.0";"6.803631"
"3880.0";"6.814386"
"3890.0";"6.547195"
"3900.0";"6.594909"
"3910.0";"6.452356"
"3920.0";"6.196102"
"3930.0";"6.354541"
"3940.0";"6.480413"
"3950.0";"6.550887"
"3960.0";"6.571614"
