# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL5.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL5"
"0.0";"3.831654"
"10.0";"3.961169"
"20.0";"3.948965"
"30.0";"3.968308"
"40.0";"3.801754"
"50.0";"3.755222"
"60.0";"3.665756"
"70.0";"3.510201"
"80.0";"3.573884"
"90.0";"4.16675"
"100.0";"4.295488"
"110.0";"4.213249"
"120.0";"3.749351"
"130.0";"3.73953"
"140.0";"3.881003"
"150.0";"4.220479"
"160.0";"3.990847"
"170.0";"4.349031"
"180.0";"4.441587"
"190.0";"4.420907"
"200.0";"4.236944"
"210.0";"4.205133"
"220.0";"4.341076"
"230.0";"4.456219"
"240.0";"4.724959"
"250.0";"4.649661"
"260.0";"4.686637"
"270.0";"4.785272"
"280.0";"4.521955"
"290.0";"4.473107"
"300.0";"4.630357"
"310.0";"4.773097"
"320.0";"4.373022"
"330.0";"4.449256"
"340.0";"4.398284"
"350.0";"4.541434"
"360.0";"4.251725"
"370.0";"4.530587"
"380.0";"4.552556"
"390.0";"4.322568"
"400.0";"4.098203"
"410.0";"4.056883"
"420.0";"3.727413"
"430.0";"3.801162"
"440.0";"3.69909"
"450.0";"4.171234"
"460.0";"4.12694"
"470.0";"4.141064"
"480.0";"4.234649"
"490.0";"3.843971"
"500.0";"3.74034"
"510.0";"3.775604"
"520.0";"3.562589"
"530.0";"3.535499"
"540.0";"3.471399"
"550.0";"3.252161"
"560.0";"3.353269"
"570.0";"3.474626"
"580.0";"3.521738"
"590.0";"3.296925"
"600.0";"3.272182"
"610.0";"3.396232"
"620.0";"3.146421"
"630.0";"2.987081"
"640.0";"2.832874"
"650.0";"3.008175"
"660.0";"2.95018"
"670.0";"2.765394"
"680.0";"2.804132"
"690.0";"3.033784"
"700.0";"3.024518"
"710.0";"3.059421"
"720.0";"3.243026"
"730.0";"3.093541"
"740.0";"3.384969"
"750.0";"3.334567"
"760.0";"3.567706"
"770.0";"3.718707"
"780.0";"3.916407"
"790.0";"3.5394"
"800.0";"3.62509"
"810.0";"3.646131"
"820.0";"3.666814"
"830.0";"3.597474"
"840.0";"3.25854"
"850.0";"3.337854"
"860.0";"3.312158"
"870.0";"3.407892"
"880.0";"3.185045"
"890.0";"3.325844"
"900.0";"3.534925"
"910.0";"3.717606"
"920.0";"3.741203"
"930.0";"3.829075"
"940.0";"3.965197"
"950.0";"3.917502"
"960.0";"4.231666"
"970.0";"4.295571"
"980.0";"4.136662"
"990.0";"4.580591"
"1000.0";"4.16599"
"1010.0";"4.29325"
"1020.0";"4.152589"
"1030.0";"4.200183"
"1040.0";"4.433199"
"1050.0";"4.130269"
"1060.0";"4.274953"
"1070.0";"4.282566"
"1080.0";"4.527063"
"1090.0";"4.988706"
"1100.0";"5.084423"
"1110.0";"5.108252"
"1120.0";"5.468767"
"1130.0";"5.693933"
"1140.0";"5.869112"
"1150.0";"5.924715"
"1160.0";"5.941419"
"1170.0";"6.160842"
"1180.0";"6.231984"
"1190.0";"5.961858"
"1200.0";"6.217757"
"1210.0";"6.079582"
"1220.0";"6.101446"
"1230.0";"6.171319"
"1240.0";"6.114834"
"1250.0";"5.904734"
"1260.0";"5.559459"
"1270.0";"5.778951"
"1280.0";"5.830814"
"1290.0";"5.503065"
"1300.0";"5.521009"
"1310.0";"5.393658"
"1320.0";"5.769132"
"1330.0";"5.905869"
"1340.0";"5.932971"
"1350.0";"5.775217"
"1360.0";"5.882396"
"1370.0";"6.039235"
"1380.0";"6.001975"
"1390.0";"6.058496"
"1400.0";"5.625458"
"1410.0";"5.754591"
"1420.0";"5.823734"
"1430.0";"5.775521"
"1440.0";"5.867373"
"1450.0";"5.879192"
"1460.0";"5.792568"
"1470.0";"5.868"
"1480.0";"5.741195"
"1490.0";"5.844158"
"1500.0";"5.982709"
"1510.0";"6.243959"
"1520.0";"6.146574"
"1530.0";"5.906576"
"1540.0";"5.463475"
"1550.0";"5.308891"
"1560.0";"5.708064"
"1570.0";"5.889292"
"1580.0";"6.22412"
"1590.0";"6.133296"
"1600.0";"6.403862"
"1610.0";"6.569235"
"1620.0";"6.541872"
"1630.0";"6.472892"
"1640.0";"6.506409"
"1650.0";"6.617846"
"1660.0";"6.835364"
"1670.0";"6.8478"
"1680.0";"6.765871"
"1690.0";"6.776157"
"1700.0";"6.450004"
"1710.0";"6.509349"
"1720.0";"6.551672"
"1730.0";"6.575807"
"1740.0";"6.78239"
"1750.0";"6.720592"
"1760.0";"6.477387"
"1770.0";"6.490079"
"1780.0";"6.44493"
"1790.0";"6.827741"
"1800.0";"6.953004"
"1810.0";"7.0411"
"1820.0";"7.220397"
"1830.0";"6.923747"
"1840.0";"7.234062"
"1850.0";"7.249309"
"1860.0";"7.170919"
"1870.0";"6.972874"
"1880.0";"6.810516"
"1890.0";"6.845026"
"1900.0";"6.631709"
"1910.0";"6.41884"
"1920.0";"6.088069"
"1930.0";"6.2132"
"1940.0";"6.490462"
"1950.0";"6.37552"
"1960.0";"6.402803"
"1970.0";"6.356783"
"1980.0";"6.262417"
"1990.0";"6.278409"
"2000.0";"6.455595"
"2010.0";"6.01979"
"2020.0";"6.033557"
