Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;0.0;0.0
10.0;0.0;0.0
20.0;0.0;0.0
30.0;-2.482095890878867e-07;-0.0
40.0;-3.716282562236469e-06;-1.1667533067637035e-07
50.0;-1.1108539689886599e-07;-2.3142791020597084e-09
60.0;-5.519121910810438e-06;-4.1074140549496063e-07
70.0;-1.904783708604723e-06;-4.235396467450406e-08
80.0;0.0;0.0
90.0;0.0;0.0
100.0;0.0;0.0
110.0;0.0;0.0
120.0;0.0;0.0
130.0;0.0;0.0
140.0;0.0;0.0
150.0;0.0;0.0
160.0;0.0;0.0
170.0;-1.2070986687094492e-07;-8.12470257785206e-09
180.0;-5.717771266346669e-06;-5.993683658461504e-06
190.0;-1.3144622654368669e-05;-1.5273297287473306e-05
200.0;6.840569135352061e-08;-1.7397847500912077e-06
210.0;0.0;0.0
220.0;0.0;0.0
230.0;1.744484350949205e-07;-3.648594720939513e-08
240.0;0.0;0.0
250.0;0.0;0.0
260.0;-8.984518982676004e-08;-4.6074456321415404e-09
270.0;-1.1332948643969995e-06;-6.428159261396421e-07
280.0;-1.0526687625843372e-06;-8.524968502360851e-07
290.0;-1.0027431363961181e-07;-5.762891588483438e-09
300.0;-4.975642494301153e-08;-1.1571261614653843e-09
310.0;-3.918314663716406e-08;-0.0
320.0;0.0;0.0
330.0;-6.948706961446259e-09;-0.0
340.0;-2.9828407108848345e-06;-1.5910055154857868e-06
350.0;1.2875635159680866e-07;-2.0463063021635663e-07
360.0;-3.545935988947732e-07;-1.6325120884181442e-06
370.0;0.0;0.0
380.0;-1.1951512379209791e-05;-1.2384927668820403e-06
390.0;-0.0002140536820371645;-0.00010879444826795135
400.0;-3.580556662836777e-05;-9.038736605153938e-05
410.0;-0.00020975472197603618;-0.0003268251976841887
420.0;-0.0001413789483506742;-0.00020039775113143288
430.0;-0.0006556758967169062;-0.0002600303773805351
440.0;-0.00018221132729495838;-0.0001246869027410107
450.0;-4.437350731053766e-05;-2.6039494378749926e-05
460.0;3.820999286057045e-05;-0.0003398146089114126
470.0;-0.00036139558116302307;-0.00028194015287038546
480.0;-0.0024685230501594662;-0.0008037564511452595
490.0;-0.007476988676079967;-0.0034351332774127407
500.0;-0.010983651515844347;-0.001360131921898578
510.0;-0.004861827399469984;-0.0004813688212927756
