# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"83.178"
"10.0";"85.694"
"20.0";"85.021"
"30.0";"84.84"
"40.0";"84.523"
"50.0";"85.033"
"60.0";"85.887"
"70.0";"88.485"
"80.0";"86.191"
"90.0";"86.524"
"100.0";"86.148"
"110.0";"85.409"
"120.0";"85.181"
"130.0";"86.109"
"140.0";"86.794"
"150.0";"85.809"
"160.0";"85.782"
"170.0";"87.499"
"180.0";"85.34"
"190.0";"85.992"
"200.0";"84.783"
"210.0";"83.018"
"220.0";"82.836"
"230.0";"85.615"
"240.0";"83.402"
"250.0";"83.178"
"260.0";"84.576"
"270.0";"83.01"
"280.0";"84.871"
"290.0";"84.937"
"300.0";"85.164"
"310.0";"86.791"
"320.0";"84.318"
"330.0";"87.067"
"340.0";"86.178"
"350.0";"86.606"
"360.0";"85.676"
"370.0";"86.518"
"380.0";"86.974"
"390.0";"86.704"
"400.0";"86.784"
"410.0";"89.241"
"420.0";"87.719"
"430.0";"86.768"
"440.0";"87.848"
"450.0";"85.441"
"460.0";"87.294"
"470.0";"87.631"
"480.0";"88.164"
"490.0";"87.871"
"500.0";"86.347"
"510.0";"86.308"
"520.0";"85.072"
"530.0";"87.66"
"540.0";"85.862"
"550.0";"85.123"
"560.0";"85.346"
"570.0";"84.865"
"580.0";"86.12"
"590.0";"86.234"
"600.0";"86.296"
"610.0";"85.936"
"620.0";"85.15"
"630.0";"86.661"
"640.0";"84.958"
"650.0";"84.208"
"660.0";"84.672"
"670.0";"84.753"
"680.0";"85.867"
"690.0";"85.386"
"700.0";"84.151"
"710.0";"84.514"
"720.0";"85.447"
"730.0";"86.411"
"740.0";"85.183"
"750.0";"85.621"
"760.0";"85.123"
"770.0";"86.124"
"780.0";"85.891"
"790.0";"84.094"
"800.0";"85.255"
"810.0";"82.412"
"820.0";"84.311"
"830.0";"85.319"
"840.0";"83.832"
"850.0";"84.606"
"860.0";"85.435"
"870.0";"85.488"
"880.0";"85.135"
"890.0";"85.144"
"900.0";"86.919"
"910.0";"85.926"
"920.0";"86.624"
"930.0";"87.963"
"940.0";"85.913"
"950.0";"86.396"
"960.0";"87.577"
"970.0";"87.687"
"980.0";"85.675"
"990.0";"87.065"
"1000.0";"85.542"
"1010.0";"86.943"
"1020.0";"84.415"
"1030.0";"85.132"
"1040.0";"84.2"
"1050.0";"87.148"
"1060.0";"84.97"
"1070.0";"83.973"
"1080.0";"85.542"
"1090.0";"86.124"
"1100.0";"85.439"
"1110.0";"87.329"
"1120.0";"87.038"
"1130.0";"86.619"
"1140.0";"84.735"
"1150.0";"85.548"
"1160.0";"84.197"
"1170.0";"85.97"
"1180.0";"87.73"
"1190.0";"87.021"
"1200.0";"85.259"
"1210.0";"87.357"
"1220.0";"86.026"
"1230.0";"87.151"
"1240.0";"87.448"
"1250.0";"85.701"
"1260.0";"86.101"
"1270.0";"86.148"
"1280.0";"87.094"
"1290.0";"85.47"
"1300.0";"86.404"
"1310.0";"86.058"
"1320.0";"86.78"
"1330.0";"85.562"
"1340.0";"85.893"
"1350.0";"85.867"
"1360.0";"84.931"
"1370.0";"85.329"
"1380.0";"85.167"
"1390.0";"85.527"
"1400.0";"83.149"
"1410.0";"86.461"
"1420.0";"84.959"
"1430.0";"87.053"
"1440.0";"88.515"
"1450.0";"84.91"
"1460.0";"87.222"
"1470.0";"84.639"
"1480.0";"85.261"
"1490.0";"84.515"
"1500.0";"86.106"
"1510.0";"84.809"
"1520.0";"86.016"
"1530.0";"85.13"
"1540.0";"86.252"
"1550.0";"82.581"
"1560.0";"85.056"
"1570.0";"84.292"
"1580.0";"84.086"
"1590.0";"85.677"
"1600.0";"85.188"
"1610.0";"84.562"
"1620.0";"84.492"
"1630.0";"83.926"
"1640.0";"86.642"
"1650.0";"86.15"
"1660.0";"86.185"
"1670.0";"85.007"
"1680.0";"87.409"
"1690.0";"86.031"
"1700.0";"84.522"
"1710.0";"85.055"
"1720.0";"84.951"
"1730.0";"83.958"
"1740.0";"83.501"
"1750.0";"85.505"
"1760.0";"85.136"
"1770.0";"84.704"
"1780.0";"86.823"
"1790.0";"83.39"
"1800.0";"85.623"
"1810.0";"86.12"
"1820.0";"85.835"
"1830.0";"84.971"
"1840.0";"85.705"
"1850.0";"85.863"
"1860.0";"86.795"
"1870.0";"87.367"
"1880.0";"86.758"
"1890.0";"83.973"
"1900.0";"83.613"
"1910.0";"85.1"
"1920.0";"87.058"
"1930.0";"86.548"
"1940.0";"87.346"
"1950.0";"84.993"
"1960.0";"87.346"
"1970.0";"86.086"
"1980.0";"86.799"
"1990.0";"89.358"
"2000.0";"86.526"
"2010.0";"85.517"
"2020.0";"85.689"
"2030.0";"86.663"
"2040.0";"87.732"
"2050.0";"87.794"
"2060.0";"85.786"
"2070.0";"87.855"
"2080.0";"85.795"
"2090.0";"86.385"
"2100.0";"87.196"
"2110.0";"87.289"
"2120.0";"87.731"
"2130.0";"87.836"
"2140.0";"86.955"
"2150.0";"87.395"
"2160.0";"87.488"
"2170.0";"86.868"
"2180.0";"86.899"
"2190.0";"88.586"
"2200.0";"86.446"
"2210.0";"86.318"
"2220.0";"87.245"
"2230.0";"86.093"
"2240.0";"88.216"
"2250.0";"87.376"
"2260.0";"87.066"
"2270.0";"87.862"
"2280.0";"85.315"
"2290.0";"86.517"
"2300.0";"85.568"
"2310.0";"87.755"
"2320.0";"86.179"
"2330.0";"87.851"
"2340.0";"86.16"
"2350.0";"86.946"
"2360.0";"86.691"
"2370.0";"86.996"
"2380.0";"89.581"
"2390.0";"85.97"
"2400.0";"86.321"
"2410.0";"86.601"
"2420.0";"85.712"
"2430.0";"86.311"
"2440.0";"87.036"
"2450.0";"85.568"
"2460.0";"85.729"
"2470.0";"86.611"
"2480.0";"86.834"
"2490.0";"85.509"
"2500.0";"86.341"
"2510.0";"85.544"
"2520.0";"86.456"
"2530.0";"89.576"
"2540.0";"88.801"
"2550.0";"87.523"
"2560.0";"88.069"
"2570.0";"87.799"
"2580.0";"86.8"
"2590.0";"87.795"
"2600.0";"88.169"
"2610.0";"86.549"
"2620.0";"87.419"
"2630.0";"88.212"
"2640.0";"85.973"
"2650.0";"87.829"
"2660.0";"86.248"
"2670.0";"87.65"
"2680.0";"87.197"
"2690.0";"87.163"
"2700.0";"87.403"
"2710.0";"86.733"
"2720.0";"88.165"
"2730.0";"86.915"
"2740.0";"84.824"
"2750.0";"86.817"
"2760.0";"84.647"
"2770.0";"85.964"
"2780.0";"85.029"
"2790.0";"84.473"
"2800.0";"86.314"
"2810.0";"84.893"
"2820.0";"86.987"
"2830.0";"83.312"
"2840.0";"83.941"
"2850.0";"85.962"
"2860.0";"85.123"
"2870.0";"85.778"
"2880.0";"84.239"
"2890.0";"84.484"
"2900.0";"83.532"
"2910.0";"84.964"
"2920.0";"85.918"
"2930.0";"85.828"
"2940.0";"84.957"
"2950.0";"83.976"
"2960.0";"84.469"
"2970.0";"86.046"
"2980.0";"86.76"
"2990.0";"86.417"
"3000.0";"85.711"
"3010.0";"84.496"
"3020.0";"87.563"
"3030.0";"85.715"
"3040.0";"85.806"
"3050.0";"84.98"
"3060.0";"88.244"
"3070.0";"86.495"
"3080.0";"87.632"
"3090.0";"86.129"
"3100.0";"86.289"
"3110.0";"85.636"
"3120.0";"84.784"
"3130.0";"84.891"
"3140.0";"85.109"
"3150.0";"84.331"
"3160.0";"85.236"
"3170.0";"86.899"
"3180.0";"86.636"
"3190.0";"85.505"
"3200.0";"86.768"
"3210.0";"84.873"
"3220.0";"87.066"
"3230.0";"88.313"
"3240.0";"88.34"
"3250.0";"87.579"
"3260.0";"86.954"
"3270.0";"85.214"
"3280.0";"84.829"
"3290.0";"87.111"
"3300.0";"85.103"
"3310.0";"85.863"
"3320.0";"87.321"
"3330.0";"86.654"
"3340.0";"86.026"
"3350.0";"83.972"
"3360.0";"86.744"
"3370.0";"86.641"
"3380.0";"86.101"
"3390.0";"85.983"
"3400.0";"85.348"
"3410.0";"88.007"
"3420.0";"85.597"
"3430.0";"85.722"
"3440.0";"85.899"
"3450.0";"85.851"
"3460.0";"85.64"
"3470.0";"87.54"
"3480.0";"86.117"
"3490.0";"86.468"
"3500.0";"86.322"
"3510.0";"84.931"
"3520.0";"86.407"
"3530.0";"85.931"
"3540.0";"85.363"
"3550.0";"84.751"
"3560.0";"87.391"
"3570.0";"86.995"
"3580.0";"87.03"
"3590.0";"84.008"
"3600.0";"83.943"
"3610.0";"84.348"
"3620.0";"85.13"
"3630.0";"88.328"
"3640.0";"85.258"
"3650.0";"84.86"
"3660.0";"85.463"
"3670.0";"87.022"
"3680.0";"85.388"
"3690.0";"85.78"
"3700.0";"85.096"
"3710.0";"85.553"
"3720.0";"84.985"
"3730.0";"85.268"
"3740.0";"86.175"
"3750.0";"82.95"
"3760.0";"84.334"
"3770.0";"85.581"
"3780.0";"84.4"
"3790.0";"84.281"
"3800.0";"85.687"
"3810.0";"85.954"
"3820.0";"86.19"
"3830.0";"85.682"
"3840.0";"86.95"
"3850.0";"87.614"
"3860.0";"85.652"
"3870.0";"88.43"
"3880.0";"86.679"
"3890.0";"86.725"
"3900.0";"87.048"
"3910.0";"86.654"
"3920.0";"88.199"
"3930.0";"86.548"
"3940.0";"86.643"
"3950.0";"86.383"
"3960.0";"86.292"
"3970.0";"85.213"
"3980.0";"88.216"
"3990.0";"88.418"
"4000.0";"86.957"
"4010.0";"87.435"
"4020.0";"86.433"
"4030.0";"85.674"
"4040.0";"86.499"
"4050.0";"84.873"
"4060.0";"85.887"
"4070.0";"85.667"
"4080.0";"86.288"
"4090.0";"87.007"
"4100.0";"84.887"
"4110.0";"87.802"
"4120.0";"87.171"
"4130.0";"85.395"
"4140.0";"84.575"
"4150.0";"85.163"
"4160.0";"85.891"
"4170.0";"84.404"
"4180.0";"85.376"
"4190.0";"84.464"
"4200.0";"86.874"
"4210.0";"86.484"
"4220.0";"85.513"
"4230.0";"84.712"
"4240.0";"86.538"
"4250.0";"88.055"
"4260.0";"86.296"
"4270.0";"86.614"
"4280.0";"88.509"
"4290.0";"87.659"
"4300.0";"87.641"
"4310.0";"84.058"
"4320.0";"86.115"
"4330.0";"87.838"
"4340.0";"85.966"
"4350.0";"85.454"
"4360.0";"86.848"
"4370.0";"86.763"
"4380.0";"87.381"
"4390.0";"85.992"
"4400.0";"88.412"
"4410.0";"86.751"
"4420.0";"85.194"
"4430.0";"86.365"
"4440.0";"87.877"
"4450.0";"86.639"
"4460.0";"85.61"
"4470.0";"86.099"
"4480.0";"85.093"
"4490.0";"85.088"
"4500.0";"86.777"
"4510.0";"88.204"
"4520.0";"85.439"
"4530.0";"85.92"
"4540.0";"87.026"
"4550.0";"87.03"
"4560.0";"87.137"
"4570.0";"85.014"
"4580.0";"85.699"
"4590.0";"86.31"
"4600.0";"86.729"
"4610.0";"85.064"
