# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.50326";"1.23216";"1.23892";"1.21097"
"10.0";"1.50448";"1.23154";"1.24514";"1.20823"
"20.0";"1.50201";"1.23414";"1.23488";"1.20998"
"30.0";"1.50197";"1.23348";"1.23957";"1.20574"
"40.0";"1.50423";"1.24102";"1.23606";"1.20725"
"50.0";"1.50809";"1.24513";"1.24011";"1.20851"
"60.0";"1.49923";"1.23398";"1.23529";"1.20281"
"70.0";"1.51041";"1.24051";"1.2445";"1.2145"
"80.0";"1.50885";"1.24218";"1.24498";"1.20843"
"90.0";"1.5077";"1.24002";"1.24796";"1.20468"
"100.0";"1.50714";"1.24838";"1.2439";"1.19883"
"110.0";"1.50125";"1.23977";"1.23919";"1.19785"
"120.0";"1.50356";"1.24144";"1.23713";"1.20405"
"130.0";"1.51281";"1.2399";"1.25219";"1.21321"
"140.0";"1.51044";"1.24071";"1.24825";"1.21053"
"150.0";"1.51261";"1.23993";"1.24855";"1.21641"
"160.0";"1.50377";"1.23304";"1.24116";"1.20903"
"170.0";"1.50516";"1.24023";"1.23566";"1.21077"
"180.0";"1.51092";"1.23759";"1.24282";"1.22045"
"190.0";"1.5084";"1.23971";"1.23942";"1.21552"
"200.0";"1.50156";"1.23138";"1.23946";"1.20698"
"210.0";"1.50895";"1.24186";"1.24417";"1.20981"
"220.0";"1.51251";"1.24537";"1.24851";"1.21065"
"230.0";"1.50234";"1.23869";"1.23934";"1.20156"
"240.0";"1.51026";"1.24175";"1.24447";"1.21289"
"250.0";"1.51093";"1.24027";"1.24693";"1.21356"
"260.0";"1.50992";"1.23226";"1.24522";"1.22092"
"270.0";"1.50616";"1.23385";"1.24112";"1.21419"
"280.0";"1.50797";"1.23776";"1.24049";"1.21535"
"290.0";"1.50195";"1.23551";"1.23431";"1.209"
"300.0";"1.50987";"1.24121";"1.24643";"1.21046"
"310.0";"1.51151";"1.23846";"1.25073";"1.21293"
"320.0";"1.51039";"1.23151";"1.25598";"1.21179"
"330.0";"1.50924";"1.24055";"1.24962";"1.20627"
"340.0";"1.50823";"1.23944";"1.24688";"1.20772"
"350.0";"1.50883";"1.23438";"1.24902";"1.21219"
"360.0";"1.50699";"1.23708";"1.2459";"1.20806"
"370.0";"1.50884";"1.24065";"1.24769";"1.20715"
"380.0";"1.50791";"1.23173";"1.24872";"1.2129"
"390.0";"1.5057";"1.23875";"1.24153";"1.20763"
"400.0";"1.51095";"1.24256";"1.24931";"1.20882"
"410.0";"1.50925";"1.23524";"1.24955";"1.21181"
"420.0";"1.51221";"1.24035";"1.24747";"1.21612"
"430.0";"1.51039";"1.23746";"1.24937";"1.21256"
"440.0";"1.50587";"1.23463";"1.2438";"1.20994"
"450.0";"1.5101";"1.23215";"1.24883";"1.21779"
"460.0";"1.51097";"1.23431";"1.24959";"1.217"
"470.0";"1.51249";"1.23911";"1.24993";"1.21555"
"480.0";"1.5097";"1.23427";"1.24887";"1.21461"
"490.0";"1.51026";"1.23091";"1.2516";"1.2166"
"500.0";"1.51485";"1.23587";"1.25913";"1.21521"
"510.0";"1.51";"1.23818";"1.24819";"1.21208"
"520.0";"1.51577";"1.24089";"1.25395";"1.21774"
"530.0";"1.51572";"1.24719";"1.25192";"1.21328"
"540.0";"1.51112";"1.2435";"1.24784";"1.20979"
"550.0";"1.50773";"1.23983";"1.24491";"1.20809"
"560.0";"1.51306";"1.23866";"1.24802";"1.21939"
"570.0";"1.51432";"1.23775";"1.25787";"1.21328"
"580.0";"1.50898";"1.23435";"1.25628";"1.20507"
"590.0";"1.51136";"1.23267";"1.2565";"1.2125"
"600.0";"1.51445";"1.23833";"1.25756";"1.21334"
"610.0";"1.51623";"1.23686";"1.26428";"1.21231"
"620.0";"1.51905";"1.24531";"1.25964";"1.21554"
"630.0";"1.51008";"1.23786";"1.25085";"1.20985"
"640.0";"1.51204";"1.23667";"1.25356";"1.21318"
"650.0";"1.50555";"1.23533";"1.24632";"1.20581"
"660.0";"1.50551";"1.23381";"1.24512";"1.2085"
"670.0";"1.50351";"1.22421";"1.25145";"1.20676"
"680.0";"1.50914";"1.2425";"1.25092";"1.20266"
"690.0";"1.51747";"1.23815";"1.25765";"1.22096"
"700.0";"1.50679";"1.24082";"1.24155";"1.20821"
"710.0";"1.5103";"1.23352";"1.25181";"1.21385"
"720.0";"1.50973";"1.23496";"1.24804";"1.21483"
"730.0";"1.50461";"1.23227";"1.24471";"1.20826"
"740.0";"1.50566";"1.23756";"1.24211";"1.20814"
"750.0";"1.50708";"1.23018";"1.25079";"1.21027"
"760.0";"1.50449";"1.2326";"1.24456";"1.20779"
"770.0";"1.50807";"1.23227";"1.24252";"1.21911"
"780.0";"1.50322";"1.23573";"1.24208";"1.20398"
"790.0";"1.50884";"1.2374";"1.24178";"1.21656"
"800.0";"1.50781";"1.23687";"1.24177";"1.21454"
"810.0";"1.51632";"1.24398";"1.25264";"1.21732"
"820.0";"1.50731";"1.23513";"1.24692";"1.2098"
"830.0";"1.50676";"1.23379";"1.24551";"1.21125"
"840.0";"1.50425";"1.23722";"1.23771";"1.20949"
"850.0";"1.50018";"1.23446";"1.23554";"1.20443"
"860.0";"1.4935";"1.22843";"1.22873";"1.20095"
"870.0";"1.5002";"1.2346";"1.23596";"1.2039"
"880.0";"1.5066";"1.24044";"1.24108";"1.2086"
"890.0";"1.50381";"1.23423";"1.23794";"1.21122"
"900.0";"1.50131";"1.22342";"1.2438";"1.21"
"910.0";"1.5029";"1.23004";"1.24041";"1.21071"
"920.0";"1.5004";"1.23101";"1.23981";"1.20413"
"930.0";"1.50246";"1.2311";"1.24405";"1.20479"
"940.0";"1.50949";"1.23697";"1.24725";"1.21302"
"950.0";"1.50402";"1.23486";"1.23806";"1.21099"
"960.0";"1.50461";"1.2289";"1.25008";"1.20616"
"970.0";"1.49762";"1.22882";"1.23602";"1.20333"
"980.0";"1.49795";"1.22767";"1.23281";"1.2086"
"990.0";"1.50474";"1.23468";"1.24143";"1.20952"
"1000.0";"1.50321";"1.2324";"1.24428";"1.20508"
"1010.0";"1.50009";"1.22509";"1.23766";"1.21156"
"1020.0";"1.50245";"1.22763";"1.24616";"1.20612"
"1030.0";"1.50147";"1.22345";"1.24646";"1.20762"
"1040.0";"1.50193";"1.22602";"1.24329";"1.20943"
"1050.0";"1.50427";"1.22546";"1.24902";"1.2099"
"1060.0";"1.50706";"1.23236";"1.25388";"1.20479"
"1070.0";"1.50864";"1.22695";"1.25154";"1.21665"
"1080.0";"1.50634";"1.23456";"1.24321";"1.21178"
"1090.0";"1.50444";"1.23003";"1.24238";"1.21251"
"1100.0";"1.49841";"1.23173";"1.22956";"1.20891"
"1110.0";"1.4986";"1.22309";"1.23345";"1.2142"
"1120.0";"1.5066";"1.23641";"1.24137";"1.21242"
"1130.0";"1.50224";"1.23121";"1.23851";"1.20983"
"1140.0";"1.50309";"1.22837";"1.23792";"1.21542"
"1150.0";"1.5043";"1.221";"1.24229";"1.22134"
"1160.0";"1.50151";"1.22528";"1.23519";"1.21739"
"1170.0";"1.50586";"1.23129";"1.24285";"1.21429"
"1180.0";"1.50189";"1.22778";"1.23616";"1.21483"
"1190.0";"1.50007";"1.22831";"1.23587";"1.21007"
"1200.0";"1.50034";"1.23225";"1.23653";"1.20607"
"1210.0";"1.50198";"1.22481";"1.23481";"1.21941"
"1220.0";"1.50118";"1.23613";"1.23135";"1.20949"
"1230.0";"1.50502";"1.23465";"1.24014";"1.21155"
"1240.0";"1.50374";"1.22685";"1.24021";"1.21621"
"1250.0";"1.50531";"1.23478";"1.23619";"1.21618"
"1260.0";"1.50358";"1.23375";"1.23468";"1.21445"
"1270.0";"1.49735";"1.22563";"1.23433";"1.20764"
"1280.0";"1.50498";"1.23336";"1.23623";"1.21677"
"1290.0";"1.49706";"1.22327";"1.22867";"1.21506"
"1300.0";"1.505";"1.22877";"1.23854";"1.21909"
"1310.0";"1.49862";"1.22843";"1.22999";"1.21237"
"1320.0";"1.50328";"1.22838";"1.23686";"1.21695"
"1330.0";"1.50167";"1.22504";"1.2342";"1.21904"
"1340.0";"1.49859";"1.23085";"1.22759";"1.21226"
"1350.0";"1.50659";"1.23235";"1.23973";"1.2182"
"1360.0";"1.50009";"1.2211";"1.23932";"1.2139"
"1370.0";"1.49741";"1.22699";"1.23428";"1.20644"
"1380.0";"1.50055";"1.23077";"1.23436";"1.21033"
"1390.0";"1.5016";"1.22411";"1.24255";"1.21129"
"1400.0";"1.49689";"1.22363";"1.23225";"1.21065"
"1410.0";"1.49579";"1.2229";"1.23548";"1.20535"
"1420.0";"1.501";"1.22505";"1.24077";"1.21068"
"1430.0";"1.49855";"1.22865";"1.23152";"1.21041"
"1440.0";"1.50186";"1.22594";"1.23569";"1.2171"
"1450.0";"1.49734";"1.22793";"1.22419";"1.21556"
"1460.0";"1.50247";"1.23195";"1.23412";"1.21412"
"1470.0";"1.50154";"1.22957";"1.23511";"1.21322"
"1480.0";"1.50456";"1.23256";"1.23634";"1.2164"
"1490.0";"1.49772";"1.22125";"1.23601";"1.21127"
"1500.0";"1.50369";"1.22336";"1.24531";"1.21441"
"1510.0";"1.49616";"1.22434";"1.22893";"1.21149"
