# This .csv file was created 12.10.2024 14:29
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL"
"0.0";"2.89544"
"10.0";"2.848158"
"20.0";"2.661889"
"30.0";"2.600225"
"40.0";"2.66649"
"50.0";"2.494538"
"60.0";"2.492424"
"70.0";"2.183381"
"80.0";"2.327771"
"90.0";"2.510945"
"100.0";"2.456039"
"110.0";"2.522965"
"120.0";"2.414375"
"130.0";"2.32455"
"140.0";"2.104953"
"150.0";"2.120058"
"160.0";"1.987968"
"170.0";"2.15706"
"180.0";"2.135859"
"190.0";"2.156509"
"200.0";"2.21862"
"210.0";"2.142926"
"220.0";"2.046855"
"230.0";"2.098068"
"240.0";"2.194541"
"250.0";"2.003241"
"260.0";"2.316851"
"270.0";"2.105762"
"280.0";"1.923698"
"290.0";"2.012532"
"300.0";"2.003874"
"310.0";"2.088782"
"320.0";"2.335748"
"330.0";"2.594784"
"340.0";"2.563166"
"350.0";"2.784168"
"360.0";"2.914117"
"370.0";"3.002848"
"380.0";"3.021704"
"390.0";"2.923415"
"400.0";"2.875081"
"410.0";"3.057469"
"420.0";"3.067446"
"430.0";"2.918727"
"440.0";"2.785475"
"450.0";"2.809553"
"460.0";"2.848208"
"470.0";"2.832455"
"480.0";"2.699228"
"490.0";"2.508267"
"500.0";"2.553838"
"510.0";"2.634923"
"520.0";"2.787346"
"530.0";"2.669522"
"540.0";"2.511555"
"550.0";"2.477974"
"560.0";"2.274249"
"570.0";"2.299726"
"580.0";"2.400977"
"590.0";"2.489774"
"600.0";"2.496907"
"610.0";"2.511797"
"620.0";"2.567121"
"630.0";"2.401879"
"640.0";"2.160482"
"650.0";"2.319242"
"660.0";"2.566892"
"670.0";"2.79279"
"680.0";"2.847547"
"690.0";"2.815067"
"700.0";"2.853054"
"710.0";"2.789855"
"720.0";"2.717306"
"730.0";"2.892301"
"740.0";"2.96457"
"750.0";"2.817245"
"760.0";"2.863621"
"770.0";"2.694375"
"780.0";"2.710032"
"790.0";"2.407204"
"800.0";"2.615391"
"810.0";"2.446516"
"820.0";"2.596667"
"830.0";"2.575793"
"840.0";"2.661659"
"850.0";"2.939034"
"860.0";"2.873554"
"870.0";"2.852407"
"880.0";"2.858083"
"890.0";"2.758424"
"900.0";"2.583619"
"910.0";"2.60529"
"920.0";"2.509011"
"930.0";"2.448841"
"940.0";"2.653583"
"950.0";"2.900938"
"960.0";"3.05061"
"970.0";"2.877649"
"980.0";"2.992499"
"990.0";"3.18917"
"1000.0";"3.270788"
"1010.0";"3.314574"
"1020.0";"3.523326"
"1030.0";"3.525521"
"1040.0";"3.507998"
"1050.0";"3.749115"
"1060.0";"3.804628"
"1070.0";"3.850133"
"1080.0";"3.842223"
"1090.0";"3.715433"
"1100.0";"3.577459"
"1110.0";"3.877228"
"1120.0";"3.550132"
"1130.0";"3.558841"
"1140.0";"3.497459"
"1150.0";"3.486352"
"1160.0";"3.604885"
"1170.0";"3.362116"
"1180.0";"3.48888"
"1190.0";"3.594386"
"1200.0";"3.483745"
"1210.0";"3.411605"
"1220.0";"3.293603"
"1230.0";"3.214639"
"1240.0";"3.207397"
"1250.0";"3.046747"
"1260.0";"3.181792"
"1270.0";"3.40273"
"1280.0";"3.364946"
"1290.0";"3.473611"
"1300.0";"3.347917"
"1310.0";"3.315637"
"1320.0";"3.433545"
"1330.0";"3.279782"
"1340.0";"3.215551"
"1350.0";"3.314241"
"1360.0";"3.409394"
"1370.0";"3.525697"
"1380.0";"3.493249"
"1390.0";"3.538997"
"1400.0";"3.494267"
"1410.0";"3.603685"
"1420.0";"3.522874"
"1430.0";"3.394554"
"1440.0";"3.331926"
"1450.0";"3.436519"
"1460.0";"3.408309"
"1470.0";"3.405035"
"1480.0";"3.293602"
"1490.0";"3.398842"
"1500.0";"3.326256"
"1510.0";"3.53539"
"1520.0";"3.54191"
"1530.0";"3.744447"
"1540.0";"3.829593"
"1550.0";"3.596226"
"1560.0";"3.579816"
"1570.0";"3.610635"
"1580.0";"3.531397"
"1590.0";"3.536502"
"1600.0";"3.458923"
"1610.0";"3.351519"
"1620.0";"3.284502"
"1630.0";"3.239789"
"1640.0";"3.284072"
"1650.0";"3.219816"
"1660.0";"3.153303"
"1670.0";"3.056189"
"1680.0";"2.998841"
"1690.0";"2.925798"
"1700.0";"3.211374"
"1710.0";"3.150814"
"1720.0";"3.171137"
"1730.0";"3.393091"
"1740.0";"3.311285"
"1750.0";"3.275654"
"1760.0";"3.211605"
"1770.0";"3.144646"
"1780.0";"2.926094"
"1790.0";"3.102926"
"1800.0";"3.099427"
"1810.0";"3.15669"
"1820.0";"2.934272"
"1830.0";"2.84794"
"1840.0";"2.874778"
"1850.0";"2.771731"
"1860.0";"2.764186"
"1870.0";"2.633798"
"1880.0";"2.54043"
"1890.0";"2.563397"
"1900.0";"2.663365"
"1910.0";"2.543118"
"1920.0";"2.744923"
"1930.0";"2.813417"
"1940.0";"2.703588"
"1950.0";"2.577536"
"1960.0";"2.252497"
"1970.0";"2.439938"
"1980.0";"2.397949"
"1990.0";"2.536503"
"2000.0";"2.325155"
"2010.0";"2.491873"
"2020.0";"2.639288"
"2030.0";"2.715436"
"2040.0";"2.759462"
"2050.0";"2.874638"
"2060.0";"2.796698"
"2070.0";"2.818754"
"2080.0";"2.730584"
"2090.0";"2.673"
"2100.0";"2.904215"
"2110.0";"3.048328"
"2120.0";"3.094824"
"2130.0";"2.99494"
"2140.0";"2.774507"
"2150.0";"2.977608"
"2160.0";"3.034545"
"2170.0";"3.084999"
"2180.0";"3.085246"
"2190.0";"3.022568"
"2200.0";"2.899569"
"2210.0";"2.869791"
"2220.0";"2.828399"
"2230.0";"2.686648"
"2240.0";"2.435866"
"2250.0";"2.275051"
"2260.0";"2.285301"
"2270.0";"2.420038"
"2280.0";"2.281783"
"2290.0";"2.252642"
"2300.0";"2.503439"
"2310.0";"2.461986"
"2320.0";"2.504269"
"2330.0";"2.533964"
"2340.0";"2.492429"
"2350.0";"2.123739"
"2360.0";"2.277062"
"2370.0";"2.159628"
"2380.0";"1.995309"
"2390.0";"1.868008"
"2400.0";"1.864431"
"2410.0";"1.764591"
"2420.0";"1.841887"
"2430.0";"2.10484"
"2440.0";"2.092863"
"2450.0";"1.982273"
"2460.0";"1.842208"
"2470.0";"1.772655"
"2480.0";"1.739561"
"2490.0";"1.789672"
"2500.0";"1.866385"
"2510.0";"1.956536"
"2520.0";"1.876966"
"2530.0";"2.048811"
"2540.0";"2.238973"
"2550.0";"2.224961"
"2560.0";"2.305953"
"2570.0";"2.359223"
"2580.0";"2.343937"
"2590.0";"2.378152"
"2600.0";"2.221663"
"2610.0";"2.165654"
"2620.0";"2.212384"
"2630.0";"2.338853"
"2640.0";"2.434702"
"2650.0";"2.059894"
"2660.0";"2.127807"
"2670.0";"2.108735"
"2680.0";"2.229834"
"2690.0";"2.194296"
"2700.0";"1.923305"
"2710.0";"2.112631"
"2720.0";"2.034924"
"2730.0";"2.010452"
"2740.0";"1.964939"
"2750.0";"2.02777"
"2760.0";"2.246275"
"2770.0";"1.986447"
"2780.0";"1.928338"
"2790.0";"1.914284"
"2800.0";"1.861548"
"2810.0";"2.21645"
"2820.0";"1.808042"
"2830.0";"1.909698"
"2840.0";"1.83493"
"2850.0";"1.690932"
"2860.0";"1.690523"
"2870.0";"1.573959"
"2880.0";"1.590777"
"2890.0";"1.666862"
"2900.0";"1.680543"
"2910.0";"1.466509"
"2920.0";"1.395097"
"2930.0";"1.415747"
"2940.0";"1.33383"
"2950.0";"1.350627"
"2960.0";"1.321604"
"2970.0";"1.32293"
"2980.0";"1.230937"
"2990.0";"1.111353"
"3000.0";"1.329681"
"3010.0";"1.458342"
"3020.0";"1.337635"
"3030.0";"1.328501"
"3040.0";"1.410854"
"3050.0";"1.493683"
"3060.0";"1.25583"
"3070.0";"1.189641"
"3080.0";"1.347959"
"3090.0";"1.265089"
"3100.0";"1.319938"
"3110.0";"1.334825"
"3120.0";"1.408096"
"3130.0";"1.342053"
"3140.0";"1.423416"
"3150.0";"1.275073"
"3160.0";"1.108961"
"3170.0";"1.216528"
"3180.0";"1.057456"
"3190.0";"1.008935"
"3200.0";"0.9564884"
"3210.0";"1.195168"
"3220.0";"1.305882"
"3230.0";"1.266176"
"3240.0";"1.336609"
"3250.0";"1.091511"
"3260.0";"1.060022"
"3270.0";"1.060665"
"3280.0";"1.260994"
"3290.0";"1.112103"
"3300.0";"1.177646"
"3310.0";"1.245843"
"3320.0";"1.383576"
"3330.0";"1.226907"
"3340.0";"1.327824"
"3350.0";"1.528045"
"3360.0";"1.650391"
"3370.0";"1.927594"
"3380.0";"2.047459"
"3390.0";"2.286247"
"3400.0";"2.01662"
"3410.0";"1.974676"
"3420.0";"1.870514"
"3430.0";"2.198333"
"3440.0";"2.206848"
"3450.0";"2.13315"
"3460.0";"2.15167"
"3470.0";"2.216617"
"3480.0";"1.959349"
"3490.0";"2.136672"
"3500.0";"2.212509"
"3510.0";"2.386007"
"3520.0";"2.319491"
"3530.0";"2.110641"
"3540.0";"2.184407"
"3550.0";"2.081994"
"3560.0";"2.250365"
"3570.0";"2.402617"
"3580.0";"2.419675"
"3590.0";"2.377672"
"3600.0";"2.398529"
"3610.0";"2.426035"
"3620.0";"2.359871"
"3630.0";"2.226939"
"3640.0";"2.113097"
"3650.0";"2.020021"
"3660.0";"2.269212"
"3670.0";"2.322144"
"3680.0";"2.362037"
"3690.0";"2.328994"
"3700.0";"2.412762"
"3710.0";"2.603901"
"3720.0";"2.751899"
"3730.0";"2.679138"
"3740.0";"2.494975"
"3750.0";"2.50932"
"3760.0";"2.33329"
"3770.0";"2.267892"
"3780.0";"2.258153"
"3790.0";"1.832592"
"3800.0";"2.052437"
"3810.0";"2.044223"
"3820.0";"2.003739"
"3830.0";"2.063802"
"3840.0";"2.112129"
"3850.0";"2.183144"
"3860.0";"2.410613"
"3870.0";"2.211737"
"3880.0";"2.176244"
"3890.0";"2.103037"
"3900.0";"2.143378"
"3910.0";"2.229369"
"3920.0";"2.287081"
"3930.0";"2.594007"
"3940.0";"2.531737"
"3950.0";"2.651414"
"3960.0";"2.58311"
"3970.0";"2.78018"
"3980.0";"2.824285"
"3990.0";"2.61347"
"4000.0";"2.562988"
"4010.0";"2.409622"
"4020.0";"2.427465"
"4030.0";"2.483982"
"4040.0";"2.182627"
"4050.0";"2.166913"
"4060.0";"2.043698"
"4070.0";"1.927169"
"4080.0";"1.881611"
"4090.0";"1.891831"
"4100.0";"2.123979"
"4110.0";"1.929557"
"4120.0";"1.84895"
"4130.0";"1.922621"
"4140.0";"2.001663"
"4150.0";"2.103652"
"4160.0";"2.001385"
"4170.0";"1.968255"
"4180.0";"1.904164"
"4190.0";"1.963178"
"4200.0";"1.687115"
"4210.0";"1.785618"
"4220.0";"1.866757"
"4230.0";"1.79852"
"4240.0";"1.889729"
"4250.0";"1.756562"
"4260.0";"1.603602"
"4270.0";"1.580137"
"4280.0";"1.460866"
"4290.0";"1.417863"
"4300.0";"1.339484"
"4310.0";"1.181008"
"4320.0";"1.123531"
"4330.0";"1.093592"
"4340.0";"1.103455"
"4350.0";"1.11855"
"4360.0";"1.113153"
"4370.0";"0.8055319"
"4380.0";"0.8502496"
"4390.0";"0.9079406"
"4400.0";"0.8391105"
"4410.0";"0.9366868"
"4420.0";"0.9436668"
"4430.0";"0.8559383"
"4440.0";"0.844787"
"4450.0";"0.7759517"
"4460.0";"0.8158843"
"4470.0";"0.9490781"
"4480.0";"0.9578108"
"4490.0";"0.8638597"
"4500.0";"0.8347234"
"4510.0";"0.8130122"
"4520.0";"1.065747"
"4530.0";"0.8486713"
"4540.0";"0.8528494"
"4550.0";"1.038648"
"4560.0";"0.9235942"
"4570.0";"1.002444"
"4580.0";"1.036637"
"4590.0";"1.197014"
"4600.0";"1.25456"
"4610.0";"1.037793"
"4620.0";"1.175995"
"4630.0";"0.978835"
"4640.0";"1.130242"
"4650.0";"1.076188"
"4660.0";"0.8903218"
"4670.0";"0.7838041"
"4680.0";"0.8078901"
"4690.0";"0.9365048"
"4700.0";"0.8848243"
"4710.0";"0.9787729"
"4720.0";"0.9229985"
"4730.0";"1.111182"
"4740.0";"1.366541"
"4750.0";"1.149763"
"4760.0";"1.163661"
"4770.0";"1.342933"
"4780.0";"1.586707"
"4790.0";"1.734214"
"4800.0";"1.847508"
"4810.0";"2.070886"
"4820.0";"1.99768"
"4830.0";"2.091038"
"4840.0";"2.070885"
"4850.0";"2.199088"
"4860.0";"2.162782"
"4870.0";"1.922285"
"4880.0";"2.116004"
"4890.0";"1.957449"
"4900.0";"1.97573"
"4910.0";"1.878566"
"4920.0";"1.912543"
"4930.0";"1.697779"
"4940.0";"1.717998"
"4950.0";"1.777199"
"4960.0";"1.73544"
"4970.0";"1.763673"
"4980.0";"1.920681"
"4990.0";"1.724978"
"5000.0";"1.623611"
"5010.0";"1.655754"
"5020.0";"1.755294"
"5030.0";"1.662554"
"5040.0";"1.548569"
"5050.0";"1.437653"
"5060.0";"1.270294"
"5070.0";"1.272766"
"5080.0";"1.166618"
"5090.0";"1.19331"
"5100.0";"1.23997"
"5110.0";"1.437135"
"5120.0";"1.168893"
"5130.0";"1.065462"
"5140.0";"1.112119"
"5150.0";"1.138422"
"5160.0";"1.067298"
"5170.0";"0.9716122"
"5180.0";"0.8018637"
"5190.0";"0.6063243"
"5200.0";"0.8037623"
"5210.0";"0.7627456"
"5220.0";"0.5899373"
"5230.0";"0.6452036"
"5240.0";"0.6471586"
"5250.0";"0.6360705"
"5260.0";"0.6585166"
"5270.0";"0.6466841"
"5280.0";"0.7478431"
"5290.0";"0.8514985"
"5300.0";"0.7468022"
"5310.0";"0.7027789"
"5320.0";"0.5665219"
"5330.0";"0.630748"
"5340.0";"0.4936092"
"5350.0";"0.4221185"
"5360.0";"0.3551913"
"5370.0";"0.4182418"
"5380.0";"0.3809905"
"5390.0";"0.4067934"
"5400.0";"0.429729"
"5410.0";"0.3590391"
"5420.0";"0.4109842"
"5430.0";"0.4373032"
"5440.0";"0.4216102"
"5450.0";"0.4852145"
"5460.0";"0.3549435"
"5470.0";"0.3974659"
"5480.0";"0.4036457"
"5490.0";"0.385519"
"5500.0";"0.4308431"
"5510.0";"0.3900332"
"5520.0";"0.3682902"
"5530.0";"0.4110351"
"5540.0";"0.3913117"
"5550.0";"0.3995413"
"5560.0";"0.3837657"
"5570.0";"0.3704766"
"5580.0";"0.38918"
"5590.0";"0.4112541"
"5600.0";"0.427882"
"5610.0";"0.4098173"
"5620.0";"0.3677256"
"5630.0";"0.4113565"
"5640.0";"0.3494697"
"5650.0";"0.3830262"
"5660.0";"0.4730303"
"5670.0";"0.3545619"
"5680.0";"0.3610984"
"5690.0";"0.4170863"
"5700.0";"0.3921405"
"5710.0";"0.3822173"
"5720.0";"0.3479496"
"5730.0";"0.3640988"
"5740.0";"0.3685402"
"5750.0";"0.3387122"
"5760.0";"0.3867635"
"5770.0";"0.3964088"
"5780.0";"0.4027779"
"5790.0";"0.3922385"
"5800.0";"0.407529"
"5810.0";"0.4155115"
"5820.0";"0.4198819"
"5830.0";"0.351605"
"5840.0";"0.3608143"
"5850.0";"0.379634"
"5860.0";"0.3915611"
"5870.0";"0.382013"
"5880.0";"0.4051101"
"5890.0";"0.3850779"
"5900.0";"0.5503987"
"5910.0";"0.4741448"
"5920.0";"0.4788287"
"5930.0";"0.4464729"
"5940.0";"0.5247065"
"5950.0";"0.550386"
