# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol1_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL1"
"0.0";"0.3293055"
"10.0";"0.2671891"
"20.0";"0.30144"
"30.0";"0.2469295"
"40.0";"0.2401124"
"50.0";"0.2723103"
"60.0";"0.3089356"
"70.0";"0.2099"
"80.0";"0.1985046"
"90.0";"0.2536654"
"100.0";"0.2873987"
"110.0";"0.275276"
"120.0";"0.2683194"
"130.0";"0.2951239"
"140.0";"0.2782406"
"150.0";"0.2702146"
"160.0";"0.2504936"
"170.0";"0.2348191"
"180.0";"0.2823227"
"190.0";"0.2536552"
"200.0";"0.2458333"
"210.0";"0.2194608"
"220.0";"0.2301499"
"230.0";"0.3537388"
"240.0";"0.3830172"
"250.0";"0.3184731"
"260.0";"0.3697188"
"270.0";"0.2580271"
"280.0";"0.3604625"
"290.0";"0.3462442"
"300.0";"0.2819661"
"310.0";"0.2875063"
"320.0";"0.2766427"
"330.0";"0.2468768"
"340.0";"0.3612936"
"350.0";"0.3058318"
"360.0";"0.2699541"
"370.0";"0.3299454"
"380.0";"0.3337708"
"390.0";"0.4399326"
"400.0";"0.433983"
"410.0";"0.480048"
"420.0";"0.4519581"
"430.0";"0.4204639"
"440.0";"0.4158988"
"450.0";"0.3938036"
"460.0";"0.4693413"
"470.0";"0.4172543"
"480.0";"0.3644955"
"490.0";"0.3433075"
"500.0";"0.2619176"
"510.0";"0.1941238"
"520.0";"0.4206302"
"530.0";"0.4739924"
"540.0";"0.4924237"
"550.0";"0.5029396"
"560.0";"0.5586789"
"570.0";"0.5380452"
"580.0";"0.4830843"
"590.0";"0.471344"
"600.0";"0.5075876"
"610.0";"0.442929"
"620.0";"0.3854478"
"630.0";"0.5057251"
"640.0";"0.4195746"
"650.0";"0.4631456"
"660.0";"0.5709964"
"670.0";"0.4886818"
"680.0";"0.5445938"
"690.0";"0.4850567"
"700.0";"0.518663"
"710.0";"0.4127348"
"720.0";"0.3501015"
"730.0";"0.4588867"
"740.0";"0.4409513"
"750.0";"0.5221283"
"760.0";"0.4623006"
"770.0";"0.4803947"
"780.0";"0.489183"
"790.0";"0.5282816"
"800.0";"0.4919409"
"810.0";"0.5421616"
"820.0";"0.5504734"
"830.0";"0.4900104"
"840.0";"0.4856119"
"850.0";"0.5259051"
"860.0";"0.5318523"
"870.0";"0.4906302"
"880.0";"0.3108861"
"890.0";"0.374107"
"900.0";"0.2786715"
"910.0";"0.3744985"
"920.0";"0.3627851"
"930.0";"0.2310714"
"940.0";"0.2279036"
"950.0";"0.3053443"
"960.0";"0.3165959"
"970.0";"0.2968263"
"980.0";"0.2296041"
"990.0";"0.2499481"
"1000.0";"0.2426085"
"1010.0";"0.2969748"
"1020.0";"0.2615145"
"1030.0";"0.2725029"
"1040.0";"0.2834839"
"1050.0";"0.2870907"
"1060.0";"0.301533"
"1070.0";"0.2468219"
"1080.0";"0.2313894"
"1090.0";"0.2608777"
"1100.0";"0.2394764"
"1110.0";"0.2650434"
"1120.0";"0.2233518"
"1130.0";"0.247253"
"1140.0";"0.236626"
"1150.0";"0.2481712"
"1160.0";"0.2651057"
"1170.0";"0.2055336"
"1180.0";"0.2553157"
"1190.0";"0.2270442"
"1200.0";"0.213068"
"1210.0";"0.2672117"
"1220.0";"0.2557676"
"1230.0";"0.2800729"
"1240.0";"0.2605801"
"1250.0";"0.2555012"
"1260.0";"0.2365439"
"1270.0";"0.2196818"
"1280.0";"0.2756467"
"1290.0";"0.2210811"
"1300.0";"0.2437887"
"1310.0";"0.3066511"
"1320.0";"0.2687842"
"1330.0";"0.2658964"
"1340.0";"0.2480985"
"1350.0";"0.234702"
"1360.0";"0.2455425"
"1370.0";"0.2852557"
"1380.0";"0.2850054"
"1390.0";"0.202037"
"1400.0";"0.2230716"
"1410.0";"0.2442069"
"1420.0";"0.262926"
"1430.0";"0.2188883"
"1440.0";"0.2516385"
"1450.0";"0.2379941"
"1460.0";"0.2476351"
"1470.0";"0.2704086"
"1480.0";"0.250188"
"1490.0";"0.3061015"
"1500.0";"0.2665425"
"1510.0";"0.2762085"
"1520.0";"0.2779567"
"1530.0";"0.2517422"
"1540.0";"0.2464099"
"1550.0";"0.2823115"
"1560.0";"0.2803892"
"1570.0";"0.2415142"
"1580.0";"0.2716818"
"1590.0";"0.2269163"
"1600.0";"0.2009327"
"1610.0";"0.1962245"
"1620.0";"0.3059557"
"1630.0";"0.2614138"
"1640.0";"0.3160127"
"1650.0";"0.4297048"
"1660.0";"0.383056"
"1670.0";"0.3661176"
"1680.0";"0.3400018"
"1690.0";"0.3926792"
"1700.0";"0.4380696"
"1710.0";"0.5521532"
"1720.0";"0.4396285"
"1730.0";"0.4238016"
"1740.0";"0.4639406"
"1750.0";"0.4594834"
"1760.0";"0.5534673"
"1770.0";"0.4217604"
"1780.0";"0.3245522"
"1790.0";"0.2903426"
"1800.0";"0.2214182"
"1810.0";"0.2646222"
"1820.0";"0.2774222"
"1830.0";"0.2246641"
"1840.0";"0.2947589"
"1850.0";"0.2243796"
"1860.0";"0.331189"
"1870.0";"0.2280767"
"1880.0";"0.2028025"
"1890.0";"0.2551883"
"1900.0";"0.2246443"
"1910.0";"0.2097191"
"1920.0";"0.3278722"
"1930.0";"0.2748104"
"1940.0";"0.2582552"
"1950.0";"0.2405115"
"1960.0";"0.2877881"
"1970.0";"0.3480432"
"1980.0";"0.2372889"
"1990.0";"0.2611015"
"2000.0";"0.2210088"
"2010.0";"0.2074177"
"2020.0";"0.2467568"
"2030.0";"0.275543"
"2040.0";"0.2154186"
"2050.0";"0.2302368"
"2060.0";"0.2383632"
"2070.0";"0.2486846"
"2080.0";"0.2465926"
"2090.0";"0.4631321"
"2100.0";"0.3693576"
"2110.0";"0.3297638"
"2120.0";"0.3022995"
"2130.0";"0.3105942"
"2140.0";"0.2971647"
"2150.0";"0.3479729"
"2160.0";"0.2871846"
"2170.0";"0.2824285"
"2180.0";"0.2805318"
"2190.0";"0.2692212"
"2200.0";"0.2766838"
"2210.0";"0.2683338"
"2220.0";"0.2581436"
"2230.0";"0.2509759"
"2240.0";"0.2643578"
"2250.0";"0.2600713"
"2260.0";"0.3142277"
"2270.0";"0.2611208"
"2280.0";"0.2479476"
"2290.0";"0.2918168"
"2300.0";"0.2827101"
"2310.0";"0.3126791"
"2320.0";"0.2492732"
"2330.0";"0.276673"
"2340.0";"0.2653751"
"2350.0";"0.2493571"
"2360.0";"0.2222341"
"2370.0";"0.2992057"
"2380.0";"0.2983571"
"2390.0";"0.2301392"
"2400.0";"0.2556756"
"2410.0";"0.2529726"
"2420.0";"0.2684697"
"2430.0";"0.2737388"
"2440.0";"0.2329141"
"2450.0";"0.2461745"
"2460.0";"0.3598065"
"2470.0";"0.352946"
"2480.0";"0.3669402"
"2490.0";"0.3755569"
"2500.0";"0.4044121"
"2510.0";"0.4035851"
"2520.0";"0.702047"
"2530.0";"0.5578146"
"2540.0";"0.6215273"
"2550.0";"0.6854844"
"2560.0";"0.5701886"
"2570.0";"0.4303525"
"2580.0";"0.3845309"
"2590.0";"0.5391566"
"2600.0";"0.4468217"
"2610.0";"0.4783607"
"2620.0";"0.3207322"
"2630.0";"0.3405772"
"2640.0";"0.4245011"
"2650.0";"0.528884"
"2660.0";"0.5263466"
"2670.0";"0.512648"
"2680.0";"0.6270887"
"2690.0";"0.540746"
"2700.0";"0.5814176"
"2710.0";"0.497098"
"2720.0";"0.5382624"
"2730.0";"0.5439937"
"2740.0";"0.6614681"
"2750.0";"0.5531807"
"2760.0";"0.6830825"
"2770.0";"0.6043384"
"2780.0";"0.619268"
"2790.0";"0.5350458"
"2800.0";"0.3873008"
"2810.0";"0.45286"
"2820.0";"0.659727"
"2830.0";"0.6862373"
"2840.0";"0.7761155"
"2850.0";"0.6498991"
"2860.0";"0.6986775"
"2870.0";"0.6228623"
"2880.0";"0.6676307"
"2890.0";"0.6791233"
"2900.0";"0.6532171"
"2910.0";"0.6144016"
"2920.0";"0.6026993"
"2930.0";"0.4217503"
"2940.0";"0.4679554"
"2950.0";"0.5125199"
"2960.0";"0.6444697"
"2970.0";"0.6211679"
"2980.0";"0.8193865"
"2990.0";"0.8724689"
"3000.0";"0.7987528"
"3010.0";"0.6361562"
"3020.0";"0.680301"
"3030.0";"0.6761916"
"3040.0";"0.8864342"
"3050.0";"1.103822"
"3060.0";"1.22277"
"3070.0";"1.19422"
"3080.0";"1.57698"
"3090.0";"1.594387"
"3100.0";"1.516064"
"3110.0";"1.349798"
"3120.0";"1.527349"
"3130.0";"1.684126"
"3140.0";"1.925216"
"3150.0";"1.787482"
"3160.0";"1.905224"
"3170.0";"2.074469"
"3180.0";"1.994159"
"3190.0";"2.066358"
"3200.0";"1.954149"
"3210.0";"1.742244"
"3220.0";"1.983612"
"3230.0";"1.907985"
"3240.0";"1.71375"
"3250.0";"1.76015"
"3260.0";"2.115793"
"3270.0";"2.270062"
"3280.0";"2.089157"
"3290.0";"1.74952"
"3300.0";"1.83537"
"3310.0";"1.908413"
"3320.0";"2.20558"
"3330.0";"2.100839"
"3340.0";"1.850149"
"3350.0";"1.988324"
"3360.0";"2.251997"
"3370.0";"2.061898"
"3380.0";"1.970455"
"3390.0";"2.065018"
"3400.0";"2.099555"
"3410.0";"1.893296"
"3420.0";"1.865176"
"3430.0";"1.811546"
"3440.0";"1.642598"
"3450.0";"1.563558"
"3460.0";"1.556821"
"3470.0";"1.407399"
"3480.0";"1.318921"
"3490.0";"1.340587"
"3500.0";"1.385215"
"3510.0";"1.624204"
"3520.0";"1.485055"
"3530.0";"1.746968"
"3540.0";"2.063427"
"3550.0";"2.027611"
"3560.0";"1.8433"
"3570.0";"1.930136"
"3580.0";"2.070109"
"3590.0";"2.037334"
"3600.0";"2.31149"
"3610.0";"2.664586"
"3620.0";"2.640236"
"3630.0";"2.557545"
"3640.0";"2.334032"
"3650.0";"2.190746"
"3660.0";"2.171357"
"3670.0";"2.28474"
"3680.0";"2.125934"
"3690.0";"2.041016"
"3700.0";"2.22357"
"3710.0";"2.155495"
"3720.0";"2.260597"
"3730.0";"2.198972"
"3740.0";"2.513112"
"3750.0";"2.640835"
"3760.0";"2.604375"
"3770.0";"2.490774"
"3780.0";"2.574889"
"3790.0";"2.482859"
"3800.0";"2.359023"
"3810.0";"2.614643"
"3820.0";"2.668194"
"3830.0";"3.007935"
"3840.0";"2.931695"
"3850.0";"2.645292"
"3860.0";"2.74947"
"3870.0";"2.802604"
"3880.0";"2.783242"
"3890.0";"2.666098"
"3900.0";"2.874724"
"3910.0";"2.730768"
"3920.0";"2.690588"
"3930.0";"2.674313"
"3940.0";"2.501286"
"3950.0";"2.479937"
"3960.0";"2.496812"
"3970.0";"2.542236"
"3980.0";"2.612793"
"3990.0";"2.664299"
"4000.0";"2.76922"
"4010.0";"2.923276"
"4020.0";"2.988692"
"4030.0";"2.74015"
"4040.0";"2.545931"
"4050.0";"2.601614"
"4060.0";"2.831283"
"4070.0";"2.92606"
"4080.0";"2.878301"
"4090.0";"2.79623"
"4100.0";"2.54024"
"4110.0";"2.654007"
"4120.0";"2.811904"
"4130.0";"2.938206"
"4140.0";"3.033531"
"4150.0";"3.184602"
"4160.0";"3.225268"
"4170.0";"3.145799"
"4180.0";"3.018633"
"4190.0";"3.278136"
"4200.0";"3.524305"
"4210.0";"3.760152"
"4220.0";"3.772324"
"4230.0";"3.855389"
"4240.0";"3.719448"
"4250.0";"3.887649"
"4260.0";"3.789112"
"4270.0";"3.680335"
"4280.0";"3.268085"
"4290.0";"3.062241"
"4300.0";"3.081798"
"4310.0";"3.109127"
"4320.0";"3.100923"
"4330.0";"2.945662"
"4340.0";"3.128511"
"4350.0";"2.962139"
"4360.0";"2.922854"
"4370.0";"2.997499"
"4380.0";"3.131436"
"4390.0";"3.109428"
"4400.0";"2.928917"
"4410.0";"2.830297"
"4420.0";"2.934302"
"4430.0";"3.045247"
"4440.0";"3.098126"
"4450.0";"3.263784"
"4460.0";"3.22243"
"4470.0";"3.414061"
"4480.0";"3.437145"
"4490.0";"3.840889"
"4500.0";"3.929118"
"4510.0";"4.045126"
"4520.0";"4.165819"
"4530.0";"4.116846"
"4540.0";"4.257957"
"4550.0";"4.016761"
"4560.0";"3.782583"
"4570.0";"3.947633"
"4580.0";"3.957912"
"4590.0";"3.75763"
"4600.0";"3.886072"
"4610.0";"3.944285"
"4620.0";"4.027136"
"4630.0";"4.243491"
"4640.0";"4.564771"
"4650.0";"4.314876"
"4660.0";"4.22968"
"4670.0";"4.263948"
"4680.0";"4.264043"
"4690.0";"4.435947"
"4700.0";"4.365164"
"4710.0";"4.366039"
"4720.0";"4.460006"
"4730.0";"4.548014"
"4740.0";"4.681187"
"4750.0";"4.603028"
"4760.0";"4.401038"
"4770.0";"4.400855"
"4780.0";"4.507899"
"4790.0";"4.487611"
"4800.0";"4.537097"
"4810.0";"4.699527"
"4820.0";"4.663704"
"4830.0";"4.606248"
"4840.0";"4.482244"
"4850.0";"4.359515"
"4860.0";"4.156214"
"4870.0";"4.204346"
"4880.0";"4.311505"
"4890.0";"4.312356"
"4900.0";"4.378427"
"4910.0";"4.759677"
"4920.0";"5.028633"
"4930.0";"5.031284"
"4940.0";"5.067957"
"4950.0";"5.242549"
"4960.0";"5.427586"
"4970.0";"5.242307"
"4980.0";"5.198653"
"4990.0";"5.205492"
"5000.0";"5.167953"
"5010.0";"5.259384"
"5020.0";"5.238609"
"5030.0";"5.589823"
"5040.0";"5.512489"
"5050.0";"5.18976"
"5060.0";"5.047156"
"5070.0";"5.026588"
"5080.0";"5.119879"
"5090.0";"5.093833"
"5100.0";"5.275638"
"5110.0";"5.617933"
"5120.0";"5.654123"
"5130.0";"5.356386"
"5140.0";"5.332511"
"5150.0";"5.192957"
"5160.0";"4.956494"
"5170.0";"4.974054"
"5180.0";"4.619652"
"5190.0";"4.596656"
"5200.0";"4.688758"
"5210.0";"4.901399"
"5220.0";"5.030306"
"5230.0";"5.238604"
"5240.0";"5.188391"
"5250.0";"5.162892"
"5260.0";"5.227909"
"5270.0";"5.502808"
"5280.0";"5.442875"
"5290.0";"5.968198"
"5300.0";"5.811461"
"5310.0";"5.803194"
"5320.0";"5.973579"
"5330.0";"5.953936"
"5340.0";"5.895874"
"5350.0";"5.931722"
"5360.0";"5.899322"
"5370.0";"5.678049"
"5380.0";"6.061405"
"5390.0";"6.01187"
"5400.0";"5.896531"
"5410.0";"5.926596"
"5420.0";"6.016923"
"5430.0";"5.900459"
"5440.0";"5.822967"
"5450.0";"5.910027"
"5460.0";"5.79453"
"5470.0";"5.752995"
"5480.0";"5.728399"
"5490.0";"5.801528"
"5500.0";"5.772416"
"5510.0";"5.680595"
"5520.0";"5.684094"
"5530.0";"5.725533"
"5540.0";"5.706459"
"5550.0";"5.628433"
"5560.0";"5.529131"
"5570.0";"5.517502"
"5580.0";"5.728761"
"5590.0";"5.852917"
"5600.0";"5.83913"
"5610.0";"5.676347"
"5620.0";"5.518099"
"5630.0";"5.408863"
"5640.0";"5.30652"
"5650.0";"5.377749"
"5660.0";"5.42096"
"5670.0";"5.236676"
"5680.0";"5.244944"
"5690.0";"5.181871"
"5700.0";"5.156815"
"5710.0";"5.263989"
"5720.0";"5.389335"
"5730.0";"5.327567"
"5740.0";"5.630033"
"5750.0";"5.751975"
"5760.0";"5.875187"
"5770.0";"5.818526"
"5780.0";"5.711668"
"5790.0";"5.482343"
"5800.0";"5.394012"
"5810.0";"5.343379"
"5820.0";"5.37904"
"5830.0";"5.416904"
"5840.0";"5.456394"
"5850.0";"5.62625"
"5860.0";"5.555918"
"5870.0";"5.263222"
"5880.0";"5.082231"
"5890.0";"5.293638"
"5900.0";"5.382805"
"5910.0";"5.280851"
"5920.0";"5.568542"
"5930.0";"5.64652"
"5940.0";"5.618004"
"5950.0";"5.689596"
"5960.0";"5.734332"
"5970.0";"5.791002"
"5980.0";"5.566398"
"5990.0";"5.791382"
"6000.0";"5.658304"
"6010.0";"5.739328"
"6020.0";"5.692709"
"6030.0";"5.436936"
"6040.0";"5.718266"
"6050.0";"5.610083"
"6060.0";"5.306022"
"6070.0";"5.550895"
"6080.0";"5.458888"
"6090.0";"5.173829"
"6100.0";"5.332613"
"6110.0";"5.20852"
"6120.0";"5.261069"
"6130.0";"5.185955"
"6140.0";"5.111628"
"6150.0";"5.227567"
"6160.0";"5.293418"
"6170.0";"5.434744"
"6180.0";"5.572581"
"6190.0";"5.473812"
"6200.0";"5.615118"
"6210.0";"5.651975"
"6220.0";"5.506489"
"6230.0";"5.618817"
"6240.0";"5.590596"
"6250.0";"5.432214"
"6260.0";"5.482918"
"6270.0";"5.605802"
"6280.0";"5.646063"
"6290.0";"5.745704"
"6300.0";"5.622057"
"6310.0";"5.417023"
"6320.0";"5.309268"
"6330.0";"5.116042"
"6340.0";"5.05603"
"6350.0";"5.365784"
"6360.0";"5.20853"
"6370.0";"5.159227"
"6380.0";"5.188345"
"6390.0";"5.148878"
"6400.0";"5.059647"
"6410.0";"4.988185"
"6420.0";"4.671828"
"6430.0";"4.667511"
"6440.0";"4.879484"
"6450.0";"4.759466"
"6460.0";"4.81135"
"6470.0";"4.994033"
"6480.0";"4.892567"
"6490.0";"4.930742"
"6500.0";"5.127346"
"6510.0";"5.26971"
"6520.0";"5.443824"
"6530.0";"5.250773"
"6540.0";"5.444708"
"6550.0";"5.512957"
"6560.0";"5.388082"
"6570.0";"5.146407"
"6580.0";"5.103405"
"6590.0";"5.223589"
"6600.0";"5.093542"
"6610.0";"5.035705"
"6620.0";"5.073068"
"6630.0";"5.051843"
"6640.0";"4.972807"
"6650.0";"4.843422"
"6660.0";"4.823513"
"6670.0";"4.9661"
"6680.0";"4.934631"
"6690.0";"4.715809"
"6700.0";"4.548863"
"6710.0";"4.735203"
"6720.0";"4.85967"
"6730.0";"5.051563"
"6740.0";"4.994938"
"6750.0";"5.039528"
"6760.0";"5.137947"
"6770.0";"5.059857"
"6780.0";"5.122418"
"6790.0";"5.026916"
"6800.0";"4.855914"
"6810.0";"4.947734"
"6820.0";"5.185077"
"6830.0";"5.294392"
"6840.0";"5.195913"
"6850.0";"5.25598"
"6860.0";"5.261311"
"6870.0";"5.222511"
"6880.0";"4.806245"
"6890.0";"5.063734"
"6900.0";"5.025967"
"6910.0";"4.862104"
"6920.0";"4.661632"
"6930.0";"4.562761"
"6940.0";"4.555806"
"6950.0";"4.802696"
"6960.0";"4.935345"
"6970.0";"4.784562"
"6980.0";"4.88372"
"6990.0";"5.095144"
"7000.0";"5.009149"
"7010.0";"4.974373"
"7020.0";"4.976738"
"7030.0";"4.859845"
"7040.0";"4.868427"
"7050.0";"4.877389"
"7060.0";"4.762327"
"7070.0";"4.663599"
"7080.0";"4.673384"
"7090.0";"4.588829"
"7100.0";"4.464779"
"7110.0";"4.055489"
"7120.0";"4.254074"
"7130.0";"4.40085"
"7140.0";"4.394805"
"7150.0";"4.311693"
"7160.0";"4.201551"
"7170.0";"4.239199"
"7180.0";"4.338601"
"7190.0";"4.299843"
"7200.0";"4.190354"
"7210.0";"4.130049"
"7220.0";"4.465911"
"7230.0";"4.965152"
"7240.0";"5.156375"
"7250.0";"5.041674"
"7260.0";"4.973382"
"7270.0";"5.035972"
"7280.0";"4.638194"
"7290.0";"4.826659"
"7300.0";"4.978042"
"7310.0";"4.648043"
"7320.0";"4.914118"
"7330.0";"4.73783"
"7340.0";"4.466393"
"7350.0";"4.46906"
"7360.0";"4.718494"
"7370.0";"4.66297"
"7380.0";"4.516624"
"7390.0";"4.545512"
"7400.0";"4.652749"
"7410.0";"4.792626"
"7420.0";"5.019554"
"7430.0";"5.019628"
"7440.0";"4.998538"
"7450.0";"5.053715"
"7460.0";"5.352549"
"7470.0";"5.184259"
"7480.0";"5.266133"
"7490.0";"5.351037"
"7500.0";"5.442292"
"7510.0";"5.330024"
"7520.0";"5.308628"
"7530.0";"5.221189"
"7540.0";"5.164029"
"7550.0";"5.249885"
"7560.0";"5.275916"
"7570.0";"5.239525"
"7580.0";"5.04553"
"7590.0";"5.03247"
"7600.0";"5.266369"
"7610.0";"5.043917"
"7620.0";"5.166374"
"7630.0";"5.034013"
"7640.0";"5.061368"
"7650.0";"5.122961"
"7660.0";"4.995338"
"7670.0";"5.048316"
"7680.0";"5.075529"
"7690.0";"4.930539"
"7700.0";"4.86273"
"7710.0";"4.80532"
"7720.0";"4.767904"
"7730.0";"4.613744"
"7740.0";"4.900523"
"7750.0";"4.741343"
"7760.0";"4.500208"
"7770.0";"4.160411"
"7780.0";"4.122549"
"7790.0";"4.313465"
"7800.0";"4.360971"
"7810.0";"4.343257"
"7820.0";"4.160698"
