# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_2
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"87.244"
"10.0";"83.533"
"20.0";"84.327"
"30.0";"86.628"
"40.0";"85.118"
"50.0";"85.371"
"60.0";"86.142"
"70.0";"86.07"
"80.0";"85.335"
"90.0";"85.642"
"100.0";"84.513"
"110.0";"84.593"
"120.0";"85.48"
"130.0";"86.021"
"140.0";"85.637"
"150.0";"85.983"
"160.0";"85.947"
"170.0";"84.886"
"180.0";"81.701"
"190.0";"84.517"
"200.0";"84.376"
"210.0";"85.821"
"220.0";"85.137"
"230.0";"86.449"
"240.0";"87.135"
"250.0";"86.601"
"260.0";"86.242"
"270.0";"87.348"
"280.0";"86.875"
"290.0";"84.838"
"300.0";"86.421"
"310.0";"86.687"
"320.0";"85.257"
"330.0";"86.594"
"340.0";"85.181"
"350.0";"84.523"
"360.0";"86.171"
"370.0";"84.754"
"380.0";"84.871"
"390.0";"84.763"
"400.0";"86.262"
"410.0";"84.537"
"420.0";"85.222"
"430.0";"84.87"
"440.0";"86.279"
"450.0";"84.639"
"460.0";"85.878"
"470.0";"84.014"
"480.0";"86.828"
"490.0";"87.587"
"500.0";"86.549"
"510.0";"87.208"
"520.0";"84.617"
"530.0";"86.153"
"540.0";"87.045"
"550.0";"86.385"
"560.0";"83.601"
"570.0";"86.01"
"580.0";"84.714"
"590.0";"84.746"
"600.0";"84.905"
"610.0";"83.65"
"620.0";"85.374"
"630.0";"84.573"
"640.0";"83.927"
"650.0";"84.699"
"660.0";"83.394"
"670.0";"84.176"
"680.0";"85.347"
"690.0";"83.348"
"700.0";"83.537"
"710.0";"86.166"
"720.0";"85.722"
"730.0";"87.403"
"740.0";"87.175"
"750.0";"85.527"
"760.0";"85.061"
"770.0";"85.671"
"780.0";"86.494"
"790.0";"85.854"
"800.0";"84.735"
"810.0";"86.867"
"820.0";"85.921"
"830.0";"85.369"
"840.0";"83.77"
"850.0";"84.391"
"860.0";"82.162"
"870.0";"85.067"
"880.0";"84.396"
"890.0";"85.413"
"900.0";"84.163"
"910.0";"84.573"
"920.0";"86.061"
"930.0";"85.444"
"940.0";"85.013"
"950.0";"83.199"
"960.0";"85.032"
"970.0";"84.507"
"980.0";"83.909"
"990.0";"84.036"
"1000.0";"85.705"
"1010.0";"84.675"
"1020.0";"83.405"
"1030.0";"84.007"
"1040.0";"83.392"
"1050.0";"83.605"
"1060.0";"82.705"
"1070.0";"83.957"
"1080.0";"83.767"
"1090.0";"83.774"
"1100.0";"84.148"
"1110.0";"83.605"
"1120.0";"84.6"
"1130.0";"84.279"
"1140.0";"81.993"
"1150.0";"81.715"
"1160.0";"82.007"
"1170.0";"83.244"
"1180.0";"82.695"
"1190.0";"81.513"
"1200.0";"84.845"
"1210.0";"84.428"
"1220.0";"85.107"
"1230.0";"82.238"
"1240.0";"85.737"
"1250.0";"85.436"
"1260.0";"85.056"
"1270.0";"83.473"
"1280.0";"85.157"
"1290.0";"85.515"
"1300.0";"86.63"
"1310.0";"84.97"
"1320.0";"83.19"
"1330.0";"82.746"
"1340.0";"85.238"
"1350.0";"86.099"
"1360.0";"85.775"
"1370.0";"85.648"
"1380.0";"86.713"
"1390.0";"85.348"
"1400.0";"85.711"
"1410.0";"85.274"
"1420.0";"83.982"
"1430.0";"84.435"
"1440.0";"84.625"
"1450.0";"84.142"
"1460.0";"85.77"
"1470.0";"87.397"
"1480.0";"86.401"
"1490.0";"86.281"
"1500.0";"86.07"
"1510.0";"85.484"
"1520.0";"84.981"
"1530.0";"86.151"
"1540.0";"84.469"
"1550.0";"86.189"
"1560.0";"86.774"
"1570.0";"86.094"
"1580.0";"86.656"
"1590.0";"84.744"
"1600.0";"85.666"
"1610.0";"84.92"
"1620.0";"85.88"
"1630.0";"84.202"
"1640.0";"84.392"
"1650.0";"85.368"
"1660.0";"86.585"
"1670.0";"84.843"
"1680.0";"86.228"
"1690.0";"87.389"
"1700.0";"86.69"
"1710.0";"85.741"
"1720.0";"86.975"
"1730.0";"87.184"
"1740.0";"87.212"
"1750.0";"86.886"
"1760.0";"87.716"
"1770.0";"87.08"
"1780.0";"87.83"
"1790.0";"87.717"
"1800.0";"86.56"
"1810.0";"85.309"
"1820.0";"85.778"
"1830.0";"88.606"
"1840.0";"84.783"
"1850.0";"84.878"
"1860.0";"86.405"
"1870.0";"86.889"
"1880.0";"88.256"
"1890.0";"87.53"
"1900.0";"87.602"
"1910.0";"86.304"
"1920.0";"87.172"
"1930.0";"86.387"
"1940.0";"87.618"
"1950.0";"85.891"
"1960.0";"86.42"
"1970.0";"85.551"
"1980.0";"87.893"
"1990.0";"85.939"
"2000.0";"86.682"
"2010.0";"86.217"
"2020.0";"84.541"
"2030.0";"84.78"
"2040.0";"84.579"
"2050.0";"85.77"
"2060.0";"87.506"
"2070.0";"84.479"
"2080.0";"85.084"
"2090.0";"85.525"
"2100.0";"84.053"
"2110.0";"87.815"
"2120.0";"85.677"
"2130.0";"85.162"
"2140.0";"88.564"
"2150.0";"86.26"
"2160.0";"86.023"
"2170.0";"85.265"
"2180.0";"86.775"
"2190.0";"85.168"
"2200.0";"88.102"
"2210.0";"87.585"
"2220.0";"87.304"
"2230.0";"87.958"
"2240.0";"86.318"
"2250.0";"87.335"
"2260.0";"84.628"
"2270.0";"86.739"
"2280.0";"88.654"
"2290.0";"87.001"
"2300.0";"89.477"
"2310.0";"88.156"
"2320.0";"85.928"
"2330.0";"86.847"
"2340.0";"85.862"
"2350.0";"86.118"
"2360.0";"87.014"
"2370.0";"87.234"
"2380.0";"86.97"
"2390.0";"86.868"
"2400.0";"87.677"
"2410.0";"86.403"
"2420.0";"87.122"
"2430.0";"84.846"
"2440.0";"84.737"
"2450.0";"87.615"
"2460.0";"85.058"
"2470.0";"85.681"
"2480.0";"87.648"
"2490.0";"85.681"
"2500.0";"85.683"
"2510.0";"87.591"
"2520.0";"87.925"
"2530.0";"85.786"
"2540.0";"86.717"
"2550.0";"85.885"
"2560.0";"86.802"
"2570.0";"87.815"
"2580.0";"85.233"
"2590.0";"86.386"
"2600.0";"87.246"
"2610.0";"86.452"
"2620.0";"87.978"
"2630.0";"87.847"
"2640.0";"86.693"
"2650.0";"86.421"
"2660.0";"86.704"
"2670.0";"87.267"
"2680.0";"87.608"
"2690.0";"89.629"
"2700.0";"88.897"
"2710.0";"86.281"
"2720.0";"88.708"
"2730.0";"87.091"
"2740.0";"86.496"
"2750.0";"89.401"
"2760.0";"87.58"
"2770.0";"88.203"
"2780.0";"86.917"
"2790.0";"89.005"
"2800.0";"86.127"
"2810.0";"87.576"
"2820.0";"87.422"
"2830.0";"85.456"
"2840.0";"86.941"
"2850.0";"87.244"
"2860.0";"85.466"
"2870.0";"86.126"
"2880.0";"85.211"
"2890.0";"85.821"
"2900.0";"87.035"
"2910.0";"88.703"
"2920.0";"87.03"
"2930.0";"87.712"
"2940.0";"86.459"
"2950.0";"86.499"
"2960.0";"85.689"
"2970.0";"84.904"
"2980.0";"86.386"
"2990.0";"87.666"
"3000.0";"86.003"
"3010.0";"86.121"
"3020.0";"86.89"
"3030.0";"85.628"
"3040.0";"87.981"
"3050.0";"87.944"
"3060.0";"85.184"
"3070.0";"87.049"
"3080.0";"87.072"
"3090.0";"86.281"
"3100.0";"85.546"
"3110.0";"84.727"
"3120.0";"86.946"
"3130.0";"83.712"
"3140.0";"85.723"
"3150.0";"85.946"
"3160.0";"85.543"
"3170.0";"85.556"
"3180.0";"87.431"
"3190.0";"86.127"
"3200.0";"85.294"
"3210.0";"87.913"
"3220.0";"83.907"
"3230.0";"85.056"
"3240.0";"86.741"
"3250.0";"86.098"
"3260.0";"87.553"
"3270.0";"86.486"
"3280.0";"86.684"
"3290.0";"88.689"
"3300.0";"87.258"
"3310.0";"86.455"
"3320.0";"86.022"
"3330.0";"86.657"
"3340.0";"86.26"
