# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_pos1_mol5_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL5"
"0.0";"3.454849"
"10.0";"3.510283"
"20.0";"3.442613"
"30.0";"3.159949"
"40.0";"3.459469"
"50.0";"3.348709"
"60.0";"3.140885"
"70.0";"3.003891"
"80.0";"3.245124"
"90.0";"2.899225"
"100.0";"2.863486"
"110.0";"3.063687"
"120.0";"3.10823"
"130.0";"3.034666"
"140.0";"3.150485"
"150.0";"3.062627"
"160.0";"3.080661"
"170.0";"3.148313"
"180.0";"3.213843"
"190.0";"3.15663"
"200.0";"3.425808"
"210.0";"3.222696"
"220.0";"3.573836"
"230.0";"3.56546"
"240.0";"3.615834"
"250.0";"3.769072"
"260.0";"3.712279"
"270.0";"3.69452"
"280.0";"3.632429"
"290.0";"3.583676"
"300.0";"3.580706"
"310.0";"3.765166"
"320.0";"3.828482"
"330.0";"3.645288"
"340.0";"3.474497"
"350.0";"3.636597"
"360.0";"3.547591"
"370.0";"3.37837"
"380.0";"3.419532"
"390.0";"3.269974"
"400.0";"3.293427"
"410.0";"3.366652"
"420.0";"3.303618"
"430.0";"3.396544"
"440.0";"3.38723"
"450.0";"3.321977"
"460.0";"3.070999"
"470.0";"2.926668"
"480.0";"3.134345"
"490.0";"3.096743"
"500.0";"3.029588"
"510.0";"2.995517"
"520.0";"2.854527"
"530.0";"2.741634"
"540.0";"2.598625"
"550.0";"2.855276"
"560.0";"2.825902"
"570.0";"2.768159"
"580.0";"2.778507"
"590.0";"2.556041"
"600.0";"2.413806"
"610.0";"2.495852"
"620.0";"2.509304"
"630.0";"2.639805"
"640.0";"2.804642"
"650.0";"2.773196"
"660.0";"3.068144"
"670.0";"2.981485"
"680.0";"3.189316"
"690.0";"3.173792"
"700.0";"3.221251"
"710.0";"3.318107"
"720.0";"3.368401"
"730.0";"3.062968"
"740.0";"3.176397"
"750.0";"3.053747"
"760.0";"2.983645"
"770.0";"3.176927"
"780.0";"3.240961"
"790.0";"3.146713"
"800.0";"2.930754"
"810.0";"2.959727"
"820.0";"2.99618"
"830.0";"3.097827"
"840.0";"2.961829"
"850.0";"3.001229"
"860.0";"2.986852"
"870.0";"3.11706"
"880.0";"3.292461"
"890.0";"3.346894"
"900.0";"3.09832"
"910.0";"3.226219"
"920.0";"3.126606"
"930.0";"2.847517"
"940.0";"2.467109"
"950.0";"2.33173"
"960.0";"2.283652"
"970.0";"2.441678"
"980.0";"2.554119"
"990.0";"2.39718"
"1000.0";"2.355408"
"1010.0";"2.324536"
"1020.0";"2.556954"
"1030.0";"2.529939"
"1040.0";"2.348475"
"1050.0";"2.205297"
"1060.0";"2.441427"
"1070.0";"2.426721"
"1080.0";"2.521986"
"1090.0";"2.698711"
"1100.0";"2.759353"
"1110.0";"2.672847"
"1120.0";"2.56549"
"1130.0";"2.599556"
"1140.0";"2.674581"
"1150.0";"2.461756"
"1160.0";"2.776893"
"1170.0";"2.917076"
"1180.0";"2.834796"
"1190.0";"2.859971"
"1200.0";"2.803401"
"1210.0";"2.889357"
"1220.0";"3.092828"
"1230.0";"2.913214"
"1240.0";"3.066596"
"1250.0";"3.069875"
"1260.0";"2.952496"
"1270.0";"2.907103"
"1280.0";"3.03236"
"1290.0";"2.975342"
"1300.0";"3.075456"
"1310.0";"3.262552"
"1320.0";"3.262153"
"1330.0";"3.187391"
"1340.0";"3.175477"
"1350.0";"3.059687"
"1360.0";"3.066085"
"1370.0";"2.853151"
"1380.0";"2.742894"
"1390.0";"2.667534"
"1400.0";"2.367401"
"1410.0";"2.303291"
"1420.0";"2.343049"
"1430.0";"2.231884"
"1440.0";"2.027928"
"1450.0";"1.971118"
"1460.0";"1.832678"
"1470.0";"1.782255"
"1480.0";"1.655726"
"1490.0";"1.613699"
"1500.0";"1.611626"
"1510.0";"1.589054"
"1520.0";"1.721727"
"1530.0";"1.750566"
"1540.0";"1.929886"
"1550.0";"1.851381"
"1560.0";"1.600474"
"1570.0";"1.526083"
"1580.0";"1.310164"
"1590.0";"1.274659"
"1600.0";"1.409507"
"1610.0";"1.660173"
"1620.0";"1.612847"
"1630.0";"1.489176"
"1640.0";"1.32634"
"1650.0";"1.463938"
"1660.0";"1.631901"
"1670.0";"1.843333"
"1680.0";"1.950029"
"1690.0";"1.965908"
"1700.0";"1.880669"
"1710.0";"1.979042"
"1720.0";"1.945316"
"1730.0";"1.897728"
"1740.0";"1.964039"
"1750.0";"1.856288"
"1760.0";"1.90664"
"1770.0";"2.235906"
"1780.0";"2.232412"
"1790.0";"2.459181"
"1800.0";"2.315978"
"1810.0";"2.279195"
"1820.0";"2.510403"
"1830.0";"2.34091"
"1840.0";"2.307647"
"1850.0";"2.245678"
"1860.0";"2.249582"
"1870.0";"2.338581"
"1880.0";"2.489464"
"1890.0";"2.351547"
"1900.0";"2.408442"
"1910.0";"2.635419"
"1920.0";"2.724765"
"1930.0";"2.878202"
"1940.0";"2.841898"
"1950.0";"2.641592"
"1960.0";"2.67079"
"1970.0";"3.16613"
"1980.0";"3.213891"
"1990.0";"3.397591"
"2000.0";"3.311689"
"2010.0";"3.275676"
"2020.0";"3.339195"
"2030.0";"3.383538"
"2040.0";"3.378189"
"2050.0";"3.210139"
"2060.0";"3.148143"
"2070.0";"3.18581"
"2080.0";"3.133698"
"2090.0";"3.152652"
"2100.0";"3.019313"
"2110.0";"2.86437"
"2120.0";"2.947291"
"2130.0";"2.895843"
"2140.0";"2.956986"
"2150.0";"3.04485"
"2160.0";"3.111756"
"2170.0";"3.069806"
"2180.0";"2.981855"
"2190.0";"2.93558"
"2200.0";"2.987293"
"2210.0";"2.888431"
"2220.0";"2.860227"
"2230.0";"2.857893"
"2240.0";"2.899792"
"2250.0";"2.922131"
"2260.0";"3.039252"
"2270.0";"3.034103"
"2280.0";"2.92205"
"2290.0";"3.108624"
"2300.0";"3.247836"
"2310.0";"3.232858"
"2320.0";"3.174865"
"2330.0";"3.000385"
"2340.0";"2.979405"
"2350.0";"2.729155"
"2360.0";"2.78735"
"2370.0";"2.610148"
"2380.0";"2.687273"
"2390.0";"2.697537"
"2400.0";"2.846375"
"2410.0";"2.920021"
"2420.0";"3.15239"
"2430.0";"3.361144"
"2440.0";"3.390415"
"2450.0";"3.493567"
"2460.0";"3.673519"
"2470.0";"3.837395"
"2480.0";"3.639378"
"2490.0";"3.729875"
"2500.0";"3.78513"
"2510.0";"3.562155"
"2520.0";"3.571906"
"2530.0";"3.487923"
"2540.0";"3.52532"
"2550.0";"3.38157"
"2560.0";"3.33738"
"2570.0";"3.605261"
"2580.0";"3.527691"
"2590.0";"3.658462"
"2600.0";"3.749583"
"2610.0";"3.709475"
"2620.0";"3.776242"
"2630.0";"3.957166"
"2640.0";"3.9104"
"2650.0";"4.033888"
"2660.0";"3.810432"
"2670.0";"3.973747"
"2680.0";"3.995597"
"2690.0";"3.976784"
"2700.0";"4.080498"
"2710.0";"3.999938"
"2720.0";"3.908087"
"2730.0";"3.826048"
"2740.0";"3.739481"
"2750.0";"3.831472"
"2760.0";"3.688926"
"2770.0";"3.678146"
"2780.0";"3.797296"
"2790.0";"3.887445"
"2800.0";"4.129633"
"2810.0";"3.915251"
"2820.0";"3.958836"
"2830.0";"4.089217"
"2840.0";"3.857764"
"2850.0";"4.115684"
"2860.0";"4.062087"
"2870.0";"4.222332"
"2880.0";"4.282953"
"2890.0";"4.08648"
"2900.0";"4.086394"
"2910.0";"3.898363"
"2920.0";"4.024772"
"2930.0";"3.98426"
"2940.0";"3.85648"
"2950.0";"3.439178"
"2960.0";"3.63639"
"2970.0";"3.420731"
"2980.0";"3.379669"
"2990.0";"3.462059"
"3000.0";"3.462227"
"3010.0";"3.18112"
"3020.0";"3.144254"
"3030.0";"3.041456"
"3040.0";"2.998955"
"3050.0";"3.099771"
"3060.0";"2.890091"
"3070.0";"2.789071"
"3080.0";"2.54919"
"3090.0";"2.595274"
"3100.0";"2.57988"
"3110.0";"2.606443"
"3120.0";"2.572801"
"3130.0";"2.702968"
"3140.0";"2.586279"
"3150.0";"2.62632"
"3160.0";"2.414165"
"3170.0";"2.369917"
"3180.0";"2.065583"
"3190.0";"2.36964"
"3200.0";"2.676839"
"3210.0";"2.710219"
"3220.0";"2.714961"
"3230.0";"2.477167"
"3240.0";"2.667188"
"3250.0";"2.675748"
"3260.0";"2.819967"
"3270.0";"2.415412"
"3280.0";"2.358167"
"3290.0";"2.705011"
"3300.0";"2.640552"
"3310.0";"2.668005"
"3320.0";"2.531672"
"3330.0";"2.52315"
"3340.0";"2.189677"
"3350.0";"2.231694"
"3360.0";"2.349562"
"3370.0";"2.100671"
"3380.0";"1.985886"
"3390.0";"2.151794"
"3400.0";"2.22038"
"3410.0";"1.971355"
"3420.0";"2.205619"
"3430.0";"2.069578"
"3440.0";"2.468442"
"3450.0";"2.688164"
"3460.0";"2.577024"
"3470.0";"2.135839"
"3480.0";"2.10875"
"3490.0";"2.099437"
"3500.0";"2.172672"
"3510.0";"2.428322"
"3520.0";"2.431803"
"3530.0";"2.546458"
"3540.0";"2.597813"
"3550.0";"2.376767"
"3560.0";"2.660071"
"3570.0";"2.48203"
"3580.0";"2.433962"
"3590.0";"2.557066"
"3600.0";"2.743032"
"3610.0";"2.769593"
"3620.0";"2.474393"
"3630.0";"2.59597"
"3640.0";"2.630713"
"3650.0";"2.662003"
"3660.0";"2.772823"
"3670.0";"2.995287"
"3680.0";"2.880426"
"3690.0";"3.038443"
"3700.0";"2.809517"
"3710.0";"2.494835"
"3720.0";"2.536937"
"3730.0";"2.546532"
