# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"87.525"
"10.0";"85.582"
"20.0";"89.883"
"30.0";"90.063"
"40.0";"88.787"
"50.0";"87.626"
"60.0";"88.3"
"70.0";"87.972"
"80.0";"88.547"
"90.0";"88.86"
"100.0";"87.97"
"110.0";"87.245"
"120.0";"87.384"
"130.0";"87.36"
"140.0";"87.846"
"150.0";"84.819"
"160.0";"87.07"
"170.0";"85.679"
"180.0";"86.253"
"190.0";"85.837"
"200.0";"86.398"
"210.0";"87.653"
"220.0";"85.821"
"230.0";"84.858"
"240.0";"86.753"
"250.0";"87.075"
"260.0";"87.516"
"270.0";"86.955"
"280.0";"89.46"
"290.0";"89.628"
"300.0";"89.322"
"310.0";"88.193"
"320.0";"87.785"
"330.0";"89.581"
"340.0";"86.743"
"350.0";"88.635"
"360.0";"87.668"
"370.0";"88.79"
"380.0";"87.401"
"390.0";"90.313"
"400.0";"87.868"
"410.0";"90.707"
"420.0";"88.79"
"430.0";"89.615"
"440.0";"87.196"
"450.0";"87.76"
"460.0";"88.623"
"470.0";"87.659"
"480.0";"90.724"
"490.0";"88.388"
"500.0";"91.326"
"510.0";"88.434"
"520.0";"87.207"
"530.0";"88.408"
"540.0";"88.59"
"550.0";"88.533"
"560.0";"88.996"
"570.0";"89.955"
"580.0";"89.637"
"590.0";"91.747"
"600.0";"90.378"
"610.0";"91.21"
"620.0";"89.836"
"630.0";"90.176"
"640.0";"90.576"
"650.0";"89.715"
"660.0";"89.689"
"670.0";"89.151"
"680.0";"88.863"
"690.0";"89.419"
"700.0";"87.674"
"710.0";"89.361"
"720.0";"90.178"
"730.0";"90.047"
"740.0";"90.532"
"750.0";"90.607"
"760.0";"89.819"
"770.0";"90.006"
"780.0";"91.058"
"790.0";"89.14"
"800.0";"89.854"
"810.0";"90.889"
"820.0";"88.776"
"830.0";"87.546"
"840.0";"88.096"
"850.0";"88.709"
"860.0";"87.778"
"870.0";"88.479"
"880.0";"89.792"
"890.0";"87.944"
"900.0";"89.931"
"910.0";"90.915"
"920.0";"88.979"
"930.0";"90.206"
"940.0";"88.935"
"950.0";"87.44"
"960.0";"88.612"
"970.0";"88.366"
"980.0";"87.773"
"990.0";"88.757"
"1000.0";"88.866"
"1010.0";"87.876"
"1020.0";"89.305"
"1030.0";"89.231"
"1040.0";"87.974"
"1050.0";"86.329"
"1060.0";"89.384"
"1070.0";"87.027"
"1080.0";"86.745"
"1090.0";"86.188"
"1100.0";"86.599"
"1110.0";"87.938"
"1120.0";"87.269"
"1130.0";"86.702"
"1140.0";"88.392"
"1150.0";"88.267"
"1160.0";"87.937"
"1170.0";"91.16"
"1180.0";"88.163"
"1190.0";"90.257"
"1200.0";"91.586"
"1210.0";"92.13"
"1220.0";"90.865"
"1230.0";"89.5"
"1240.0";"90.516"
"1250.0";"89.681"
"1260.0";"91.429"
"1270.0";"89.34"
"1280.0";"91.043"
"1290.0";"91.988"
"1300.0";"89.113"
"1310.0";"89.951"
"1320.0";"88.692"
"1330.0";"89.159"
"1340.0";"88.472"
"1350.0";"90.305"
"1360.0";"89.048"
"1370.0";"90.85"
"1380.0";"90.401"
"1390.0";"90.493"
"1400.0";"90.812"
"1410.0";"93.076"
"1420.0";"89.949"
"1430.0";"90.742"
"1440.0";"90.391"
"1450.0";"91.52"
"1460.0";"91.148"
"1470.0";"88.512"
"1480.0";"89.558"
