# This .csv file was created 12.10.2024 14:28
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL7.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL7"
"0.0";"5.953174"
"10.0";"6.099257"
"20.0";"5.818151"
"30.0";"5.870157"
"40.0";"5.87055"
"50.0";"5.888575"
"60.0";"6.01101"
"70.0";"5.832801"
"80.0";"5.886618"
"90.0";"5.807904"
"100.0";"5.668661"
"110.0";"5.927009"
"120.0";"5.908157"
"130.0";"5.809772"
"140.0";"6.132515"
"150.0";"6.350277"
"160.0";"6.401415"
"170.0";"6.285368"
"180.0";"6.098768"
"190.0";"6.128929"
"200.0";"6.120408"
"210.0";"6.157575"
"220.0";"6.098557"
"230.0";"6.14615"
"240.0";"6.250284"
"250.0";"6.187911"
"260.0";"6.122028"
"270.0";"6.215612"
"280.0";"6.212911"
"290.0";"6.154073"
"300.0";"6.328679"
"310.0";"6.410383"
"320.0";"6.381208"
"330.0";"6.46183"
"340.0";"6.291225"
"350.0";"6.586405"
"360.0";"6.708075"
"370.0";"6.597977"
"380.0";"6.735965"
"390.0";"6.593743"
"400.0";"6.515131"
"410.0";"6.501493"
"420.0";"6.782463"
"430.0";"6.538245"
"440.0";"6.507188"
"450.0";"6.291898"
"460.0";"6.19554"
"470.0";"6.41332"
"480.0";"6.245214"
"490.0";"6.510613"
"500.0";"6.51029"
"510.0";"6.331183"
"520.0";"6.036462"
"530.0";"6.054739"
"540.0";"5.823736"
"550.0";"5.779291"
"560.0";"5.931008"
"570.0";"5.928673"
"580.0";"5.758484"
"590.0";"6.119814"
"600.0";"6.240582"
"610.0";"6.428402"
"620.0";"6.429678"
"630.0";"6.644381"
"640.0";"6.571271"
"650.0";"6.492815"
"660.0";"6.521414"
"670.0";"6.281485"
"680.0";"6.30988"
"690.0";"6.485363"
"700.0";"6.419701"
"710.0";"6.258369"
"720.0";"6.671479"
"730.0";"6.759302"
"740.0";"6.762379"
"750.0";"6.781623"
"760.0";"6.723856"
"770.0";"6.928494"
"780.0";"6.80155"
"790.0";"6.744686"
"800.0";"6.556499"
"810.0";"6.438667"
"820.0";"6.346378"
"830.0";"6.512194"
"840.0";"6.674382"
"850.0";"6.525877"
"860.0";"6.611112"
"870.0";"6.354602"
"880.0";"6.214458"
"890.0";"6.15087"
"900.0";"6.231462"
"910.0";"6.053167"
"920.0";"5.906491"
"930.0";"5.921896"
"940.0";"5.720596"
"950.0";"5.711328"
"960.0";"5.540195"
"970.0";"5.480096"
"980.0";"5.651469"
"990.0";"5.789441"
"1000.0";"5.434495"
"1010.0";"5.164608"
"1020.0";"5.158705"
"1030.0";"5.341225"
"1040.0";"5.224415"
"1050.0";"5.208028"
"1060.0";"5.191455"
"1070.0";"5.196063"
"1080.0";"5.343544"
"1090.0";"5.550716"
"1100.0";"5.544908"
"1110.0";"5.664122"
"1120.0";"5.783311"
"1130.0";"6.093906"
"1140.0";"5.860561"
"1150.0";"6.00754"
"1160.0";"5.983742"
"1170.0";"5.885546"
"1180.0";"6.041406"
"1190.0";"6.154395"
"1200.0";"5.955743"
"1210.0";"5.717968"
"1220.0";"5.486555"
"1230.0";"5.353671"
"1240.0";"5.395579"
"1250.0";"5.448076"
"1260.0";"5.579134"
"1270.0";"5.529013"
"1280.0";"5.511352"
"1290.0";"5.48518"
"1300.0";"5.515222"
"1310.0";"5.452444"
"1320.0";"5.68276"
"1330.0";"5.502471"
"1340.0";"5.782392"
"1350.0";"5.626353"
"1360.0";"5.642854"
"1370.0";"5.845113"
"1380.0";"5.81413"
"1390.0";"5.502621"
"1400.0";"5.44346"
"1410.0";"5.102486"
"1420.0";"4.973619"
"1430.0";"4.734497"
"1440.0";"4.889135"
"1450.0";"4.797178"
"1460.0";"4.66284"
"1470.0";"4.656355"
"1480.0";"4.481423"
"1490.0";"4.287766"
"1500.0";"4.475252"
"1510.0";"4.451664"
"1520.0";"4.524082"
"1530.0";"4.213795"
"1540.0";"4.215975"
"1550.0";"4.394927"
"1560.0";"4.857411"
"1570.0";"4.334018"
"1580.0";"4.368438"
"1590.0";"4.22693"
