# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_pos1_mol7_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL7"
"0.0";"5.107617"
"10.0";"5.519289"
"20.0";"5.610716"
"30.0";"5.520769"
"40.0";"5.495964"
"50.0";"5.717157"
"60.0";"5.778989"
"70.0";"5.655149"
"80.0";"5.535791"
"90.0";"5.394231"
"100.0";"5.540305"
"110.0";"5.521569"
"120.0";"5.664684"
"130.0";"5.599544"
"140.0";"5.569214"
"150.0";"5.660705"
"160.0";"6.023557"
"170.0";"5.967673"
"180.0";"5.946688"
"190.0";"5.86932"
"200.0";"5.763844"
"210.0";"5.717441"
"220.0";"5.609083"
"230.0";"5.638665"
"240.0";"5.710458"
"250.0";"5.753057"
"260.0";"5.781163"
"270.0";"5.967981"
"280.0";"5.954298"
"290.0";"5.821023"
"300.0";"5.833908"
"310.0";"5.767128"
"320.0";"5.685685"
"330.0";"5.724383"
"340.0";"5.403711"
"350.0";"5.371936"
"360.0";"5.500702"
"370.0";"5.671902"
"380.0";"5.678085"
"390.0";"5.614603"
"400.0";"5.476055"
"410.0";"5.606176"
"420.0";"5.710445"
"430.0";"5.609536"
"440.0";"5.875249"
"450.0";"5.637122"
"460.0";"5.429823"
"470.0";"5.291893"
"480.0";"5.348659"
"490.0";"5.145814"
"500.0";"5.234024"
"510.0";"5.203829"
"520.0";"4.806252"
"530.0";"4.734083"
"540.0";"4.37633"
"550.0";"4.57718"
"560.0";"4.583891"
"570.0";"4.465637"
"580.0";"4.504562"
"590.0";"4.405436"
"600.0";"4.465788"
"610.0";"4.538704"
"620.0";"4.661398"
"630.0";"4.812641"
"640.0";"5.053716"
"650.0";"4.877056"
"660.0";"4.845076"
"670.0";"4.67977"
"680.0";"5.19646"
"690.0";"5.008546"
"700.0";"5.079489"
"710.0";"4.835583"
"720.0";"4.765999"
"730.0";"4.891669"
"740.0";"4.755136"
"750.0";"4.577989"
"760.0";"4.403105"
"770.0";"4.338478"
"780.0";"4.623018"
"790.0";"4.711224"
"800.0";"4.464446"
"810.0";"4.439787"
"820.0";"4.313655"
"830.0";"4.233401"
"840.0";"4.388198"
"850.0";"4.176425"
"860.0";"4.346286"
"870.0";"4.160011"
"880.0";"4.047733"
"890.0";"4.111414"
"900.0";"4.144375"
"910.0";"4.087277"
"920.0";"4.288851"
"930.0";"4.526889"
"940.0";"4.483121"
"950.0";"4.480151"
"960.0";"4.52645"
"970.0";"4.77766"
"980.0";"4.731925"
"990.0";"4.688825"
"1000.0";"4.875107"
"1010.0";"4.996637"
"1020.0";"5.123842"
"1030.0";"4.964672"
"1040.0";"5.115867"
"1050.0";"5.159402"
"1060.0";"5.012556"
"1070.0";"4.89219"
"1080.0";"4.888274"
"1090.0";"4.902409"
"1100.0";"4.936521"
"1110.0";"4.849482"
"1120.0";"5.16905"
"1130.0";"5.007096"
"1140.0";"4.943894"
"1150.0";"5.198957"
"1160.0";"5.271434"
"1170.0";"5.450325"
"1180.0";"5.562099"
"1190.0";"5.835555"
"1200.0";"5.595115"
"1210.0";"5.460091"
"1220.0";"5.542399"
"1230.0";"5.443439"
"1240.0";"5.30094"
"1250.0";"5.18834"
"1260.0";"5.198318"
"1270.0";"5.047732"
"1280.0";"4.942944"
"1290.0";"4.68577"
"1300.0";"4.478119"
"1310.0";"4.748287"
"1320.0";"4.417124"
"1330.0";"4.573306"
"1340.0";"4.738068"
"1350.0";"4.862971"
"1360.0";"4.623253"
"1370.0";"4.452133"
"1380.0";"4.63299"
"1390.0";"4.50805"
"1400.0";"4.600403"
"1410.0";"4.56431"
"1420.0";"4.229904"
"1430.0";"4.555573"
"1440.0";"4.494901"
"1450.0";"4.431623"
"1460.0";"4.415116"
"1470.0";"4.459465"
