# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol10_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL10-inner_dimer_area"
"0.0";"6.805035"
"10.0";"6.751479"
"20.0";"6.702725"
"30.0";"6.573231"
"40.0";"6.848641"
"50.0";"6.851024"
"60.0";"6.98221"
"70.0";"6.835897"
"80.0";"7.065939"
"90.0";"7.110321"
"100.0";"7.197115"
"110.0";"7.136665"
"120.0";"7.314239"
"130.0";"7.431208"
"140.0";"7.205149"
"150.0";"7.223245"
"160.0";"7.406117"
"170.0";"7.382868"
"180.0";"7.236248"
"190.0";"7.437879"
"200.0";"7.256934"
"210.0";"7.291065"
"220.0";"7.248038"
"230.0";"7.226511"
"240.0";"7.154488"
"250.0";"7.047352"
"260.0";"7.107686"
"270.0";"6.944355"
"280.0";"6.992518"
"290.0";"6.747202"
"300.0";"6.660409"
"310.0";"6.444979"
"320.0";"6.584647"
"330.0";"6.493636"
"340.0";"6.854422"
"350.0";"6.727715"
"360.0";"6.847296"
"370.0";"7.044683"
"380.0";"6.914817"
"390.0";"6.912947"
"400.0";"6.732709"
"410.0";"6.758105"
"420.0";"6.948408"
"430.0";"7.169298"
"440.0";"7.051774"
"450.0";"6.964683"
"460.0";"6.992517"
"470.0";"7.062765"
"480.0";"6.806345"
"490.0";"6.813425"
"500.0";"6.794218"
"510.0";"6.650121"
"520.0";"6.624996"
"530.0";"6.900704"
"540.0";"7.151534"
"550.0";"6.880926"
"560.0";"6.544676"
"570.0";"6.609112"
"580.0";"6.732903"
"590.0";"6.698709"
"600.0";"6.667535"
"610.0";"6.587768"
"620.0";"6.402568"
"630.0";"6.373552"
"640.0";"6.252016"
"650.0";"6.325911"
"660.0";"6.358471"
"670.0";"6.441414"
"680.0";"6.685488"
"690.0";"6.703737"
"700.0";"6.765899"
"710.0";"6.755957"
"720.0";"6.706984"
"730.0";"6.544991"
"740.0";"6.43159"
"750.0";"6.817054"
"760.0";"6.744216"
"770.0";"6.886788"
"780.0";"6.808432"
"790.0";"7.118116"
"800.0";"7.091577"
"810.0";"7.112886"
"820.0";"7.213179"
"830.0";"7.088631"
"840.0";"7.067752"
"850.0";"7.132475"
"860.0";"7.139788"
"870.0";"7.178815"
