# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_pos1_mol7_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL7"
"0.0";"3.078771"
"10.0";"3.157184"
"20.0";"3.305888"
"30.0";"3.313742"
"40.0";"3.463834"
"50.0";"3.359761"
"60.0";"3.09787"
"70.0";"2.914309"
"80.0";"2.893378"
"90.0";"2.621812"
"100.0";"2.725927"
"110.0";"2.562832"
"120.0";"2.273451"
"130.0";"2.184985"
"140.0";"2.371798"
"150.0";"2.3156"
"160.0";"2.552065"
"170.0";"2.508902"
"180.0";"2.66232"
"190.0";"2.642908"
"200.0";"2.647841"
"210.0";"2.53829"
"220.0";"2.66262"
"230.0";"3.073868"
"240.0";"3.006992"
"250.0";"2.961825"
"260.0";"2.933132"
"270.0";"3.118473"
"280.0";"3.125634"
"290.0";"3.312053"
"300.0";"3.303203"
"310.0";"3.199032"
"320.0";"3.01818"
"330.0";"3.369322"
"340.0";"3.284639"
"350.0";"3.373029"
"360.0";"3.238008"
"370.0";"3.159921"
"380.0";"3.102736"
"390.0";"3.104033"
"400.0";"3.39769"
"410.0";"3.251431"
"420.0";"3.233679"
"430.0";"3.085763"
"440.0";"2.864101"
"450.0";"3.041481"
"460.0";"3.015317"
"470.0";"2.941646"
"480.0";"2.80353"
"490.0";"2.869292"
"500.0";"2.888277"
"510.0";"3.048698"
"520.0";"3.47158"
"530.0";"3.346347"
"540.0";"3.488421"
"550.0";"3.448935"
"560.0";"3.209521"
"570.0";"3.315513"
"580.0";"3.249769"
"590.0";"3.318706"
"600.0";"3.083433"
"610.0";"2.883926"
"620.0";"2.641391"
"630.0";"2.814907"
"640.0";"2.889103"
"650.0";"2.974254"
"660.0";"3.04484"
"670.0";"2.995919"
"680.0";"3.018832"
"690.0";"3.179794"
"700.0";"3.301654"
"710.0";"3.422375"
"720.0";"3.557896"
"730.0";"3.492106"
"740.0";"3.486158"
"750.0";"3.645895"
"760.0";"3.537856"
"770.0";"3.615208"
"780.0";"3.869287"
"790.0";"3.656184"
"800.0";"3.895509"
"810.0";"3.790047"
"820.0";"3.551161"
"830.0";"3.763676"
"840.0";"3.729528"
"850.0";"4.14099"
"860.0";"4.045475"
"870.0";"4.230176"
"880.0";"4.365333"
"890.0";"4.354749"
"900.0";"4.414489"
"910.0";"4.325217"
"920.0";"4.588198"
"930.0";"4.650191"
"940.0";"4.584534"
"950.0";"4.770236"
"960.0";"4.768852"
"970.0";"4.698418"
"980.0";"4.46069"
"990.0";"4.246038"
"1000.0";"4.47174"
"1010.0";"4.338046"
"1020.0";"4.442077"
"1030.0";"4.46109"
"1040.0";"4.28318"
"1050.0";"4.330273"
"1060.0";"4.33404"
"1070.0";"4.434105"
"1080.0";"4.513394"
"1090.0";"4.72854"
"1100.0";"4.55656"
"1110.0";"4.462301"
"1120.0";"4.354716"
"1130.0";"4.392234"
"1140.0";"4.090707"
"1150.0";"4.132364"
"1160.0";"4.187876"
"1170.0";"4.123149"
"1180.0";"3.871037"
"1190.0";"3.823801"
"1200.0";"3.777142"
"1210.0";"3.720263"
"1220.0";"3.690023"
"1230.0";"3.593611"
"1240.0";"3.557052"
"1250.0";"3.933375"
"1260.0";"3.873381"
"1270.0";"4.09882"
"1280.0";"4.168116"
"1290.0";"4.037456"
"1300.0";"4.036502"
"1310.0";"3.887867"
"1320.0";"3.842523"
"1330.0";"4.042404"
"1340.0";"3.909255"
"1350.0";"4.066627"
"1360.0";"4.133693"
"1370.0";"4.335799"
"1380.0";"4.268878"
"1390.0";"4.394765"
"1400.0";"4.428189"
"1410.0";"4.435944"
"1420.0";"4.670696"
"1430.0";"4.855726"
"1440.0";"4.792471"
"1450.0";"4.698508"
"1460.0";"4.675707"
"1470.0";"4.883302"
"1480.0";"4.905697"
"1490.0";"4.940372"
"1500.0";"4.796201"
"1510.0";"4.860511"
"1520.0";"4.873809"
"1530.0";"4.435012"
"1540.0";"4.682847"
"1550.0";"4.481593"
"1560.0";"4.522487"
"1570.0";"4.306376"
"1580.0";"4.29108"
"1590.0";"4.294999"
"1600.0";"4.442263"
"1610.0";"4.540186"
"1620.0";"4.209283"
"1630.0";"4.145422"
"1640.0";"3.922993"
"1650.0";"4.045575"
"1660.0";"3.718017"
"1670.0";"3.689124"
"1680.0";"3.718764"
"1690.0";"3.879967"
"1700.0";"3.762045"
"1710.0";"3.781703"
"1720.0";"3.796355"
"1730.0";"3.849071"
"1740.0";"3.854351"
"1750.0";"3.774693"
"1760.0";"3.971405"
"1770.0";"3.990666"
"1780.0";"3.966568"
"1790.0";"3.878541"
"1800.0";"3.653475"
"1810.0";"3.509997"
"1820.0";"3.543204"
"1830.0";"3.834165"
"1840.0";"3.981848"
"1850.0";"3.888792"
"1860.0";"3.735399"
"1870.0";"3.87164"
"1880.0";"3.770713"
"1890.0";"3.826785"
"1900.0";"3.966174"
"1910.0";"3.89616"
"1920.0";"3.757172"
"1930.0";"3.746763"
"1940.0";"3.653039"
"1950.0";"3.666012"
"1960.0";"3.643949"
"1970.0";"3.495872"
"1980.0";"3.496671"
"1990.0";"3.526972"
"2000.0";"3.639957"
"2010.0";"3.616063"
"2020.0";"3.63304"
"2030.0";"3.597455"
"2040.0";"3.438573"
"2050.0";"3.540613"
"2060.0";"3.618812"
"2070.0";"3.45354"
"2080.0";"3.640972"
"2090.0";"3.704628"
"2100.0";"3.765874"
"2110.0";"3.71068"
"2120.0";"3.709758"
"2130.0";"3.731917"
"2140.0";"3.636089"
"2150.0";"3.659758"
"2160.0";"3.8434"
"2170.0";"3.796473"
"2180.0";"3.995286"
"2190.0";"3.941663"
"2200.0";"3.868775"
"2210.0";"3.781797"
"2220.0";"3.754183"
"2230.0";"3.399905"
"2240.0";"3.074619"
"2250.0";"3.050589"
"2260.0";"2.953039"
"2270.0";"3.01702"
"2280.0";"3.315159"
"2290.0";"3.360455"
"2300.0";"3.327688"
"2310.0";"3.166798"
"2320.0";"3.422471"
"2330.0";"3.586865"
"2340.0";"3.807522"
"2350.0";"3.597152"
"2360.0";"3.682937"
"2370.0";"3.574848"
"2380.0";"3.475212"
"2390.0";"3.668216"
"2400.0";"3.749106"
"2410.0";"3.672998"
"2420.0";"3.496877"
"2430.0";"3.533224"
"2440.0";"3.650342"
"2450.0";"3.478299"
"2460.0";"3.277826"
"2470.0";"3.288851"
"2480.0";"2.946563"
"2490.0";"2.957868"
"2500.0";"2.916956"
"2510.0";"3.004575"
"2520.0";"3.292193"
"2530.0";"3.59458"
"2540.0";"3.77263"
"2550.0";"3.975476"
"2560.0";"3.971579"
"2570.0";"4.052458"
"2580.0";"4.118117"
"2590.0";"4.277756"
"2600.0";"4.246338"
"2610.0";"4.47397"
"2620.0";"4.369728"
"2630.0";"4.24873"
"2640.0";"4.408265"
"2650.0";"4.475382"
"2660.0";"4.363257"
"2670.0";"4.3759"
"2680.0";"4.508558"
"2690.0";"4.573818"
"2700.0";"4.630298"
"2710.0";"4.388095"
"2720.0";"4.783144"
"2730.0";"4.664723"
"2740.0";"4.615967"
"2750.0";"4.795727"
"2760.0";"4.700111"
"2770.0";"4.888561"
"2780.0";"5.391908"
"2790.0";"5.467889"
"2800.0";"5.467634"
"2810.0";"5.285784"
"2820.0";"5.363541"
"2830.0";"5.108215"
"2840.0";"5.179068"
"2850.0";"4.927319"
"2860.0";"5.160691"
"2870.0";"4.902456"
"2880.0";"4.957831"
"2890.0";"5.107217"
"2900.0";"4.809969"
"2910.0";"5.00802"
"2920.0";"5.049646"
"2930.0";"4.977424"
"2940.0";"4.959714"
"2950.0";"4.829391"
"2960.0";"5.101899"
"2970.0";"4.955472"
"2980.0";"4.749948"
"2990.0";"4.882848"
"3000.0";"4.848729"
"3010.0";"5.376484"
"3020.0";"5.303306"
"3030.0";"5.326633"
"3040.0";"5.379551"
"3050.0";"5.551385"
"3060.0";"5.406462"
"3070.0";"5.482059"
"3080.0";"5.621775"
"3090.0";"5.893572"
"3100.0";"5.809019"
"3110.0";"5.802728"
"3120.0";"5.783794"
"3130.0";"5.792246"
