# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_mol8_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL8-outer_dimer_area"
"0.0";"2.533479"
"10.0";"2.542616"
"20.0";"2.450989"
"30.0";"2.522288"
"40.0";"2.568611"
"50.0";"2.64074"
"60.0";"2.661931"
"70.0";"2.552993"
"80.0";"2.57917"
"90.0";"2.47396"
"100.0";"2.584884"
"110.0";"2.58799"
"120.0";"2.467295"
"130.0";"2.479292"
"140.0";"2.527876"
"150.0";"2.469054"
"160.0";"2.462519"
"170.0";"2.554821"
"180.0";"2.394159"
"190.0";"2.441227"
"200.0";"2.410981"
"210.0";"2.555804"
"220.0";"2.493972"
"230.0";"2.550277"
"240.0";"2.521815"
"250.0";"2.42736"
"260.0";"2.6736"
"270.0";"2.521643"
"280.0";"2.676838"
"290.0";"2.638829"
"300.0";"2.603112"
"310.0";"2.637241"
"320.0";"2.600544"
"330.0";"2.665535"
"340.0";"2.691344"
"350.0";"2.676924"
"360.0";"2.707579"
"370.0";"2.674857"
"380.0";"2.633297"
"390.0";"2.499846"
"400.0";"2.575809"
"410.0";"2.612577"
"420.0";"2.625873"
"430.0";"2.672787"
"440.0";"2.706416"
"450.0";"2.648983"
"460.0";"2.656126"
"470.0";"2.689853"
"480.0";"2.67404"
"490.0";"2.68884"
"500.0";"2.784877"
"510.0";"2.695434"
"520.0";"2.796184"
"530.0";"2.703412"
"540.0";"2.762821"
"550.0";"2.706008"
"560.0";"2.631549"
"570.0";"2.696544"
"580.0";"2.648684"
"590.0";"2.613186"
"600.0";"2.614175"
"610.0";"2.647133"
"620.0";"2.526409"
"630.0";"2.450779"
"640.0";"2.451368"
"650.0";"2.512031"
"660.0";"2.539013"
"670.0";"2.484765"
"680.0";"2.463375"
"690.0";"2.571159"
"700.0";"2.540415"
"710.0";"2.552814"
"720.0";"2.55335"
"730.0";"2.601906"
"740.0";"2.497837"
"750.0";"2.612985"
"760.0";"2.563471"
"770.0";"2.581464"
"780.0";"2.515378"
"790.0";"2.531882"
"800.0";"2.629037"
"810.0";"2.723716"
"820.0";"2.553439"
"830.0";"2.578987"
"840.0";"2.494437"
"850.0";"2.542999"
"860.0";"2.501467"
"870.0";"2.479417"
"880.0";"2.548925"
"890.0";"2.657291"
"900.0";"2.630783"
"910.0";"2.49324"
"920.0";"2.630098"
"930.0";"2.5384"
"940.0";"2.593862"
"950.0";"2.523875"
"960.0";"2.544081"
"970.0";"2.449368"
"980.0";"2.659176"
"990.0";"2.669149"
"1000.0";"2.672731"
"1010.0";"2.553158"
"1020.0";"2.502465"
"1030.0";"2.495762"
"1040.0";"2.505231"
"1050.0";"2.578354"
"1060.0";"2.626261"
"1070.0";"2.656733"
"1080.0";"2.589033"
"1090.0";"2.542731"
"1100.0";"2.528402"
"1110.0";"2.511816"
"1120.0";"2.571169"
"1130.0";"2.543514"
"1140.0";"2.619766"
"1150.0";"2.563715"
"1160.0";"2.558741"
"1170.0";"2.622436"
"1180.0";"2.565811"
"1190.0";"2.540032"
"1200.0";"2.614634"
"1210.0";"2.56121"
"1220.0";"2.532411"
"1230.0";"2.44616"
"1240.0";"2.419336"
"1250.0";"2.464329"
"1260.0";"2.557162"
"1270.0";"2.478442"
"1280.0";"2.48406"
"1290.0";"2.587392"
"1300.0";"2.541705"
"1310.0";"2.664677"
"1320.0";"2.540152"
"1330.0";"2.505809"
"1340.0";"2.551548"
"1350.0";"2.716115"
"1360.0";"2.586354"
"1370.0";"2.491019"
"1380.0";"2.467257"
"1390.0";"2.42138"
"1400.0";"2.353155"
"1410.0";"2.237901"
"1420.0";"2.321593"
"1430.0";"2.290308"
"1440.0";"2.30248"
"1450.0";"2.3536"
"1460.0";"2.314912"
"1470.0";"2.264846"
"1480.0";"2.326115"
"1490.0";"2.26382"
"1500.0";"2.268387"
"1510.0";"2.304801"
"1520.0";"2.301567"
"1530.0";"2.27729"
"1540.0";"2.307539"
"1550.0";"2.340778"
"1560.0";"2.361726"
"1570.0";"2.428045"
"1580.0";"2.34569"
"1590.0";"2.339464"
"1600.0";"2.368394"
"1610.0";"2.446631"
"1620.0";"2.282776"
"1630.0";"2.348032"
"1640.0";"2.36211"
"1650.0";"2.330812"
"1660.0";"2.292811"
"1670.0";"2.30437"
"1680.0";"2.29093"
"1690.0";"2.259957"
"1700.0";"2.323013"
"1710.0";"2.362978"
"1720.0";"2.385951"
"1730.0";"2.395755"
"1740.0";"2.295453"
"1750.0";"2.268458"
"1760.0";"2.387116"
"1770.0";"2.341532"
"1780.0";"2.327132"
"1790.0";"2.414075"
"1800.0";"2.28221"
"1810.0";"2.494436"
"1820.0";"2.48703"
"1830.0";"2.388447"
"1840.0";"2.479001"
"1850.0";"2.422228"
"1860.0";"2.443151"
"1870.0";"2.404644"
"1880.0";"2.401611"
"1890.0";"2.364171"
"1900.0";"2.474197"
"1910.0";"2.322309"
"1920.0";"2.426887"
"1930.0";"2.437247"
"1940.0";"2.471133"
"1950.0";"2.421636"
"1960.0";"2.410806"
"1970.0";"2.476973"
"1980.0";"2.474699"
"1990.0";"2.400573"
"2000.0";"2.390776"
"2010.0";"2.510817"
"2020.0";"2.406936"
"2030.0";"2.4804"
"2040.0";"2.438133"
"2050.0";"2.443166"
"2060.0";"2.465728"
"2070.0";"2.421303"
"2080.0";"2.569319"
"2090.0";"2.460978"
"2100.0";"2.459132"
"2110.0";"2.39582"
"2120.0";"2.423308"
"2130.0";"2.452499"
"2140.0";"2.42853"
"2150.0";"2.502886"
"2160.0";"2.517281"
"2170.0";"2.462469"
"2180.0";"2.523651"
"2190.0";"2.453159"
"2200.0";"2.42396"
"2210.0";"2.498205"
"2220.0";"2.58963"
"2230.0";"2.503652"
"2240.0";"2.533376"
"2250.0";"2.511673"
"2260.0";"2.473962"
"2270.0";"2.57507"
"2280.0";"2.570958"
"2290.0";"2.513678"
"2300.0";"2.540671"
"2310.0";"2.470698"
"2320.0";"2.484549"
"2330.0";"2.50419"
"2340.0";"2.532713"
"2350.0";"2.612065"
"2360.0";"2.525908"
"2370.0";"2.47497"
"2380.0";"2.551885"
"2390.0";"2.558679"
"2400.0";"2.555974"
"2410.0";"2.59741"
"2420.0";"2.614283"
