# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL"
"0.0";"2.738684"
"10.0";"2.789232"
"20.0";"2.981755"
"30.0";"3.009045"
"40.0";"2.992884"
"50.0";"2.994113"
"60.0";"2.969049"
"70.0";"2.912901"
"80.0";"2.897387"
"90.0";"2.803154"
"100.0";"2.844587"
"110.0";"2.778398"
"120.0";"2.768836"
"130.0";"2.797636"
"140.0";"2.857282"
"150.0";"2.839012"
"160.0";"2.684299"
"170.0";"2.807801"
"180.0";"2.784019"
"190.0";"2.574945"
"200.0";"2.630158"
"210.0";"2.635142"
"220.0";"2.75789"
"230.0";"2.906115"
"240.0";"2.961726"
"250.0";"2.679467"
"260.0";"2.602065"
"270.0";"2.476735"
"280.0";"2.661805"
"290.0";"2.54472"
"300.0";"2.651052"
"310.0";"2.712796"
"320.0";"2.76221"
"330.0";"2.770034"
"340.0";"2.647036"
"350.0";"2.564446"
"360.0";"2.413459"
"370.0";"2.434776"
"380.0";"2.359094"
"390.0";"2.518275"
"400.0";"2.377384"
"410.0";"2.590926"
"420.0";"2.706183"
"430.0";"2.62208"
"440.0";"2.829902"
"450.0";"2.619551"
"460.0";"2.641795"
"470.0";"2.720521"
"480.0";"2.782734"
"490.0";"2.789575"
"500.0";"2.819277"
"510.0";"2.871921"
"520.0";"2.85214"
"530.0";"2.734169"
"540.0";"2.715639"
"550.0";"2.892395"
"560.0";"2.851267"
"570.0";"2.76903"
"580.0";"2.627129"
"590.0";"2.839372"
"600.0";"2.793889"
"610.0";"2.622117"
"620.0";"2.7076"
"630.0";"2.725057"
"640.0";"2.537481"
"650.0";"2.509048"
"660.0";"2.48668"
"670.0";"2.566876"
"680.0";"2.62985"
"690.0";"2.69535"
"700.0";"2.822846"
"710.0";"2.774843"
"720.0";"2.824209"
"730.0";"2.837205"
"740.0";"2.904407"
"750.0";"2.847843"
"760.0";"2.813809"
"770.0";"2.917705"
"780.0";"2.828752"
"790.0";"2.804359"
"800.0";"2.846029"
"810.0";"2.876059"
"820.0";"2.886804"
"830.0";"2.861101"
"840.0";"2.896287"
"850.0";"2.971254"
"860.0";"2.986933"
"870.0";"2.959883"
"880.0";"2.9728"
"890.0";"2.878219"
"900.0";"2.966706"
"910.0";"2.844121"
"920.0";"2.86542"
"930.0";"2.902276"
"940.0";"2.859093"
"950.0";"2.869374"
"960.0";"2.930649"
"970.0";"2.904926"
"980.0";"2.902414"
"990.0";"2.941269"
"1000.0";"2.903791"
"1010.0";"2.9059"
"1020.0";"2.931945"
"1030.0";"2.926407"
"1040.0";"2.842673"
"1050.0";"2.928607"
"1060.0";"2.943003"
"1070.0";"2.939235"
"1080.0";"2.965908"
"1090.0";"2.913749"
"1100.0";"2.854981"
"1110.0";"2.832081"
"1120.0";"2.943969"
"1130.0";"2.893304"
"1140.0";"2.981756"
"1150.0";"2.979586"
"1160.0";"3.067001"
"1170.0";"2.679729"
"1180.0";"2.739854"
"1190.0";"2.700965"
"1200.0";"2.479171"
"1210.0";"2.291103"
"1220.0";"2.477258"
"1230.0";"2.322656"
"1240.0";"2.425526"
"1250.0";"2.423404"
"1260.0";"2.171623"
"1270.0";"2.028514"
"1280.0";"2.06227"
"1290.0";"2.021227"
"1300.0";"1.952042"
"1310.0";"1.882513"
"1320.0";"1.879978"
"1330.0";"2.158072"
"1340.0";"2.049112"
"1350.0";"2.001674"
"1360.0";"1.994545"
"1370.0";"1.850908"
"1380.0";"1.89251"
"1390.0";"1.892957"
"1400.0";"2.221112"
"1410.0";"2.496218"
"1420.0";"2.247813"
"1430.0";"2.225602"
"1440.0";"1.869907"
"1450.0";"1.722004"
"1460.0";"1.894648"
"1470.0";"1.880695"
"1480.0";"1.928629"
"1490.0";"2.025386"
"1500.0";"1.865962"
"1510.0";"1.864848"
"1520.0";"1.77046"
"1530.0";"1.686312"
"1540.0";"1.80007"
"1550.0";"2.064147"
"1560.0";"2.185973"
"1570.0";"2.259417"
"1580.0";"2.217845"
"1590.0";"2.213975"
