# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_2
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"85.465"
"10.0";"83.145"
"20.0";"83.278"
"30.0";"86.689"
"40.0";"87.659"
"50.0";"86.08"
"60.0";"84.741"
"70.0";"87.95"
"80.0";"86.03"
"90.0";"84.477"
"100.0";"85.679"
"110.0";"85.767"
"120.0";"85.129"
"130.0";"85.237"
"140.0";"84.899"
"150.0";"88.448"
"160.0";"86.633"
"170.0";"86.742"
"180.0";"88.263"
"190.0";"84.841"
"200.0";"86.917"
"210.0";"89.888"
"220.0";"86.228"
"230.0";"86.569"
"240.0";"87.421"
"250.0";"87.145"
"260.0";"88.809"
"270.0";"86.68"
"280.0";"87.633"
"290.0";"86.8"
"300.0";"86.858"
"310.0";"84.035"
"320.0";"87.08"
"330.0";"87.466"
"340.0";"85.529"
"350.0";"85.325"
"360.0";"86.671"
"370.0";"88.798"
"380.0";"86.348"
"390.0";"87.608"
"400.0";"87.008"
"410.0";"88.262"
"420.0";"87.969"
"430.0";"87.774"
"440.0";"87.258"
"450.0";"88.511"
"460.0";"88.89"
"470.0";"88.455"
"480.0";"89.802"
"490.0";"90.589"
"500.0";"88.599"
"510.0";"88.823"
"520.0";"87.916"
"530.0";"87.075"
"540.0";"87.777"
"550.0";"88.982"
"560.0";"85.836"
"570.0";"86.952"
"580.0";"88.299"
"590.0";"87.341"
"600.0";"86.981"
"610.0";"87.5"
"620.0";"87.239"
"630.0";"88.068"
"640.0";"88.281"
"650.0";"87.872"
"660.0";"88.415"
"670.0";"88.16"
"680.0";"89.968"
"690.0";"88.489"
"700.0";"88.637"
"710.0";"90.803"
"720.0";"88.182"
"730.0";"90.692"
"740.0";"90.029"
"750.0";"89.442"
"760.0";"89.406"
"770.0";"91.2"
"780.0";"87.681"
"790.0";"88.57"
"800.0";"88.258"
"810.0";"89.053"
"820.0";"88.374"
"830.0";"89.627"
"840.0";"89.11"
"850.0";"87.297"
"860.0";"86.913"
"870.0";"88.872"
"880.0";"88.34"
"890.0";"88.987"
"900.0";"89.219"
"910.0";"89.465"
"920.0";"89.102"
"930.0";"88.138"
"940.0";"88.988"
"950.0";"89.525"
"960.0";"89.383"
"970.0";"91.275"
"980.0";"89.168"
"990.0";"89.419"
"1000.0";"90.128"
"1010.0";"89.736"
"1020.0";"89.341"
"1030.0";"87.559"
"1040.0";"88.075"
"1050.0";"88.053"
"1060.0";"91.071"
"1070.0";"90.832"
"1080.0";"89.467"
"1090.0";"88.858"
"1100.0";"88.199"
"1110.0";"89.193"
"1120.0";"89.525"
"1130.0";"88.734"
"1140.0";"87.79"
"1150.0";"89.815"
"1160.0";"88.744"
"1170.0";"90.423"
"1180.0";"90.65"
"1190.0";"87.54"
"1200.0";"88.386"
"1210.0";"89.235"
"1220.0";"89.492"
"1230.0";"87.474"
"1240.0";"89.15"
"1250.0";"87.764"
"1260.0";"89.004"
"1270.0";"89.003"
"1280.0";"89.467"
"1290.0";"88.616"
"1300.0";"87.601"
"1310.0";"88.106"
"1320.0";"87.361"
"1330.0";"88.93"
"1340.0";"89.241"
"1350.0";"90.993"
"1360.0";"89.843"
"1370.0";"88.23"
"1380.0";"88.373"
"1390.0";"88.576"
"1400.0";"89.089"
"1410.0";"88.641"
"1420.0";"88.279"
"1430.0";"88.114"
"1440.0";"85.945"
"1450.0";"86.829"
"1460.0";"87.78"
"1470.0";"86.679"
"1480.0";"85.91"
"1490.0";"87.808"
"1500.0";"87.352"
"1510.0";"88.619"
"1520.0";"89.657"
"1530.0";"88.151"
"1540.0";"86.767"
"1550.0";"86.704"
"1560.0";"87.553"
"1570.0";"87.663"
"1580.0";"87.7"
"1590.0";"86.822"
"1600.0";"88.69"
"1610.0";"86.114"
"1620.0";"87.542"
"1630.0";"86.703"
"1640.0";"87.713"
"1650.0";"87.436"
"1660.0";"87.113"
"1670.0";"88.867"
"1680.0";"89.621"
"1690.0";"88.529"
"1700.0";"88.2"
"1710.0";"88.192"
"1720.0";"89.729"
"1730.0";"86.954"
"1740.0";"86.524"
"1750.0";"86.24"
"1760.0";"86.741"
"1770.0";"85.826"
"1780.0";"86.591"
"1790.0";"86.421"
"1800.0";"86.451"
"1810.0";"87.439"
"1820.0";"87.452"
"1830.0";"88.028"
"1840.0";"87.499"
"1850.0";"88.017"
"1860.0";"86.812"
"1870.0";"88.793"
"1880.0";"85.962"
"1890.0";"87.922"
"1900.0";"89.76"
"1910.0";"86.47"
"1920.0";"87.508"
"1930.0";"87.591"
"1940.0";"88.008"
"1950.0";"87.417"
"1960.0";"87.505"
"1970.0";"88.227"
"1980.0";"87.226"
"1990.0";"87.998"
"2000.0";"88.148"
"2010.0";"86.457"
"2020.0";"87.851"
"2030.0";"88.618"
"2040.0";"87.834"
"2050.0";"88.465"
"2060.0";"88.601"
"2070.0";"88.431"
"2080.0";"89.453"
"2090.0";"87.412"
"2100.0";"86.343"
"2110.0";"87.036"
"2120.0";"87.433"
"2130.0";"88.32"
"2140.0";"85.857"
"2150.0";"87.18"
"2160.0";"86.738"
"2170.0";"87.342"
"2180.0";"87.742"
"2190.0";"86.738"
"2200.0";"87.478"
"2210.0";"88.491"
"2220.0";"89.474"
"2230.0";"86.525"
"2240.0";"87.16"
"2250.0";"87.222"
"2260.0";"86.522"
"2270.0";"86.7"
"2280.0";"85.607"
"2290.0";"86.871"
"2300.0";"84.725"
"2310.0";"87.272"
"2320.0";"86.487"
"2330.0";"85.601"
"2340.0";"85.821"
"2350.0";"85.745"
"2360.0";"85.478"
"2370.0";"85.574"
"2380.0";"85.626"
"2390.0";"84.872"
"2400.0";"86.112"
"2410.0";"86.468"
"2420.0";"85.499"
"2430.0";"85.006"
"2440.0";"86.86"
"2450.0";"86.397"
"2460.0";"86.705"
"2470.0";"84.093"
"2480.0";"85.88"
"2490.0";"86.687"
"2500.0";"86.357"
"2510.0";"87.489"
"2520.0";"87.754"
"2530.0";"84.762"
"2540.0";"86.694"
"2550.0";"86.072"
"2560.0";"84.158"
"2570.0";"84.237"
"2580.0";"85.105"
"2590.0";"85.212"
"2600.0";"88.245"
"2610.0";"85.618"
