# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.4996";"1.23322";"1.2362";"1.20356"
"10.0";"1.4995";"1.24274";"1.23156";"1.19825"
"20.0";"1.49771";"1.24136";"1.22759";"1.1993"
"30.0";"1.49526";"1.2372";"1.22445";"1.20067"
"40.0";"1.49874";"1.23373";"1.23031";"1.20695"
"50.0";"1.50606";"1.24149";"1.23991";"1.20739"
"60.0";"1.50003";"1.23677";"1.23452";"1.20273"
"70.0";"1.49795";"1.23716";"1.23287";"1.19882"
"80.0";"1.49119";"1.22822";"1.22621";"1.19799"
"90.0";"1.48941";"1.23542";"1.2217";"1.19075"
"100.0";"1.49274";"1.23237";"1.22751";"1.19626"
"110.0";"1.49318";"1.24416";"1.22451";"1.1882"
"120.0";"1.48868";"1.23413";"1.2215";"1.19046"
"130.0";"1.49721";"1.24182";"1.22433";"1.20089"
"140.0";"1.50111";"1.23695";"1.23737";"1.2023"
"150.0";"1.49534";"1.23462";"1.22634";"1.20162"
"160.0";"1.49907";"1.24042";"1.22891";"1.20232"
"170.0";"1.49262";"1.23789";"1.22671";"1.19107"
"180.0";"1.49753";"1.2402";"1.22732";"1.20032"
"190.0";"1.49415";"1.24027";"1.22334";"1.19589"
"200.0";"1.49729";"1.2383";"1.23048";"1.19845"
"210.0";"1.49749";"1.2473";"1.22503";"1.19519"
"220.0";"1.4937";"1.23744";"1.22097";"1.2001"
"230.0";"1.49694";"1.23554";"1.22599";"1.20502"
"240.0";"1.49562";"1.23995";"1.21729";"1.20603"
"250.0";"1.49701";"1.23533";"1.22193";"1.20952"
"260.0";"1.49664";"1.24125";"1.22287";"1.20156"
"270.0";"1.49819";"1.23557";"1.2298";"1.2042"
"280.0";"1.5005";"1.23798";"1.22761";"1.20971"
"290.0";"1.50252";"1.23589";"1.23421";"1.21014"
"300.0";"1.50478";"1.23852";"1.23581";"1.21143"
"310.0";"1.50346";"1.23867";"1.23622";"1.20757"
"320.0";"1.49959";"1.23915";"1.23045";"1.20334"
"330.0";"1.50482";"1.2452";"1.23552";"1.20496"
"340.0";"1.50123";"1.24787";"1.23231";"1.19649"
"350.0";"1.49919";"1.24686";"1.2289";"1.19594"
"360.0";"1.5042";"1.25001";"1.2317";"1.20234"
"370.0";"1.49646";"1.23571";"1.23112";"1.1984"
"380.0";"1.49428";"1.2391";"1.22468";"1.19606"
"390.0";"1.49443";"1.23315";"1.22651";"1.20069"
"400.0";"1.50011";"1.23543";"1.234";"1.20484"
"410.0";"1.50072";"1.2448";"1.23114";"1.19961"
"420.0";"1.49812";"1.232";"1.23212";"1.20532"
"430.0";"1.50196";"1.24205";"1.23445";"1.20216"
"440.0";"1.5019";"1.24178";"1.23449";"1.20226"
"450.0";"1.50256";"1.23983";"1.23449";"1.20592"
"460.0";"1.50354";"1.23929";"1.23382";"1.20959"
"470.0";"1.49872";"1.24411";"1.22556";"1.20104"
"480.0";"1.50044";"1.24369";"1.233";"1.19814"
"490.0";"1.4972";"1.23748";"1.2299";"1.19967"
"500.0";"1.49534";"1.24107";"1.22363";"1.19775"
"510.0";"1.49461";"1.23844";"1.22654";"1.19564"
"520.0";"1.49432";"1.23399";"1.22227";"1.20387"
"530.0";"1.50291";"1.24542";"1.235";"1.20049"
"540.0";"1.50611";"1.24591";"1.24086";"1.20196"
"550.0";"1.5002";"1.24364";"1.22962";"1.20108"
"560.0";"1.49533";"1.23792";"1.22935";"1.19511"
"570.0";"1.49894";"1.23932";"1.23267";"1.19928"
"580.0";"1.49776";"1.23932";"1.23206";"1.19696"
