# This .csv file was created 12.10.2024 14:31
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_2
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-88.833496";"-27.959152"
"10.0";"-92.729752";"-33.748756"
"20.0";"-89.744858";"-42.657082"
"30.0";"-111.762367";"-33.820057"
"40.0";"-48.199738";"-38.29554"
"50.0";"-51.608723";"-36.687435"
"60.0";"-85.819298";"-44.61491"
"70.0";"-193.856842";"-26.744259"
"80.0";"-181.389954";"-51.955383"
"90.0";"-201.874603";"-33.211655"
"100.0";"-173.708679";"-57.919067"
"110.0";"-167.0";"-46.953648"
"120.0";"-215.453461";"-47.761608"
"130.0";"-184.643097";"-39.772545"
"140.0";"-211.760529";"-26.212643"
"150.0";"-190.092896";"-33.48896"
"160.0";"-124.092598";"-44.036701"
"170.0";"-158.32695";"-32.469521"
"180.0";"-145.644882";"-34.213135"
"190.0";"-252.683563";"-36.12542"
"200.0";"-154.824234";"-46.12598"
"210.0";"-128.199799";"-41.248531"
"220.0";"-169.728058";"-31.062841"
"230.0";"-156.355316";"-34.587196"
"240.0";"-179.444763";"-25.178459"
"250.0";"-179.320328";"-18.14502"
"260.0";"-219.207458";"-19.210505"
"270.0";"-155.280136";"-31.242355"
"280.0";"-169.185379";"-28.531782"
"290.0";"-248.878418";"-19.554045"
"300.0";"-215.128067";"-27.497831"
"310.0";"-201.888245";"-23.746681"
"320.0";"-208.950699";"-29.538734"
"330.0";"-226.358444";"-35.241867"
"340.0";"-202.789383";"-36.746792"
"350.0";"-200.359726";"-41.49865"
"360.0";"-122.336342";"-36.65715"
"370.0";"-173.326736";"-26.210569"
"380.0";"-157.505157";"-45.130104"
"390.0";"-218.117645";"-36.932255"
"400.0";"-180.071411";"-38.484844"
"410.0";"-161.695465";"-39.839867"
"420.0";"-164.842804";"-33.289211"
"430.0";"-217.614716";"-35.479618"
"440.0";"-162.77652";"-40.81599"
"450.0";"-226.497452";"-15.323743"
"460.0";"-213.542847";"-31.469761"
"470.0";"-102.597755";"-40.982609"
"480.0";"-129.725739";"-31.150429"
"490.0";"-103.183052";"-39.246319"
"500.0";"-108.731125";"-37.288811"
"510.0";"-106.439102";"-42.057392"
"520.0";"-102.965477";"-33.195415"
"530.0";"-114.473923";"-37.203239"
"540.0";"-119.206268";"-42.211758"
"550.0";"-93.243614";"-41.626175"
"560.0";"-129.080246";"-40.815506"
"570.0";"-107.618881";"-38.755486"
"580.0";"-136.795288";"-45.711052"
"590.0";"-194.12677";"-36.796124"
"600.0";"-168.243927";"-47.18972"
"610.0";"-174.49202";"-49.085819"
"620.0";"-211.869629";"-42.781662"
"630.0";"-182.01651";"-34.397518"
"640.0";"-195.294006";"-41.479046"
"650.0";"-163.602158";"-49.557819"
"660.0";"-186.817856";"-37.504761"
"670.0";"-185.85997";"-54.061226"
"680.0";"-217.204605";"-37.342957"
"690.0";"-168.901733";"-49.395115"
"700.0";"-206.136169";"-51.366138"
"710.0";"-213.042679";"-36.156563"
"720.0";"-237.003937";"-32.995022"
"730.0";"-207.537384";"-41.133247"
"740.0";"-239.893463";"-46.425186"
"750.0";"-190.340607";"-45.549011"
"760.0";"-205.731796";"-37.164268"
"770.0";"-213.488434";"-52.835838"
"780.0";"-199.913254";"-54.401497"
"790.0";"-205.808472";"-47.989594"
"800.0";"-226.692932";"-48.346848"
"810.0";"-146.819733";"-37.493614"
"820.0";"-220.076767";"-31.764231"
"830.0";"-246.312683";"-19.852404"
"840.0";"-198.913132";"-34.363708"
"850.0";"-231.625061";"-36.97517"
"860.0";"-218.857864";"-45.604267"
"870.0";"-214.427048";"-46.568527"
"880.0";"-168.042145";"-46.837658"
"890.0";"-178.764297";"-49.424934"
"900.0";"-151.515213";"-48.890411"
"910.0";"-184.524231";"-37.431793"
"920.0";"-169.333405";"-41.807281"
"930.0";"-77.727364";"-39.827736"
"940.0";"-190.838333";"-41.349415"
"950.0";"-160.949783";"-41.922001"
"960.0";"-136.691711";"-46.149303"
"970.0";"-125.364914";"-49.571304"
"980.0";"-134.763519";"-40.765823"
"990.0";"-150.506622";"-48.032879"
"1000.0";"-171.607544";"-42.83128"
"1010.0";"-206.404236";"-44.170074"
"1020.0";"-267.608063";"-33.869007"
"1030.0";"-201.396225";"-49.803802"
"1040.0";"-178.18718";"-47.149891"
"1050.0";"-206.041351";"-14.202079"
"1060.0";"-176.798218";"-47.910656"
"1070.0";"-187.392853";"-43.762943"
"1080.0";"-196.930786";"-24.443249"
"1090.0";"-152.353424";"-33.803909"
"1100.0";"-164.611603";"-26.42366"
"1110.0";"-200.906845";"-36.931541"
"1120.0";"-280.3974";"-32.005188"
"1130.0";"-306.603455";"-18.250835"
"1140.0";"-281.987549";"-41.127419"
"1150.0";"-315.021271";"-40.806675"
"1160.0";"-311.944458";"-36.218285"
"1170.0";"-282.227264";"-51.579151"
"1180.0";"-278.948669";"-48.772045"
"1190.0";"-313.110291";"-38.140381"
"1200.0";"-329.280518";"-50.264671"
"1210.0";"-310.646973";"-43.303879"
"1220.0";"-335.781219";"-42.749439"
"1230.0";"-339.317627";"-33.153801"
"1240.0";"-290.876831";"-42.348709"
"1250.0";"-304.353943";"-33.242226"
"1260.0";"-307.288696";"-12.910048"
"1270.0";"-328.159241";"-32.653641"
"1280.0";"-282.597687";"-50.214878"
"1290.0";"-261.207916";"-44.080959"
"1300.0";"-307.877991";"-34.317265"
"1310.0";"-254.720215";"-39.560875"
"1320.0";"-272.973053";"-51.462021"
"1330.0";"-275.595245";"-41.390682"
"1340.0";"-281.962067";"-53.383621"
"1350.0";"-254.643616";"-53.193432"
"1360.0";"-274.000458";"-47.17244"
"1370.0";"-249.017853";"-51.058086"
"1380.0";"-266.92627";"-52.496506"
"1390.0";"-283.164093";"-29.611692"
"1400.0";"-321.530762";"-30.068281"
"1410.0";"-246.384583";"-47.04612"
"1420.0";"-237.390106";"-51.162369"
"1430.0";"-226.194855";"-60.281952"
"1440.0";"-246.050568";"-56.844788"
"1450.0";"-285.741791";"-57.164825"
"1460.0";"-206.507675";"-61.39946"
"1470.0";"-161.27858";"-64.757355"
"1480.0";"-182.80098";"-63.762794"
"1490.0";"-273.617615";"-33.70462"
