# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol5_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL5"
"0.0";"4.068766"
"10.0";"3.818355"
"20.0";"3.713499"
"30.0";"3.689312"
"40.0";"3.507103"
"50.0";"3.63023"
"60.0";"3.715013"
"70.0";"3.666678"
"80.0";"3.627771"
"90.0";"3.671695"
"100.0";"3.594979"
"110.0";"3.646822"
"120.0";"3.660515"
"130.0";"3.728433"
"140.0";"3.628215"
"150.0";"3.373012"
"160.0";"3.480456"
"170.0";"3.641567"
"180.0";"3.911115"
"190.0";"4.304375"
"200.0";"4.226726"
"210.0";"4.17846"
"220.0";"4.174993"
"230.0";"4.765728"
"240.0";"4.763377"
"250.0";"4.838798"
"260.0";"4.858458"
"270.0";"4.613595"
"280.0";"4.505286"
"290.0";"4.391469"
"300.0";"4.390669"
"310.0";"4.335654"
"320.0";"4.385714"
"330.0";"4.551349"
"340.0";"4.372114"
"350.0";"4.404264"
"360.0";"4.388665"
"370.0";"4.249571"
"380.0";"4.438454"
"390.0";"4.04623"
"400.0";"4.256863"
"410.0";"4.085841"
"420.0";"4.195909"
"430.0";"4.147976"
"440.0";"3.899948"
"450.0";"4.063861"
"460.0";"4.070764"
"470.0";"4.118095"
"480.0";"4.084989"
"490.0";"4.32316"
"500.0";"4.101796"
"510.0";"4.258333"
"520.0";"4.242268"
"530.0";"4.134949"
"540.0";"3.869992"
"550.0";"3.7578"
"560.0";"3.743774"
"570.0";"3.850977"
"580.0";"3.980905"
"590.0";"3.926919"
"600.0";"3.761946"
"610.0";"3.890589"
"620.0";"3.971947"
"630.0";"3.745517"
"640.0";"3.774899"
"650.0";"3.630713"
"660.0";"3.779638"
"670.0";"3.689999"
"680.0";"3.555322"
"690.0";"3.561221"
"700.0";"3.619079"
"710.0";"3.57088"
"720.0";"3.576304"
"730.0";"3.573254"
"740.0";"3.968032"
"750.0";"3.786202"
"760.0";"3.726292"
"770.0";"3.770098"
"780.0";"3.705715"
"790.0";"3.720041"
"800.0";"3.608664"
"810.0";"3.51609"
"820.0";"3.596234"
"830.0";"3.685064"
"840.0";"3.725398"
"850.0";"3.758141"
"860.0";"3.879515"
"870.0";"3.754908"
"880.0";"3.461742"
"890.0";"3.28479"
"900.0";"3.077072"
"910.0";"3.066144"
"920.0";"3.125886"
"930.0";"3.307947"
"940.0";"3.288514"
"950.0";"3.348162"
"960.0";"3.504926"
"970.0";"3.742358"
"980.0";"3.495482"
"990.0";"3.66212"
"1000.0";"3.490035"
"1010.0";"3.670529"
"1020.0";"3.82814"
"1030.0";"3.782912"
"1040.0";"3.738004"
"1050.0";"3.905375"
"1060.0";"4.08067"
"1070.0";"4.053903"
"1080.0";"4.160469"
"1090.0";"4.201584"
"1100.0";"4.250412"
"1110.0";"4.259263"
"1120.0";"4.129898"
"1130.0";"4.284921"
"1140.0";"4.294437"
"1150.0";"4.361115"
"1160.0";"4.560101"
"1170.0";"4.250935"
"1180.0";"4.163175"
"1190.0";"4.230143"
"1200.0";"4.246855"
"1210.0";"4.070217"
"1220.0";"4.291804"
"1230.0";"4.160524"
"1240.0";"4.200631"
"1250.0";"4.242559"
"1260.0";"4.124696"
"1270.0";"4.064003"
"1280.0";"4.234113"
"1290.0";"4.11634"
"1300.0";"3.901362"
"1310.0";"3.838738"
"1320.0";"3.844638"
"1330.0";"4.000398"
"1340.0";"3.941522"
"1350.0";"3.786937"
"1360.0";"3.61295"
"1370.0";"4.029293"
"1380.0";"3.914252"
"1390.0";"3.79141"
"1400.0";"3.755446"
"1410.0";"3.700623"
"1420.0";"4.252717"
"1430.0";"4.338135"
"1440.0";"4.25813"
"1450.0";"4.102912"
"1460.0";"4.116237"
"1470.0";"4.226169"
"1480.0";"4.192582"
"1490.0";"4.092712"
"1500.0";"4.038516"
"1510.0";"3.802843"
"1520.0";"3.929631"
"1530.0";"3.998317"
"1540.0";"4.172051"
"1550.0";"3.958843"
"1560.0";"4.098697"
"1570.0";"4.020144"
"1580.0";"3.871193"
"1590.0";"3.485805"
"1600.0";"3.729943"
"1610.0";"3.728531"
"1620.0";"3.636298"
"1630.0";"3.598396"
"1640.0";"3.419745"
"1650.0";"3.370152"
"1660.0";"3.338074"
"1670.0";"3.491832"
"1680.0";"3.311241"
"1690.0";"3.531956"
"1700.0";"3.47195"
"1710.0";"3.308813"
"1720.0";"2.848087"
"1730.0";"2.813043"
"1740.0";"2.905243"
"1750.0";"3.078407"
"1760.0";"2.994458"
"1770.0";"3.111813"
"1780.0";"3.077137"
"1790.0";"2.788841"
"1800.0";"3.14694"
"1810.0";"2.926189"
"1820.0";"2.917164"
"1830.0";"2.595832"
"1840.0";"2.741843"
"1850.0";"2.863031"
"1860.0";"2.903592"
"1870.0";"2.888876"
"1880.0";"3.266229"
"1890.0";"2.977808"
"1900.0";"2.877911"
"1910.0";"3.307415"
"1920.0";"3.498462"
"1930.0";"3.602759"
"1940.0";"3.940053"
"1950.0";"3.994879"
"1960.0";"3.953036"
"1970.0";"4.151364"
"1980.0";"4.298501"
"1990.0";"4.481382"
"2000.0";"4.538832"
"2010.0";"4.394898"
"2020.0";"4.276603"
"2030.0";"4.290355"
"2040.0";"4.334444"
"2050.0";"4.096644"
"2060.0";"4.426398"
"2070.0";"4.512365"
"2080.0";"4.184596"
"2090.0";"4.33895"
"2100.0";"4.081098"
"2110.0";"4.235792"
"2120.0";"3.986123"
"2130.0";"3.88936"
"2140.0";"3.900405"
"2150.0";"4.056088"
"2160.0";"4.103787"
"2170.0";"3.913367"
"2180.0";"4.158553"
"2190.0";"4.212227"
"2200.0";"4.024048"
"2210.0";"3.986666"
"2220.0";"3.916921"
"2230.0";"3.842194"
"2240.0";"3.828009"
"2250.0";"3.854327"
"2260.0";"4.218349"
"2270.0";"4.083943"
"2280.0";"4.271786"
"2290.0";"4.385998"
"2300.0";"4.364931"
"2310.0";"4.440573"
"2320.0";"4.449676"
"2330.0";"4.336389"
"2340.0";"4.09404"
"2350.0";"3.964368"
"2360.0";"3.790638"
"2370.0";"3.979216"
"2380.0";"3.859267"
"2390.0";"4.225632"
"2400.0";"4.264136"
"2410.0";"4.505262"
"2420.0";"4.586589"
"2430.0";"4.506424"
"2440.0";"4.458452"
"2450.0";"4.671486"
"2460.0";"4.816649"
"2470.0";"5.124727"
"2480.0";"5.321393"
"2490.0";"5.559764"
"2500.0";"5.502624"
"2510.0";"5.596255"
"2520.0";"5.487445"
"2530.0";"5.438195"
"2540.0";"5.511261"
"2550.0";"5.381963"
"2560.0";"5.412711"
"2570.0";"5.288445"
"2580.0";"5.371295"
"2590.0";"5.289139"
"2600.0";"5.222794"
"2610.0";"4.829041"
"2620.0";"4.868911"
"2630.0";"4.742716"
"2640.0";"4.670076"
"2650.0";"4.749266"
"2660.0";"4.557425"
"2670.0";"4.382704"
"2680.0";"4.561695"
"2690.0";"4.543952"
"2700.0";"4.868049"
"2710.0";"5.123586"
"2720.0";"5.038233"
"2730.0";"5.193225"
"2740.0";"5.173948"
"2750.0";"5.263052"
"2760.0";"5.400159"
"2770.0";"5.426624"
"2780.0";"4.989895"
"2790.0";"5.034902"
"2800.0";"5.117764"
"2810.0";"4.900804"
"2820.0";"4.803272"
"2830.0";"4.425292"
"2840.0";"4.862612"
"2850.0";"4.943567"
"2860.0";"4.758299"
"2870.0";"4.751221"
"2880.0";"4.795085"
"2890.0";"4.561621"
"2900.0";"4.800699"
"2910.0";"4.613936"
"2920.0";"4.63359"
"2930.0";"4.349352"
"2940.0";"4.360313"
"2950.0";"4.299514"
"2960.0";"4.307635"
"2970.0";"4.452119"
"2980.0";"4.489046"
"2990.0";"4.470226"
"3000.0";"4.295109"
"3010.0";"4.169424"
"3020.0";"4.239348"
"3030.0";"4.318597"
"3040.0";"4.494419"
"3050.0";"4.730502"
"3060.0";"4.800721"
"3070.0";"4.783674"
"3080.0";"4.911104"
"3090.0";"5.046169"
"3100.0";"5.353518"
"3110.0";"5.272616"
"3120.0";"5.096921"
"3130.0";"4.761747"
"3140.0";"4.54398"
"3150.0";"4.717087"
"3160.0";"4.792662"
"3170.0";"4.531179"
"3180.0";"4.439727"
"3190.0";"4.464321"
"3200.0";"4.252268"
"3210.0";"4.168925"
"3220.0";"4.197978"
"3230.0";"4.372603"
"3240.0";"4.24087"
"3250.0";"4.157887"
"3260.0";"4.45006"
"3270.0";"4.446604"
"3280.0";"4.362787"
"3290.0";"4.188832"
"3300.0";"4.130609"
"3310.0";"4.135291"
"3320.0";"3.892051"
"3330.0";"3.842229"
"3340.0";"3.738713"
"3350.0";"3.716672"
"3360.0";"3.707222"
"3370.0";"3.578648"
"3380.0";"3.721713"
"3390.0";"3.674494"
"3400.0";"3.747011"
"3410.0";"4.010343"
"3420.0";"3.863813"
"3430.0";"3.851447"
"3440.0";"3.81487"
"3450.0";"3.659082"
"3460.0";"3.892853"
"3470.0";"3.941311"
"3480.0";"3.922724"
"3490.0";"4.134794"
"3500.0";"4.374104"
"3510.0";"4.681943"
"3520.0";"4.805574"
"3530.0";"4.84791"
"3540.0";"5.05473"
"3550.0";"4.904788"
"3560.0";"4.856913"
"3570.0";"4.728418"
"3580.0";"4.688113"
"3590.0";"4.575891"
"3600.0";"4.382839"
"3610.0";"4.747977"
"3620.0";"4.780391"
"3630.0";"4.635695"
"3640.0";"4.583989"
"3650.0";"4.506748"
"3660.0";"4.215881"
"3670.0";"4.160126"
"3680.0";"4.045015"
"3690.0";"4.030637"
"3700.0";"4.044271"
