# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/NOLIGAND/2blg_noligand_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"88.078"
"10.0";"86.701"
"20.0";"86.989"
"30.0";"86.059"
"40.0";"87.958"
"50.0";"86.127"
"60.0";"88.429"
"70.0";"87.237"
"80.0";"85.848"
"90.0";"86.913"
"100.0";"88.027"
"110.0";"86.318"
"120.0";"86.191"
"130.0";"86.579"
"140.0";"87.207"
"150.0";"87.406"
"160.0";"86.703"
"170.0";"87.788"
"180.0";"88.29"
"190.0";"86.464"
"200.0";"87.788"
"210.0";"86.577"
"220.0";"87.657"
"230.0";"84.915"
"240.0";"87.731"
"250.0";"87.617"
"260.0";"87.897"
"270.0";"85.453"
"280.0";"89.451"
"290.0";"89.128"
"300.0";"89.728"
"310.0";"87.684"
"320.0";"87.331"
"330.0";"88.794"
"340.0";"89.013"
"350.0";"88.353"
"360.0";"89.218"
"370.0";"86.766"
"380.0";"88.638"
"390.0";"86.749"
"400.0";"87.742"
"410.0";"85.266"
"420.0";"85.661"
"430.0";"88.658"
"440.0";"85.292"
"450.0";"86.598"
"460.0";"86.898"
"470.0";"86.449"
"480.0";"89.392"
"490.0";"88.76"
"500.0";"88.458"
"510.0";"86.13"
"520.0";"87.745"
"530.0";"86.803"
"540.0";"86.349"
"550.0";"88.301"
"560.0";"88.425"
"570.0";"87.078"
"580.0";"88.401"
"590.0";"87.659"
"600.0";"88.468"
"610.0";"87.581"
"620.0";"85.86"
"630.0";"86.498"
"640.0";"88.999"
"650.0";"89.565"
"660.0";"87.747"
"670.0";"85.84"
"680.0";"85.824"
"690.0";"86.726"
"700.0";"86.209"
"710.0";"85.932"
"720.0";"86.547"
"730.0";"88.427"
"740.0";"86.564"
"750.0";"85.4"
"760.0";"86.654"
"770.0";"86.008"
"780.0";"88.052"
"790.0";"84.498"
"800.0";"87.739"
"810.0";"86.736"
"820.0";"87.661"
"830.0";"86.727"
"840.0";"86.515"
"850.0";"86.798"
"860.0";"87.373"
"870.0";"87.698"
"880.0";"86.121"
"890.0";"88.372"
"900.0";"88.889"
"910.0";"88.378"
"920.0";"87.352"
"930.0";"89.89"
"940.0";"87.027"
"950.0";"87.355"
"960.0";"89.052"
"970.0";"87.573"
"980.0";"86.581"
"990.0";"87.634"
"1000.0";"87.907"
"1010.0";"87.643"
"1020.0";"86.475"
"1030.0";"88.532"
"1040.0";"87.9"
"1050.0";"89.876"
"1060.0";"88.973"
"1070.0";"89.52"
"1080.0";"88.467"
"1090.0";"90.321"
"1100.0";"89.641"
"1110.0";"90.008"
"1120.0";"88.556"
"1130.0";"89.794"
"1140.0";"89.256"
"1150.0";"90.546"
"1160.0";"89.236"
"1170.0";"87.727"
"1180.0";"87.977"
"1190.0";"88.076"
"1200.0";"88.5"
"1210.0";"89.217"
"1220.0";"87.899"
"1230.0";"85.043"
"1240.0";"86.659"
"1250.0";"89.059"
"1260.0";"88.567"
"1270.0";"88.074"
"1280.0";"89.226"
"1290.0";"88.352"
"1300.0";"87.583"
"1310.0";"87.968"
"1320.0";"87.222"
"1330.0";"88.265"
"1340.0";"90.201"
"1350.0";"88.915"
"1360.0";"87.531"
"1370.0";"88.454"
"1380.0";"89.546"
