# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/NOLIGAND/2blg_noligand_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.5024";"1.22762";"1.24366";"1.20857"
"10.0";"1.49933";"1.23496";"1.22979";"1.20768"
"20.0";"1.49829";"1.23874";"1.2258";"1.20528"
"30.0";"1.49363";"1.23405";"1.22784";"1.1964"
"40.0";"1.49465";"1.23601";"1.22404";"1.20082"
"50.0";"1.49993";"1.23419";"1.23586";"1.20374"
"60.0";"1.50188";"1.23728";"1.23339";"1.20795"
"70.0";"1.49751";"1.2363";"1.23194";"1.19957"
"80.0";"1.49766";"1.23436";"1.22655";"1.20744"
"90.0";"1.49562";"1.23384";"1.22036";"1.20918"
"100.0";"1.50296";"1.23861";"1.23364";"1.20904"
"110.0";"1.49368";"1.22747";"1.22925";"1.20185"
"120.0";"1.49268";"1.22507";"1.22821";"1.20288"
"130.0";"1.49684";"1.23154";"1.23178";"1.20294"
"140.0";"1.49337";"1.23594";"1.2234";"1.19835"
"150.0";"1.5015";"1.23417";"1.23941";"1.20402"
"160.0";"1.50247";"1.23874";"1.2333";"1.20802"
"170.0";"1.50344";"1.23491";"1.23558";"1.21202"
"180.0";"1.49942";"1.24035";"1.22748";"1.20471"
"190.0";"1.50151";"1.23459";"1.23312";"1.21008"
"200.0";"1.50166";"1.23102";"1.23561";"1.21156"
"210.0";"1.50834";"1.2356";"1.23902";"1.21997"
"220.0";"1.50148";"1.23896";"1.2314";"1.20727"
"230.0";"1.50057";"1.2396";"1.22963";"1.20616"
"240.0";"1.50153";"1.23735";"1.23014";"1.21034"
"250.0";"1.50659";"1.24136";"1.23486";"1.214"
"260.0";"1.50147";"1.23731";"1.23088";"1.20946"
"270.0";"1.4985";"1.23341";"1.22942";"1.20756"
"280.0";"1.50758";"1.24162";"1.24079";"1.21014"
"290.0";"1.5055";"1.23648";"1.23641";"1.21469"
"300.0";"1.50391";"1.23786";"1.2327";"1.2131"
"310.0";"1.50302";"1.23791";"1.23454";"1.20897"
"320.0";"1.50253";"1.23546";"1.23929";"1.2054"
"330.0";"1.50428";"1.23297";"1.23637";"1.21528"
"340.0";"1.50087";"1.23177";"1.23962";"1.20471"
"350.0";"1.50685";"1.22758";"1.24572";"1.21754"
"360.0";"1.5044";"1.24049";"1.23665";"1.20762"
"370.0";"1.4988";"1.23259";"1.23667";"1.20173"
"380.0";"1.50673";"1.23934";"1.24031";"1.21084"
"390.0";"1.50494";"1.233";"1.24112";"1.21204"
"400.0";"1.49953";"1.23085";"1.23514";"1.20691"
"410.0";"1.4983";"1.22851";"1.23724";"1.20409"
"420.0";"1.49942";"1.23136";"1.23549";"1.20575"
"430.0";"1.50882";"1.24071";"1.242";"1.2129"
"440.0";"1.495";"1.23528";"1.22673";"1.19969"
"450.0";"1.50303";"1.23518";"1.23894";"1.2073"
"460.0";"1.50376";"1.23663";"1.24128";"1.20521"
"470.0";"1.50179";"1.2391";"1.23206";"1.20724"
"480.0";"1.50075";"1.23614";"1.23398";"1.20571"
"490.0";"1.49553";"1.23781";"1.22623";"1.19892"
"500.0";"1.49417";"1.2318";"1.22352";"1.20446"
"510.0";"1.50249";"1.23883";"1.23099";"1.21034"
"520.0";"1.50214";"1.23574";"1.2364";"1.20711"
"530.0";"1.50305";"1.2293";"1.24005";"1.21221"
"540.0";"1.49809";"1.23479";"1.22968";"1.20488"
"550.0";"1.50076";"1.23342";"1.23205";"1.21049"
"560.0";"1.50756";"1.23981";"1.2431";"1.20958"
"570.0";"1.50257";"1.23366";"1.24108";"1.2055"
"580.0";"1.50558";"1.23874";"1.24189";"1.20697"
"590.0";"1.50348";"1.23562";"1.23907";"1.20783"
"600.0";"1.5064";"1.23459";"1.24421";"1.21086"
"610.0";"1.50192";"1.23536";"1.23933";"1.20395"
"620.0";"1.50317";"1.23434";"1.23734";"1.21014"
"630.0";"1.50386";"1.23515";"1.24123";"1.20705"
"640.0";"1.50291";"1.23188";"1.23802";"1.21129"
"650.0";"1.50879";"1.24265";"1.24208";"1.21077"
"660.0";"1.50671";"1.23723";"1.24989";"1.20309"
"670.0";"1.50408";"1.24255";"1.24777";"1.19315"
"680.0";"1.50725";"1.24196";"1.24952";"1.19994"
"690.0";"1.50287";"1.23517";"1.24134";"1.20443"
"700.0";"1.49985";"1.23484";"1.2443";"1.19415"
"710.0";"1.50088";"1.23656";"1.23853";"1.20093"
"720.0";"1.50706";"1.23496";"1.24858";"1.20762"
"730.0";"1.51327";"1.23568";"1.25621";"1.2145"
"740.0";"1.5028";"1.23758";"1.23859";"1.20462"
"750.0";"1.50014";"1.22433";"1.24317";"1.20681"
"760.0";"1.49732";"1.22683";"1.23788";"1.20269"
"770.0";"1.5068";"1.23389";"1.24864";"1.20801"
"780.0";"1.50427";"1.23727";"1.24432";"1.20269"
"790.0";"1.50077";"1.23463";"1.23984";"1.20131"
"800.0";"1.5012";"1.23191";"1.24295";"1.20195"
"810.0";"1.50267";"1.23442";"1.23717";"1.20897"
"820.0";"1.50633";"1.23165";"1.25006";"1.20767"
"830.0";"1.50747";"1.23017";"1.24951";"1.21257"
"840.0";"1.50703";"1.2348";"1.24855";"1.20775"
"850.0";"1.50826";"1.24";"1.24672";"1.2074"
"860.0";"1.50247";"1.23607";"1.23489";"1.20915"
"870.0";"1.50617";"1.24584";"1.24138";"1.20164"
"880.0";"1.50469";"1.2366";"1.24639";"1.20231"
"890.0";"1.50519";"1.23267";"1.244";"1.21004"
"900.0";"1.5033";"1.24009";"1.23442";"1.20756"
"910.0";"1.50396";"1.23389";"1.23982";"1.21002"
"920.0";"1.50652";"1.23619";"1.24744";"1.2062"
"930.0";"1.50876";"1.2358";"1.25042";"1.20911"
"940.0";"1.51021";"1.23402";"1.24825";"1.21678"
"950.0";"1.50192";"1.24116";"1.23512";"1.20229"
"960.0";"1.50473";"1.23768";"1.2452";"1.20251"
"970.0";"1.5052";"1.2334";"1.24827";"1.20493"
"980.0";"1.50019";"1.2316";"1.24366";"1.199"
"990.0";"1.50263";"1.23525";"1.24654";"1.19838"
"1000.0";"1.49764";"1.2346";"1.24249";"1.19073"
"1010.0";"1.49799";"1.22851";"1.24024";"1.2002"
"1020.0";"1.49879";"1.23512";"1.24024";"1.19542"
"1030.0";"1.50522";"1.23502";"1.24433";"1.20738"
"1040.0";"1.49876";"1.23486";"1.23267";"1.20341"
"1050.0";"1.50256";"1.23451";"1.235";"1.21084"
"1060.0";"1.50116";"1.23561";"1.23323";"1.20804"
"1070.0";"1.50219";"1.24066";"1.23593";"1.20266"
"1080.0";"1.50631";"1.24711";"1.24015";"1.20196"
"1090.0";"1.50601";"1.23988";"1.24182";"1.20695"
"1100.0";"1.50039";"1.23474";"1.23727";"1.2029"
"1110.0";"1.49826";"1.24064";"1.22668";"1.20235"
"1120.0";"1.49708";"1.23872";"1.22781";"1.20023"
"1130.0";"1.49969";"1.22742";"1.23942";"1.20642"
"1140.0";"1.50856";"1.24034";"1.24101";"1.21365"
"1150.0";"1.50846";"1.23961";"1.24262";"1.21251"
"1160.0";"1.50435";"1.24084";"1.24249";"1.20111"
"1170.0";"1.50121";"1.23663";"1.23889";"1.20132"
"1180.0";"1.49905";"1.23603";"1.23202";"1.20361"
"1190.0";"1.50611";"1.24131";"1.24241";"1.20511"
"1200.0";"1.50268";"1.23835";"1.23531";"1.20689"
"1210.0";"1.50114";"1.24008";"1.23418";"1.20242"
"1220.0";"1.50276";"1.23666";"1.23932";"1.20471"
"1230.0";"1.50181";"1.24123";"1.23541";"1.20166"
"1240.0";"1.50372";"1.2406";"1.23963";"1.20273"
"1250.0";"1.49893";"1.22938";"1.23565";"1.20638"
"1260.0";"1.50125";"1.23509";"1.24084";"1.20098"
"1270.0";"1.50102";"1.23181";"1.24267";"1.20191"
