# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_neg1_mol10_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL10"
"0.0";"5.729762"
"10.0";"5.612483"
"20.0";"5.671719"
"30.0";"5.692638"
"40.0";"5.823441"
"50.0";"5.519231"
"60.0";"5.357317"
"70.0";"5.36994"
"80.0";"5.303889"
"90.0";"5.417555"
"100.0";"5.336454"
"110.0";"5.165034"
"120.0";"5.112576"
"130.0";"5.133598"
"140.0";"5.360814"
"150.0";"5.449411"
"160.0";"5.667753"
"170.0";"5.758582"
"180.0";"5.940104"
"190.0";"6.050324"
"200.0";"6.028643"
"210.0";"5.844583"
"220.0";"5.957239"
"230.0";"5.712093"
"240.0";"5.760146"
"250.0";"5.773314"
"260.0";"5.954683"
"270.0";"5.751061"
"280.0";"5.814865"
"290.0";"5.571022"
"300.0";"5.63019"
"310.0";"5.639245"
"320.0";"5.586331"
"330.0";"5.666576"
"340.0";"5.472229"
"350.0";"5.52228"
"360.0";"5.700384"
"370.0";"5.664157"
"380.0";"5.629457"
"390.0";"5.662102"
"400.0";"5.647947"
"410.0";"5.507087"
"420.0";"5.390756"
"430.0";"5.320262"
"440.0";"5.401427"
"450.0";"4.992483"
"460.0";"5.179165"
"470.0";"5.162371"
"480.0";"5.127805"
"490.0";"5.240155"
"500.0";"5.374711"
"510.0";"5.482718"
"520.0";"5.505762"
"530.0";"5.587027"
"540.0";"5.501528"
"550.0";"4.990956"
"560.0";"4.975946"
"570.0";"4.83742"
"580.0";"4.811491"
"590.0";"4.976753"
"600.0";"5.300638"
"610.0";"5.39712"
"620.0";"5.056587"
"630.0";"5.347817"
"640.0";"5.462127"
"650.0";"5.610431"
"660.0";"5.498884"
"670.0";"5.427343"
"680.0";"5.450289"
"690.0";"5.475916"
"700.0";"5.004395"
"710.0";"4.901146"
"720.0";"5.038031"
"730.0";"5.126156"
"740.0";"5.199164"
"750.0";"5.176796"
"760.0";"5.294919"
"770.0";"5.177999"
"780.0";"4.955765"
"790.0";"4.770853"
"800.0";"4.766205"
"810.0";"4.945377"
"820.0";"5.08839"
"830.0";"4.980306"
"840.0";"4.908746"
"850.0";"4.961861"
"860.0";"4.730278"
"870.0";"4.398794"
"880.0";"4.687837"
"890.0";"4.293449"
"900.0";"4.848435"
"910.0";"4.625182"
"920.0";"4.422795"
"930.0";"4.507808"
"940.0";"4.491074"
"950.0";"4.500903"
"960.0";"4.461093"
"970.0";"4.703649"
"980.0";"4.774503"
"990.0";"4.772578"
"1000.0";"4.78599"
"1010.0";"4.869833"
"1020.0";"4.965254"
"1030.0";"4.82619"
"1040.0";"4.77354"
"1050.0";"4.400244"
"1060.0";"4.20837"
"1070.0";"4.369088"
"1080.0";"4.664627"
"1090.0";"4.853056"
"1100.0";"4.800546"
"1110.0";"4.643034"
"1120.0";"4.395789"
"1130.0";"4.405451"
"1140.0";"4.514369"
"1150.0";"4.517333"
"1160.0";"4.48324"
"1170.0";"4.325932"
"1180.0";"4.277678"
"1190.0";"4.192129"
"1200.0";"4.263543"
"1210.0";"4.133713"
"1220.0";"3.909245"
"1230.0";"4.085673"
"1240.0";"4.082464"
"1250.0";"4.049272"
"1260.0";"3.847893"
"1270.0";"4.043989"
"1280.0";"3.828108"
"1290.0";"4.121142"
"1300.0";"4.124325"
"1310.0";"4.111247"
"1320.0";"3.964304"
"1330.0";"4.240864"
"1340.0";"4.087181"
"1350.0";"3.922422"
"1360.0";"3.700252"
"1370.0";"3.815018"
"1380.0";"4.246991"
"1390.0";"4.24429"
"1400.0";"3.873312"
"1410.0";"3.763838"
"1420.0";"3.93753"
"1430.0";"3.870468"
"1440.0";"4.101006"
"1450.0";"4.009196"
"1460.0";"3.758033"
"1470.0";"3.885531"
"1480.0";"3.916761"
"1490.0";"3.882981"
"1500.0";"4.006162"
"1510.0";"3.920831"
"1520.0";"3.721668"
"1530.0";"3.715275"
"1540.0";"3.635223"
"1550.0";"3.76496"
"1560.0";"4.033754"
"1570.0";"4.197461"
"1580.0";"4.045715"
"1590.0";"3.810812"
"1600.0";"3.602804"
"1610.0";"3.620485"
"1620.0";"3.720836"
"1630.0";"3.677735"
"1640.0";"3.721476"
"1650.0";"3.80635"
"1660.0";"3.90933"
"1670.0";"4.056665"
"1680.0";"4.100004"
"1690.0";"4.054901"
"1700.0";"3.831292"
"1710.0";"3.86398"
"1720.0";"4.09785"
"1730.0";"3.776925"
"1740.0";"3.773745"
"1750.0";"3.514686"
"1760.0";"3.397747"
"1770.0";"3.317614"
"1780.0";"3.225626"
"1790.0";"3.429777"
"1800.0";"3.484244"
"1810.0";"3.52122"
"1820.0";"3.618332"
"1830.0";"3.556788"
"1840.0";"3.471804"
"1850.0";"3.815177"
"1860.0";"3.852787"
"1870.0";"3.733252"
"1880.0";"3.697328"
"1890.0";"3.876473"
"1900.0";"4.0049"
"1910.0";"3.859391"
"1920.0";"4.012777"
"1930.0";"3.759841"
"1940.0";"3.604171"
"1950.0";"3.671028"
"1960.0";"3.739932"
"1970.0";"3.63886"
