# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.49811";"1.22835";"1.23292";"1.20819"
"10.0";"1.49606";"1.2328";"1.2298";"1.20175"
"20.0";"1.49376";"1.22758";"1.23121";"1.19992"
"30.0";"1.49979";"1.2416";"1.23438";"1.19728"
"40.0";"1.49913";"1.23447";"1.2359";"1.20142"
"50.0";"1.50197";"1.2419";"1.23912";"1.19755"
"60.0";"1.49966";"1.24168";"1.23486";"1.19637"
"70.0";"1.49705";"1.2289";"1.2402";"1.1975"
"80.0";"1.49793";"1.23178";"1.24006";"1.19689"
"90.0";"1.50251";"1.23772";"1.23827";"1.20409"
"100.0";"1.50103";"1.23368";"1.24299";"1.19966"
"110.0";"1.49927";"1.23608";"1.23929";"1.19661"
"120.0";"1.4963";"1.23399";"1.24206";"1.18844"
"130.0";"1.50147";"1.24292";"1.23849";"1.19588"
"140.0";"1.49331";"1.2285";"1.23192";"1.19713"
"150.0";"1.50115";"1.23516";"1.24174";"1.19973"
"160.0";"1.50491";"1.24618";"1.24362";"1.19581"
"170.0";"1.50161";"1.2338";"1.24312";"1.20086"
"180.0";"1.49441";"1.23358";"1.23271";"1.19381"
"190.0";"1.49787";"1.23868";"1.23683";"1.19296"
"200.0";"1.49788";"1.2354";"1.24235";"1.19066"
"210.0";"1.50067";"1.23501";"1.24603";"1.19423"
"220.0";"1.50035";"1.2372";"1.24311";"1.1942"
"230.0";"1.50676";"1.24448";"1.24982";"1.19577"
"240.0";"1.49907";"1.23394";"1.24367";"1.19377"
"250.0";"1.50594";"1.23747";"1.24818";"1.20268"
"260.0";"1.49961";"1.2376";"1.24193";"1.19315"
"270.0";"1.50436";"1.24025";"1.2397";"1.20463"
"280.0";"1.50347";"1.24277";"1.23742";"1.20214"
"290.0";"1.49979";"1.23748";"1.23814";"1.19766"
