# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol3_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL3-inner_dimer_area"
"0.0";"4.783858"
"10.0";"4.720698"
"20.0";"4.664295"
"30.0";"4.62752"
"40.0";"4.60006"
"50.0";"4.91891"
"60.0";"4.914877"
"70.0";"5.021297"
"80.0";"4.954246"
"90.0";"4.785929"
"100.0";"4.753704"
"110.0";"4.457798"
"120.0";"4.236303"
"130.0";"4.364659"
"140.0";"4.365618"
"150.0";"4.387928"
"160.0";"4.298434"
"170.0";"4.453568"
"180.0";"4.448466"
"190.0";"4.692663"
"200.0";"5.036489"
"210.0";"4.770515"
"220.0";"4.532354"
"230.0";"4.367064"
"240.0";"4.215254"
"250.0";"4.032833"
"260.0";"4.028054"
"270.0";"4.055019"
"280.0";"4.156915"
"290.0";"4.246141"
"300.0";"3.881024"
"310.0";"3.772166"
"320.0";"3.873556"
"330.0";"4.014648"
"340.0";"3.888122"
"350.0";"4.154906"
"360.0";"4.222558"
"370.0";"4.080302"
"380.0";"4.143081"
"390.0";"4.127281"
"400.0";"4.385803"
"410.0";"4.324221"
"420.0";"4.477421"
"430.0";"4.369463"
"440.0";"4.507896"
"450.0";"4.399296"
"460.0";"4.515942"
"470.0";"4.84102"
"480.0";"4.869761"
"490.0";"4.797834"
"500.0";"4.736923"
"510.0";"4.608447"
"520.0";"4.492373"
"530.0";"4.332081"
"540.0";"4.318621"
"550.0";"4.408484"
"560.0";"4.545148"
"570.0";"4.873916"
"580.0";"4.925853"
"590.0";"5.033553"
"600.0";"5.159719"
"610.0";"5.169802"
"620.0";"5.203378"
"630.0";"4.998211"
"640.0";"4.99889"
"650.0";"5.259993"
"660.0";"5.42544"
"670.0";"5.054935"
"680.0";"5.178122"
"690.0";"5.092634"
"700.0";"4.954963"
"710.0";"4.876242"
"720.0";"4.750313"
"730.0";"4.950081"
"740.0";"4.93213"
"750.0";"4.875216"
"760.0";"5.038898"
"770.0";"4.992983"
"780.0";"4.772221"
"790.0";"4.905863"
"800.0";"4.964968"
"810.0";"5.283761"
"820.0";"5.204925"
"830.0";"5.094973"
"840.0";"5.082937"
"850.0";"5.0062"
"860.0";"4.949409"
"870.0";"4.824852"
"880.0";"4.797854"
"890.0";"4.686449"
"900.0";"4.662782"
"910.0";"4.676449"
"920.0";"4.620198"
"930.0";"4.60743"
"940.0";"4.586973"
"950.0";"4.283854"
"960.0";"3.929355"
"970.0";"3.85714"
"980.0";"3.822473"
"990.0";"4.029917"
"1000.0";"4.110208"
"1010.0";"3.891825"
"1020.0";"3.858372"
"1030.0";"4.042186"
"1040.0";"4.104639"
"1050.0";"4.000998"
"1060.0";"3.955396"
"1070.0";"3.837517"
"1080.0";"3.911898"
"1090.0";"3.827091"
"1100.0";"3.867344"
"1110.0";"4.029514"
"1120.0";"4.189469"
"1130.0";"4.406466"
"1140.0";"4.348413"
"1150.0";"4.581135"
"1160.0";"4.773934"
"1170.0";"4.457812"
"1180.0";"4.400846"
"1190.0";"4.693102"
"1200.0";"4.434614"
"1210.0";"4.386673"
"1220.0";"4.408373"
"1230.0";"4.517583"
"1240.0";"4.410434"
"1250.0";"4.400971"
"1260.0";"3.987415"
"1270.0";"3.682643"
"1280.0";"3.622938"
"1290.0";"3.663464"
"1300.0";"3.563252"
"1310.0";"3.653623"
"1320.0";"3.39177"
"1330.0";"3.518634"
"1340.0";"3.60391"
"1350.0";"3.682564"
"1360.0";"3.960453"
"1370.0";"3.932289"
"1380.0";"3.875377"
"1390.0";"3.56523"
"1400.0";"3.369864"
"1410.0";"3.251124"
"1420.0";"3.163494"
"1430.0";"3.407806"
"1440.0";"3.275104"
"1450.0";"3.215774"
"1460.0";"3.259146"
"1470.0";"3.418214"
"1480.0";"3.643912"
"1490.0";"3.692923"
"1500.0";"3.70356"
"1510.0";"3.422051"
"1520.0";"3.367414"
"1530.0";"3.225108"
"1540.0";"3.186475"
"1550.0";"3.106217"
"1560.0";"3.052287"
"1570.0";"2.948029"
"1580.0";"2.744211"
"1590.0";"2.817192"
"1600.0";"2.85182"
"1610.0";"3.021955"
"1620.0";"3.287407"
"1630.0";"2.93096"
"1640.0";"3.125922"
"1650.0";"3.149503"
"1660.0";"2.817882"
"1670.0";"2.96797"
"1680.0";"3.11396"
"1690.0";"3.262158"
"1700.0";"2.941643"
"1710.0";"2.837604"
"1720.0";"2.627859"
"1730.0";"2.636328"
"1740.0";"2.817102"
"1750.0";"3.003019"
"1760.0";"3.512632"
"1770.0";"3.632339"
"1780.0";"3.590709"
"1790.0";"3.621445"
"1800.0";"4.072356"
"1810.0";"3.743486"
"1820.0";"3.773666"
"1830.0";"3.648141"
"1840.0";"3.661909"
"1850.0";"3.496536"
"1860.0";"3.830083"
"1870.0";"4.047352"
"1880.0";"4.150829"
"1890.0";"3.964971"
"1900.0";"3.985612"
"1910.0";"4.275448"
"1920.0";"4.406255"
"1930.0";"4.625035"
"1940.0";"4.610713"
"1950.0";"4.341063"
"1960.0";"4.625641"
"1970.0";"4.592809"
"1980.0";"4.599071"
"1990.0";"4.593047"
"2000.0";"4.478773"
"2010.0";"4.621009"
"2020.0";"4.149786"
"2030.0";"4.086145"
"2040.0";"4.016268"
"2050.0";"4.213219"
"2060.0";"4.490689"
"2070.0";"4.40033"
"2080.0";"4.632823"
"2090.0";"4.550461"
"2100.0";"4.325206"
"2110.0";"4.435086"
"2120.0";"4.545199"
"2130.0";"4.457496"
"2140.0";"4.35192"
"2150.0";"4.340225"
"2160.0";"4.099362"
"2170.0";"3.777907"
"2180.0";"3.793545"
"2190.0";"3.683573"
"2200.0";"3.875043"
"2210.0";"3.76821"
"2220.0";"3.904575"
"2230.0";"3.787258"
"2240.0";"3.802435"
"2250.0";"3.869194"
"2260.0";"3.879807"
"2270.0";"3.913167"
"2280.0";"3.86085"
"2290.0";"3.785764"
"2300.0";"3.671404"
"2310.0";"3.472951"
"2320.0";"3.712849"
"2330.0";"3.241529"
"2340.0";"3.642332"
"2350.0";"3.617974"
"2360.0";"3.700755"
"2370.0";"3.789124"
"2380.0";"3.856762"
"2390.0";"3.685162"
"2400.0";"3.830834"
"2410.0";"3.734101"
"2420.0";"3.700846"
"2430.0";"3.718406"
"2440.0";"3.324523"
"2450.0";"3.370706"
"2460.0";"3.211095"
"2470.0";"3.169138"
"2480.0";"3.214288"
"2490.0";"3.085509"
"2500.0";"3.20821"
"2510.0";"3.305308"
"2520.0";"3.000354"
"2530.0";"2.962741"
"2540.0";"2.78148"
"2550.0";"2.96892"
"2560.0";"2.942425"
"2570.0";"2.881853"
"2580.0";"2.749784"
"2590.0";"2.652002"
"2600.0";"2.553153"
"2610.0";"2.520622"
"2620.0";"2.713609"
"2630.0";"2.635535"
"2640.0";"2.603329"
"2650.0";"2.619174"
"2660.0";"2.34842"
"2670.0";"2.378611"
"2680.0";"2.375974"
"2690.0";"2.421163"
"2700.0";"2.34756"
"2710.0";"2.399549"
"2720.0";"2.413665"
"2730.0";"2.401301"
"2740.0";"2.379843"
"2750.0";"2.308584"
"2760.0";"2.446043"
"2770.0";"2.314031"
"2780.0";"2.319715"
"2790.0";"2.284909"
"2800.0";"2.504621"
"2810.0";"2.396453"
"2820.0";"2.412032"
"2830.0";"2.724356"
"2840.0";"2.713765"
"2850.0";"2.34073"
"2860.0";"2.006172"
"2870.0";"1.934832"
"2880.0";"2.054074"
"2890.0";"2.088603"
"2900.0";"2.314688"
"2910.0";"2.204731"
"2920.0";"2.17914"
"2930.0";"2.234248"
"2940.0";"1.892415"
"2950.0";"1.973652"
"2960.0";"2.156112"
"2970.0";"1.873987"
"2980.0";"2.012382"
"2990.0";"1.869687"
"3000.0";"1.598037"
"3010.0";"1.316949"
"3020.0";"1.432603"
"3030.0";"1.806427"
"3040.0";"1.843022"
"3050.0";"2.075135"
"3060.0";"1.997362"
"3070.0";"1.988482"
"3080.0";"1.978114"
"3090.0";"2.273498"
"3100.0";"2.444032"
"3110.0";"2.398736"
"3120.0";"2.101305"
"3130.0";"2.185477"
"3140.0";"2.220349"
"3150.0";"2.417666"
"3160.0";"2.407091"
"3170.0";"2.409732"
"3180.0";"2.365949"
"3190.0";"2.178376"
"3200.0";"2.237372"
"3210.0";"2.389889"
"3220.0";"2.44577"
"3230.0";"2.663177"
"3240.0";"2.309771"
"3250.0";"2.419812"
"3260.0";"2.222277"
"3270.0";"2.129791"
"3280.0";"1.917667"
"3290.0";"1.71691"
"3300.0";"2.086342"
"3310.0";"1.890055"
"3320.0";"1.82917"
"3330.0";"2.130641"
"3340.0";"2.078633"
"3350.0";"2.154795"
"3360.0";"2.361747"
"3370.0";"2.208184"
"3380.0";"2.128942"
"3390.0";"2.101431"
"3400.0";"2.265704"
"3410.0";"2.239828"
"3420.0";"2.164246"
"3430.0";"1.880884"
"3440.0";"1.928361"
"3450.0";"1.849615"
"3460.0";"1.95432"
"3470.0";"1.968086"
"3480.0";"2.193137"
"3490.0";"1.995787"
"3500.0";"2.033215"
"3510.0";"2.016984"
"3520.0";"2.094618"
"3530.0";"2.090353"
"3540.0";"2.293639"
"3550.0";"2.214574"
"3560.0";"2.217947"
"3570.0";"1.891463"
"3580.0";"1.931965"
"3590.0";"2.312423"
"3600.0";"2.668319"
"3610.0";"2.816105"
"3620.0";"2.61324"
"3630.0";"2.725545"
"3640.0";"2.709369"
"3650.0";"2.706682"
"3660.0";"2.5223"
"3670.0";"2.291819"
"3680.0";"2.463309"
"3690.0";"2.637995"
"3700.0";"2.541318"
"3710.0";"2.758805"
"3720.0";"2.886906"
"3730.0";"2.938803"
"3740.0";"3.288498"
"3750.0";"3.270039"
"3760.0";"3.18896"
"3770.0";"3.465182"
"3780.0";"3.613104"
"3790.0";"3.447104"
"3800.0";"3.221316"
"3810.0";"2.941624"
"3820.0";"2.925395"
"3830.0";"3.028381"
"3840.0";"2.948209"
"3850.0";"2.886131"
"3860.0";"2.711675"
"3870.0";"2.923381"
"3880.0";"2.938317"
"3890.0";"3.027838"
"3900.0";"3.171552"
"3910.0";"3.169172"
"3920.0";"3.003253"
"3930.0";"2.945738"
"3940.0";"3.322232"
"3950.0";"3.495753"
"3960.0";"3.257246"
"3970.0";"3.356892"
"3980.0";"3.509284"
"3990.0";"3.521242"
"4000.0";"3.412848"
"4010.0";"3.332248"
"4020.0";"3.511865"
"4030.0";"3.378714"
"4040.0";"3.309976"
"4050.0";"3.29164"
"4060.0";"3.307334"
"4070.0";"2.838273"
"4080.0";"2.771033"
"4090.0";"2.870057"
"4100.0";"2.696669"
"4110.0";"2.728692"
"4120.0";"2.818137"
"4130.0";"3.031032"
"4140.0";"2.785406"
"4150.0";"3.002963"
"4160.0";"3.189315"
"4170.0";"3.030524"
"4180.0";"3.518459"
"4190.0";"3.319984"
"4200.0";"3.267703"
"4210.0";"3.336924"
"4220.0";"3.632115"
"4230.0";"3.361032"
"4240.0";"3.499475"
"4250.0";"3.308739"
"4260.0";"3.342478"
"4270.0";"3.324611"
"4280.0";"3.593952"
"4290.0";"3.707996"
"4300.0";"3.995809"
"4310.0";"3.92903"
"4320.0";"4.062292"
"4330.0";"4.04282"
"4340.0";"4.094297"
"4350.0";"4.079987"
"4360.0";"4.001318"
"4370.0";"4.022227"
"4380.0";"3.974341"
"4390.0";"3.809143"
"4400.0";"3.762052"
