# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_3
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"87.477"
"10.0";"87.285"
"20.0";"86.075"
"30.0";"85.99"
"40.0";"87.126"
"50.0";"86.714"
"60.0";"85.629"
"70.0";"84.719"
"80.0";"84.461"
"90.0";"86.22"
"100.0";"85.83"
"110.0";"85.483"
"120.0";"85.997"
"130.0";"87.983"
"140.0";"86.473"
"150.0";"85.888"
"160.0";"86.732"
"170.0";"86.977"
"180.0";"84.791"
"190.0";"84.045"
"200.0";"87.118"
"210.0";"87.887"
"220.0";"87.821"
"230.0";"87.987"
"240.0";"86.195"
"250.0";"88.966"
"260.0";"87.301"
"270.0";"86.152"
"280.0";"84.694"
"290.0";"85.28"
"300.0";"87.34"
"310.0";"86.532"
"320.0";"86.278"
"330.0";"85.192"
"340.0";"87.813"
"350.0";"84.697"
"360.0";"87.343"
"370.0";"85.192"
"380.0";"85.345"
"390.0";"86.202"
"400.0";"88.014"
"410.0";"88.612"
"420.0";"87.112"
"430.0";"85.848"
"440.0";"85.633"
"450.0";"86.085"
"460.0";"88.837"
"470.0";"85.844"
"480.0";"85.071"
"490.0";"85.86"
"500.0";"86.264"
"510.0";"85.177"
"520.0";"86.345"
"530.0";"85.441"
"540.0";"85.262"
"550.0";"86.797"
"560.0";"85.835"
"570.0";"87.002"
"580.0";"85.736"
"590.0";"84.441"
"600.0";"87.478"
"610.0";"83.557"
"620.0";"86.172"
"630.0";"86.182"
"640.0";"86.337"
"650.0";"84.485"
"660.0";"85.341"
"670.0";"86.483"
"680.0";"86.959"
"690.0";"86.531"
"700.0";"85.965"
"710.0";"84.196"
"720.0";"85.684"
"730.0";"83.493"
"740.0";"85.701"
"750.0";"86.542"
"760.0";"85.082"
"770.0";"85.076"
"780.0";"85.262"
"790.0";"86.403"
"800.0";"85.032"
"810.0";"84.671"
"820.0";"86.051"
"830.0";"84.622"
"840.0";"85.117"
"850.0";"86.655"
"860.0";"86.108"
"870.0";"85.531"
"880.0";"85.602"
"890.0";"85.826"
"900.0";"85.933"
"910.0";"86.244"
"920.0";"85.412"
"930.0";"86.988"
"940.0";"85.402"
"950.0";"85.655"
"960.0";"87.587"
"970.0";"85.858"
"980.0";"85.741"
"990.0";"85.288"
"1000.0";"84.948"
"1010.0";"85.722"
"1020.0";"85.449"
"1030.0";"85.537"
"1040.0";"85.584"
"1050.0";"86.755"
"1060.0";"85.206"
"1070.0";"86.831"
"1080.0";"87.375"
"1090.0";"86.964"
"1100.0";"84.925"
"1110.0";"87.131"
"1120.0";"84.911"
"1130.0";"87.71"
"1140.0";"86.325"
"1150.0";"85.687"
"1160.0";"85.979"
"1170.0";"88.316"
"1180.0";"87.209"
"1190.0";"87.118"
"1200.0";"86.352"
