# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_pos1_mol4_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL4"
"0.0";"2.889784"
"10.0";"2.805645"
"20.0";"2.853554"
"30.0";"3.051006"
"40.0";"3.160678"
"50.0";"2.935453"
"60.0";"3.147302"
"70.0";"3.473438"
"80.0";"3.382483"
"90.0";"3.143066"
"100.0";"3.272336"
"110.0";"3.133277"
"120.0";"2.967762"
"130.0";"3.044654"
"140.0";"3.012593"
"150.0";"2.84214"
"160.0";"2.995839"
"170.0";"3.180816"
"180.0";"3.069028"
"190.0";"2.917575"
"200.0";"2.931999"
"210.0";"2.762845"
"220.0";"2.824356"
"230.0";"2.470733"
"240.0";"2.882371"
"250.0";"2.862002"
"260.0";"2.64538"
"270.0";"2.566643"
"280.0";"2.667207"
"290.0";"2.725833"
"300.0";"2.830477"
"310.0";"2.936272"
"320.0";"2.923735"
"330.0";"2.609297"
"340.0";"2.437242"
"350.0";"2.627134"
"360.0";"2.52431"
"370.0";"2.675608"
"380.0";"2.973175"
"390.0";"2.748143"
"400.0";"2.78746"
"410.0";"2.960685"
"420.0";"2.891761"
"430.0";"2.954004"
"440.0";"2.734149"
"450.0";"2.871165"
"460.0";"2.807322"
"470.0";"2.905149"
"480.0";"3.009205"
"490.0";"2.778645"
"500.0";"2.555609"
"510.0";"2.777409"
"520.0";"2.756407"
"530.0";"2.866107"
"540.0";"2.908088"
"550.0";"2.835392"
"560.0";"2.883822"
"570.0";"2.757862"
"580.0";"2.950593"
"590.0";"2.98239"
"600.0";"2.652979"
"610.0";"2.615991"
"620.0";"2.961487"
"630.0";"2.678346"
"640.0";"2.631409"
"650.0";"2.792245"
"660.0";"2.820955"
"670.0";"2.830803"
"680.0";"2.617906"
"690.0";"2.141484"
"700.0";"2.442182"
"710.0";"2.224036"
"720.0";"2.195826"
"730.0";"2.423829"
"740.0";"2.413675"
"750.0";"2.375831"
"760.0";"2.311312"
"770.0";"2.471083"
"780.0";"2.527557"
"790.0";"2.584084"
"800.0";"2.629699"
"810.0";"2.578815"
"820.0";"2.306497"
"830.0";"2.169395"
"840.0";"2.386401"
"850.0";"2.154059"
"860.0";"2.323925"
"870.0";"2.103607"
"880.0";"2.241021"
"890.0";"1.973449"
"900.0";"2.191955"
"910.0";"2.159201"
"920.0";"2.10591"
"930.0";"2.403751"
"940.0";"1.875025"
"950.0";"2.246948"
"960.0";"2.416052"
"970.0";"2.181319"
"980.0";"2.0913"
"990.0";"1.959976"
"1000.0";"2.123976"
"1010.0";"1.947609"
"1020.0";"2.1356"
"1030.0";"2.278981"
"1040.0";"2.216685"
"1050.0";"2.155573"
"1060.0";"2.27093"
"1070.0";"2.294749"
"1080.0";"2.294445"
"1090.0";"2.17689"
"1100.0";"2.090512"
"1110.0";"2.161772"
"1120.0";"2.21025"
"1130.0";"2.142037"
"1140.0";"1.921533"
"1150.0";"2.008437"
"1160.0";"2.048551"
"1170.0";"2.02049"
"1180.0";"1.778415"
"1190.0";"1.584667"
"1200.0";"1.60438"
"1210.0";"1.80822"
"1220.0";"1.977483"
"1230.0";"2.066908"
"1240.0";"1.977829"
"1250.0";"2.273357"
"1260.0";"2.357696"
"1270.0";"2.3768"
"1280.0";"2.518019"
"1290.0";"2.399052"
"1300.0";"2.501816"
"1310.0";"2.30581"
"1320.0";"2.294851"
"1330.0";"2.379571"
"1340.0";"2.334963"
"1350.0";"2.329563"
"1360.0";"2.267005"
"1370.0";"2.428845"
"1380.0";"2.281388"
"1390.0";"2.173048"
"1400.0";"2.047511"
"1410.0";"2.151379"
"1420.0";"2.283906"
"1430.0";"2.728189"
"1440.0";"2.761142"
"1450.0";"2.692563"
"1460.0";"2.608891"
"1470.0";"2.435378"
"1480.0";"2.446261"
"1490.0";"2.638795"
"1500.0";"2.649437"
"1510.0";"2.586663"
"1520.0";"2.669342"
"1530.0";"2.877338"
"1540.0";"2.701271"
"1550.0";"2.686199"
"1560.0";"2.772052"
"1570.0";"2.948799"
"1580.0";"2.960853"
"1590.0";"3.04777"
"1600.0";"3.046569"
"1610.0";"3.139902"
"1620.0";"3.106597"
"1630.0";"3.389514"
"1640.0";"3.660014"
"1650.0";"3.543753"
"1660.0";"3.443476"
"1670.0";"3.668168"
"1680.0";"3.794148"
"1690.0";"3.761688"
"1700.0";"3.628048"
"1710.0";"3.743682"
"1720.0";"3.927597"
"1730.0";"3.954446"
"1740.0";"3.87315"
"1750.0";"3.796362"
"1760.0";"3.628155"
"1770.0";"3.680035"
"1780.0";"3.59378"
"1790.0";"3.907039"
"1800.0";"3.998158"
"1810.0";"4.252691"
"1820.0";"4.261261"
"1830.0";"4.109436"
"1840.0";"4.40484"
"1850.0";"4.367515"
"1860.0";"4.228745"
"1870.0";"4.343531"
"1880.0";"4.376123"
"1890.0";"4.152911"
"1900.0";"4.289948"
"1910.0";"4.154527"
"1920.0";"4.289793"
"1930.0";"4.431821"
"1940.0";"4.27665"
"1950.0";"4.019285"
"1960.0";"4.075561"
"1970.0";"4.15845"
"1980.0";"4.319772"
"1990.0";"3.995651"
"2000.0";"4.143587"
"2010.0";"4.06181"
"2020.0";"4.051877"
"2030.0";"4.149291"
"2040.0";"3.960016"
"2050.0";"3.927451"
"2060.0";"3.854582"
"2070.0";"3.927306"
"2080.0";"3.782369"
"2090.0";"3.87407"
"2100.0";"3.942216"
"2110.0";"3.717402"
"2120.0";"3.782693"
"2130.0";"3.860192"
"2140.0";"3.711947"
"2150.0";"3.53194"
"2160.0";"3.381167"
"2170.0";"3.472588"
"2180.0";"3.554351"
"2190.0";"3.296105"
"2200.0";"3.109525"
"2210.0";"3.175624"
"2220.0";"3.308564"
"2230.0";"3.229867"
"2240.0";"3.011522"
"2250.0";"3.162203"
"2260.0";"3.159247"
"2270.0";"3.21524"
"2280.0";"3.368276"
"2290.0";"3.685001"
"2300.0";"3.589465"
"2310.0";"3.712187"
"2320.0";"3.792547"
"2330.0";"3.686279"
"2340.0";"3.351992"
"2350.0";"3.236529"
"2360.0";"3.249589"
"2370.0";"3.491032"
"2380.0";"3.422902"
"2390.0";"3.380904"
"2400.0";"3.220571"
"2410.0";"3.457663"
"2420.0";"3.418298"
"2430.0";"3.678134"
"2440.0";"3.646806"
"2450.0";"3.5498"
"2460.0";"3.541141"
"2470.0";"3.631737"
"2480.0";"3.621664"
"2490.0";"3.729357"
"2500.0";"3.633688"
"2510.0";"3.800977"
"2520.0";"3.805028"
"2530.0";"3.743643"
"2540.0";"3.91961"
"2550.0";"3.667903"
"2560.0";"3.817395"
"2570.0";"3.84554"
"2580.0";"4.045447"
"2590.0";"4.110304"
"2600.0";"4.269007"
"2610.0";"4.220852"
"2620.0";"4.325669"
"2630.0";"4.251144"
"2640.0";"4.38124"
"2650.0";"4.450821"
"2660.0";"4.431493"
"2670.0";"4.415168"
"2680.0";"4.276442"
"2690.0";"4.295737"
"2700.0";"4.108113"
"2710.0";"4.17843"
"2720.0";"3.840645"
"2730.0";"3.719651"
"2740.0";"3.650356"
"2750.0";"3.793"
"2760.0";"3.886101"
"2770.0";"3.994519"
"2780.0";"3.872735"
"2790.0";"3.92215"
"2800.0";"3.936548"
"2810.0";"4.035518"
"2820.0";"4.106421"
"2830.0";"3.953072"
"2840.0";"3.938037"
"2850.0";"3.888919"
"2860.0";"3.506495"
"2870.0";"3.660393"
"2880.0";"3.722426"
"2890.0";"3.764157"
"2900.0";"3.721309"
"2910.0";"3.599164"
"2920.0";"3.630252"
"2930.0";"3.487376"
"2940.0";"3.59007"
"2950.0";"3.807531"
"2960.0";"3.745022"
"2970.0";"3.749564"
"2980.0";"3.635936"
"2990.0";"3.646524"
"3000.0";"3.774165"
"3010.0";"3.823658"
"3020.0";"3.744931"
"3030.0";"3.619802"
"3040.0";"3.68909"
"3050.0";"3.742431"
"3060.0";"3.694499"
"3070.0";"3.807364"
"3080.0";"3.757579"
"3090.0";"3.863626"
"3100.0";"3.721076"
"3110.0";"3.979316"
"3120.0";"3.992595"
"3130.0";"3.960792"
"3140.0";"3.98056"
"3150.0";"3.900686"
"3160.0";"3.950246"
"3170.0";"3.740451"
"3180.0";"3.935134"
"3190.0";"3.883012"
"3200.0";"3.955434"
"3210.0";"3.706058"
"3220.0";"3.638247"
"3230.0";"3.501242"
"3240.0";"3.402406"
"3250.0";"3.519004"
"3260.0";"3.495174"
"3270.0";"3.294719"
"3280.0";"3.274261"
"3290.0";"3.410142"
"3300.0";"3.44275"
"3310.0";"3.261524"
"3320.0";"3.182978"
"3330.0";"3.191148"
"3340.0";"3.062752"
"3350.0";"3.171648"
"3360.0";"3.170875"
"3370.0";"3.222464"
"3380.0";"3.032009"
"3390.0";"3.26576"
"3400.0";"3.033127"
"3410.0";"3.090422"
"3420.0";"3.037988"
"3430.0";"2.96306"
"3440.0";"3.323075"
"3450.0";"3.537743"
"3460.0";"3.620713"
"3470.0";"3.663834"
"3480.0";"3.749265"
"3490.0";"3.616449"
"3500.0";"3.655374"
"3510.0";"3.994936"
"3520.0";"4.080312"
"3530.0";"3.86219"
"3540.0";"3.877621"
"3550.0";"3.79301"
"3560.0";"3.512358"
"3570.0";"3.657542"
"3580.0";"3.981935"
"3590.0";"3.853189"
"3600.0";"3.762598"
"3610.0";"3.866987"
"3620.0";"4.102269"
"3630.0";"4.176038"
"3640.0";"4.150332"
"3650.0";"4.123109"
"3660.0";"4.269161"
"3670.0";"4.146463"
"3680.0";"4.066387"
"3690.0";"4.194021"
"3700.0";"4.277969"
"3710.0";"4.149932"
"3720.0";"3.873866"
"3730.0";"3.984471"
"3740.0";"4.00503"
"3750.0";"4.064438"
"3760.0";"3.939062"
"3770.0";"3.792998"
"3780.0";"3.910182"
"3790.0";"4.058805"
"3800.0";"4.096316"
"3810.0";"4.200358"
"3820.0";"4.220401"
"3830.0";"4.148844"
"3840.0";"4.210157"
"3850.0";"4.137639"
"3860.0";"3.961349"
"3870.0";"3.779163"
"3880.0";"3.842278"
"3890.0";"3.591738"
"3900.0";"3.641252"
"3910.0";"3.693125"
"3920.0";"3.45192"
"3930.0";"3.504972"
"3940.0";"3.493554"
"3950.0";"3.551635"
"3960.0";"3.540175"
"3970.0";"3.567263"
"3980.0";"3.468897"
"3990.0";"3.549606"
"4000.0";"3.50717"
"4010.0";"3.495808"
"4020.0";"3.646041"
"4030.0";"3.583389"
"4040.0";"3.310112"
"4050.0";"3.048926"
"4060.0";"3.126572"
"4070.0";"3.025996"
"4080.0";"3.176042"
"4090.0";"2.97228"
"4100.0";"3.080094"
"4110.0";"3.228511"
"4120.0";"3.317979"
"4130.0";"3.303056"
"4140.0";"3.25353"
"4150.0";"3.329679"
"4160.0";"3.482106"
"4170.0";"3.504651"
"4180.0";"3.328441"
"4190.0";"3.36264"
"4200.0";"3.576533"
"4210.0";"3.469627"
"4220.0";"3.445856"
"4230.0";"3.35754"
"4240.0";"3.513963"
"4250.0";"3.190327"
"4260.0";"3.344705"
"4270.0";"3.260954"
"4280.0";"3.129314"
"4290.0";"3.35572"
"4300.0";"3.142214"
"4310.0";"3.084039"
"4320.0";"3.099853"
"4330.0";"3.074109"
"4340.0";"3.01661"
"4350.0";"3.169859"
"4360.0";"3.17161"
"4370.0";"3.257362"
"4380.0";"3.174174"
"4390.0";"3.168529"
"4400.0";"3.271585"
"4410.0";"3.07623"
"4420.0";"3.3487"
"4430.0";"3.387225"
"4440.0";"3.291954"
"4450.0";"3.261479"
"4460.0";"3.316853"
"4470.0";"3.523598"
"4480.0";"3.251187"
"4490.0";"3.043454"
"4500.0";"3.193441"
"4510.0";"3.280907"
"4520.0";"3.432642"
"4530.0";"3.273278"
"4540.0";"3.17776"
"4550.0";"3.03538"
"4560.0";"2.961582"
"4570.0";"3.106771"
"4580.0";"3.089495"
"4590.0";"3.21413"
"4600.0";"2.893376"
"4610.0";"3.087154"
"4620.0";"3.08538"
"4630.0";"3.249025"
"4640.0";"3.297214"
"4650.0";"3.373735"
"4660.0";"3.413932"
"4670.0";"3.421711"
"4680.0";"3.553459"
"4690.0";"3.398451"
"4700.0";"3.179688"
"4710.0";"3.438755"
"4720.0";"3.216551"
"4730.0";"3.519836"
"4740.0";"3.082393"
"4750.0";"2.827254"
"4760.0";"2.735864"
"4770.0";"2.653634"
"4780.0";"2.850504"
"4790.0";"2.845845"
"4800.0";"2.760848"
"4810.0";"2.763294"
"4820.0";"2.791071"
"4830.0";"2.931401"
"4840.0";"2.780301"
"4850.0";"2.65268"
"4860.0";"2.560462"
"4870.0";"2.885661"
"4880.0";"2.812331"
"4890.0";"3.177675"
"4900.0";"2.841834"
"4910.0";"3.108182"
"4920.0";"3.243768"
"4930.0";"3.267248"
"4940.0";"3.286231"
"4950.0";"3.27569"
"4960.0";"3.42908"
"4970.0";"3.272167"
"4980.0";"3.172918"
"4990.0";"3.196856"
"5000.0";"3.098229"
"5010.0";"3.05662"
"5020.0";"2.91939"
"5030.0";"3.248604"
"5040.0";"3.425214"
"5050.0";"3.478751"
"5060.0";"3.646753"
"5070.0";"3.400905"
"5080.0";"3.193712"
"5090.0";"3.026167"
"5100.0";"2.998281"
"5110.0";"3.073412"
"5120.0";"2.963399"
"5130.0";"2.96475"
"5140.0";"2.87676"
"5150.0";"2.914796"
"5160.0";"2.986511"
"5170.0";"3.102077"
"5180.0";"3.152982"
"5190.0";"2.844127"
"5200.0";"2.81935"
"5210.0";"2.744147"
"5220.0";"2.85549"
"5230.0";"2.767321"
"5240.0";"2.818372"
"5250.0";"2.970234"
"5260.0";"3.009485"
"5270.0";"3.184362"
"5280.0";"3.107503"
"5290.0";"3.295064"
"5300.0";"3.302738"
"5310.0";"3.339377"
"5320.0";"3.026536"
"5330.0";"3.386114"
"5340.0";"3.400183"
"5350.0";"3.378143"
"5360.0";"3.144825"
"5370.0";"3.166349"
"5380.0";"3.211648"
"5390.0";"3.1747"
"5400.0";"3.067321"
"5410.0";"2.564714"
"5420.0";"2.907743"
"5430.0";"3.018501"
"5440.0";"3.174032"
"5450.0";"3.242329"
"5460.0";"3.302777"
"5470.0";"3.00411"
"5480.0";"3.198674"
"5490.0";"3.14306"
"5500.0";"3.16304"
"5510.0";"3.215633"
"5520.0";"3.170658"
"5530.0";"3.319837"
"5540.0";"3.370376"
"5550.0";"3.256026"
"5560.0";"3.124186"
"5570.0";"2.877789"
"5580.0";"3.223548"
"5590.0";"3.170496"
"5600.0";"3.473681"
"5610.0";"3.315153"
"5620.0";"3.442435"
"5630.0";"3.605404"
"5640.0";"3.587853"
"5650.0";"3.475398"
"5660.0";"3.91955"
"5670.0";"3.639392"
"5680.0";"3.400485"
"5690.0";"3.674515"
"5700.0";"3.813823"
"5710.0";"3.887856"
"5720.0";"3.780341"
"5730.0";"3.916408"
"5740.0";"3.977295"
"5750.0";"3.951046"
"5760.0";"3.944952"
"5770.0";"3.868693"
"5780.0";"3.854264"
"5790.0";"3.922"
"5800.0";"3.867683"
"5810.0";"3.53598"
"5820.0";"3.345853"
"5830.0";"3.504731"
"5840.0";"3.922221"
"5850.0";"3.908082"
"5860.0";"4.101788"
"5870.0";"4.15567"
"5880.0";"4.012559"
"5890.0";"3.92559"
"5900.0";"4.079632"
"5910.0";"4.122478"
"5920.0";"4.053144"
"5930.0";"4.026425"
"5940.0";"3.981243"
"5950.0";"3.981167"
"5960.0";"3.775624"
"5970.0";"3.756148"
"5980.0";"3.40439"
"5990.0";"3.49139"
"6000.0";"3.532915"
"6010.0";"3.841087"
"6020.0";"3.788524"
"6030.0";"3.869305"
"6040.0";"3.8398"
"6050.0";"3.862847"
"6060.0";"3.755714"
"6070.0";"3.601743"
"6080.0";"3.655333"
"6090.0";"3.780158"
"6100.0";"3.834315"
"6110.0";"3.5739"
"6120.0";"3.31704"
"6130.0";"3.382475"
"6140.0";"3.499923"
"6150.0";"3.37074"
"6160.0";"3.445066"
"6170.0";"3.206713"
"6180.0";"2.932358"
"6190.0";"2.627668"
"6200.0";"2.436242"
"6210.0";"2.607869"
"6220.0";"2.694177"
"6230.0";"2.606504"
"6240.0";"2.435363"
"6250.0";"2.422511"
"6260.0";"2.452104"
"6270.0";"2.522522"
"6280.0";"2.648546"
"6290.0";"2.883969"
"6300.0";"3.114859"
"6310.0";"3.030107"
"6320.0";"3.151124"
"6330.0";"3.251216"
"6340.0";"2.929487"
"6350.0";"2.860082"
"6360.0";"2.879619"
"6370.0";"2.628966"
"6380.0";"2.736485"
"6390.0";"2.85767"
"6400.0";"2.494918"
"6410.0";"2.527387"
"6420.0";"2.6927"
"6430.0";"2.812256"
"6440.0";"2.904455"
"6450.0";"2.728451"
"6460.0";"2.688013"
"6470.0";"2.497385"
"6480.0";"2.752478"
"6490.0";"2.857012"
"6500.0";"3.033001"
"6510.0";"3.000695"
"6520.0";"2.98333"
"6530.0";"3.135519"
"6540.0";"3.307955"
"6550.0";"3.166716"
"6560.0";"3.240719"
"6570.0";"3.190116"
"6580.0";"2.921777"
"6590.0";"2.894725"
"6600.0";"2.708494"
"6610.0";"2.803942"
"6620.0";"2.868908"
"6630.0";"2.804034"
"6640.0";"2.743851"
"6650.0";"2.764997"
"6660.0";"2.736369"
"6670.0";"2.828686"
"6680.0";"2.713659"
"6690.0";"3.060563"
"6700.0";"3.350375"
"6710.0";"3.445185"
"6720.0";"3.204229"
"6730.0";"3.407593"
"6740.0";"3.494285"
"6750.0";"3.351072"
"6760.0";"3.34961"
"6770.0";"3.359661"
"6780.0";"3.407929"
"6790.0";"3.633492"
"6800.0";"3.395395"
"6810.0";"3.196064"
"6820.0";"3.126307"
"6830.0";"3.324149"
"6840.0";"3.201855"
"6850.0";"3.000804"
"6860.0";"3.081639"
"6870.0";"3.043953"
"6880.0";"2.795085"
"6890.0";"2.885888"
"6900.0";"3.141946"
"6910.0";"2.936791"
"6920.0";"3.204578"
"6930.0";"2.799026"
"6940.0";"3.06464"
"6950.0";"3.172346"
"6960.0";"2.908353"
"6970.0";"2.649131"
"6980.0";"2.722351"
"6990.0";"2.710042"
"7000.0";"2.478861"
"7010.0";"2.654877"
"7020.0";"2.535527"
"7030.0";"2.407439"
"7040.0";"2.261606"
"7050.0";"2.487542"
"7060.0";"2.709272"
"7070.0";"2.57632"
"7080.0";"2.740798"
"7090.0";"2.980248"
"7100.0";"3.174623"
"7110.0";"3.115345"
"7120.0";"3.122083"
"7130.0";"3.003322"
"7140.0";"2.870511"
"7150.0";"3.011872"
"7160.0";"3.077342"
"7170.0";"3.0539"
"7180.0";"3.096514"
"7190.0";"2.962093"
"7200.0";"2.831489"
"7210.0";"3.013949"
"7220.0";"3.128144"
"7230.0";"3.075819"
"7240.0";"3.085114"
"7250.0";"3.060916"
"7260.0";"2.899681"
"7270.0";"2.747122"
"7280.0";"2.853002"
"7290.0";"2.940315"
"7300.0";"2.841551"
"7310.0";"2.87126"
"7320.0";"2.587847"
"7330.0";"2.730341"
"7340.0";"2.797933"
"7350.0";"2.846187"
"7360.0";"2.850706"
"7370.0";"3.036519"
"7380.0";"3.226557"
"7390.0";"3.122634"
"7400.0";"3.090518"
"7410.0";"3.091031"
"7420.0";"3.210345"
"7430.0";"3.418187"
"7440.0";"3.364878"
"7450.0";"3.32847"
"7460.0";"3.252183"
"7470.0";"3.10466"
"7480.0";"3.275363"
"7490.0";"3.412854"
"7500.0";"3.35926"
"7510.0";"3.2016"
"7520.0";"3.019973"
"7530.0";"3.030604"
"7540.0";"2.988205"
"7550.0";"2.688914"
"7560.0";"2.635231"
"7570.0";"2.571725"
"7580.0";"2.614447"
"7590.0";"2.671771"
"7600.0";"2.354955"
"7610.0";"2.424913"
"7620.0";"2.276582"
"7630.0";"2.353779"
"7640.0";"2.465434"
"7650.0";"2.731687"
"7660.0";"2.688291"
"7670.0";"2.951589"
"7680.0";"2.814277"
"7690.0";"2.847469"
"7700.0";"2.985549"
"7710.0";"2.933381"
"7720.0";"3.016388"
"7730.0";"3.041314"
"7740.0";"2.996186"
"7750.0";"2.640948"
"7760.0";"2.786664"
"7770.0";"2.851021"
"7780.0";"2.924887"
"7790.0";"2.851594"
"7800.0";"2.802895"
"7810.0";"2.803761"
"7820.0";"2.863038"
"7830.0";"3.159481"
"7840.0";"2.919094"
"7850.0";"3.045888"
"7860.0";"2.833896"
"7870.0";"2.82373"
"7880.0";"2.837908"
"7890.0";"2.586993"
"7900.0";"2.784318"
"7910.0";"2.696495"
"7920.0";"2.489069"
"7930.0";"2.322081"
"7940.0";"2.338942"
"7950.0";"2.575909"
"7960.0";"2.727621"
"7970.0";"2.749207"
"7980.0";"3.035037"
"7990.0";"2.953107"
"8000.0";"2.936445"
"8010.0";"2.875643"
"8020.0";"2.975898"
"8030.0";"2.665658"
"8040.0";"2.924557"
"8050.0";"2.909619"
"8060.0";"3.286437"
"8070.0";"3.28114"
"8080.0";"3.285042"
"8090.0";"3.364006"
"8100.0";"3.198271"
"8110.0";"3.0427"
"8120.0";"2.970438"
"8130.0";"2.63887"
"8140.0";"2.589448"
"8150.0";"2.58766"
"8160.0";"2.710469"
"8170.0";"2.597778"
"8180.0";"2.684011"
"8190.0";"2.5817"
"8200.0";"2.672638"
"8210.0";"2.43386"
"8220.0";"2.538734"
"8230.0";"2.36599"
"8240.0";"2.706835"
"8250.0";"2.697069"
"8260.0";"2.342764"
"8270.0";"2.339267"
"8280.0";"2.214817"
"8290.0";"1.914389"
"8300.0";"1.978535"
"8310.0";"1.781339"
"8320.0";"1.807111"
"8330.0";"1.846501"
"8340.0";"1.561367"
"8350.0";"1.598046"
"8360.0";"1.474528"
"8370.0";"1.521493"
"8380.0";"1.562898"
